ISCO1D,ISCO1Dname,2017_Frey_autom,2018_Brynjolfsson_mSML,2020_Webb_AI,2021_Tolan_AI,2021_Felten_AIOE,2024_Engberg_DAIOE,2024_Loaiza_augm,2024_Loaiza_autom,2023_Felten_genAIOE,2023_Gmyrek_LLM,2024_Eloundou_GPT,2020_Webb_robot,2020_Webb_software,2024_Autor_augm,2024_Autor_autom,2024_Prytkova_digital,2017_Frey_autom_pct,2018_Brynjolfsson_mSML_pct,2020_Webb_AI_pct,2021_Tolan_AI_pct,2021_Felten_AIOE_pct,2024_Engberg_DAIOE_pct,2024_Loaiza_augm_pct,2024_Loaiza_autom_pct,2023_Felten_genAIOE_pct,2023_Gmyrek_LLM_pct,2024_Eloundou_GPT_pct,2020_Webb_robot_pct,2020_Webb_software_pct,2024_Autor_augm_pct,2024_Autor_autom_pct,2024_Prytkova_digital_pct
1,Managers,0.19698684419083845,0.6613422915763618,0.5886006629197291,0.6074827586206897,0.7427914330889751,0.584276730855306,0.5739351504542802,0.13998638548526018,0.7571223228403047,0.321,0.7026618637093401,0.3091007349762213,0.499985588701542,0.6223453909593905,0.5148172043010752,0.48843373493975906,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.6666666666666666
2,Professionals,0.21326548982543062,0.5378681170488713,0.5903742476959079,0.7461648351648351,0.7553068509278081,0.7531708599544235,0.6033099715625555,0.23625916013835907,0.7854589929978029,0.36945054945054945,0.6990027254668556,0.31991221117356006,0.45052834565156225,0.4374078777546617,0.43998511904761906,0.4841207526736158,0.2222222222222222,0.4444444444444444,0.7777777777777778,1.0,1.0,0.8888888888888888,0.8888888888888888,0.2222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
3,Technicians and associate professionals,0.4719390492215028,0.5613338966846848,0.5560427654026401,0.6840120481927712,0.5737987808634324,0.5922399904669785,0.527145062978869,0.4109353194860852,0.5768718268868144,0.3671604938271605,0.5955495071074041,0.4568610459589866,0.5513297059040629,0.5449823051510249,0.5615898809523809,0.5699698795180723,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.7777777777777778
4,Clerical support workers,0.7725273418925344,0.8136804136479039,0.3450466308442962,0.6021379310344828,0.7033034559231196,0.7662567397526333,0.5293358557893442,0.48544512120093514,0.6429449270005544,0.6220689655172413,0.8547918893381043,0.31723488357729596,0.40459668951886846,0.5654200184928341,0.5221547619047618,0.6635972461273666,1.0,1.0,0.2222222222222222,0.6666666666666666,0.7777777777777778,1.0,0.6666666666666666,0.5555555555555556,0.7777777777777778,1.0,1.0,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.8888888888888888
5,Service and sales workers,0.5381731836082764,0.5683456624288874,0.3004707426886415,0.21037499999999998,0.4436359852595299,0.3461236080603721,0.6590494489719295,0.39236345767353514,0.39333713217930555,0.2833333333333333,0.40430969878541123,0.42881135293586653,0.3393209902937529,0.493507828216566,0.26255469755469757,0.44850982878883955,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444
6,"Skilled agricultural, forestry and fishery workers",0.5804564907275321,0.5507709455693851,0.8322710147612871,0.41078571428571425,0.254666420255036,0.18547843524387903,0.4768118616955826,0.6079795742586441,0.25607404669500394,0.1992857142857143,0.33141243950528765,0.7117812364894077,0.7992001729355815,0.5274375866851595,0.23857142857142857,0.3647160068846816,0.6666666666666666,0.5555555555555556,1.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.7777777777777778,1.0,0.3333333333333333,0.1111111111111111,0.2222222222222222
7,Craft and related trades workers,0.5735577555697164,0.47737252411154585,0.571856047551947,0.38406060606060605,0.23805283315881381,0.3267960814145895,0.34517013056070894,0.732286220372088,0.2611453890367215,0.15553846153846154,0.24723456877666114,0.6909091504901143,0.5933117570292069,0.5428744336986335,0.6806002890338828,0.35729804463756665,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.1111111111111111
8,"Plant and machine operators, and assemblers",0.6918027057658411,0.49191833483120867,0.6152942342887049,0.35365,0.23554123017764328,0.2831429979675694,0.34591080414213826,0.6912632032277075,0.24278451627127323,0.21025641025641023,0.23313327089824482,0.7836863559677404,0.7362566598077555,0.6316370087840961,0.7002714285714285,0.69978375038616,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0
9,Elementary occupations,0.629995068773005,0.41564978223625815,0.4250125584172276,0.0835,0.15324821864925353,0.17633647727966303,0.3116176530905213,0.747922665190107,0.14566007515554732,0.14242424242424243,0.18060337101569304,0.8242673913491034,0.6200039116381528,0.5660076090306673,0.4527857142857143,0.4234745433346288,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.3333333333333333
