from,to,round,deals,value
Australia (Else),Indiana (US),Seed,1,713719
Australia (Else),Ireland (EU),Seed,1,713719
California (US),Indiana (US),Seed,10,33374587
California (US),Ireland (EU),Seed,10,14957136
California (US),United Kingdom (EU),Seed,312,1003195767
Indiana (US),Ireland (EU),Seed,1,178430
Indiana (US),United Kingdom (EU),Seed,3,2054219
Ireland (EU),United Kingdom (EU),Seed,21,41859699
Australia (Else),New Zealand (Else),Seed,13,27094668
Australia (Else),Singapore (Else),Seed,24,32828578
California (US),New Zealand (Else),Seed,12,31263311
California (US),Singapore (Else),Seed,207,543831431
New Zealand (Else),Singapore (Else),Seed,2,3636805
Australia (Else),Bermuda (Else),Seed,1,1072320
Australia (Else),China (Else),Seed,5,9365801
China (Else),China (Else),Seed,97,888145793
New York (US),Singapore (Else),Seed,126,236851437
Australia (Else),Canada (Else),Seed,11,34411931
Australia (Else),New Jersey (US),Seed,2,1705556
China (Else),Hong Kong (Else),Seed,23,109466638
China (Else),New York (US),Seed,26,52660781
China (Else),Saint Kitts and Nevis (Else),Seed,2,4000000
China (Else),Singapore (Else),Seed,26,62958005
China (Else),United Kingdom (EU),Seed,17,50084358
Hong Kong (Else),New York (US),Seed,57,114745736
Hong Kong (Else),Saint Kitts and Nevis (Else),Seed,3,1866667
Hong Kong (Else),Singapore (Else),Seed,54,98723194
Hong Kong (Else),United Kingdom (EU),Seed,37,56248512
New York (US),Saint Kitts and Nevis (Else),Seed,3,3033333
New York (US),United Kingdom (EU),Seed,217,520827203
Saint Kitts and Nevis (Else),Singapore (Else),Seed,4,5416667
Saint Kitts and Nevis (Else),United Kingdom (EU),Seed,2,1166667
Singapore (Else),United Kingdom (EU),Seed,84,121261395
Australia (Else),The Netherlands (EU),Seed,6,11993125
Australia (Else),Washington (US),Seed,9,22712181
The Netherlands (EU),Washington (US),Seed,8,12689526
Australia (Else),Brazil (Else),Seed,3,11357143
Australia (Else),South Africa (Else),Seed,1,854333
New York (US),South Africa (Else),Seed,10,16159959
New York (US),Washington (US),Seed,76,179323477
South Africa (Else),Washington (US),Seed,2,972621
Australia (Else),Hong Kong (Else),Seed,13,22191631
Australia (Else),Germany (EU),Seed,9,14990295
Germany (EU),New Zealand (Else),Seed,4,5500910
New Zealand (Else),New Zealand (Else),Seed,18,28225145
Australia (Else),Virginia (US),Seed,3,23118714
New York (US),Virginia (US),Seed,27,73710079
France (EU),United Kingdom (EU),Seed,88,336884157
United Kingdom (EU),United Kingdom (EU),Seed,290,624442228
Australia (Else),Massachusetts (US),Seed,7,14639061
California (US),China (Else),Seed,47,229613786
Ireland (EU),New York (US),Seed,10,15456931
Australia (Else),Japan (Else),Seed,4,16466538
California (US),Japan (Else),Seed,66,191919840
Japan (Else),New York (US),Seed,36,69028525
Japan (Else),Japan (Else),Seed,90,152949536
Australia (Else),Illinois (US),Seed,3,6065000
Arkansas (US),Australia (Else),Seed,1,3523671
Australia (Else),Missouri (US),Seed,1,3000000
Australia (Else),Canada (Else),Series A,7,43451220
Australia (Else),Australia (Else),Series A,33,238493673
Canada (Else),Canada (Else),Series A,38,265503583
Australia (Else),Belgium (EU),Series A,2,5920507
Australia (Else),California (US),Series A,25,207815342
Australia (Else),New Jersey (US),Series A,2,3484091
Australia (Else),North Carolina (US),Series A,1,3075000
Australia (Else),Singapore (Else),Series A,13,69385215
Belgium (EU),California (US),Series A,9,291852166
Belgium (EU),New Jersey (US),Series A,3,15495852
Belgium (EU),North Carolina (US),Series A,1,1230000
Belgium (EU),Singapore (Else),Series A,1,3690000
California (US),New Jersey (US),Series A,30,208914143
California (US),North Carolina (US),Series A,30,295314833
California (US),Singapore (Else),Series A,68,615740679
New Jersey (US),North Carolina (US),Series A,3,11758342
New Jersey (US),Singapore (Else),Series A,8,27144439
North Carolina (US),Singapore (Else),Series A,5,26513333
California (US),California (US),Series A,556,6854841440
Singapore (Else),Singapore (Else),Series A,52,288364848
Australia (Else),United Kingdom (EU),Series A,13,100967928
Australia (Else),Virginia (US),Series A,2,14156703
California (US),United Kingdom (EU),Series A,155,1789816380
California (US),Virginia (US),Series A,45,444438824
United Kingdom (EU),Virginia (US),Series A,6,35064746
Australia (Else),Massachusetts (US),Series A,9,72519361
Australia (Else),Michigan (US),Series A,1,7200000
Australia (Else),New Hampshire (US),Series A,1,7200000
Australia (Else),Texas (US),Series A,4,16359091
California (US),Massachusetts (US),Series A,170,2864985977
California (US),Michigan (US),Series A,20,141601887
California (US),New Hampshire (US),Series A,36,343834003
California (US),Texas (US),Series A,98,1031487140
Massachusetts (US),Michigan (US),Series A,3,8523077
Massachusetts (US),New Hampshire (US),Series A,10,72923756
Massachusetts (US),Texas (US),Series A,19,100527376
Michigan (US),New Hampshire (US),Series A,2,4100000
Michigan (US),Texas (US),Series A,5,15123810
New Hampshire (US),Texas (US),Series A,9,45862467
Australia (Else),Bermuda (Else),Series A,1,1360612
Australia (Else),Germany (EU),Series A,8,66965335
Australia (Else),Hong Kong (Else),Series A,4,27360164
Australia (Else),New York (US),Series A,22,158710548
Australia (Else),Norway (EU),Series A,4,20502187
Canada (Else),Germany (EU),Series A,12,48614855
Canada (Else),Hong Kong (Else),Series A,8,36844481
Canada (Else),New York (US),Series A,45,274990588
Canada (Else),Norway (EU),Series A,1,2368151
Germany (EU),Hong Kong (Else),Series A,11,42920722
Germany (EU),New York (US),Series A,52,488213695
Germany (EU),Norway (EU),Series A,7,26233070
Hong Kong (Else),New York (US),Series A,20,181943942
Hong Kong (Else),Norway (EU),Series A,2,12368151
New York (US),Norway (EU),Series A,6,33311605
Australia (Else),Israel (Else),Series A,1,17648874
Germany (EU),Israel (Else),Series A,7,56656312
Australia (Else),India (Else),Series A,4,15708491
Canada (Else),India (Else),Series A,3,15245188
India (Else),New York (US),Series A,21,237893010
New York (US),New York (US),Series A,241,1872922238
Australia (Else),Ireland (EU),Series A,1,5586889
California (US),China (Else),Series A,47,618239598
California (US),Pennsylvania (US),Series A,36,365153697
California (US),The Netherlands (EU),Series A,34,539591089
China (Else),Pennsylvania (US),Series A,3,19933371
China (Else),The Netherlands (EU),Series A,7,35621378
Pennsylvania (US),The Netherlands (EU),Series A,3,7868794
Australia (Else),Greece (EU),Series A,1,2770035
California (US),Greece (EU),Series A,1,755464
Greece (EU),United Kingdom (EU),Series A,2,8183773
Australia (Else),China (Else),Series A,3,19690890
China (Else),New York (US),Series A,23,203763541
Australia (Else),Portugal (EU),Series A,1,4650000
California (US),Portugal (EU),Series A,9,72002783
Australia (Else),Wyoming (US),Series A,1,11004601
California (US),Wyoming (US),Series A,17,195541963
Massachusetts (US),Wyoming (US),Series A,7,72275572
California (US),Nevada (US),Series A,13,119106175
Massachusetts (US),Nevada (US),Series A,4,14142172
California (US),Georgia (US),Series A,29,316391335
California (US),Tennessee (US),Series A,15,133926960
Georgia (US),Tennessee (US),Series A,1,3333333
New York (US),Singapore (Else),Series A,42,409282804
Australia (Else),Spain (EU),Series A,1,5240747
Australia (Else),Australia (Else),Series B,12,120608106
Australia (Else),New York (US),Series B,10,208302835
Australia (Else),California (US),Series B,13,564673957
Australia (Else),Hong Kong (Else),Series B,3,34172961
Australia (Else),New Hampshire (US),Series B,1,7472727
Australia (Else),Tennessee (US),Series B,1,7472727
Australia (Else),Virginia (US),Series B,1,7472727
California (US),Hong Kong (Else),Series B,16,371388212
California (US),New Hampshire (US),Series B,21,341487783
California (US),Tennessee (US),Series B,11,154978701
California (US),Virginia (US),Series B,16,326968299
Hong Kong (Else),New Hampshire (US),Series B,1,4981818
Hong Kong (Else),Tennessee (US),Series B,1,4981818
Hong Kong (Else),Virginia (US),Series B,2,28210382
New Hampshire (US),Tennessee (US),Series B,1,4981818
New Hampshire (US),Virginia (US),Series B,3,20537374
Tennessee (US),Virginia (US),Series B,1,4981818
California (US),California (US),Series B,263,6729490770
Australia (Else),South Africa (Else),Series B,2,19587007
New York (US),South Africa (Else),Series B,6,48893956
Australia (Else),Brazil (Else),Series B,3,33446685
Australia (Else),France (EU),Series B,4,68575945
Australia (Else),Pennsylvania (US),Series B,2,14719884
Brazil (Else),California (US),Series B,11,247128791
Brazil (Else),France (EU),Series B,1,6992611
Brazil (Else),Pennsylvania (US),Series B,1,6992611
California (US),France (EU),Series B,37,812385834
California (US),Pennsylvania (US),Series B,17,402050334
France (EU),Pennsylvania (US),Series B,4,74712381
Australia (Else),North Carolina (US),Series B,1,13895561
Australia (Else),Singapore (Else),Series B,3,47242930
North Carolina (US),Singapore (Else),Series B,2,10025612
Australia (Else),The Netherlands (EU),Series B,1,10000000
Australia (Else),California (US),Series C,6,273639058
Australia (Else),District of Columbia (US),Series C,1,30000000
Australia (Else),New York (US),Series C,5,191071585
California (US),District of Columbia (US),Series C,4,73416667
California (US),New York (US),Series C,87,4220853197
District of Columbia (US),New York (US),Series C,5,62148810
Australia (Else),Australia (Else),Series C,7,308086912
Australia (Else),New Hampshire (US),Series C,1,28627140
New Hampshire (US),New York (US),Series C,9,283354814
Australia (Else),Israel (Else),Series C,1,10167527
Israel (Else),Israel (Else),Series C,11,200878137
California (US),California (US),Series C,114,4690867081
California (US),India (Else),Series C,13,324922285
Australia (Else),California (US),Series F,1,133248386
Australia (Else),New York (US),Series F,1,133248386
California (US),New York (US),Series F,6,507352941
Australia (Else),Australia (Else),Series F,1,99936289
Australia (Else),California (US),Series Unknown,5,23656432
Australia (Else),United Arab Emirates (Else),Series Unknown,3,25365027
Australia (Else),Washington (US),Series Unknown,4,52731694
California (US),United Arab Emirates (Else),Series Unknown,6,25056081
California (US),Washington (US),Series Unknown,14,1192671405
United Arab Emirates (Else),Washington (US),Series Unknown,1,3432514
Australia (Else),Australia (Else),Series Unknown,13,137331864
Australia (Else),New York (US),Series Unknown,5,352474621
Belgium (EU),California (US),Series Unknown,4,31371074
Belgium (EU),Florida (US),Series Unknown,1,833333
Belgium (EU),Germany (EU),Series Unknown,5,37226878
Belgium (EU),Illinois (US),Series Unknown,2,15092820
Belgium (EU),Luxembourg (EU),Series Unknown,3,9850807
Belgium (EU),Massachusetts (US),Series Unknown,2,14166667
Belgium (EU),New York (US),Series Unknown,4,35668035
Belgium (EU),Singapore (Else),Series Unknown,1,833333
Belgium (EU),The Netherlands (EU),Series Unknown,8,82937376
Belgium (EU),United Kingdom (EU),Series Unknown,7,54896561
Belgium (EU),Vietnam (Else),Series Unknown,1,833333
California (US),Florida (US),Series Unknown,15,122215673
California (US),Germany (EU),Series Unknown,21,386722793
California (US),Illinois (US),Series Unknown,19,597788834
California (US),Luxembourg (EU),Series Unknown,5,40689419
California (US),Massachusetts (US),Series Unknown,40,600159758
California (US),New York (US),Series Unknown,101,2310185087
California (US),Singapore (Else),Series Unknown,16,279919731
California (US),The Netherlands (EU),Series Unknown,7,127586323
California (US),United Kingdom (EU),Series Unknown,42,771679034
California (US),Vietnam (Else),Series Unknown,1,833333
Florida (US),Germany (EU),Series Unknown,3,4292811
Florida (US),Illinois (US),Series Unknown,3,6719047
Florida (US),Luxembourg (EU),Series Unknown,2,8833333
Florida (US),Massachusetts (US),Series Unknown,5,57318333
Florida (US),New York (US),Series Unknown,16,123679202
Florida (US),Singapore (Else),Series Unknown,5,15817509
Florida (US),The Netherlands (EU),Series Unknown,2,6255086
Florida (US),United Kingdom (EU),Series Unknown,6,75404111
Florida (US),Vietnam (Else),Series Unknown,1,833333
Germany (EU),Illinois (US),Series Unknown,3,16911002
Germany (EU),Luxembourg (EU),Series Unknown,2,6273554
Germany (EU),Massachusetts (US),Series Unknown,7,41399575
Germany (EU),New York (US),Series Unknown,19,359197640
Germany (EU),Singapore (Else),Series Unknown,3,182950182
Germany (EU),The Netherlands (EU),Series Unknown,8,232578196
Germany (EU),United Kingdom (EU),Series Unknown,20,412751172
Germany (EU),Vietnam (Else),Series Unknown,1,833333
Illinois (US),Luxembourg (EU),Series Unknown,2,10666667
Illinois (US),Massachusetts (US),Series Unknown,4,29675325
Illinois (US),New York (US),Series Unknown,15,126663049
Illinois (US),Singapore (Else),Series Unknown,4,103683333
Illinois (US),The Netherlands (EU),Series Unknown,3,7441952
Illinois (US),United Kingdom (EU),Series Unknown,9,167282038
Illinois (US),Vietnam (Else),Series Unknown,1,833333
Luxembourg (EU),Massachusetts (US),Series Unknown,1,833333
Luxembourg (EU),New York (US),Series Unknown,3,32500000
Luxembourg (EU),Singapore (Else),Series Unknown,2,8833333
Luxembourg (EU),The Netherlands (EU),Series Unknown,3,43073191
Luxembourg (EU),United Kingdom (EU),Series Unknown,2,28840116
Luxembourg (EU),Vietnam (Else),Series Unknown,1,833333
Massachusetts (US),New York (US),Series Unknown,26,243859021
Massachusetts (US),Singapore (Else),Series Unknown,2,3993333
Massachusetts (US),The Netherlands (EU),Series Unknown,1,833333
Massachusetts (US),United Kingdom (EU),Series Unknown,13,240124706
Massachusetts (US),Vietnam (Else),Series Unknown,1,833333
New York (US),Singapore (Else),Series Unknown,17,282860397
New York (US),The Netherlands (EU),Series Unknown,9,119033262
New York (US),United Kingdom (EU),Series Unknown,46,769296565
New York (US),Vietnam (Else),Series Unknown,1,833333
Singapore (Else),The Netherlands (EU),Series Unknown,3,8428571
Singapore (Else),United Kingdom (EU),Series Unknown,10,295428326
Singapore (Else),Vietnam (Else),Series Unknown,2,1583333
The Netherlands (EU),United Kingdom (EU),Series Unknown,13,114609424
The Netherlands (EU),Vietnam (Else),Series Unknown,1,833333
United Kingdom (EU),Vietnam (Else),Series Unknown,2,2001438
Canada (Else),New York (US),Series Unknown,12,172174125
Canada (Else),United Kingdom (EU),Series Unknown,9,280286540
Australia (Else),United Kingdom (EU),Series Unknown,9,44691225
Australia (Else),Canada (Else),Series Unknown,2,65380443
North Carolina (US),United Kingdom (EU),Series Unknown,4,32642447
Connecticut (US),New York (US),Series Unknown,8,315858081
Australia (Else),Papua New Guinea (Else),Series Unknown,1,9258978
United Kingdom (EU),United Kingdom (EU),Series Unknown,79,581907423
Australia (Else),Poland (EU),Series Unknown,1,15000000
Australia (Else),Maryland (US),Series Unknown,1,26000000
Austria (EU),Austria (EU),Angel,1,982479
Florida (US),Germany (EU),Corporate Round,1,1650801
Austria (EU),Germany (EU),Pre Seed,19,22591337
Austria (EU),Singapore (Else),Pre Seed,3,2533032
Germany (EU),Singapore (Else),Pre Seed,23,24823655
Germany (EU),Germany (EU),Pre Seed,79,93419783
California (US),New Jersey (US),Pre Seed,18,15159245
United Arab Emirates (Else),United Arab Emirates (Else),Pre Seed,24,6515574
Austria (EU),California (US),Seed,18,49849746
Austria (EU),Japan (Else),Seed,2,2071429
Austria (EU),New York (US),Seed,13,24564974
Austria (EU),Oregon (US),Seed,2,2071429
Austria (EU),Texas (US),Seed,4,6779813
Austria (EU),Vermont (US),Seed,2,2071429
California (US),Texas (US),Seed,143,522695044
California (US),Vermont (US),Seed,47,127382983
Japan (Else),Oregon (US),Seed,4,7885714
Japan (Else),Texas (US),Seed,9,17762553
Japan (Else),Vermont (US),Seed,6,8279621
New York (US),Oregon (US),Seed,28,44950891
New York (US),Texas (US),Seed,95,218536616
New York (US),Vermont (US),Seed,37,82870530
Oregon (US),Texas (US),Seed,9,16507230
Oregon (US),Vermont (US),Seed,2,2071429
Texas (US),Vermont (US),Seed,11,11281136
New York (US),New York (US),Seed,420,924295560
Austria (EU),Canada (Else),Seed,3,2738710
Austria (EU),China (Else),Seed,1,571429
Austria (EU),District of Columbia (US),Seed,1,571429
Austria (EU),Estonia (EU),Seed,2,1401078
Austria (EU),Florida (US),Seed,6,6837756
Austria (EU),United Kingdom (EU),Seed,28,61098042
Austria (EU),Vietnam (Else),Seed,1,571429
Austria (EU),Washington (US),Seed,3,3322713
California (US),Canada (Else),Seed,154,538869112
California (US),District of Columbia (US),Seed,60,164816939
California (US),Estonia (EU),Seed,14,27909029
California (US),Florida (US),Seed,145,411064225
California (US),Vietnam (Else),Seed,12,19910409
California (US),Washington (US),Seed,115,451235852
Canada (Else),China (Else),Seed,6,8571751
Canada (Else),District of Columbia (US),Seed,8,6763448
Canada (Else),Estonia (EU),Seed,1,571429
Canada (Else),Florida (US),Seed,19,31486698
Canada (Else),Japan (Else),Seed,12,25573830
Canada (Else),New York (US),Seed,97,224658422
Canada (Else),Oregon (US),Seed,6,7158117
Canada (Else),Texas (US),Seed,14,20516502
Canada (Else),United Kingdom (EU),Seed,47,79599312
Canada (Else),Vermont (US),Seed,6,9858683
Canada (Else),Vietnam (Else),Seed,1,571429
Canada (Else),Washington (US),Seed,10,14173485
China (Else),District of Columbia (US),Seed,3,2384615
China (Else),Estonia (EU),Seed,3,3251803
China (Else),Florida (US),Seed,5,2967334
China (Else),Japan (Else),Seed,11,15515272
China (Else),Oregon (US),Seed,1,571429
China (Else),Texas (US),Seed,3,2289011
China (Else),Vermont (US),Seed,2,2133929
China (Else),Vietnam (Else),Seed,3,1574725
China (Else),Washington (US),Seed,4,3822711
District of Columbia (US),Estonia (EU),Seed,1,571429
District of Columbia (US),Florida (US),Seed,13,15810557
District of Columbia (US),Japan (Else),Seed,6,16107540
District of Columbia (US),New York (US),Seed,45,102802241
District of Columbia (US),Oregon (US),Seed,4,2126974
District of Columbia (US),Texas (US),Seed,11,26004739
District of Columbia (US),United Kingdom (EU),Seed,17,29212230
District of Columbia (US),Vermont (US),Seed,6,5249808
District of Columbia (US),Vietnam (Else),Seed,2,6389610
District of Columbia (US),Washington (US),Seed,7,11156044
Estonia (EU),Florida (US),Seed,3,3401078
Estonia (EU),Japan (Else),Seed,1,571429
Estonia (EU),New York (US),Seed,8,11009404
Estonia (EU),Oregon (US),Seed,1,571429
Estonia (EU),Texas (US),Seed,2,2412698
Estonia (EU),United Kingdom (EU),Seed,12,16675780
Estonia (EU),Vermont (US),Seed,1,571429
Estonia (EU),Vietnam (Else),Seed,1,571429
Estonia (EU),Washington (US),Seed,2,1808484
Florida (US),Japan (Else),Seed,10,12664498
Florida (US),New York (US),Seed,120,259858121
Florida (US),Oregon (US),Seed,8,11859739
Florida (US),Texas (US),Seed,19,32491014
Florida (US),United Kingdom (EU),Seed,47,78268383
Florida (US),Vermont (US),Seed,10,11018460
Florida (US),Vietnam (Else),Seed,4,3681219
Florida (US),Washington (US),Seed,11,21299288
Japan (Else),United Kingdom (EU),Seed,20,47652609
Japan (Else),Vietnam (Else),Seed,2,1535065
Japan (Else),Washington (US),Seed,11,20510569
New York (US),Vietnam (Else),Seed,6,9498701
Oregon (US),Vietnam (Else),Seed,2,2571429
Oregon (US),Washington (US),Seed,5,15053924
Texas (US),United Kingdom (EU),Seed,31,48168313
Texas (US),Vietnam (Else),Seed,2,1003297
Texas (US),Washington (US),Seed,19,34436959
United Kingdom (EU),Vermont (US),Seed,8,7704361
United Kingdom (EU),Vietnam (Else),Seed,2,790659
United Kingdom (EU),Washington (US),Seed,34,61660348
Vermont (US),Vietnam (Else),Seed,1,571429
Vermont (US),Washington (US),Seed,7,7733333
Vietnam (Else),Washington (US),Seed,1,571429
Texas (US),Texas (US),Seed,39,76948177
Austria (EU),Philippines (Else),Seed,2,1742786
Austria (EU),Austria (EU),Seed,15,22298665
Philippines (Else),United Kingdom (EU),Seed,5,3743795
Austria (EU),Denmark (EU),Seed,1,2000000
Austria (EU),Germany (EU),Seed,29,60719758
Austria (EU),Luxembourg (EU),Seed,3,8324737
Austria (EU),Switzerland (EU),Seed,12,17761670
Denmark (EU),Germany (EU),Seed,11,39519858
Denmark (EU),Luxembourg (EU),Seed,5,2365293
Denmark (EU),Switzerland (EU),Seed,3,8215249
Germany (EU),Luxembourg (EU),Seed,9,19219206
Germany (EU),Switzerland (EU),Seed,64,181776989
Luxembourg (EU),Switzerland (EU),Seed,5,24605529
Germany (EU),Germany (EU),Seed,179,505647447
Switzerland (EU),Switzerland (EU),Seed,38,88377607
Germany (EU),United Kingdom (EU),Seed,128,360735110
Austria (EU),United Arab Emirates (Else),Seed,4,22251219
Germany (EU),United Arab Emirates (Else),Seed,15,43913256
Austria (EU),Czech Republic (EU),Seed,5,10226452
Czech Republic (EU),Luxembourg (EU),Seed,2,2757189
Austria (EU),Norway (EU),Seed,1,2384255
Austria (EU),Spain (EU),Seed,6,8450265
California (US),Spain (EU),Seed,39,87015529
New York (US),Spain (EU),Seed,34,56670473
Germany (EU),Massachusetts (US),Seed,32,57140416
Finland (EU),Portugal (EU),Series A,1,8037384
Finland (EU),Ukraine (Else),Series A,1,8037384
Portugal (EU),Ukraine (Else),Series A,1,8037384
Austria (EU),Czech Republic (EU),Series A,2,8456772
Austria (EU),Estonia (EU),Series A,1,4636114
Austria (EU),The Netherlands (EU),Series A,3,9791325
Czech Republic (EU),Estonia (EU),Series A,1,4636114
Czech Republic (EU),The Netherlands (EU),Series A,2,7183219
Estonia (EU),The Netherlands (EU),Series A,1,4636114
Austria (EU),California (US),Series A,11,109584735
Austria (EU),Denmark (EU),Series A,1,9897332
Austria (EU),France (EU),Series A,4,30465627
Austria (EU),Germany (EU),Series A,19,188739584
Austria (EU),Sweden (EU),Series A,5,26385486
California (US),Denmark (EU),Series A,15,139021751
California (US),France (EU),Series A,48,769005960
California (US),Germany (EU),Series A,87,1091974971
California (US),Sweden (EU),Series A,26,221932562
Denmark (EU),France (EU),Series A,10,108699918
Denmark (EU),Germany (EU),Series A,9,91919242
Denmark (EU),Sweden (EU),Series A,7,42704982
France (EU),Germany (EU),Series A,36,482650056
France (EU),Sweden (EU),Series A,6,50899204
Germany (EU),Sweden (EU),Series A,18,128454504
Austria (EU),Austria (EU),Series A,9,45194573
Austria (EU),Switzerland (EU),Series A,3,10952980
Switzerland (EU),Switzerland (EU),Series A,19,99534839
Austria (EU),Luxembourg (EU),Series A,2,22721942
Austria (EU),Germany (EU),Series B,2,35856482
Austria (EU),Switzerland (EU),Series B,2,23594402
Germany (EU),Switzerland (EU),Series B,8,128177095
Austria (EU),Austria (EU),Series B,1,9506330
Switzerland (EU),Switzerland (EU),Series B,13,178296802
Germany (EU),Sweden (EU),Series B,8,478202981
Germany (EU),United Kingdom (EU),Series B,30,519360656
Sweden (EU),United Kingdom (EU),Series B,8,236319450
Austria (EU),Finland (EU),Series C,1,23104767
Austria (EU),France (EU),Series C,1,23104767
Austria (EU),New York (US),Series C,2,27332427
Austria (EU),Spain (EU),Series C,2,27332427
Finland (EU),France (EU),Series C,2,48395420
Finland (EU),New York (US),Series C,1,23104767
Finland (EU),Spain (EU),Series C,1,23104767
France (EU),New York (US),Series C,13,389916893
France (EU),Spain (EU),Series C,3,55314362
New York (US),Spain (EU),Series C,6,91086998
Austria (EU),Switzerland (EU),Series Unknown,2,10621161
