from,to,round,deals,value
Brazil (Else),California (US),Series B,12,507990878
Brazil (Else),New York (US),Series B,9,417357558
California (US),New York (US),Series B,231,11018904789
Brazil (Else),Brazil (Else),Series B,13,183725754
California (US),California (US),Series B,315,10824777232
New York (US),New York (US),Series B,115,3081943384
Brazil (Else),California (US),Series E,1,42857143
Brazil (Else),China (Else),Series E,1,42857143
Brazil (Else),Florida (US),Series E,1,64285714
Brazil (Else),Germany (EU),Series E,1,42857143
Brazil (Else),Mexico (Else),Series E,1,42857143
Brazil (Else),New York (US),Series E,1,171428571
California (US),China (Else),Series E,2,59523810
California (US),Florida (US),Series E,2,184285714
California (US),Germany (EU),Series E,4,132788961
California (US),Mexico (Else),Series E,1,42857143
California (US),New York (US),Series E,23,2957005495
China (Else),Florida (US),Series E,1,64285714
China (Else),Germany (EU),Series E,1,42857143
China (Else),Mexico (Else),Series E,1,42857143
China (Else),New York (US),Series E,2,188095238
Florida (US),Germany (EU),Series E,1,64285714
Florida (US),Mexico (Else),Series E,1,64285714
Florida (US),New York (US),Series E,2,352857143
Germany (EU),Mexico (Else),Series E,1,42857143
Germany (EU),New York (US),Series E,4,238178571
Mexico (Else),New York (US),Series E,1,171428571
Florida (US),Florida (US),Series E,2,102857143
New York (US),New York (US),Series E,12,531628205
Argentina (Else),California (US),Series Unknown,4,31288804
Australia (Else),Australia (Else),Angel,1,750000
Australia (Else),Australia (Else),Equity Crowdfunding,1,409676
Australia (Else),California (US),Pre Seed,21,34870740
Australia (Else),Canada (Else),Pre Seed,7,4534045
Australia (Else),New York (US),Pre Seed,13,13789007
California (US),Canada (Else),Pre Seed,115,124032953
California (US),New York (US),Pre Seed,280,343776501
Canada (Else),New York (US),Pre Seed,39,30912931
Australia (Else),Singapore (Else),Pre Seed,12,13525187
Australia (Else),Australia (Else),Pre Seed,21,14649724
Australia (Else),Hong Kong (Else),Pre Seed,4,2276001
Australia (Else),New Zealand (Else),Pre Seed,4,5218150
Hong Kong (Else),New Zealand (Else),Pre Seed,2,385433
Hong Kong (Else),Singapore (Else),Pre Seed,15,14865533
New Zealand (Else),Singapore (Else),Pre Seed,2,385433
California (US),Singapore (Else),Pre Seed,60,78329275
California (US),Sweden (EU),Pre Seed,12,9269351
New York (US),Singapore (Else),Pre Seed,44,42492359
New York (US),Sweden (EU),Pre Seed,9,9107316
Singapore (Else),Sweden (EU),Pre Seed,4,5757687
New Zealand (Else),United Kingdom (EU),Pre Seed,5,653333
Australia (Else),United States (US),Pre Seed,4,2634091
New York (US),United States (US),Pre Seed,24,19594984
Australia (Else),Colorado (US),Pre Seed,2,876136
California (US),Colorado (US),Pre Seed,20,20586697
Canada (Else),Hong Kong (Else),Pre Seed,8,4001413
Hong Kong (Else),Hong Kong (Else),Pre Seed,9,4700818
Illinois (US),Illinois (US),Pre Seed,8,4342331
California (US),Pennsylvania (US),Seed,46,206259331
California (US),Wisconsin (US),Seed,12,44171667
Pennsylvania (US),Wisconsin (US),Seed,2,3531429
Pennsylvania (US),Pennsylvania (US),Seed,6,15882143
California (US),Singapore (Else),Seed,219,671453538
Australia (Else),Australia (Else),Seed,49,105470541
Australia (Else),Singapore (Else),Seed,24,31718742
Australia (Else),New York (US),Seed,42,74576154
New York (US),New York (US),Seed,421,989512991
Australia (Else),The Netherlands (EU),Seed,10,17862345
Australia (Else),New Zealand (Else),Seed,15,58311931
New Zealand (Else),New Zealand (Else),Seed,21,29771539
California (US),China (Else),Seed,66,218571347
California (US),Hong Kong (Else),Seed,92,251262511
California (US),Utah (US),Seed,40,235214937
China (Else),Hong Kong (Else),Seed,50,367259470
China (Else),United Kingdom (EU),Seed,35,71000577
China (Else),Utah (US),Seed,12,22781550
Hong Kong (Else),United Kingdom (EU),Seed,61,108557592
Hong Kong (Else),Utah (US),Seed,14,28881363
United Kingdom (EU),Utah (US),Seed,9,14207441
California (US),California (US),Seed,1012,4229433253
Australia (Else),California (US),Seed,52,134029530
Australia (Else),United Arab Emirates (Else),Seed,11,11715691
California (US),United Arab Emirates (Else),Seed,99,205423950
United Arab Emirates (Else),United Arab Emirates (Else),Seed,50,65384925
California (US),Canada (Else),Seed,146,432815368
California (US),Nevada (US),Seed,11,71581398
California (US),Spain (EU),Seed,37,102751914
California (US),Vietnam (Else),Seed,18,25328122
Canada (Else),Cayman Islands (Else),Seed,14,12176244
Canada (Else),Nevada (US),Seed,3,2149603
Canada (Else),Spain (EU),Seed,7,3507349
Canada (Else),United Kingdom (EU),Seed,51,110690170
Canada (Else),United States (US),Seed,16,13367769
Canada (Else),Vietnam (Else),Seed,5,5378920
Cayman Islands (Else),Nevada (US),Seed,2,2600000
Cayman Islands (Else),Spain (EU),Seed,6,4398050
Cayman Islands (Else),Vietnam (Else),Seed,5,2981977
Nevada (US),Spain (EU),Seed,1,457143
Nevada (US),United Kingdom (EU),Seed,4,5347090
Nevada (US),United States (US),Seed,2,832143
Nevada (US),Vietnam (Else),Seed,1,685714
Spain (EU),United Kingdom (EU),Seed,25,37867005
Spain (EU),United States (US),Seed,6,3725507
Spain (EU),Vietnam (Else),Seed,1,685714
United Kingdom (EU),Vietnam (Else),Seed,14,19464730
United States (US),Vietnam (Else),Seed,4,2827077
Canada (Else),Canada (Else),Seed,81,168562544
Vietnam (Else),Vietnam (Else),Seed,3,1705006
Nevada (US),Singapore (Else),Seed,2,4875000
Singapore (Else),Singapore (Else),Seed,158,300723029
California (US),New York (US),Seed,756,3394532896
California (US),Seychelles (Else),Seed,26,70840138
China (Else),New York (US),Seed,55,130482834
China (Else),Seychelles (Else),Seed,18,27861243
China (Else),Singapore (Else),Seed,65,192187565
China (Else),Vietnam (Else),Seed,7,10162709
Hong Kong (Else),New York (US),Seed,72,162872932
Hong Kong (Else),Seychelles (Else),Seed,22,33496196
Hong Kong (Else),Singapore (Else),Seed,83,205491892
Hong Kong (Else),Vietnam (Else),Seed,12,14531265
New York (US),Seychelles (Else),Seed,27,68286665
New York (US),Singapore (Else),Seed,170,405852936
New York (US),Utah (US),Seed,32,95377896
New York (US),Vietnam (Else),Seed,18,30685482
Seychelles (Else),Singapore (Else),Seed,33,75812467
Seychelles (Else),Utah (US),Seed,6,9859652
Seychelles (Else),Vietnam (Else),Seed,12,14402725
Singapore (Else),Utah (US),Seed,18,46088993
Singapore (Else),Vietnam (Else),Seed,22,40554042
Utah (US),Vietnam (Else),Seed,3,2661990
Seychelles (Else),Seychelles (Else),Seed,6,5917546
Cayman Islands (Else),China (Else),Seed,19,24265196
Cayman Islands (Else),Hong Kong (Else),Seed,27,39873519
Cayman Islands (Else),India (Else),Seed,14,31752444
Cayman Islands (Else),Puerto Rico (Else),Seed,4,3480000
Cayman Islands (Else),Singapore (Else),Seed,44,64115361
Cayman Islands (Else),Utah (US),Seed,9,11146864
China (Else),India (Else),Seed,9,12041304
China (Else),Puerto Rico (Else),Seed,6,6033558
Hong Kong (Else),India (Else),Seed,26,39708935
Hong Kong (Else),Puerto Rico (Else),Seed,13,18104071
India (Else),Puerto Rico (Else),Seed,3,6238961
India (Else),Singapore (Else),Seed,69,181162713
India (Else),Utah (US),Seed,5,7844289
Puerto Rico (Else),Singapore (Else),Seed,20,42394459
Puerto Rico (Else),Utah (US),Seed,6,4115656
China (Else),China (Else),Seed,131,1606282215
Australia (Else),India (Else),Seed,3,3425260
Australia (Else),Germany (EU),Seed,16,23683416
Germany (EU),New York (US),Seed,86,241186528
Australia (Else),Spain (EU),Seed,3,6704545
New York (US),Spain (EU),Seed,20,56248987
Australia (Else),Massachusetts (US),Seed,11,22732429
Australia (Else),Missouri (US),Seed,1,2360984
California (US),Massachusetts (US),Seed,189,729262312
California (US),Missouri (US),Seed,13,43702290
Massachusetts (US),Missouri (US),Seed,4,12430328
Massachusetts (US),New York (US),Seed,132,378731504
Massachusetts (US),Singapore (Else),Seed,37,61395846
Missouri (US),New York (US),Seed,12,24237421
Missouri (US),Singapore (Else),Seed,2,5786995
Australia (Else),United Kingdom (EU),Seed,31,83851482
New Zealand (Else),United Kingdom (EU),Seed,5,33989599
California (US),New Zealand (Else),Seed,9,16259573
Australia (Else),Florida (US),Seed,9,18564195
Australia (Else),Washington (US),Seed,3,6725609
California (US),Florida (US),Seed,134,474753524
Florida (US),Washington (US),Seed,23,39612888
Australia (Else),Texas (US),Seed,6,7489585
Australia (Else),Virginia (US),Seed,2,4898474
California (US),Texas (US),Seed,147,578054596
California (US),Virginia (US),Seed,33,93378981
Texas (US),Virginia (US),Seed,9,24588192
Massachusetts (US),United Kingdom (EU),Seed,63,135755193
Arkansas (US),Australia (Else),Seed,1,1058400
Arkansas (US),France (EU),Seed,1,529200
Australia (Else),France (EU),Seed,10,43601687
Australia (Else),Germany (EU),Series A,9,58978275
Australia (Else),Hong Kong (Else),Series A,4,20045617
Australia (Else),New York (US),Series A,21,218265355
Australia (Else),Ohio (US),Series A,3,9056680
Australia (Else),Singapore (Else),Series A,9,56572897
Australia (Else),Spain (EU),Series A,2,4703297
Australia (Else),Switzerland (EU),Series A,6,53183158
Australia (Else),United Kingdom (EU),Series A,12,137555878
Australia (Else),Vietnam (Else),Series A,2,3150502
Australia (Else),Washington (US),Series A,2,3150502
Germany (EU),Hong Kong (Else),Series A,11,36095458
Germany (EU),New York (US),Series A,51,479365131
Germany (EU),Ohio (US),Series A,3,9056680
Germany (EU),Singapore (Else),Series A,20,81016317
Germany (EU),Spain (EU),Series A,11,75804428
Germany (EU),Switzerland (EU),Series A,24,169315358
Germany (EU),United Kingdom (EU),Series A,59,455461705
Germany (EU),Vietnam (Else),Series A,2,3150502
Germany (EU),Washington (US),Series A,11,88182416
Hong Kong (Else),Ohio (US),Series A,1,1846154
Hong Kong (Else),Singapore (Else),Series A,38,234009263
Hong Kong (Else),Spain (EU),Series A,4,16139823
Hong Kong (Else),Switzerland (EU),Series A,11,52711627
Hong Kong (Else),United Kingdom (EU),Series A,27,140726922
Hong Kong (Else),Vietnam (Else),Series A,5,33299379
Hong Kong (Else),Washington (US),Series A,9,43845716
New York (US),Ohio (US),Series A,12,110956983
New York (US),Singapore (Else),Series A,63,717284041
New York (US),Spain (EU),Series A,12,134909251
New York (US),Switzerland (EU),Series A,33,313112498
New York (US),United Kingdom (EU),Series A,119,1116214957
New York (US),Vietnam (Else),Series A,5,50371581
New York (US),Washington (US),Series A,36,609348654
Ohio (US),Singapore (Else),Series A,3,7049137
Ohio (US),Spain (EU),Series A,1,1846154
Ohio (US),Switzerland (EU),Series A,1,1846154
Ohio (US),United Kingdom (EU),Series A,1,1846154
Ohio (US),Vietnam (Else),Series A,1,1846154
Ohio (US),Washington (US),Series A,3,12791608
Singapore (Else),Spain (EU),Series A,5,29153389
Singapore (Else),Switzerland (EU),Series A,15,45540640
Singapore (Else),United Kingdom (EU),Series A,46,298146944
Singapore (Else),Vietnam (Else),Series A,8,66845328
Singapore (Else),Washington (US),Series A,15,68305834
Spain (EU),Switzerland (EU),Series A,3,11399792
Spain (EU),United Kingdom (EU),Series A,11,126805046
Spain (EU),Vietnam (Else),Series A,1,1846154
Spain (EU),Washington (US),Series A,1,1846154
Switzerland (EU),United Kingdom (EU),Series A,30,198284266
Switzerland (EU),Vietnam (Else),Series A,4,13912406
Switzerland (EU),Washington (US),Series A,7,31365509
United Kingdom (EU),Vietnam (Else),Series A,3,17976024
United Kingdom (EU),Washington (US),Series A,13,69678938
Vietnam (Else),Washington (US),Series A,4,15983835
Australia (Else),California (US),Series A,23,347235662
Australia (Else),The Netherlands (EU),Series A,7,54844539
California (US),United Kingdom (EU),Series A,168,2289197137
The Netherlands (EU),United Kingdom (EU),Series A,30,213492647
Australia (Else),Australia (Else),Series A,20,151114378
Estonia (EU),Florida (US),Series A,3,10333333
Estonia (EU),Kentucky (US),Series A,2,4000000
Estonia (EU),Massachusetts (US),Series A,1,1000000
Estonia (EU),Missouri (US),Series A,1,1000000
Estonia (EU),Nevada (US),Series A,1,1500000
Estonia (EU),United Kingdom (EU),Series A,5,30253810
Florida (US),Kentucky (US),Series A,2,7069713
Florida (US),Massachusetts (US),Series A,22,294231262
Florida (US),Missouri (US),Series A,2,5377778
Florida (US),Nevada (US),Series A,2,2710526
Florida (US),United Kingdom (EU),Series A,23,142038456
Kentucky (US),Massachusetts (US),Series A,1,1000000
Kentucky (US),Missouri (US),Series A,1,1000000
Kentucky (US),Nevada (US),Series A,1,1500000
Kentucky (US),United Kingdom (EU),Series A,4,12503047
Massachusetts (US),Missouri (US),Series A,5,23333352
Massachusetts (US),Nevada (US),Series A,4,14544933
Massachusetts (US),United Kingdom (EU),Series A,35,587527201
Missouri (US),Nevada (US),Series A,1,1500000
Missouri (US),United Kingdom (EU),Series A,1,1000000
Nevada (US),United Kingdom (EU),Series A,1,1500000
Nevada (US),Nevada (US),Series A,1,1000000
California (US),Singapore (Else),Series A,91,1183415162
Australia (Else),Estonia (EU),Series A,1,3000000
Australia (Else),Kentucky (US),Series A,1,3000000
Estonia (EU),New York (US),Series A,7,43628835
Kentucky (US),New York (US),Series A,3,32104570
Australia (Else),New Zealand (Else),Series A,4,27418598
Australia (Else),Philippines (Else),Series A,1,5856161
Australia (Else),Canada (Else),Series A,2,27920222
California (US),Germany (EU),Series A,71,689957421
Canada (Else),Germany (EU),Series A,7,41612916
Canada (Else),Singapore (Else),Series A,14,54021049
Australia (Else),Connecticut (US),Series A,3,80214256
Australia (Else),Illinois (US),Series A,4,20248023
Australia (Else),Massachusetts (US),Series A,5,74393834
Illinois (US),Massachusetts (US),Series A,29,846562731
Australia (Else),France (EU),Series A,8,72006258
Australia (Else),Switzerland (EU),Series B,1,22200000
Australia (Else),Australia (Else),Series B,10,131183649
Australia (Else),California (US),Series B,17,426681811
Australia (Else),Japan (Else),Series B,4,53421212
Australia (Else),Maryland (US),Series B,1,21454545
Australia (Else),New Hampshire (US),Series B,1,21454545
Australia (Else),United Kingdom (EU),Series B,9,202519710
California (US),Japan (Else),Series B,45,792914408
California (US),Maryland (US),Series B,15,428149515
California (US),New Hampshire (US),Series B,19,466378322
California (US),United Kingdom (EU),Series B,108,3019634670
Japan (Else),Maryland (US),Series B,1,10727273
Japan (Else),New Hampshire (US),Series B,3,24212121
Japan (Else),United Kingdom (EU),Series B,13,289268983
Maryland (US),New Hampshire (US),Series B,2,15171717
Maryland (US),United Kingdom (EU),Series B,9,189972675
New Hampshire (US),United Kingdom (EU),Series B,7,64263603
Australia (Else),China (Else),Series B,1,8776058
Australia (Else),North Carolina (US),Series B,2,12776058
China (Else),North Carolina (US),Series B,1,3510423
Belgium (EU),California (US),Series B,10,383671614
Belgium (EU),Colorado (US),Series B,1,3333333
Belgium (EU),France (EU),Series B,13,325985820
Belgium (EU),Japan (Else),Series B,1,3333333
Belgium (EU),United Kingdom (EU),Series B,8,155767663
California (US),Colorado (US),Series B,24,374012085
California (US),France (EU),Series B,46,1468739190
Colorado (US),France (EU),Series B,3,21166667
Colorado (US),Japan (Else),Series B,7,89166667
Colorado (US),United Kingdom (EU),Series B,7,78631395
France (EU),Japan (Else),Series B,9,130176949
France (EU),United Kingdom (EU),Series B,30,765665328
Australia (Else),The Netherlands (EU),Series B,4,83716288
Australia (Else),Denmark (EU),Series B,2,52545000
Australia (Else),Hong Kong (Else),Series B,3,63982500
Australia (Else),Malaysia (Else),Series B,1,41625000
Australia (Else),Oman (Else),Series B,1,48562500
Australia (Else),South Korea (Else),Series B,1,55500000
California (US),Denmark (EU),Series B,10,236535763
California (US),Hong Kong (Else),Series B,11,175933297
California (US),Malaysia (Else),Series B,1,13875000
California (US),Oman (Else),Series B,2,25753794
California (US),South Korea (Else),Series B,28,1069058402
Denmark (EU),Hong Kong (Else),Series B,2,31732500
Denmark (EU),Malaysia (Else),Series B,1,13875000
Denmark (EU),Oman (Else),Series B,1,20812500
Denmark (EU),South Korea (Else),Series B,1,27750000
Denmark (EU),United Kingdom (EU),Series B,10,179167228
Hong Kong (Else),Malaysia (Else),Series B,2,21812500
Hong Kong (Else),Oman (Else),Series B,1,27750000
Hong Kong (Else),South Korea (Else),Series B,3,50809643
Hong Kong (Else),United Kingdom (EU),Series B,6,109400420
Malaysia (Else),Oman (Else),Series B,1,20812500
Malaysia (Else),South Korea (Else),Series B,1,27750000
Malaysia (Else),United Kingdom (EU),Series B,1,13875000
Oman (Else),South Korea (Else),Series B,1,34687500
Oman (Else),United Kingdom (EU),Series B,1,20812500
South Korea (Else),United Kingdom (EU),Series B,8,189474351
Hong Kong (Else),Hong Kong (Else),Series B,3,37146429
Oman (Else),Oman (Else),Series B,1,13875000
South Korea (Else),South Korea (Else),Series B,84,1085472652
California (US),Texas (US),Series B,54,4549019362
Hong Kong (Else),New York (US),Series B,6,70074808
Hong Kong (Else),Texas (US),Series B,1,8333333
New York (US),Texas (US),Series B,42,2130648216
Australia (Else),New York (US),Series B,8,163791508
Australia (Else),Australia (Else),Series C,5,120523861
Australia (Else),New Zealand (Else),Series C,2,59442844
Australia (Else),The Netherlands (EU),Series C,3,92439474
New Zealand (Else),The Netherlands (EU),Series C,1,4236867
Australia (Else),France (EU),Series C,2,73196193
Australia (Else),Sweden (EU),Series C,1,18600000
Australia (Else),Switzerland (EU),Series C,1,18600000
Sweden (EU),Switzerland (EU),Series C,1,12400000
Sweden (EU),The Netherlands (EU),Series C,1,12400000
Switzerland (EU),The Netherlands (EU),Series C,3,51385514
Australia (Else),Canada (Else),Series D,1,66666667
Australia (Else),Hong Kong (Else),Series D,2,185192443
Australia (Else),New Hampshire (US),Series D,1,66666667
Canada (Else),Hong Kong (Else),Series D,1,33333333
Canada (Else),New Hampshire (US),Series D,4,256177224
Hong Kong (Else),New Hampshire (US),Series D,1,33333333
Australia (Else),Australia (Else),Series D,4,111419128
Australia (Else),Texas (US),Series D,2,51204797
Australia (Else),California (US),Series E,3,96931818
Australia (Else),Illinois (US),Series E,2,65454545
Australia (Else),United Kingdom (EU),Series E,2,65454545
California (US),Illinois (US),Series E,8,401765152
California (US),United Kingdom (EU),Series E,13,807716342
Illinois (US),United Kingdom (EU),Series E,4,94204545
Australia (Else),Australia (Else),Series Unknown,15,760341455
Australia (Else),California (US),Series Unknown,11,415541641
Australia (Else),Singapore (Else),Series Unknown,7,23284560
California (US),Singapore (Else),Series Unknown,32,241621315
Australia (Else),Spain (EU),Series Unknown,1,6741611
Australia (Else),Minnesota (US),Series Unknown,1,6666667
Australia (Else),Switzerland (EU),Series Unknown,2,7177778
Minnesota (US),Switzerland (EU),Series Unknown,4,15630048
Australia (Else),Canada (Else),Series Unknown,3,5218931
Australia (Else),Illinois (US),Series Unknown,2,3914583
Australia (Else),Massachusetts (US),Series Unknown,3,13914583
Australia (Else),United Kingdom (EU),Series Unknown,8,232526767
Canada (Else),Illinois (US),Series Unknown,5,110767524
Canada (Else),Massachusetts (US),Series Unknown,6,76955358
Canada (Else),United Kingdom (EU),Series Unknown,12,491640149
Illinois (US),Massachusetts (US),Series Unknown,11,274501153
Illinois (US),United Kingdom (EU),Series Unknown,10,58734413
Massachusetts (US),United Kingdom (EU),Series Unknown,14,109970375
Austria (EU),Germany (EU),Pre Seed,18,29438632
Austria (EU),Austria (EU),Pre Seed,9,5410676
Germany (EU),Germany (EU),Pre Seed,62,71248381
Austria (EU),California (US),Pre Seed,6,6509990
Austria (EU),Switzerland (EU),Pre Seed,3,1533060
California (US),Germany (EU),Pre Seed,57,80145846
California (US),Switzerland (EU),Pre Seed,21,18191629
Germany (EU),Switzerland (EU),Pre Seed,21,24120246
Germany (EU),United Kingdom (EU),Pre Seed,61,72883530
Austria (EU),Germany (EU),Seed,29,89593684
Austria (EU),Austria (EU),Seed,7,9548075
Germany (EU),Germany (EU),Seed,130,391109691
Austria (EU),Singapore (Else),Seed,3,1853588
Germany (EU),Singapore (Else),Seed,41,65897299
California (US),Finland (EU),Seed,16,39862680
Finland (EU),Israel (Else),Seed,1,2186803
Finland (EU),United Kingdom (EU),Seed,12,23193565
Austria (EU),United Kingdom (EU),Seed,26,50843498
Germany (EU),United Kingdom (EU),Seed,128,392606706
Austria (EU),Czech Republic (EU),Seed,3,4188625
Austria (EU),Texas (US),Seed,4,5001550
Czech Republic (EU),Germany (EU),Seed,7,14951401
Czech Republic (EU),Texas (US),Seed,2,1520220
Czech Republic (EU),United Kingdom (EU),Seed,14,24480249
Germany (EU),Texas (US),Seed,13,22194494
Texas (US),United Kingdom (EU),Seed,44,69840467
Austria (EU),California (US),Seed,14,32516514
Austria (EU),New Jersey (US),Seed,1,651249
California (US),Germany (EU),Seed,129,449050304
Germany (EU),New Jersey (US),Seed,2,1357285
New Jersey (US),United Kingdom (EU),Seed,7,9403368
Austria (EU),Belgium (EU),Seed,2,4059910
Austria (EU),Estonia (EU),Seed,1,1616961
Austria (EU),India (Else),Seed,4,3405005
Belgium (EU),Czech Republic (EU),Seed,3,1787714
Belgium (EU),Estonia (EU),Seed,2,1870144
Belgium (EU),India (Else),Seed,2,19321208
Czech Republic (EU),Estonia (EU),Seed,5,4895397
Czech Republic (EU),India (Else),Seed,2,2008481
Estonia (EU),India (Else),Seed,2,1608481
Austria (EU),California (US),Series A,9,87464762
Austria (EU),New Hampshire (US),Series A,2,22515477
California (US),New Hampshire (US),Series A,48,1200201470
Austria (EU),Austria (EU),Series A,3,21213701
Austria (EU),Italy (EU),Series A,2,12186350
Austria (EU),Switzerland (EU),Series A,3,9622089
Austria (EU),United Kingdom (EU),Series A,9,61305711
Austria (EU),California (US),Series B,5,135164536
Austria (EU),Finland (EU),Series B,1,6127875
Austria (EU),France (EU),Series B,7,114208109
Austria (EU),Germany (EU),Series B,8,129603851
Austria (EU),Switzerland (EU),Series B,4,64744818
Austria (EU),Thailand (Else),Series B,1,6127875
Austria (EU),The Netherlands (EU),Series B,1,6127875
Austria (EU),United Kingdom (EU),Series B,7,95757077
California (US),Finland (EU),Series B,3,21353682
California (US),Germany (EU),Series B,47,3985480797
California (US),Switzerland (EU),Series B,25,3246272502
California (US),Thailand (Else),Series B,5,58235018
California (US),The Netherlands (EU),Series B,27,638688946
Finland (EU),France (EU),Series B,3,37617269
Finland (EU),Germany (EU),Series B,4,40577082
Finland (EU),Switzerland (EU),Series B,2,8837553
