from,to,round,deals,value
Kentucky (US),United States (US),Series A,1,2307692
New Hampshire (US),New York (US),Series A,46,245624448
New Hampshire (US),Russian Federation (Else),Series A,1,2307692
New Hampshire (US),Texas (US),Series A,10,31964880
New Hampshire (US),United Arab Emirates (Else),Series A,2,7307692
New Hampshire (US),United Kingdom (EU),Series A,15,113054501
New Hampshire (US),United States (US),Series A,4,9620629
New York (US),Russian Federation (Else),Series A,6,91133333
New York (US),Texas (US),Series A,135,1008352739
New York (US),United Arab Emirates (Else),Series A,42,553358204
New York (US),United Kingdom (EU),Series A,263,3363887578
New York (US),United States (US),Series A,49,258452522
Russian Federation (Else),Texas (US),Series A,2,5641026
Russian Federation (Else),United Arab Emirates (Else),Series A,4,15271795
Russian Federation (Else),United Kingdom (EU),Series A,5,16779487
Russian Federation (Else),United States (US),Series A,2,3173077
Texas (US),United Arab Emirates (Else),Series A,9,26453334
Texas (US),United Kingdom (EU),Series A,40,146339715
Texas (US),United States (US),Series A,15,39395492
United Arab Emirates (Else),United Kingdom (EU),Series A,27,199597839
United Arab Emirates (Else),United States (US),Series A,4,10164039
United Kingdom (EU),United States (US),Series A,19,62436750
California (US),California (US),Series A,1189,14572311312
New York (US),New York (US),Series A,523,5929254912
United Kingdom (EU),United Kingdom (EU),Series A,222,1863230905
Argentina (Else),Florida (US),Angel,1,6000000
Argentina (Else),Argentina (Else),Angel,1,4500000
Argentina (Else),Brazil (Else),Corporate Round,1,2160000
Argentina (Else),New York (US),Corporate Round,1,2880000
Brazil (Else),New York (US),Corporate Round,1,2160000
Argentina (Else),Argentina (Else),Corporate Round,1,1440000
New York (US),New York (US),Corporate Round,5,75634444
Brazil (Else),California (US),Pre Seed,29,38227185
Brazil (Else),New York (US),Pre Seed,11,16362836
California (US),New York (US),Pre Seed,340,335264340
California (US),California (US),Pre Seed,440,310499147
New York (US),New York (US),Pre Seed,153,108212398
Argentina (Else),Switzerland (EU),Pre Seed,1,450000
Switzerland (EU),Switzerland (EU),Pre Seed,12,6510260
Argentina (Else),New York (US),Pre Seed,12,4808359
Argentina (Else),Spain (EU),Pre Seed,1,262500
New York (US),Spain (EU),Pre Seed,10,4741913
Argentina (Else),Argentina (Else),Pre Seed,5,1746667
California (US),United Kingdom (EU),Pre Seed,111,96112494
Argentina (Else),United Kingdom (EU),Pre Seed,2,665072
New York (US),United Kingdom (EU),Pre Seed,64,53166286
Argentina (Else),Canada (Else),Seed,9,6511150
Argentina (Else),Ireland (EU),Seed,1,948680
Argentina (Else),Spain (EU),Seed,4,3907764
Canada (Else),Ireland (EU),Seed,4,2007453
Canada (Else),Spain (EU),Seed,10,10240840
Ireland (EU),Spain (EU),Seed,3,4870456
Argentina (Else),Argentina (Else),Seed,16,15639705
Spain (EU),Spain (EU),Seed,84,101681067
Argentina (Else),Brazil (Else),Seed,20,33289319
Argentina (Else),Georgia (US),Seed,2,3900000
Argentina (Else),Massachusetts (US),Seed,8,9181061
Argentina (Else),New York (US),Seed,25,35125668
Brazil (Else),Georgia (US),Seed,7,6670798
Brazil (Else),Massachusetts (US),Seed,20,22289907
Brazil (Else),New York (US),Seed,110,192577409
Georgia (US),Massachusetts (US),Seed,20,36409767
Georgia (US),New York (US),Seed,71,118593177
Massachusetts (US),New York (US),Seed,242,595471492
Argentina (Else),Ohio (US),Seed,1,2500000
Brazil (Else),California (US),Seed,148,383628903
Argentina (Else),Lebanon (Else),Seed,1,1500000
Argentina (Else),Mexico (Else),Seed,13,12394078
Argentina (Else),Sweden (EU),Seed,2,2088235
Lebanon (Else),Mexico (Else),Seed,1,1000000
Lebanon (Else),Sweden (EU),Seed,2,1666667
Mexico (Else),Sweden (EU),Seed,2,1294118
Argentina (Else),California (US),Seed,42,65875638
Argentina (Else),Ukraine (Else),Seed,1,900000
Argentina (Else),United Kingdom (EU),Seed,14,14148500
Argentina (Else),Virginia (US),Seed,3,2007692
Brazil (Else),Ukraine (Else),Seed,2,2628947
Brazil (Else),United Kingdom (EU),Seed,32,49934236
Brazil (Else),Virginia (US),Seed,9,14267094
California (US),New York (US),Seed,1304,3847848639
California (US),Ukraine (Else),Seed,52,43480536
California (US),United Kingdom (EU),Seed,570,1524202353
California (US),Virginia (US),Seed,61,137442128
New York (US),Ukraine (Else),Seed,42,45271267
New York (US),United Kingdom (EU),Seed,389,925208268
New York (US),Virginia (US),Seed,52,70551206
Ukraine (Else),United Kingdom (EU),Seed,31,21023952
Ukraine (Else),Virginia (US),Seed,2,1479545
United Kingdom (EU),Virginia (US),Seed,17,29608360
Brazil (Else),Brazil (Else),Seed,137,180735231
California (US),California (US),Seed,1737,4201091250
New York (US),New York (US),Seed,738,1295589726
United Kingdom (EU),United Kingdom (EU),Seed,431,877888429
Argentina (Else),France (EU),Seed,2,4212500
Brazil (Else),France (EU),Seed,11,13124586
Hong Kong (Else),Missouri (US),Seed,5,3078620
Hong Kong (Else),Sweden (EU),Seed,5,1709254
Hong Kong (Else),Vermont (US),Seed,2,2140625
Missouri (US),Sweden (EU),Seed,3,1141944
Missouri (US),Vermont (US),Seed,1,500000
Sweden (EU),Vermont (US),Seed,1,500000
Canada (Else),New York (US),Seed,183,452027010
Ireland (EU),New York (US),Seed,11,12505644
Chile (Else),Texas (US),Seed,3,3301429
Argentina (Else),Missouri (US),Seed,2,1288235
Brazil (Else),Germany (EU),Series A,27,197653814
Brazil (Else),Illinois (US),Series A,9,24249786
Brazil (Else),Spain (EU),Series A,7,37675242
Brazil (Else),Ukraine (Else),Series A,1,4375000
Brazil (Else),Virginia (US),Series A,10,108909643
California (US),Germany (EU),Series A,183,1995080507
California (US),Illinois (US),Series A,178,3998689663
California (US),Spain (EU),Series A,29,268099571
California (US),Ukraine (Else),Series A,14,315589575
California (US),Virginia (US),Series A,60,676077796
Germany (EU),Illinois (US),Series A,30,171753317
Germany (EU),New York (US),Series A,129,1114545008
Germany (EU),Spain (EU),Series A,22,173353531
Germany (EU),Ukraine (Else),Series A,5,55452762
Germany (EU),United Kingdom (EU),Series A,121,1048472628
Germany (EU),Virginia (US),Series A,9,50366172
Illinois (US),New York (US),Series A,124,2368221919
Illinois (US),Spain (EU),Series A,3,8869668
Illinois (US),Ukraine (Else),Series A,3,6258772
Illinois (US),United Kingdom (EU),Series A,55,1058145135
Illinois (US),Virginia (US),Series A,10,80308722
New York (US),Spain (EU),Series A,23,186289197
New York (US),Ukraine (Else),Series A,7,184965096
New York (US),Virginia (US),Series A,49,418205378
Spain (EU),Ukraine (Else),Series A,2,9914375
Spain (EU),United Kingdom (EU),Series A,23,140230298
Spain (EU),Virginia (US),Series A,1,2916667
Ukraine (Else),United Kingdom (EU),Series A,5,70651208
Ukraine (Else),Virginia (US),Series A,3,13758772
United Kingdom (EU),Virginia (US),Series A,19,169084652
Brazil (Else),Brazil (Else),Series A,60,427270893
Argentina (Else),Arizona (US),Series A,1,5000000
Argentina (Else),California (US),Series A,11,111410380
Argentina (Else),New York (US),Series A,10,53152149
Argentina (Else),Texas (US),Series A,3,16383929
Argentina (Else),United Kingdom (EU),Series A,4,19108791
Arizona (US),California (US),Series A,21,197084155
Arizona (US),New York (US),Series A,16,76630873
Arizona (US),Texas (US),Series A,5,10871082
Arizona (US),United Kingdom (EU),Series A,5,10261203
Argentina (Else),Argentina (Else),Series A,6,15822059
India (Else),India (Else),Series A,156,1057071666
Argentina (Else),Brazil (Else),Series B,3,14366667
Argentina (Else),California (US),Series B,6,93566667
Argentina (Else),Delaware (US),Series B,1,5333333
Argentina (Else),District of Columbia (US),Series B,1,5333333
Argentina (Else),Dominican Republic (Else),Series B,1,5333333
Argentina (Else),Spain (EU),Series B,1,5333333
Brazil (Else),California (US),Series B,78,1965563582
Brazil (Else),Delaware (US),Series B,2,13387306
Brazil (Else),District of Columbia (US),Series B,11,189899666
Brazil (Else),Dominican Republic (Else),Series B,1,2666667
Brazil (Else),Spain (EU),Series B,3,39333333
California (US),Delaware (US),Series B,7,87908218
California (US),District of Columbia (US),Series B,34,1253076379
California (US),Dominican Republic (Else),Series B,2,14333333
California (US),Spain (EU),Series B,17,642862077
Delaware (US),District of Columbia (US),Series B,2,12666667
Delaware (US),Dominican Republic (Else),Series B,1,2666667
Delaware (US),Spain (EU),Series B,1,2666667
District of Columbia (US),Dominican Republic (Else),Series B,1,2666667
District of Columbia (US),Spain (EU),Series B,1,2666667
Dominican Republic (Else),Spain (EU),Series B,1,2666667
Argentina (Else),Argentina (Else),Series B,2,16500000
Argentina (Else),Brazil (Else),Series C,3,66328224
Argentina (Else),California (US),Series C,3,43952239
Argentina (Else),Missouri (US),Series C,1,9661003
Argentina (Else),New York (US),Series C,1,9661003
Argentina (Else),Norway (EU),Series C,1,9661003
Argentina (Else),Switzerland (EU),Series C,1,9661003
Argentina (Else),Washington (US),Series C,1,9661003
Brazil (Else),California (US),Series C,40,2051836305
Brazil (Else),Missouri (US),Series C,2,19206537
Brazil (Else),New York (US),Series C,42,1896852042
Brazil (Else),Norway (EU),Series C,1,7245752
Brazil (Else),Switzerland (EU),Series C,4,29579264
Brazil (Else),Washington (US),Series C,5,43145752
California (US),Missouri (US),Series C,9,236500668
California (US),New York (US),Series C,383,30623722990
California (US),Norway (EU),Series C,5,121521017
California (US),Switzerland (EU),Series C,39,1585768057
California (US),Washington (US),Series C,40,1657761959
Missouri (US),New York (US),Series C,8,184588391
Missouri (US),Norway (EU),Series C,1,4830502
Missouri (US),Switzerland (EU),Series C,4,46355390
Missouri (US),Washington (US),Series C,3,22234348
New York (US),Norway (EU),Series C,5,101742130
New York (US),Switzerland (EU),Series C,30,1316042726
New York (US),Washington (US),Series C,31,946627959
Norway (EU),Switzerland (EU),Series C,2,19375956
Norway (EU),Washington (US),Series C,2,14375956
Switzerland (EU),Washington (US),Series C,3,26686272
Argentina (Else),Argentina (Else),Series C,1,7245752
Brazil (Else),Brazil (Else),Series C,18,696723753
California (US),California (US),Series C,441,22545548293
Brazil (Else),California (US),Series D,10,927062063
Brazil (Else),China (Else),Series D,1,43750000
Brazil (Else),Florida (US),Series D,5,169087995
Brazil (Else),New York (US),Series D,12,943892347
Brazil (Else),United Kingdom (EU),Series D,3,97266667
California (US),China (Else),Series D,22,2751594105
California (US),Florida (US),Series D,33,4232740951
California (US),New York (US),Series D,204,23720917522
California (US),United Kingdom (EU),Series D,80,8269617041
China (Else),Florida (US),Series D,3,124625000
China (Else),New York (US),Series D,26,5789452197
China (Else),United Kingdom (EU),Series D,11,1397496029
Florida (US),New York (US),Series D,28,2192361412
Florida (US),United Kingdom (EU),Series D,12,867817886
New York (US),United Kingdom (EU),Series D,75,5473354027
California (US),California (US),Series D,218,18260188759
Florida (US),Florida (US),Series D,5,145812271
New York (US),New York (US),Series D,124,7624918565
California (US),Cayman Islands (Else),Series Unknown,15,278108686
California (US),China (Else),Series Unknown,34,1072289549
California (US),Germany (EU),Series Unknown,18,438819730
California (US),New York (US),Series Unknown,164,5954574880
California (US),Seychelles (Else),Series Unknown,4,6922061
California (US),Singapore (Else),Series Unknown,62,1906622609
California (US),United Arab Emirates (Else),Series Unknown,21,682337559
Cayman Islands (Else),China (Else),Series Unknown,11,12278939
Cayman Islands (Else),Germany (EU),Series Unknown,2,10497876
Cayman Islands (Else),New York (US),Series Unknown,14,638696178
Cayman Islands (Else),Seychelles (Else),Series Unknown,3,2217077
Cayman Islands (Else),Singapore (Else),Series Unknown,14,20538961
Cayman Islands (Else),United Arab Emirates (Else),Series Unknown,8,9232038
China (Else),Germany (EU),Series Unknown,3,115506483
China (Else),New York (US),Series Unknown,25,334364050
China (Else),Seychelles (Else),Series Unknown,6,4540970
China (Else),Singapore (Else),Series Unknown,33,1049686514
China (Else),United Arab Emirates (Else),Series Unknown,8,425019749
Germany (EU),New York (US),Series Unknown,19,1102707211
Germany (EU),Seychelles (Else),Series Unknown,2,2217333
Germany (EU),Singapore (Else),Series Unknown,7,112510698
Germany (EU),United Arab Emirates (Else),Series Unknown,3,17868286
New York (US),Seychelles (Else),Series Unknown,7,9925895
New York (US),Singapore (Else),Series Unknown,46,1637901060
New York (US),United Arab Emirates (Else),Series Unknown,17,648282967
Seychelles (Else),Singapore (Else),Series Unknown,7,9346949
Seychelles (Else),United Arab Emirates (Else),Series Unknown,3,3177077
Singapore (Else),United Arab Emirates (Else),Series Unknown,16,625867500
California (US),California (US),Series Unknown,180,3098215997
New York (US),New York (US),Series Unknown,101,3663655091
Argentina (Else),Brazil (Else),Series Unknown,1,30000000
Argentina (Else),California (US),Series Unknown,1,30000000
Brazil (Else),California (US),Series Unknown,21,384028325
Brazil (Else),Brazil (Else),Series Unknown,12,115585157
Argentina (Else),Canada (Else),Series Unknown,1,525000
Argentina (Else),Chile (Else),Series Unknown,1,787500
Canada (Else),Chile (Else),Series Unknown,1,787500
Chile (Else),Chile (Else),Series Unknown,2,4525000
Armenia (Else),California (US),Pre Seed,1,720000
Armenia (Else),New York (US),Pre Seed,2,943333
Australia (Else),Australia (Else),Corporate Round,1,14989638
Australia (Else),Australia (Else),Equity Crowdfunding,2,716717
Australia (Else),California (US),Equity Crowdfunding,2,2785361
Australia (Else),New Jersey (US),Pre Seed,1,77560
Australia (Else),New Zealand (Else),Pre Seed,5,1528446
Australia (Else),United Arab Emirates (Else),Pre Seed,2,1391339
New Jersey (US),New Zealand (Else),Pre Seed,1,77560
New Jersey (US),United Arab Emirates (Else),Pre Seed,2,278839
New Zealand (Else),United Arab Emirates (Else),Pre Seed,1,116339
United Arab Emirates (Else),United Arab Emirates (Else),Pre Seed,21,11168933
Australia (Else),Florida (US),Pre Seed,3,1405644
Australia (Else),Australia (Else),Pre Seed,16,8116434
California (US),Massachusetts (US),Pre Seed,47,47346278
California (US),Ohio (US),Pre Seed,12,9519971
California (US),Singapore (Else),Pre Seed,72,43790961
California (US),South Korea (Else),Pre Seed,5,8207561
Massachusetts (US),Ohio (US),Pre Seed,2,1075000
Massachusetts (US),Singapore (Else),Pre Seed,5,2295833
Massachusetts (US),South Korea (Else),Pre Seed,1,600000
Ohio (US),Singapore (Else),Pre Seed,1,600000
Ohio (US),South Korea (Else),Pre Seed,1,600000
Singapore (Else),South Korea (Else),Pre Seed,2,782609
Australia (Else),Massachusetts (US),Pre Seed,4,2130952
Australia (Else),Singapore (Else),Pre Seed,6,2638582
Georgia (US),Singapore (Else),Pre Seed,2,206250
Australia (Else),Germany (EU),Pre Seed,3,1892257
Germany (EU),Singapore (Else),Pre Seed,14,12246865
New Zealand (Else),Singapore (Else),Pre Seed,3,1091369
Australia (Else),Hong Kong (Else),Pre Seed,9,809000
United Arab Emirates (Else),United Kingdom (EU),Pre Seed,18,12912521
Hong Kong (Else),Singapore (Else),Pre Seed,10,4920607
Hong Kong (Else),United Kingdom (EU),Pre Seed,13,3548269
Singapore (Else),United Kingdom (EU),Pre Seed,31,15539097
Australia (Else),Texas (US),Pre Seed,3,848000
Australia (Else),California (US),Pre Seed,12,7802851
Bermuda (Else),United Kingdom (EU),Pre Seed,1,130002
California (US),Canada (Else),Seed,269,596286375
California (US),Cayman Islands (Else),Seed,95,140183801
California (US),Hong Kong (Else),Seed,203,361738567
California (US),New Jersey (US),Seed,73,128014723
California (US),Puerto Rico (Else),Seed,35,45306341
California (US),Seychelles (Else),Seed,52,51905109
California (US),Singapore (Else),Seed,402,686536959
California (US),Spain (EU),Seed,53,91210072
California (US),Turkey (Else),Seed,32,68382602
Canada (Else),Cayman Islands (Else),Seed,16,11885448
Canada (Else),Hong Kong (Else),Seed,39,37060220
Canada (Else),New Jersey (US),Seed,14,8596724
Canada (Else),Puerto Rico (Else),Seed,7,2099049
Canada (Else),Seychelles (Else),Seed,13,7964772
Canada (Else),Singapore (Else),Seed,62,76286436
Canada (Else),Turkey (Else),Seed,10,8839714
Cayman Islands (Else),Hong Kong (Else),Seed,62,62489178
Cayman Islands (Else),New Jersey (US),Seed,2,7888235
Cayman Islands (Else),New York (US),Seed,73,86772414
Cayman Islands (Else),Puerto Rico (Else),Seed,10,6549045
Cayman Islands (Else),Seychelles (Else),Seed,26,24284071
Cayman Islands (Else),Singapore (Else),Seed,84,73413405
Cayman Islands (Else),Spain (EU),Seed,4,1969188
Cayman Islands (Else),Turkey (Else),Seed,5,2513464
Hong Kong (Else),New Jersey (US),Seed,12,22932398
Hong Kong (Else),New York (US),Seed,162,215072278
Hong Kong (Else),Puerto Rico (Else),Seed,14,9048945
Hong Kong (Else),Seychelles (Else),Seed,41,41371318
Hong Kong (Else),Singapore (Else),Seed,163,212122627
Hong Kong (Else),Spain (EU),Seed,8,4958295
Hong Kong (Else),Turkey (Else),Seed,7,3637654
New Jersey (US),New York (US),Seed,49,59079991
New Jersey (US),Puerto Rico (Else),Seed,2,628235
New Jersey (US),Seychelles (Else),Seed,4,3658711
New Jersey (US),Singapore (Else),Seed,35,20500375
New Jersey (US),Spain (EU),Seed,3,1849015
New Jersey (US),Turkey (Else),Seed,3,2354902
New York (US),Puerto Rico (Else),Seed,28,36864291
New York (US),Seychelles (Else),Seed,45,39207196
New York (US),Singapore (Else),Seed,276,368106789
New York (US),Spain (EU),Seed,36,55768556
New York (US),Turkey (Else),Seed,18,20906516
Puerto Rico (Else),Seychelles (Else),Seed,7,2939758
Puerto Rico (Else),Singapore (Else),Seed,27,30660227
Puerto Rico (Else),Spain (EU),Seed,7,4228437
Puerto Rico (Else),Turkey (Else),Seed,1,388235
Seychelles (Else),Singapore (Else),Seed,54,49348537
Seychelles (Else),Spain (EU),Seed,2,1485378
Seychelles (Else),Turkey (Else),Seed,4,1551576
Singapore (Else),Spain (EU),Seed,18,17330914
Singapore (Else),Turkey (Else),Seed,14,10831964
Spain (EU),Turkey (Else),Seed,6,6407647
Singapore (Else),Singapore (Else),Seed,274,280308277
Argentina (Else),Australia (Else),Seed,3,4770132
Argentina (Else),Belgium (EU),Seed,2,1287356
Argentina (Else),Israel (Else),Seed,2,1101881
Argentina (Else),South Korea (Else),Seed,2,1420063
Argentina (Else),Switzerland (EU),Seed,4,2230086
Argentina (Else),The Netherlands (EU),Seed,1,465517
Argentina (Else),United States (US),Seed,3,2576739
Australia (Else),Belgium (EU),Seed,3,9188508
Australia (Else),California (US),Seed,111,221752282
Australia (Else),Canada (Else),Seed,23,17573721
Australia (Else),Israel (Else),Seed,12,23497508
Australia (Else),New York (US),Seed,75,103306458
Australia (Else),South Korea (Else),Seed,23,13742995
Australia (Else),Switzerland (EU),Seed,11,6566111
Australia (Else),The Netherlands (EU),Seed,25,22790746
Australia (Else),United Kingdom (EU),Seed,51,55725059
Australia (Else),United States (US),Seed,11,8025733
Belgium (EU),California (US),Seed,25,50574696
Belgium (EU),Canada (Else),Seed,4,14841086
Belgium (EU),Israel (Else),Seed,3,2600589
Belgium (EU),New York (US),Seed,17,18096988
Belgium (EU),South Korea (Else),Seed,3,1629154
Belgium (EU),Switzerland (EU),Seed,8,8151266
Belgium (EU),The Netherlands (EU),Seed,13,49553790
Belgium (EU),United Kingdom (EU),Seed,19,38033926
Belgium (EU),United States (US),Seed,1,465517
California (US),Israel (Else),Seed,112,429358811
California (US),South Korea (Else),Seed,108,201757784
California (US),Switzerland (EU),Seed,104,209553419
California (US),The Netherlands (EU),Seed,130,231312986
California (US),United States (US),Seed,134,300512017
Canada (Else),Israel (Else),Seed,14,38079913
Canada (Else),South Korea (Else),Seed,18,11961344
Canada (Else),Switzerland (EU),Seed,22,17276223
Canada (Else),The Netherlands (EU),Seed,25,22638198
Canada (Else),United Kingdom (EU),Seed,90,105036625
Canada (Else),United States (US),Seed,21,17557003
Israel (Else),New York (US),Seed,82,205125529
Israel (Else),South Korea (Else),Seed,9,11372118
Israel (Else),Switzerland (EU),Seed,12,28914008
Israel (Else),The Netherlands (EU),Seed,18,16547539
Israel (Else),United Kingdom (EU),Seed,50,193878048
Israel (Else),United States (US),Seed,16,55547623
New York (US),South Korea (Else),Seed,81,85198727
New York (US),Switzerland (EU),Seed,78,172784628
New York (US),The Netherlands (EU),Seed,74,71096655
New York (US),United States (US),Seed,126,173742381
South Korea (Else),Switzerland (EU),Seed,17,9629201
South Korea (Else),The Netherlands (EU),Seed,33,42865039
South Korea (Else),United Kingdom (EU),Seed,57,57125059
South Korea (Else),United States (US),Seed,6,2504213
Switzerland (EU),The Netherlands (EU),Seed,19,11023664
Switzerland (EU),United Kingdom (EU),Seed,68,140424163
Switzerland (EU),United States (US),Seed,9,4358739
The Netherlands (EU),United Kingdom (EU),Seed,83,129223424
The Netherlands (EU),United States (US),Seed,4,3408123
United Kingdom (EU),United States (US),Seed,46,49075552
Australia (Else),Australia (Else),Seed,93,208758654
Belgium (EU),Belgium (EU),Seed,20,49973698
Australia (Else),China (Else),Seed,32,31141668
Australia (Else),Georgia (US),Seed,8,3424233
Australia (Else),Puerto Rico (Else),Seed,11,10646283
Australia (Else),Singapore (Else),Seed,70,73727499
Australia (Else),Spain (EU),Seed,8,4811371
Australia (Else),Utah (US),Seed,9,8718487
China (Else),Georgia (US),Seed,8,6428822
China (Else),Puerto Rico (Else),Seed,12,13101598
China (Else),Singapore (Else),Seed,143,239791579
China (Else),South Korea (Else),Seed,46,64031144
China (Else),Spain (EU),Seed,10,7677808
China (Else),Utah (US),Seed,8,3047609
Georgia (US),Puerto Rico (Else),Seed,3,575916
Georgia (US),Singapore (Else),Seed,19,19312806
Georgia (US),South Korea (Else),Seed,8,4656756
Georgia (US),Spain (EU),Seed,4,5225389
Georgia (US),Utah (US),Seed,8,10079211
Puerto Rico (Else),South Korea (Else),Seed,9,3749956
Puerto Rico (Else),Utah (US),Seed,1,375000
Singapore (Else),South Korea (Else),Seed,76,67002570
Singapore (Else),Utah (US),Seed,13,7375411
South Korea (Else),Spain (EU),Seed,7,2814490
South Korea (Else),Utah (US),Seed,6,4489939
Spain (EU),Utah (US),Seed,4,3075900
China (Else),China (Else),Seed,139,1185020486
Puerto Rico (Else),Puerto Rico (Else),Seed,5,1422109
Arkansas (US),Australia (Else),Seed,1,10491759
Arkansas (US),Indiana (US),Seed,1,1311470
Arkansas (US),Missouri (US),Seed,1,1311470
Australia (Else),Indiana (US),Seed,4,13822739
Australia (Else),Missouri (US),Seed,2,10785877
Indiana (US),Missouri (US),Seed,3,4328137
California (US),Utah (US),Seed,56,136387304
Germany (EU),Hong Kong (Else),Seed,37,41303829
Germany (EU),Washington (US),Seed,24,37758246
Hong Kong (Else),Washington (US),Seed,23,26791990
Germany (EU),Germany (EU),Seed,172,455131082
Australia (Else),Croatia (EU),Seed,3,8417971
Australia (Else),Florida (US),Seed,25,15820166
Australia (Else),Germany (EU),Seed,28,48330983
Australia (Else),Gibraltar (Else),Seed,4,2198725
Australia (Else),Massachusetts (US),Seed,12,9607940
Australia (Else),New Zealand (Else),Seed,11,20842930
Australia (Else),Tennessee (US),Seed,4,1951889
California (US),China (Else),Seed,162,462774004
California (US),Croatia (EU),Seed,4,1408986
California (US),Florida (US),Seed,249,549815636
California (US),Germany (EU),Seed,287,673386845
California (US),Gibraltar (Else),Seed,17,19125802
California (US),Massachusetts (US),Seed,301,737619432
California (US),New Zealand (Else),Seed,12,17107654
California (US),Tennessee (US),Seed,36,80336270
China (Else),Croatia (EU),Seed,2,1056957
China (Else),Florida (US),Seed,32,37923559
China (Else),Germany (EU),Seed,32,48856259
China (Else),Gibraltar (Else),Seed,8,4630198
China (Else),Massachusetts (US),Seed,16,44514323
China (Else),New Zealand (Else),Seed,1,470000
China (Else),Tennessee (US),Seed,2,680000
Croatia (EU),Florida (US),Seed,2,900290
Croatia (EU),Germany (EU),Seed,3,7822029
Croatia (EU),Gibraltar (Else),Seed,1,313333
Croatia (EU),Massachusetts (US),Seed,1,313333
Croatia (EU),New Zealand (Else),Seed,1,313333
Croatia (EU),Singapore (Else),Seed,3,1024348
Croatia (EU),Tennessee (US),Seed,1,313333
Florida (US),Germany (EU),Seed,34,33951308
Florida (US),Gibraltar (Else),Seed,9,5071696
Florida (US),Massachusetts (US),Seed,38,49426122
Florida (US),New Zealand (Else),Seed,1,313333
Florida (US),Singapore (Else),Seed,59,74657900
Florida (US),Tennessee (US),Seed,8,5351395
Germany (EU),Gibraltar (Else),Seed,7,4988012
Germany (EU),Massachusetts (US),Seed,33,63905499
Germany (EU),New Zealand (Else),Seed,1,313333
Germany (EU),Singapore (Else),Seed,81,99577085
Germany (EU),Tennessee (US),Seed,3,898295
Gibraltar (Else),Massachusetts (US),Seed,4,1859750
Gibraltar (Else),New Zealand (Else),Seed,1,313333
Gibraltar (Else),Singapore (Else),Seed,17,13307314
Gibraltar (Else),Tennessee (US),Seed,1,313333
Massachusetts (US),New Zealand (Else),Seed,3,1683922
Massachusetts (US),Singapore (Else),Seed,38,55677304
Massachusetts (US),Tennessee (US),Seed,5,4368333
New Zealand (Else),Singapore (Else),Seed,7,3305223
New Zealand (Else),Tennessee (US),Seed,1,313333
Singapore (Else),Tennessee (US),Seed,5,2746590
Germany (EU),Israel (Else),Seed,21,121829202
Australia (Else),South Africa (Else),Seed,2,3622337
Hong Kong (Else),Malaysia (Else),Seed,15,21624656
Hong Kong (Else),Texas (US),Seed,30,31822238
Malaysia (Else),Singapore (Else),Seed,26,24118369
Malaysia (Else),Texas (US),Seed,1,1900000
Singapore (Else),Texas (US),Seed,53,56507296
Australia (Else),Illinois (US),Seed,17,19353387
Illinois (US),New York (US),Seed,172,327933177
Australia (Else),Bulgaria (EU),Seed,2,1150000
Australia (Else),Cayman Islands (Else),Seed,16,9056845
Bulgaria (EU),California (US),Seed,5,3861212
Bulgaria (EU),Cayman Islands (Else),Seed,2,1044444
Bulgaria (EU),Illinois (US),Seed,1,600000
