from,to,round,deals,value
Connecticut (US),New Jersey (US),Series B,5,37483333
Massachusetts (US),Michigan (US),Series B,3,30178571
Massachusetts (US),New Jersey (US),Series B,6,46084127
Michigan (US),New Jersey (US),Series B,3,16328571
California (US),Canada (Else),Series B,15,210590000
California (US),Maryland (US),Series B,8,95377922
Canada (Else),Maryland (US),Series B,1,6900000
Canada (Else),Mississippi (US),Series B,1,6900000
Maryland (US),Massachusetts (US),Series B,6,69333658
Maryland (US),Mississippi (US),Series B,2,12445455
Maryland (US),United Kingdom (EU),Series B,1,6900000
Massachusetts (US),Mississippi (US),Series B,3,38118182
Massachusetts (US),Massachusetts (US),Series B,26,237199482
California (US),Illinois (US),Series B,14,307828183
Illinois (US),Massachusetts (US),Series B,6,42464067
Illinois (US),United Kingdom (EU),Series B,3,12879900
France (EU),Michigan (US),Series B,1,6000000
Michigan (US),United Kingdom (EU),Series B,1,6000000
California (US),Florida (US),Series B,4,33313095
Florida (US),New York (US),Series B,4,25895238
Florida (US),Switzerland (EU),Series B,1,8285714
New York (US),Switzerland (EU),Series B,4,36057143
New York (US),New York (US),Series B,10,121975613
Colorado (US),Iowa (US),Series B,1,1137500
Colorado (US),Minnesota (US),Series B,1,1706250
Iowa (US),Minnesota (US),Series B,1,1706250
Minnesota (US),Minnesota (US),Series B,1,1137500
California (US),Indiana (US),Series B,2,15078750
Illinois (US),Indiana (US),Series B,1,4717500
Indiana (US),Massachusetts (US),Series B,1,9435000
Indiana (US),United Kingdom (EU),Series B,1,4717500
Canada (Else),Singapore (Else),Series B,2,31500000
Israel (Else),The Netherlands (EU),Series B,1,21333333
Massachusetts (US),The Netherlands (EU),Series B,1,21333333
Connecticut (US),Maryland (US),Series B,3,59883333
Connecticut (US),New York (US),Series B,7,147666667
Maryland (US),New York (US),Series B,3,49811515
California (US),Utah (US),Series B,5,40150000
New York (US),Utah (US),Series B,2,11500000
California (US),Oklahoma (US),Series B,2,10400000
Canada (Else),Israel (Else),Series B,1,8100000
Canada (Else),Oklahoma (US),Series B,1,5400000
Israel (Else),Oklahoma (US),Series B,1,8100000
California (US),Ghana (Else),Series B,1,5714286
California (US),India (Else),Series B,2,11714286
California (US),Mauritius (Else),Series B,1,5714286
Ghana (Else),India (Else),Series B,1,2857143
Ghana (Else),Mauritius (Else),Series B,1,2857143
Ghana (Else),Ohio (US),Series B,1,2857143
India (Else),Mauritius (Else),Series B,1,2857143
India (Else),Ohio (US),Series B,1,2857143
Mauritius (Else),Ohio (US),Series B,1,2857143
District of Columbia (US),New York (US),Series B,1,1800000
California (US),Pennsylvania (US),Series B,7,104757143
California (US),Texas (US),Series B,20,321405303
Pennsylvania (US),Texas (US),Series B,1,8666667
California (US),District of Columbia (US),Series B,5,35531250
District of Columbia (US),Illinois (US),Series B,1,1800000
District of Columbia (US),Massachusetts (US),Series B,4,22500000
Connecticut (US),Illinois (US),Series B,3,139000000
Illinois (US),New York (US),Series B,3,161777778
Illinois (US),Illinois (US),Series B,2,104800000
Belgium (EU),New York (US),Series B,2,26342857
Belgium (EU),North Carolina (US),Series B,1,13142857
California (US),North Carolina (US),Series B,4,40976190
Mississippi (US),New York (US),Series B,3,34661039
Mississippi (US),North Carolina (US),Series B,1,13142857
New York (US),North Carolina (US),Series B,3,19904762
Massachusetts (US),Oklahoma (US),Series B,3,10083333
Oklahoma (US),Texas (US),Series B,3,21708333
Texas (US),Texas (US),Series B,7,54190000
California (US),Delaware (US),Series B,1,2333333
Delaware (US),Florida (US),Series B,1,2333333
Delaware (US),New York (US),Series B,1,2333333
Delaware (US),North Carolina (US),Series B,1,2333333
Delaware (US),Pennsylvania (US),Series B,1,2333333
Florida (US),North Carolina (US),Series B,1,2333333
Florida (US),Pennsylvania (US),Series B,1,2333333
New York (US),Pennsylvania (US),Series B,4,39366667
North Carolina (US),Pennsylvania (US),Series B,1,2333333
California (US),Norway (EU),Series B,2,22000000
California (US),Washington (US),Series B,11,106312917
Illinois (US),Norway (EU),Series B,1,10000000
Illinois (US),Washington (US),Series B,2,20666667
Norway (EU),Washington (US),Series B,1,10000000
Australia (Else),California (US),Series B,2,29412500
Australia (Else),New York (US),Series B,2,19775000
Connecticut (US),Japan (Else),Series B,1,4350000
Connecticut (US),Singapore (Else),Series B,1,2900000
Japan (Else),Michigan (US),Series B,1,4350000
Japan (Else),New Jersey (US),Series B,1,4350000
Japan (Else),Singapore (Else),Series B,1,4350000
Michigan (US),Singapore (Else),Series B,1,2900000
New Jersey (US),Singapore (Else),Series B,1,2900000
Japan (Else),Japan (Else),Series B,3,34400000
Mississippi (US),Texas (US),Series B,2,8878788
Belgium (EU),Denmark (EU),Series B,1,12571429
Belgium (EU),Pennsylvania (US),Series B,1,12571429
California (US),Denmark (EU),Series B,2,30142857
Denmark (EU),Mississippi (US),Series B,1,12571429
Denmark (EU),Pennsylvania (US),Series B,1,12571429
Mississippi (US),Pennsylvania (US),Series B,1,12571429
Maryland (US),Texas (US),Series B,3,16005455
New York (US),Texas (US),Series B,6,41643848
Belgium (EU),Sweden (EU),Series B,1,13200000
Mississippi (US),Sweden (EU),Series B,1,13200000
Mississippi (US),Switzerland (EU),Series B,1,13200000
New York (US),Sweden (EU),Series B,3,28727778
Colorado (US),Norway (EU),Series B,1,3500000
California (US),Sweden (EU),Series B,4,56197619
Maryland (US),Pennsylvania (US),Series B,1,14057143
Maryland (US),Sweden (EU),Series B,1,14057143
Massachusetts (US),Pennsylvania (US),Series B,5,54707143
Pennsylvania (US),Sweden (EU),Series B,2,37557143
Finland (EU),United Kingdom (EU),Series B,1,14000000
Illinois (US),New Jersey (US),Series B,1,3000000
Illinois (US),Texas (US),Series B,1,4500000
New Jersey (US),Texas (US),Series B,2,6333333
New Jersey (US),United Kingdom (EU),Series B,2,19666667
Canada (Else),New Jersey (US),Series B,2,17600000
Canada (Else),New York (US),Series B,2,29900000
New Jersey (US),New York (US),Series B,6,54855556
Canada (Else),Washington (US),Series B,1,10666667
Massachusetts (US),Washington (US),Series B,2,16266667
California (US),Georgia (US),Series B,3,48084596
Georgia (US),Georgia (US),Series B,1,4875000
California (US),Taiwan (Else),Series B,2,28000000
France (EU),Taiwan (Else),Series B,1,5000000
France (EU),Texas (US),Series B,2,8200000
Taiwan (Else),Texas (US),Series B,1,5000000
Australia (Else),Bermuda (Else),Series B,1,6500000
Australia (Else),Germany (EU),Series B,1,6500000
Bermuda (Else),California (US),Series B,1,6500000
Bermuda (Else),Germany (EU),Series B,1,6500000
Georgia (US),Massachusetts (US),Series B,2,19466667
Georgia (US),Tennessee (US),Series B,1,2666667
Massachusetts (US),Tennessee (US),Series B,2,10166667
New Jersey (US),New Jersey (US),Series B,2,15711111
California (US),Minnesota (US),Series B,4,34961667
Massachusetts (US),Minnesota (US),Series B,2,9633333
Connecticut (US),Texas (US),Series B,2,26833333
Florida (US),Texas (US),Series B,1,8333333
California (US),Hong Kong (Else),Series B,2,12992000
California (US),Philippines (Else),Series B,1,2800000
Hong Kong (Else),Philippines (Else),Series B,1,2800000
Indiana (US),New York (US),Series B,1,5335000
California (US),Wisconsin (US),Series B,1,11733333
Massachusetts (US),Wisconsin (US),Series B,1,11733333
California (US),The Netherlands (EU),Series B,1,2050000
Germany (EU),The Netherlands (EU),Series B,1,2050000
District of Columbia (US),Maryland (US),Series B,1,8000000
District of Columbia (US),New Jersey (US),Series B,1,8000000
Maryland (US),New Jersey (US),Series B,3,17811000
California (US),Colorado (US),Series B,4,27916667
Colorado (US),Germany (EU),Series B,1,12500000
Colorado (US),Massachusetts (US),Series B,4,39100000
Connecticut (US),Oklahoma (US),Series B,1,1833333
New Jersey (US),Oklahoma (US),Series B,1,1833333
New York (US),Oklahoma (US),Series B,1,1833333
Belgium (EU),Israel (Else),Series B,1,6600000
Belgium (EU),Michigan (US),Series B,1,6600000
Israel (Else),Michigan (US),Series B,1,6600000
New Jersey (US),Pennsylvania (US),Series B,3,25400000
New Jersey (US),Switzerland (EU),Series B,1,6000000
Pennsylvania (US),Switzerland (EU),Series B,1,9000000
Pennsylvania (US),Pennsylvania (US),Series B,5,36891667
Florida (US),Illinois (US),Series B,2,11250000
California (US),South Africa (Else),Series B,2,18892500
New York (US),South Africa (Else),Series B,1,6595000
Illinois (US),Minnesota (US),Series B,1,3777778
Illinois (US),Sweden (EU),Series B,1,3777778
Minnesota (US),New York (US),Series B,1,3777778
Minnesota (US),Sweden (EU),Series B,1,3777778
Georgia (US),Switzerland (EU),Series B,1,2661532
Massachusetts (US),North Carolina (US),Series B,3,15428571
North Carolina (US),Tennessee (US),Series B,1,5000000
North Carolina (US),Texas (US),Series B,1,5000000
Tennessee (US),Texas (US),Series B,1,5000000
North Carolina (US),Switzerland (EU),Series B,1,4428571
Canada (Else),Pennsylvania (US),Series B,1,6500000
Israel (Else),Utah (US),Series B,1,7500000
Connecticut (US),Washington (US),Series B,1,10333333
New York (US),Washington (US),Series B,3,20603333
Michigan (US),New York (US),Series B,2,18750000
Michigan (US),Pennsylvania (US),Series B,1,23500000
Michigan (US),Sweden (EU),Series B,1,11750000
California (US),Nevada (US),Series B,1,9600000
Illinois (US),Nevada (US),Series B,1,6400000
Massachusetts (US),Nevada (US),Series B,1,6400000
Canada (Else),Taiwan (Else),Series B,1,12000000
Illinois (US),Taiwan (Else),Series B,1,12000000
District of Columbia (US),Washington (US),Series B,2,11687500
Colorado (US),Virginia (US),Series B,1,16666667
Massachusetts (US),Virginia (US),Series B,1,16666667
Colorado (US),United Kingdom (EU),Series B,1,8000000
California (US),China (Else),Series B,2,16250000
California (US),Japan (Else),Series B,4,61750000
China (Else),Colorado (US),Series B,1,3250000
China (Else),Japan (Else),Series B,1,3250000
Colorado (US),Japan (Else),Series B,1,3250000
Connecticut (US),Connecticut (US),Series B,2,14214286
Canada (Else),Connecticut (US),Series B,1,12500000
California (US),Virginia (US),Series B,3,21366667
Canada (Else),Virginia (US),Series B,1,6000000
Maryland (US),Virginia (US),Series B,1,5366667
Australia (Else),Singapore (Else),Series B,1,4500000
Australia (Else),Australia (Else),Series B,1,3000000
Utah (US),Washington (US),Series B,1,3100000
Arkansas (US),Tennessee (US),Series B,1,4000000
Maryland (US),North Carolina (US),Series B,1,3500000
Maryland (US),Michigan (US),Series B,1,3000000
Maryland (US),Tennessee (US),Series B,1,3000000
Michigan (US),Tennessee (US),Series B,1,2000000
New Jersey (US),Tennessee (US),Series B,1,2000000
Maryland (US),Maryland (US),Series B,1,2000000
Pennsylvania (US),Russian Federation (Else),Series B,1,3500000
Connecticut (US),France (EU),Series B,1,4000000
Connecticut (US),Tennessee (US),Series B,1,6000000
France (EU),New York (US),Series B,1,4000000
France (EU),Tennessee (US),Series B,1,6000000
New York (US),Tennessee (US),Series B,1,6000000
Tennessee (US),Tennessee (US),Series B,1,4000000
Colorado (US),New York (US),Series B,2,14666667
Colorado (US),Connecticut (US),Series B,1,8000000
Colorado (US),Illinois (US),Series B,1,8000000
Massachusetts (US),New Mexico (US),Series B,1,4000000
Massachusetts (US),Ohio (US),Series B,1,4000000
New Mexico (US),Ohio (US),Series B,1,4000000
New Mexico (US),Pennsylvania (US),Series B,1,4000000
Ohio (US),Pennsylvania (US),Series B,1,4000000
California (US),Kansas (US),Series B,1,3750000
Kansas (US),New Jersey (US),Series B,1,2500000
Florida (US),Israel (Else),Series B,1,6133333
North Carolina (US),Virginia (US),Series B,1,10700000
Virginia (US),Virginia (US),Series B,1,7133333
Connecticut (US),Utah (US),Series B,1,6200000
California (US),Hawaii (US),Series B,1,13600000
India (Else),Massachusetts (US),Series B,1,6000000
Washington (US),Washington (US),Series B,2,7237000
Denmark (EU),Germany (EU),Series B,1,5000000
Denmark (EU),Israel (Else),Series B,1,5000000
Denmark (EU),United Kingdom (EU),Series B,1,5000000
Israel (Else),Sweden (EU),Series B,1,5000000
Illinois (US),Israel (Else),Series B,1,8080000
Illinois (US),Singapore (Else),Series B,1,4040000
Georgia (US),Virginia (US),Series B,1,1600000
Colorado (US),District of Columbia (US),Series B,1,5500000
Illinois (US),Massachusetts (US),Series C,6,54821429
Massachusetts (US),New Jersey (US),Series C,4,43433333
California (US),Finland (EU),Series C,2,19500000
Colorado (US),Finland (EU),Series C,1,9000000
Colorado (US),Texas (US),Series C,1,9000000
Finland (EU),Texas (US),Series C,1,9000000
Japan (Else),Massachusetts (US),Series C,2,21523810
Japan (Else),Sweden (EU),Series C,1,4333333
Japan (Else),United Kingdom (EU),Series C,2,8933333
Massachusetts (US),Sweden (EU),Series C,2,19500000
Massachusetts (US),Taiwan (Else),Series C,2,22166667
Sweden (EU),Taiwan (Else),Series C,1,4333333
Sweden (EU),United Kingdom (EU),Series C,1,4333333
Taiwan (Else),United Kingdom (EU),Series C,2,8933333
California (US),Utah (US),Series C,2,12688889
Massachusetts (US),Utah (US),Series C,2,27466667
New York (US),United Kingdom (EU),Series C,7,85490909
United Kingdom (EU),Utah (US),Series C,1,8800000
Florida (US),New York (US),Series C,4,40977273
Florida (US),United Kingdom (EU),Series C,4,42840909
Luxembourg (EU),United Kingdom (EU),Series C,1,9400000
Australia (Else),California (US),Series C,3,37542857
Australia (Else),Illinois (US),Series C,1,5714286
Australia (Else),Massachusetts (US),Series C,3,19723810
Australia (Else),Switzerland (EU),Series C,1,5714286
Australia (Else),United Kingdom (EU),Series C,1,5714286
Illinois (US),Switzerland (EU),Series C,1,5714286
Illinois (US),United Kingdom (EU),Series C,1,5714286
Arizona (US),California (US),Series C,2,10133333
Arizona (US),Massachusetts (US),Series C,2,9866667
Arizona (US),United Kingdom (EU),Series C,1,2666667
Finland (EU),Massachusetts (US),Series C,1,7000000
Finland (EU),Minnesota (US),Series C,1,7000000
Massachusetts (US),Minnesota (US),Series C,4,33266667
California (US),Connecticut (US),Series C,11,97250253
Connecticut (US),United Kingdom (EU),Series C,1,10857143
Connecticut (US),Washington (US),Series C,2,16893506
California (US),Delaware (US),Series C,1,5888889
California (US),Ohio (US),Series C,2,11888889
Connecticut (US),Delaware (US),Series C,1,5888889
Connecticut (US),Massachusetts (US),Series C,8,53047024
Connecticut (US),New York (US),Series C,6,38618759
Connecticut (US),Ohio (US),Series C,2,6746032
Connecticut (US),Singapore (Else),Series C,1,5888889
Connecticut (US),Texas (US),Series C,2,11925253
Delaware (US),Massachusetts (US),Series C,2,12833333
Delaware (US),Ohio (US),Series C,1,5888889
Delaware (US),Singapore (Else),Series C,1,5888889
Delaware (US),Texas (US),Series C,1,5888889
Massachusetts (US),Ohio (US),Series C,3,12619048
Massachusetts (US),Singapore (Else),Series C,1,8833333
Massachusetts (US),Texas (US),Series C,2,20194933
New York (US),Ohio (US),Series C,2,6746032
New York (US),Singapore (Else),Series C,1,5888889
New York (US),Texas (US),Series C,4,62961616
Ohio (US),Singapore (Else),Series C,1,5888889
Ohio (US),Texas (US),Series C,1,5888889
Singapore (Else),Texas (US),Series C,1,5888889
Massachusetts (US),Missouri (US),Series C,1,721600
Missouri (US),United Kingdom (EU),Series C,1,721600
Missouri (US),Missouri (US),Series C,1,541200
California (US),Missouri (US),Series C,2,23636364
Missouri (US),New York (US),Series C,2,20872727
California (US),North Carolina (US),Series C,2,51725000
Japan (Else),New York (US),Series C,4,35121429
Japan (Else),North Carolina (US),Series C,1,19300000
New York (US),North Carolina (US),Series C,2,28050000
Florida (US),Minnesota (US),Series C,1,8727273
Florida (US),Washington (US),Series C,1,8727273
Minnesota (US),New York (US),Series C,3,24041558
New York (US),Washington (US),Series C,4,61050000
New York (US),Switzerland (EU),Series C,3,25975000
Israel (Else),The Netherlands (EU),Series C,2,12360000
Israel (Else),United Kingdom (EU),Series C,2,6882857
The Netherlands (EU),The Netherlands (EU),Series C,1,2240000
California (US),Indiana (US),Series C,4,38423810
Indiana (US),Minnesota (US),Series C,1,10000000
District of Columbia (US),Maryland (US),Series C,2,11600000
District of Columbia (US),District of Columbia (US),Series C,1,4400000
Germany (EU),New York (US),Series C,4,39394156
California (US),Georgia (US),Series C,2,25142857
District of Columbia (US),Georgia (US),Series C,2,8571429
Connecticut (US),New Jersey (US),Series C,1,5150000
Connecticut (US),Pennsylvania (US),Series C,1,5150000
Massachusetts (US),Pennsylvania (US),Series C,7,50523810
Florida (US),Illinois (US),Series C,2,12777778
Florida (US),Israel (Else),Series C,1,10500000
Illinois (US),Israel (Else),Series C,2,20835750
California (US),Maryland (US),Series C,5,56366667
Israel (Else),Maryland (US),Series C,1,4000000
Israel (Else),Ohio (US),Series C,1,4000000
Maryland (US),Ohio (US),Series C,1,4000000
Illinois (US),Virginia (US),Series C,3,17777778
District of Columbia (US),New York (US),Series C,4,12673810
California (US),Pennsylvania (US),Series C,7,58071429
Germany (EU),Israel (Else),Series C,1,8950000
Germany (EU),Pennsylvania (US),Series C,2,14538095
Israel (Else),Pennsylvania (US),Series C,1,8950000
Australia (Else),Minnesota (US),Series C,2,10476190
Australia (Else),New York (US),Series C,1,10714286
Georgia (US),Illinois (US),Series C,3,28133333
Georgia (US),New York (US),Series C,3,30023810
Singapore (Else),Taiwan (Else),Series C,1,2333333
Singapore (Else),Utah (US),Series C,1,1555556
Singapore (Else),Virginia (US),Series C,1,1555556
Taiwan (Else),Utah (US),Series C,1,2333333
Taiwan (Else),Virginia (US),Series C,1,2333333
Utah (US),Virginia (US),Series C,1,1555556
Taiwan (Else),Taiwan (Else),Series C,1,1555556
Florida (US),Georgia (US),Series C,2,27166667
Georgia (US),United Kingdom (EU),Series C,1,18500000
Connecticut (US),Florida (US),Series C,1,2000000
California (US),Mississippi (US),Series C,1,13125000
California (US),Wisconsin (US),Series C,2,19161364
Germany (EU),Illinois (US),Series C,1,8750000
Germany (EU),Mississippi (US),Series C,1,8750000
Germany (EU),North Carolina (US),Series C,1,8750000
Germany (EU),Wisconsin (US),Series C,2,14786364
Illinois (US),Mississippi (US),Series C,1,8750000
Illinois (US),North Carolina (US),Series C,1,8750000
Illinois (US),Wisconsin (US),Series C,2,10083333
Mississippi (US),New York (US),Series C,2,11000000
Mississippi (US),North Carolina (US),Series C,1,8750000
Mississippi (US),Wisconsin (US),Series C,1,8750000
New York (US),Wisconsin (US),Series C,2,20822727
North Carolina (US),Wisconsin (US),Series C,1,8750000
Belgium (EU),Canada (Else),Series C,1,2250000
Belgium (EU),Japan (Else),Series C,1,2250000
Belgium (EU),Mississippi (US),Series C,1,2250000
Belgium (EU),New York (US),Series C,1,2250000
Belgium (EU),Switzerland (EU),Series C,1,3375000
Belgium (EU),Taiwan (Else),Series C,1,2250000
Canada (Else),Japan (Else),Series C,2,6850000
Canada (Else),Mississippi (US),Series C,1,2250000
Canada (Else),Switzerland (EU),Series C,1,3375000
Canada (Else),Taiwan (Else),Series C,2,6850000
Japan (Else),Mississippi (US),Series C,1,2250000
Japan (Else),Switzerland (EU),Series C,1,3375000
Mississippi (US),Switzerland (EU),Series C,1,3375000
Mississippi (US),Taiwan (Else),Series C,1,2250000
New York (US),Taiwan (Else),Series C,1,2250000
Switzerland (EU),Taiwan (Else),Series C,1,3375000
Switzerland (EU),Switzerland (EU),Series C,1,2250000
Australia (Else),Mississippi (US),Series C,1,3333333
Massachusetts (US),Mississippi (US),Series C,1,6666667
Minnesota (US),Mississippi (US),Series C,1,3333333
Connecticut (US),District of Columbia (US),Series C,2,9190476
Colorado (US),France (EU),Series C,1,4800000
Colorado (US),Washington (US),Series C,3,31655556
France (EU),Washington (US),Series C,1,4800000
Colorado (US),Denmark (EU),Series C,1,7222222
Colorado (US),Massachusetts (US),Series C,2,19633333
Colorado (US),Sweden (EU),Series C,1,7222222
Denmark (EU),Massachusetts (US),Series C,2,18176190
Denmark (EU),New York (US),Series C,2,38666667
Denmark (EU),Washington (US),Series C,1,18055556
Massachusetts (US),Washington (US),Series C,5,55436667
New York (US),Sweden (EU),Series C,1,21666667
Sweden (EU),Washington (US),Series C,1,18055556
Washington (US),Washington (US),Series C,4,34391111
Alabama (US),California (US),Series C,1,6036364
Alabama (US),Connecticut (US),Series C,1,6036364
Alabama (US),Germany (EU),Series C,1,6036364
Alabama (US),Missouri (US),Series C,1,6036364
Alabama (US),New York (US),Series C,1,12072727
Alabama (US),Texas (US),Series C,1,6036364
Alabama (US),Washington (US),Series C,1,6036364
Alabama (US),Wisconsin (US),Series C,1,6036364
Connecticut (US),Germany (EU),Series C,1,6036364
Connecticut (US),Missouri (US),Series C,1,6036364
Connecticut (US),Wisconsin (US),Series C,1,6036364
Germany (EU),Missouri (US),Series C,1,6036364
Germany (EU),Texas (US),Series C,1,6036364
Germany (EU),Washington (US),Series C,1,6036364
Missouri (US),Texas (US),Series C,1,6036364
Missouri (US),Washington (US),Series C,1,6036364
Missouri (US),Wisconsin (US),Series C,1,6036364
Texas (US),Wisconsin (US),Series C,1,6036364
Washington (US),Wisconsin (US),Series C,1,6036364
Colorado (US),Georgia (US),Series C,1,8800000
Georgia (US),Massachusetts (US),Series C,3,21641270
Georgia (US),Washington (US),Series C,1,8800000
Illinois (US),Washington (US),Series C,1,8800000
Michigan (US),Michigan (US),Series C,1,1864000
New York (US),The Netherlands (EU),Series C,1,14250000
Florida (US),Maryland (US),Series C,2,7377778
Florida (US),Pennsylvania (US),Series C,1,5777778
Florida (US),Virginia (US),Series C,2,8177778
Georgia (US),Maryland (US),Series C,1,8666667
Georgia (US),Pennsylvania (US),Series C,1,8666667
Georgia (US),Virginia (US),Series C,1,8666667
Illinois (US),Maryland (US),Series C,2,13777778
Maryland (US),Pennsylvania (US),Series C,1,5777778
Maryland (US),Virginia (US),Series C,3,16177778
Pennsylvania (US),Virginia (US),Series C,1,5777778
Georgia (US),Georgia (US),Series C,1,5777778
Ireland (EU),Massachusetts (US),Series C,1,10000000
Denmark (EU),Switzerland (EU),Series C,1,17000000
Ohio (US),United Kingdom (EU),Series C,1,1000000
Delaware (US),District of Columbia (US),Series C,1,4000000
District of Columbia (US),Pennsylvania (US),Series C,3,17250000
Pennsylvania (US),Pennsylvania (US),Series C,1,4000000
California (US),Canada (Else),Series C,3,23350000
Canada (Else),Massachusetts (US),Series C,1,8800000
Virginia (US),Virginia (US),Series C,2,5600000
Germany (EU),Japan (Else),Series C,1,8571429
Japan (Else),Pennsylvania (US),Series C,2,13571429
Australia (Else),Denmark (EU),Series C,1,7342857
Australia (Else),Tennessee (US),Series C,1,7342857
California (US),Tennessee (US),Series C,3,31221429
Denmark (EU),Tennessee (US),Series C,1,7342857
Massachusetts (US),Tennessee (US),Series C,2,12485714
Florida (US),Tennessee (US),Series C,1,6250000
New York (US),Tennessee (US),Series C,1,6250000
Texas (US),Texas (US),Series C,1,12000000
Indiana (US),Maryland (US),Series C,1,4866667
Indiana (US),New Jersey (US),Series C,1,4866667
Maryland (US),New Jersey (US),Series C,1,4866667
Colorado (US),District of Columbia (US),Series C,1,7666000
District of Columbia (US),Texas (US),Series C,1,5000000
Maryland (US),New York (US),Series C,2,16250000
Maryland (US),Texas (US),Series C,1,5000000
Florida (US),Taiwan (Else),Series C,1,4657143
Connecticut (US),Illinois (US),Series C,1,6371429
Connecticut (US),Indiana (US),Series C,1,6371429
Illinois (US),Indiana (US),Series C,2,7704762
Canada (Else),United Kingdom (EU),Series C,1,4600000
Connecticut (US),Georgia (US),Series C,1,857143
District of Columbia (US),Ohio (US),Series C,1,857143
Georgia (US),Ohio (US),Series C,1,857143
France (EU),Israel (Else),Series C,1,11607143
France (EU),United Kingdom (EU),Series C,1,11607143
Canada (Else),Illinois (US),Series C,1,5250000
France (EU),Massachusetts (US),Series C,2,15642857
France (EU),Tennessee (US),Series C,1,5142857
France (EU),The Netherlands (EU),Series C,1,5142857
Tennessee (US),The Netherlands (EU),Series C,1,5142857
Bahrain (Else),California (US),Series C,1,8800000
Bahrain (Else),Pennsylvania (US),Series C,1,4400000
Switzerland (EU),Washington (US),Series C,1,1000000
Massachusetts (US),Vermont (US),Series C,1,1480000
Indiana (US),Wisconsin (US),Series C,1,1333333
Singapore (Else),Singapore (Else),Series C,1,12500000
Arizona (US),New York (US),Series C,1,4800000
Maryland (US),Maryland (US),Series C,1,6000000
Japan (Else),Peru (Else),Series C,1,4806667
Japan (Else),Washington (US),Series C,1,4806667
Peru (Else),Washington (US),Series C,1,4806667
California (US),Florida (US),Series D,1,10000000
California (US),New Jersey (US),Series D,3,22189000
California (US),Texas (US),Series D,11,144106093
Florida (US),New Jersey (US),Series D,1,6666667
Florida (US),Texas (US),Series D,1,6666667
Florida (US),United Kingdom (EU),Series D,1,6666667
New Jersey (US),Texas (US),Series D,1,6666667
New Jersey (US),United Kingdom (EU),Series D,1,6666667
Texas (US),United Kingdom (EU),Series D,2,17717376
California (US),Illinois (US),Series D,4,43700000
California (US),Israel (Else),Series D,7,61533333
Illinois (US),Israel (Else),Series D,1,6000000
Illinois (US),New York (US),Series D,2,10300000
Illinois (US),United Kingdom (EU),Series D,1,6000000
Israel (Else),New York (US),Series D,2,9600000
Israel (Else),United Kingdom (EU),Series D,1,6000000
New York (US),United Kingdom (EU),Series D,3,41694444
California (US),Colorado (US),Series D,4,63650000
Colorado (US),United Kingdom (EU),Series D,1,9600000
Denmark (EU),Finland (EU),Series D,1,2266667
Denmark (EU),United Kingdom (EU),Series D,2,13317376
Finland (EU),United Kingdom (EU),Series D,1,2266667
California (US),Maryland (US),Series D,7,49708333
California (US),Nebraska (US),Series D,1,4000000
California (US),Vermont (US),Series D,1,4000000
Maryland (US),Nebraska (US),Series D,1,2666667
Maryland (US),New York (US),Series D,4,34750000
Maryland (US),Texas (US),Series D,1,5333333
Maryland (US),Vermont (US),Series D,1,2666667
Nebraska (US),New York (US),Series D,1,2666667
Nebraska (US),Texas (US),Series D,1,5333333
Nebraska (US),Vermont (US),Series D,1,2666667
New York (US),Texas (US),Series D,6,59711690
New York (US),Vermont (US),Series D,1,2666667
Texas (US),Vermont (US),Series D,1,5333333
Maryland (US),Massachusetts (US),Series D,3,27722222
California (US),Minnesota (US),Series D,6,63947333
Massachusetts (US),Minnesota (US),Series D,5,42900000
Minnesota (US),New York (US),Series D,4,39764889
California (US),Ohio (US),Series D,1,6683333
California (US),Virginia (US),Series D,3,27763333
Ohio (US),Virginia (US),Series D,1,4010000
Ohio (US),Ohio (US),Series D,1,2673333
California (US),Connecticut (US),Series D,7,55883688
California (US),Washington (US),Series D,5,53892857
Connecticut (US),Texas (US),Series D,2,15525355
Connecticut (US),Washington (US),Series D,2,12333333
Texas (US),Washington (US),Series D,1,10000000
Illinois (US),Texas (US),Series D,1,9000000
Arizona (US),Colorado (US),Series D,1,5333333
Arizona (US),Illinois (US),Series D,1,5333333
Colorado (US),Illinois (US),Series D,2,20133333
Colorado (US),Japan (Else),Series D,1,14800000
Illinois (US),Japan (Else),Series D,1,14800000
California (US),India (Else),Series D,1,14142857
India (Else),Washington (US),Series D,1,4714286
California (US),Mississippi (US),Series D,2,17833333
California (US),Sweden (EU),Series D,1,6000000
Connecticut (US),Massachusetts (US),Series D,5,52665667
Connecticut (US),Minnesota (US),Series D,2,19888889
Connecticut (US),Mississippi (US),Series D,2,13888889
Connecticut (US),Sweden (EU),Series D,1,6000000
Massachusetts (US),Mississippi (US),Series D,2,17833333
Massachusetts (US),Sweden (EU),Series D,1,6000000
Minnesota (US),Mississippi (US),Series D,2,19888889
Minnesota (US),Sweden (EU),Series D,1,12000000
Mississippi (US),Sweden (EU),Series D,1,6000000
Minnesota (US),Minnesota (US),Series D,1,9000000
Maryland (US),Minnesota (US),Series D,1,7500000
Maryland (US),United Kingdom (EU),Series D,2,25833333
Massachusetts (US),United Kingdom (EU),Series D,2,25833333
Minnesota (US),United Kingdom (EU),Series D,1,7500000
California (US),Utah (US),Series D,1,10000000
Massachusetts (US),Utah (US),Series D,1,4000000
California (US),Missouri (US),Series D,1,11833333
