from,to,round,deals,value
Canada (Else),Washington (US),Angel,1,371875
Nevada (US),Washington (US),Angel,1,371875
Washington (US),Washington (US),Angel,4,742083
California (US),Israel (Else),Angel,3,2743333
California (US),West Virginia (US),Angel,1,1000000
Israel (Else),New York (US),Angel,2,695000
Florida (US),Israel (Else),Angel,1,2500000
Israel (Else),Israel (Else),Angel,3,1917500
France (EU),Israel (Else),Seed,2,1404762
France (EU),Qatar (Else),Seed,1,642857
Israel (Else),New York (US),Seed,11,7545245
Israel (Else),Qatar (Else),Seed,1,857143
New York (US),Qatar (Else),Seed,1,428571
Israel (Else),Israel (Else),Seed,7,10052143
California (US),Israel (Else),Seed,10,11858674
California (US),United States (US),Seed,15,9054554
Israel (Else),United States (US),Seed,2,669231
New York (US),United States (US),Seed,11,4333055
Israel (Else),Massachusetts (US),Seed,3,4822222
California (US),Israel (Else),Series A,9,67700000
Israel (Else),Israel (Else),Series A,5,29300000
California (US),New Jersey (US),Series A,7,67570692
Israel (Else),New Jersey (US),Series A,1,2000000
Illinois (US),Israel (Else),Series A,1,2700000
Israel (Else),United Kingdom (EU),Series A,2,4200000
Israel (Else),Pennsylvania (US),Series B,1,5900000
Israel (Else),Israel (Else),Series B,10,63466667
California (US),Israel (Else),Series B,9,77310000
California (US),Oklahoma (US),Series B,1,9500000
Israel (Else),Oklahoma (US),Series B,1,12666667
California (US),West Virginia (US),Series B,1,5600000
Israel (Else),Taiwan (Else),Series B,1,8400000
Israel (Else),West Virginia (US),Series B,2,14733333
Taiwan (Else),West Virginia (US),Series B,1,5600000
Belgium (EU),Massachusetts (US),Series B,2,19178206
Belgium (EU),West Virginia (US),Series B,1,6666667
Massachusetts (US),West Virginia (US),Series B,1,6666667
Massachusetts (US),Massachusetts (US),Series B,22,156446073
Brazil (Else),California (US),Series B,1,6120000
Brazil (Else),Israel (Else),Series B,1,6120000
California (US),Maryland (US),Series B,7,109255557
Belgium (EU),Israel (Else),Series B,2,12850000
Georgia (US),Michigan (US),Series B,1,3333333
Georgia (US),Pennsylvania (US),Series B,1,3333333
Michigan (US),Pennsylvania (US),Series B,1,3333333
Israel (Else),New Jersey (US),Series C,2,85954286
New Jersey (US),Singapore (Else),Series C,2,6786667
Israel (Else),Israel (Else),Series C,7,126156190
California (US),Illinois (US),Series C,11,119616658
Illinois (US),New York (US),Series C,4,30388462
California (US),Israel (Else),Series C,8,225989286
Israel (Else),Japan (Else),Series C,1,6600000
Israel (Else),New York (US),Series C,3,137314286
Japan (Else),New York (US),Series C,1,6600000
Israel (Else),Maryland (US),Series C,1,20000000
New York (US),Texas (US),Series C,10,86009596
Israel (Else),Massachusetts (US),Series C,3,155714286
California (US),Israel (Else),Series D,5,88466667
California (US),Washington (US),Series D,3,37100000
Israel (Else),Washington (US),Series D,1,20800000
Israel (Else),Israel (Else),Series D,2,19933333
California (US),Israel (Else),Series E,2,33931451
California (US),Louisiana (US),Series E,1,8098118
California (US),New York (US),Series E,8,269177284
Israel (Else),Louisiana (US),Series E,1,8098118
Israel (Else),New York (US),Series E,1,8098118
Louisiana (US),New York (US),Series E,1,8098118
California (US),Germany (EU),Series E,3,55958333
Germany (EU),New York (US),Series E,1,16000000
California (US),California (US),Series E,29,981099762
Israel (Else),Israel (Else),Series Unknown,7,48300000
California (US),Germany (EU),Series Unknown,7,64565417
California (US),Israel (Else),Series Unknown,5,38400000
Germany (EU),Israel (Else),Series Unknown,2,18900000
Israel (Else),New York (US),Series Unknown,3,124800000
Israel (Else),South Korea (Else),Series Unknown,1,411932
California (US),Canada (Else),Series Unknown,5,49306905
California (US),Singapore (Else),Series Unknown,6,105660807
California (US),West Virginia (US),Series Unknown,1,26428571
Canada (Else),West Virginia (US),Series Unknown,1,10571429
Singapore (Else),West Virginia (US),Series Unknown,1,10571429
Canada (Else),Israel (Else),Series Unknown,1,3000000
France (EU),Israel (Else),Series Unknown,1,3000000
Israel (Else),United Kingdom (EU),Series Unknown,1,12000000
Italy (EU),Italy (EU),Angel,1,383196
Italy (EU),Italy (EU),Pre Seed,1,71920
China (Else),France (EU),Private Equity,1,608687928
California (US),California (US),Private Equity,13,924228781
Italy (EU),Italy (EU),Seed,4,673318
California (US),Italy (EU),Seed,2,554545
Italy (EU),Italy (EU),Series A,3,10355583
Italy (EU),New Jersey (US),Series A,1,4537243
France (EU),Illinois (US),Series B,2,32000000
Italy (EU),Massachusetts (US),Series B,1,6902899
Italy (EU),Italy (EU),Series B,1,4601933
Italy (EU),Italy (EU),Series Unknown,3,10475303
Japan (Else),Singapore (Else),Angel,1,322190
Japan (Else),Japan (Else),Angel,2,446359
Japan (Else),Japan (Else),Corporate Round,1,651577
Japan (Else),New York (US),Post IPO Equity,1,17995988
California (US),Japan (Else),Post IPO Equity,2,14004535
California (US),Ohio (US),Post IPO Equity,1,2500000
California (US),Washington (US),Post IPO Equity,1,2500000
Japan (Else),Ohio (US),Post IPO Equity,1,2500000
Japan (Else),Washington (US),Post IPO Equity,1,2500000
Ohio (US),Washington (US),Post IPO Equity,1,2500000
Japan (Else),Japan (Else),Pre Seed,1,38523
Japan (Else),New York (US),Private Equity,1,137693465
Japan (Else),Japan (Else),Private Equity,1,126219010
Japan (Else),Japan (Else),Seed,12,8601875
Japan (Else),Singapore (Else),Seed,2,517895
Japan (Else),Japan (Else),Series A,9,40003804
California (US),Wyoming (US),Series B,2,23916667
Illinois (US),Japan (Else),Series B,2,3058603
Japan (Else),Japan (Else),Series B,2,874355
Japan (Else),Pennsylvania (US),Series E,1,24472686
Japan (Else),Japan (Else),Series F,1,25694460
Japan (Else),New Jersey (US),Series Unknown,1,5199930
Ireland (EU),Massachusetts (US),Series Unknown,1,1173366
Germany (EU),Jordan (Else),Angel,1,400000
Jordan (Else),United Arab Emirates (Else),Seed,1,171420
Jordan (Else),Jordan (Else),Seed,1,114280
District of Columbia (US),New York (US),Series Unknown,4,13182381
Latvia (EU),Latvia (EU),Seed,1,1135612
Spain (EU),Switzerland (EU),Series A,1,1445592
New Zealand (Else),New Zealand (Else),Angel,1,357550
New Zealand (Else),New Zealand (Else),Pre Seed,1,289254
New York (US),United Kingdom (EU),Pre Seed,3,130174
New Zealand (Else),New Zealand (Else),Private Equity,2,36697139
New Zealand (Else),New Zealand (Else),Seed,2,3160109
California (US),New Zealand (Else),Seed,3,5164411
California (US),Turkey (Else),Seed,2,2083333
India (Else),New Zealand (Else),Seed,1,3666667
India (Else),Turkey (Else),Seed,1,1833333
New Zealand (Else),Turkey (Else),Seed,1,3666667
New Zealand (Else),New Zealand (Else),Series Unknown,1,500000
Nigeria (Else),United Kingdom (EU),Series Unknown,1,10500000
Norway (EU),Norway (EU),Seed,1,1300000
Canada (Else),Germany (EU),Series B,2,3781661
Canada (Else),Norway (EU),Series B,1,3309992
Germany (EU),Norway (EU),Series B,1,3309992
Norway (EU),Norway (EU),Series B,3,29906661
California (US),Oregon (US),Series B,2,8058333
California (US),Texas (US),Series B,8,54230952
Canada (Else),France (EU),Series B,2,17833333
Canada (Else),Oregon (US),Series B,1,7333333
France (EU),Oregon (US),Series B,1,7333333
France (EU),Texas (US),Series B,1,7333333
Oregon (US),Texas (US),Series B,1,7333333
Oregon (US),United Kingdom (EU),Series B,1,7333333
Texas (US),United Kingdom (EU),Series B,3,13908333
California (US),Colorado (US),Series C,8,125711905
California (US),Oregon (US),Series C,1,7142857
California (US),Texas (US),Series C,9,70206854
Canada (Else),Colorado (US),Series C,1,7142857
Canada (Else),France (EU),Series C,2,11642857
Canada (Else),Oregon (US),Series C,1,7142857
Canada (Else),Texas (US),Series C,2,13175669
Canada (Else),United Kingdom (EU),Series C,1,7142857
Colorado (US),France (EU),Series C,1,7142857
Colorado (US),Oregon (US),Series C,1,7142857
Colorado (US),Texas (US),Series C,2,12857143
Colorado (US),United Kingdom (EU),Series C,1,7142857
France (EU),Oregon (US),Series C,1,7142857
France (EU),Texas (US),Series C,1,7142857
Oregon (US),Texas (US),Series C,1,7142857
Oregon (US),United Kingdom (EU),Series C,1,7142857
Texas (US),United Kingdom (EU),Series C,2,17142857
Chile (Else),Chile (Else),Seed,1,40000
Brazil (Else),Colombia (Else),Private Equity,1,35598131
Brazil (Else),United Kingdom (EU),Private Equity,1,35598131
Colombia (Else),United Kingdom (EU),Private Equity,1,35598131
Portugal (EU),Portugal (EU),Seed,1,3406792
Portugal (EU),Portugal (EU),Series Unknown,2,3572687
California (US),Switzerland (EU),Angel,3,2275000
New York (US),Switzerland (EU),Angel,3,3462500
New York (US),New York (US),Angel,11,5917381
Argentina (Else),France (EU),Angel,1,500000
Argentina (Else),Germany (EU),Angel,1,1000000
Argentina (Else),Switzerland (EU),Angel,1,500000
California (US),France (EU),Angel,2,727273
California (US),Germany (EU),Angel,2,1555000
France (EU),Germany (EU),Angel,1,1000000
France (EU),New York (US),Angel,2,1090909
France (EU),Spain (EU),Angel,1,500000
France (EU),Switzerland (EU),Angel,1,500000
Germany (EU),New York (US),Angel,3,2555000
Germany (EU),Spain (EU),Angel,1,1000000
Germany (EU),Switzerland (EU),Angel,1,1000000
Spain (EU),Switzerland (EU),Angel,1,500000
Germany (EU),Germany (EU),Angel,1,750000
California (US),Russian Federation (Else),Secondary Market,1,733333333
California (US),United Kingdom (EU),Secondary Market,2,933333333
Russian Federation (Else),United Kingdom (EU),Secondary Market,1,733333333
Massachusetts (US),United Kingdom (EU),Seed,10,21651114
Lithuania (EU),Russian Federation (Else),Seed,1,300000
Russian Federation (Else),United Kingdom (EU),Seed,1,1000000
Germany (EU),Spain (EU),Series A,1,300000
California (US),Russian Federation (Else),Series C,1,27500000
Luxembourg (EU),Russian Federation (Else),Series C,1,20625000
Luxembourg (EU),United Kingdom (EU),Series C,1,27500000
Russian Federation (Else),United Kingdom (EU),Series C,1,34375000
Russian Federation (Else),Russian Federation (Else),Series C,1,13750000
United Kingdom (EU),United Kingdom (EU),Series C,6,59993218
California (US),Sweden (EU),Series C,2,11400000
Sweden (EU),United Kingdom (EU),Series C,2,8400000
California (US),Luxembourg (EU),Series Unknown,2,13333333
France (EU),Luxembourg (EU),Series Unknown,1,3333333
California (US),Japan (Else),Series Unknown,6,111466667
California (US),Switzerland (EU),Series Unknown,4,101738095
Japan (Else),Switzerland (EU),Series Unknown,1,66666667
California (US),Ohio (US),Series Unknown,3,26320000
Singapore (Else),Singapore (Else),Seed,3,1888696
New Hampshire (US),United Kingdom (EU),Seed,1,500000
Michigan (US),Singapore (Else),Seed,1,482499
California (US),Nevada (US),Series A,5,10700000
California (US),Singapore (Else),Series A,7,26138889
Nevada (US),Singapore (Else),Series A,1,900000
Singapore (Else),Singapore (Else),Series A,1,1000000
California (US),Singapore (Else),Series D,4,49033333
Singapore (Else),Singapore (Else),Series D,1,5000000
Canada (Else),Hong Kong (Else),Series Unknown,1,158333
Canada (Else),Sweden (EU),Series Unknown,1,158333
Hong Kong (Else),Singapore (Else),Series Unknown,1,712500
Hong Kong (Else),Sweden (EU),Series Unknown,1,158333
Singapore (Else),Sweden (EU),Series Unknown,1,712500
Singapore (Else),Singapore (Else),Series Unknown,2,1046667
Japan (Else),Singapore (Else),Series Unknown,1,620000
South Africa (Else),South Africa (Else),Post IPO Equity,1,11320781
California (US),South Korea (Else),Post IPO Equity,1,15339380
Japan (Else),South Korea (Else),Post IPO Equity,1,11504535
California (US),California (US),Post IPO Equity,3,25169690
South Korea (Else),South Korea (Else),Post IPO Equity,1,7669690
South Korea (Else),South Korea (Else),Seed,5,9682015
South Korea (Else),South Korea (Else),Series A,1,2500000
Maryland (US),New York (US),Series C,5,270262820
Maryland (US),South Korea (Else),Series C,2,20429490
New York (US),South Korea (Else),Series C,1,5429490
California (US),Massachusetts (US),Series Unknown,36,248121229
California (US),South Korea (Else),Series Unknown,3,28714394
Massachusetts (US),South Korea (Else),Series Unknown,1,9000000
South Korea (Else),South Korea (Else),Series Unknown,1,2640499
Spain (EU),Spain (EU),Angel,1,175000
New York (US),Spain (EU),Pre Seed,1,457135
Spain (EU),United Kingdom (EU),Pre Seed,1,457135
Spain (EU),Spain (EU),Pre Seed,2,554298
California (US),Massachusetts (US),Private Equity,7,399047289
Massachusetts (US),New York (US),Private Equity,3,148864585
Illinois (US),Spain (EU),Seed,1,1000000
Greece (EU),Ohio (US),Seed,1,1167744
Greece (EU),Spain (EU),Seed,1,1167744
Ohio (US),Spain (EU),Seed,1,1167744
Spain (EU),Spain (EU),Series A,3,6745547
Spain (EU),Spain (EU),Series Unknown,7,21323750
Illinois (US),Spain (EU),Series Unknown,1,1118292
California (US),Spain (EU),Series Unknown,3,17356170
New York (US),Spain (EU),Series Unknown,1,18564904
New York (US),United Kingdom (EU),Series Unknown,7,37368501
Spain (EU),United Kingdom (EU),Series Unknown,2,15204423
New Zealand (Else),Spain (EU),Series Unknown,1,1639223
Sweden (EU),Sweden (EU),Post IPO Equity,1,4485967
The Netherlands (EU),United Kingdom (EU),Pre Seed,2,42390
Sweden (EU),Sweden (EU),Private Equity,1,11343857
Sweden (EU),Sweden (EU),Seed,2,1831251
Sweden (EU),United Kingdom (EU),Series A,2,13009765
California (US),Sweden (EU),Series A,2,30009765
Sweden (EU),Sweden (EU),Series B,1,2000000
Cayman Islands (Else),Virginia (US),Series C,1,103333333
New York (US),Virginia (US),Series C,4,125566667
California (US),Cayman Islands (Else),Series D,2,740000000
Cayman Islands (Else),New York (US),Series D,2,240000000
Sweden (EU),Sweden (EU),Series Unknown,10,55306945
Germany (EU),Sweden (EU),Series Unknown,2,7666151
Florida (US),Sweden (EU),Series Unknown,1,1700000
Switzerland (EU),Switzerland (EU),Angel,3,2414019
Switzerland (EU),United Kingdom (EU),Angel,2,710339
Denmark (EU),Switzerland (EU),Series A,2,31440000
Denmark (EU),Massachusetts (US),Series A,3,60924828
North Carolina (US),Singapore (Else),Series A,1,9500000
Japan (Else),Massachusetts (US),Series A,7,16367744
Japan (Else),Switzerland (EU),Series A,2,9800000
Belgium (EU),Norway (EU),Series B,1,10205301
Belgium (EU),Switzerland (EU),Series B,2,23157951
Belgium (EU),United Kingdom (EU),Series B,2,21147515
Norway (EU),Switzerland (EU),Series B,1,15307951
Norway (EU),United Kingdom (EU),Series B,1,10205301
New Jersey (US),Switzerland (EU),Series C,1,63833709
New Jersey (US),United Kingdom (EU),Series C,2,120976566
Switzerland (EU),United Kingdom (EU),Series C,5,109292934
France (EU),Luxembourg (EU),Series C,1,8160000
France (EU),Switzerland (EU),Series C,1,12240000
Luxembourg (EU),Massachusetts (US),Series C,1,8160000
Luxembourg (EU),Switzerland (EU),Series C,1,12240000
Massachusetts (US),Switzerland (EU),Series C,4,52941041
Switzerland (EU),Switzerland (EU),Series C,2,12731429
France (EU),Hong Kong (Else),Series Unknown,1,8500000
Georgia (US),Germany (EU),Series Unknown,1,9333333
Georgia (US),United Kingdom (EU),Series Unknown,2,34044867
Denmark (EU),New Jersey (US),Series Unknown,1,4019334
Denmark (EU),Switzerland (EU),Series Unknown,1,6029001
New Jersey (US),Switzerland (EU),Series Unknown,1,6029001
Switzerland (EU),Switzerland (EU),Series Unknown,1,4019334
Taiwan (Else),Thailand (Else),Series A,1,50000000
Taiwan (Else),Taiwan (Else),Series A,1,33333333
The Netherlands (EU),The Netherlands (EU),Seed,3,1329063
The Netherlands (EU),The Netherlands (EU),Series A,3,18059744
Estonia (EU),Estonia (EU),Series A,1,2048581
Australia (Else),Germany (EU),Series A,1,8084379
Australia (Else),Luxembourg (EU),Series A,1,8084379
Australia (Else),Switzerland (EU),Series A,2,14126569
Germany (EU),Luxembourg (EU),Series A,1,8084379
Taiwan (Else),The Netherlands (EU),Series B,1,5462884
The Netherlands (EU),The Netherlands (EU),Series B,5,30075369
Japan (Else),The Netherlands (EU),Series B,1,7403359
Japan (Else),United Kingdom (EU),Series B,2,15605038
California (US),Luxembourg (EU),Series B,1,5300000
California (US),The Netherlands (EU),Series B,3,35450000
Luxembourg (EU),The Netherlands (EU),Series B,1,7950000
France (EU),Spain (EU),Series D,1,29958796
France (EU),Switzerland (EU),Series D,1,29958796
Spain (EU),Switzerland (EU),Series D,1,19972531
California (US),The Netherlands (EU),Series Unknown,3,75057421
France (EU),The Netherlands (EU),Series Unknown,1,38293066
The Netherlands (EU),The Netherlands (EU),Series Unknown,2,31727206
Belgium (EU),Luxembourg (EU),Series B,1,11500000
California (US),Turkey (Else),Series C,1,16666667
New York (US),Turkey (Else),Series C,1,16666667
Finland (EU),Germany (EU),Series Unknown,1,2679898
Finland (EU),Turkey (Else),Series Unknown,1,2679898
Germany (EU),Turkey (Else),Series Unknown,1,2679898
Egypt (Else),Egypt (Else),Seed,1,1000000
United Kingdom (EU),United Kingdom (EU),Angel,5,6517993
Colorado (US),Germany (EU),Angel,1,151428
Colorado (US),United Kingdom (EU),Angel,1,227141
Germany (EU),United Kingdom (EU),Angel,2,445437
Jamaica (Else),United Kingdom (EU),Angel,1,500000
Denmark (EU),United Kingdom (EU),Angel,1,450000
New Mexico (US),New York (US),Angel,1,60000
Germany (EU),United Kingdom (EU),Convertible Note,1,1439862
United Kingdom (EU),United Kingdom (EU),Debt Financing,2,95382373
United Kingdom (EU),United Kingdom (EU),Grant,1,161372
Switzerland (EU),Virginia (US),Post IPO Equity,1,98301836
United Kingdom (EU),United Kingdom (EU),Pre Seed,1,80660
Ireland (EU),New York (US),Pre Seed,1,13589
Ireland (EU),United Kingdom (EU),Pre Seed,1,13589
United Kingdom (EU),United Kingdom (EU),Private Equity,3,33658634
District of Columbia (US),South Africa (Else),Private Equity,1,32000000
California (US),Connecticut (US),Private Equity,3,159917458
California (US),France (EU),Private Equity,2,138012696
California (US),Maryland (US),Private Equity,5,254762696
Connecticut (US),France (EU),Private Equity,1,38012696
Connecticut (US),Maryland (US),Private Equity,1,38012696
Connecticut (US),Massachusetts (US),Private Equity,2,56584125
Connecticut (US),New York (US),Private Equity,2,56584125
France (EU),Maryland (US),Private Equity,1,38012696
France (EU),Massachusetts (US),Private Equity,1,38012696
France (EU),New York (US),Private Equity,1,38012696
Maryland (US),Massachusetts (US),Private Equity,2,50012696
Maryland (US),New York (US),Private Equity,1,38012696
California (US),Denmark (EU),Seed,2,2709091
California (US),Kansas (US),Seed,3,2968961
Denmark (EU),Kansas (US),Seed,1,218182
Denmark (EU),United States (US),Seed,1,218182
Kansas (US),United States (US),Seed,1,218182
California (US),China (Else),Seed,2,2566667
Germany (EU),Italy (EU),Seed,1,272727
Italy (EU),New York (US),Seed,1,272727
Italy (EU),United Kingdom (EU),Seed,2,734121
Poland (EU),United Kingdom (EU),Seed,1,879851
California (US),Hong Kong (Else),Seed,4,3007747
Hong Kong (Else),Hong Kong (Else),Seed,1,200000
Germany (EU),Spain (EU),Seed,1,178017
Spain (EU),United Kingdom (EU),Seed,1,178017
Florida (US),United Kingdom (EU),Seed,2,816640
Belgium (EU),United Kingdom (EU),Seed,2,1140217
California (US),France (EU),Seed,11,7748133
Colorado (US),United Kingdom (EU),Seed,3,511654
Austria (EU),United Kingdom (EU),Seed,1,142087
California (US),Texas (US),Series A,19,72180493
Texas (US),United Kingdom (EU),Series A,1,3750000
California (US),Philippines (Else),Series A,1,1500000
Israel (Else),Philippines (Else),Series A,1,1500000
Philippines (Else),United Kingdom (EU),Series A,1,1500000
California (US),Michigan (US),Series A,8,38753333
Michigan (US),United Kingdom (EU),Series A,2,5050000
Illinois (US),North Carolina (US),Series A,1,2666667
Illinois (US),Virginia (US),Series A,1,2666667
North Carolina (US),Virginia (US),Series A,4,5585417
France (EU),Massachusetts (US),Series A,2,10017653
France (EU),United Kingdom (EU),Series A,3,17817653
Switzerland (EU),United Kingdom (EU),Series A,1,3000000
France (EU),Hong Kong (Else),Series A,1,5200000
Hong Kong (Else),United Kingdom (EU),Series A,1,7800000
France (EU),Michigan (US),Series B,1,3800000
Michigan (US),Switzerland (EU),Series B,1,3800000
California (US),Virginia (US),Series B,8,93211111
New York (US),Virginia (US),Series B,3,18250000
United Kingdom (EU),Virginia (US),Series B,1,3000000
Denmark (EU),Germany (EU),Series B,1,20500000
Denmark (EU),The Netherlands (EU),Series B,1,20500000
Denmark (EU),United Kingdom (EU),Series B,2,24833333
Germany (EU),The Netherlands (EU),Series B,1,20500000
Belgium (EU),France (EU),Series B,2,26062119
Belgium (EU),The Netherlands (EU),Series B,2,26062119
Illinois (US),Israel (Else),Series B,1,10000000
Denmark (EU),Massachusetts (US),Series B,2,6733333
California (US),Connecticut (US),Series C,5,179990438
Connecticut (US),United Kingdom (EU),Series C,2,88648388
Argentina (Else),California (US),Series C,1,1200000
Argentina (Else),New York (US),Series C,1,600000
Argentina (Else),Spain (EU),Series C,1,900000
Argentina (Else),Utah (US),Series C,1,600000
California (US),Spain (EU),Series C,2,23500000
California (US),Utah (US),Series C,7,103466667
New York (US),Spain (EU),Series C,1,900000
New York (US),Utah (US),Series C,4,45266667
Spain (EU),Utah (US),Series C,1,900000
Spain (EU),Spain (EU),Series C,1,600000
California (US),Virginia (US),Series C,13,155303465
United Kingdom (EU),Virginia (US),Series C,3,12315965
Australia (Else),Georgia (US),Series C,1,5101041
Australia (Else),Massachusetts (US),Series C,1,5101041
Australia (Else),Switzerland (EU),Series C,1,5101041
Australia (Else),United Kingdom (EU),Series C,1,10202082
Georgia (US),Massachusetts (US),Series C,4,31034374
Georgia (US),Switzerland (EU),Series C,2,11901041
Georgia (US),United Kingdom (EU),Series C,2,75549707
Massachusetts (US),United Kingdom (EU),Series C,9,189228273
Guernsey (Else),The Netherlands (EU),Series C,1,2571429
Guernsey (Else),United Kingdom (EU),Series C,1,4285714
The Netherlands (EU),United Kingdom (EU),Series C,1,5142857
The Netherlands (EU),The Netherlands (EU),Series C,1,1714286
United Arab Emirates (Else),United Kingdom (EU),Series C,1,9526773
Connecticut (US),Massachusetts (US),Series D,1,17666667
Connecticut (US),The Netherlands (EU),Series D,1,17666667
Massachusetts (US),The Netherlands (EU),Series D,1,17666667
Georgia (US),United Kingdom (EU),Series D,1,98000000
New York (US),United Arab Emirates (Else),Series Unknown,1,3955587
United Arab Emirates (Else),United Kingdom (EU),Series Unknown,1,7911174
United Kingdom (EU),United Kingdom (EU),Series Unknown,41,234781148
Massachusetts (US),Massachusetts (US),Series Unknown,18,88828738
Denmark (EU),United Kingdom (EU),Series Unknown,1,16156263
Denmark (EU),Germany (EU),Series Unknown,1,6198496
Denmark (EU),Massachusetts (US),Series Unknown,1,12396991
Germany (EU),Massachusetts (US),Series Unknown,2,14524491
Germany (EU),The Netherlands (EU),Series Unknown,1,9297744
Massachusetts (US),The Netherlands (EU),Series Unknown,2,23746239
California (US),Portugal (EU),Series Unknown,1,117500
Portugal (EU),Spain (EU),Series Unknown,1,352500
Portugal (EU),United Kingdom (EU),Series Unknown,1,117500
New York (US),North Carolina (US),Series Unknown,3,11375304
North Carolina (US),United Kingdom (EU),Series Unknown,1,3812956
France (EU),Switzerland (EU),Series Unknown,1,4285714
Switzerland (EU),United Kingdom (EU),Series Unknown,2,7468571
Michigan (US),United Kingdom (EU),Series Unknown,1,3054947
The Netherlands (EU),United Kingdom (EU),Series Unknown,2,6075603
Jersey (Else),United Kingdom (EU),Series Unknown,2,9655887
Ireland (EU),Sweden (EU),Series Unknown,1,6320633
District of Columbia (US),United Kingdom (EU),Series Unknown,1,6500000
California (US),Georgia (US),Series Unknown,9,89094868
Massachusetts (US),United Kingdom (EU),Series Unknown,2,14566538
Malaysia (Else),United Kingdom (EU),Series Unknown,1,2556719
California (US),Canada (Else),Angel,2,627273
California (US),District of Columbia (US),Angel,2,512987
California (US),Nevada (US),Angel,2,1405844
California (US),Rhode Island (US),Angel,1,227273
California (US),Texas (US),Angel,6,2963844
Canada (Else),District of Columbia (US),Angel,1,90909
Canada (Else),France (EU),Angel,1,90909
Canada (Else),New York (US),Angel,2,490909
Canada (Else),Rhode Island (US),Angel,1,90909
Canada (Else),Texas (US),Angel,1,90909
District of Columbia (US),France (EU),Angel,1,90909
District of Columbia (US),Nevada (US),Angel,1,90909
District of Columbia (US),New York (US),Angel,2,233766
District of Columbia (US),Rhode Island (US),Angel,1,90909
District of Columbia (US),Texas (US),Angel,1,90909
France (EU),Nevada (US),Angel,1,90909
France (EU),Rhode Island (US),Angel,1,90909
France (EU),Texas (US),Angel,1,90909
Nevada (US),New York (US),Angel,2,305195
Nevada (US),Rhode Island (US),Angel,1,90909
Nevada (US),Texas (US),Angel,2,198052
New York (US),Rhode Island (US),Angel,1,90909
New York (US),Texas (US),Angel,4,892695
Rhode Island (US),Texas (US),Angel,1,90909
Alabama (US),California (US),Angel,1,395500
Alabama (US),Florida (US),Angel,1,169500
Alabama (US),Texas (US),Angel,1,113000
California (US),Florida (US),Angel,5,3534919
Florida (US),Texas (US),Angel,2,276643
Florida (US),Florida (US),Angel,1,113000
California (US),United Kingdom (EU),Angel,2,7325000
Florida (US),New York (US),Angel,2,414286
California (US),Maryland (US),Angel,1,285714
California (US),United Arab Emirates (Else),Angel,1,285714
District of Columbia (US),Maryland (US),Angel,1,142857
District of Columbia (US),United Arab Emirates (Else),Angel,1,142857
Maryland (US),New York (US),Angel,1,142857
Maryland (US),United Arab Emirates (Else),Angel,1,142857
New York (US),United Arab Emirates (Else),Angel,2,542857
Massachusetts (US),New York (US),Angel,4,937500
Massachusetts (US),Texas (US),Angel,1,187500
California (US),Japan (Else),Angel,4,9429348
California (US),Michigan (US),Angel,2,2301348
California (US),United States (US),Angel,4,4271014
California (US),Washington (US),Angel,5,16391570
Florida (US),Japan (Else),Angel,1,147826
Florida (US),Michigan (US),Angel,1,147826
Florida (US),United States (US),Angel,1,147826
Florida (US),Washington (US),Angel,1,147826
Japan (Else),Michigan (US),Angel,1,147826
Japan (Else),United States (US),Angel,1,147826
Japan (Else),Washington (US),Angel,2,1397826
Michigan (US),United States (US),Angel,1,147826
Michigan (US),Washington (US),Angel,1,147826
United States (US),Washington (US),Angel,1,147826
Estonia (EU),Switzerland (EU),Angel,1,70000
California (US),Thailand (Else),Angel,1,400000
New York (US),Thailand (Else),Angel,1,800000
California (US),Pennsylvania (US),Angel,3,3371905
Israel (Else),Pennsylvania (US),Angel,1,213333
New York (US),Washington (US),Angel,4,3606111
Wisconsin (US),Wisconsin (US),Angel,3,2320000
California (US),Georgia (US),Angel,1,866667
Georgia (US),Massachusetts (US),Angel,1,133333
Georgia (US),United States (US),Angel,1,133333
Massachusetts (US),United States (US),Angel,2,633333
California (US),Illinois (US),Angel,3,14750000
California (US),Utah (US),Angel,1,7500000
Illinois (US),Japan (Else),Angel,1,1250000
Illinois (US),United Kingdom (EU),Angel,1,1250000
Illinois (US),Utah (US),Angel,1,1875000
Illinois (US),Washington (US),Angel,2,4250000
Japan (Else),United Kingdom (EU),Angel,1,1250000
Japan (Else),Utah (US),Angel,1,1875000
United Kingdom (EU),Utah (US),Angel,1,1875000
United Kingdom (EU),Washington (US),Angel,1,1250000
Utah (US),Washington (US),Angel,1,1875000
Utah (US),Utah (US),Angel,2,1393571
Connecticut (US),Maine (US),Angel,1,200000
Connecticut (US),Massachusetts (US),Angel,1,600000
Connecticut (US),New Hampshire (US),Angel,1,200000
Connecticut (US),Switzerland (EU),Angel,2,600000
Connecticut (US),Vermont (US),Angel,1,200000
Maine (US),Massachusetts (US),Angel,1,600000
Maine (US),New Hampshire (US),Angel,1,200000
Maine (US),Switzerland (EU),Angel,1,200000
Maine (US),Vermont (US),Angel,1,200000
Massachusetts (US),New Hampshire (US),Angel,1,600000
Massachusetts (US),Switzerland (EU),Angel,1,600000
Massachusetts (US),Vermont (US),Angel,1,600000
New Hampshire (US),Switzerland (EU),Angel,1,200000
New Hampshire (US),Vermont (US),Angel,1,200000
Switzerland (EU),Vermont (US),Angel,1,200000
