from,to,round,deals,value
Canada (Else),Canada (Else),Series Unknown,23,595984861
Belgium (EU),United Kingdom (EU),Series Unknown,2,7794225
Belgium (EU),Switzerland (EU),Series Unknown,1,692592
Belgium (EU),Belgium (EU),Series Unknown,4,29121226
District of Columbia (US),New York (US),Series C,4,36138095
District of Columbia (US),Switzerland (EU),Series C,1,10600000
District of Columbia (US),United Kingdom (EU),Series C,1,10600000
New York (US),Switzerland (EU),Series C,4,57900000
New York (US),United Kingdom (EU),Series C,16,289135309
New York (US),New York (US),Series C,40,630749269
Brazil (Else),Louisiana (US),Angel,1,250000
Brazil (Else),Brazil (Else),Angel,2,770833
China (Else),Singapore (Else),Angel,3,1000606
China (Else),China (Else),Angel,192,236380155
Brazil (Else),California (US),Convertible Note,1,67739
Brazil (Else),Brazil (Else),Convertible Note,2,1229700
Brazil (Else),New York (US),Convertible Note,1,741000
Argentina (Else),Spain (EU),Convertible Note,1,89539
Brazil (Else),Brazil (Else),Grant,1,100000
Brazil (Else),Brazil (Else),Pre Seed,5,1037036
Brazil (Else),Chile (Else),Pre Seed,1,40000
Brazil (Else),California (US),Private Equity,1,68000000
Brazil (Else),New York (US),Private Equity,1,68000000
Brazil (Else),Singapore (Else),Private Equity,1,102000000
California (US),New York (US),Private Equity,14,1383722222
California (US),Singapore (Else),Private Equity,1,102000000
New York (US),Singapore (Else),Private Equity,4,2859219838
Singapore (Else),Singapore (Else),Private Equity,2,501333333
Brazil (Else),Brazil (Else),Seed,9,3906929
Brazil (Else),California (US),Seed,3,973424
France (EU),Spain (EU),Seed,6,4064923
France (EU),United Kingdom (EU),Seed,19,15342748
Spain (EU),United Kingdom (EU),Seed,19,13606495
Spain (EU),Spain (EU),Seed,38,21187716
New York (US),United States (US),Seed,16,9011419
Brazil (Else),The Netherlands (EU),Seed,1,532000
Florida (US),France (EU),Seed,6,4294674
Brazil (Else),Spain (EU),Seed,1,100000
California (US),New York (US),Series A,235,2093045953
Argentina (Else),Brazil (Else),Series A,1,400000
Argentina (Else),Germany (EU),Series A,1,400000
Argentina (Else),Luxembourg (EU),Series A,1,400000
Argentina (Else),Mexico (Else),Series A,1,400000
Brazil (Else),Germany (EU),Series A,1,400000
Brazil (Else),Luxembourg (EU),Series A,1,400000
Brazil (Else),Mexico (Else),Series A,1,400000
Germany (EU),Luxembourg (EU),Series A,7,30987342
Germany (EU),Mexico (Else),Series A,1,400000
Luxembourg (EU),Mexico (Else),Series A,1,400000
Brazil (Else),Brazil (Else),Series A,5,37294634
Brazil (Else),California (US),Series A,5,29843399
Brazil (Else),New York (US),Series A,2,6535724
Brazil (Else),Virginia (US),Series A,1,7150000
California (US),Virginia (US),Series A,19,117747242
California (US),California (US),Series A,418,2960884871
California (US),United Kingdom (EU),Series B,43,518902568
California (US),Washington (US),Series B,21,624386584
New York (US),United Kingdom (EU),Series B,20,183430499
New York (US),Washington (US),Series B,10,184438889
United Kingdom (EU),Washington (US),Series B,6,71402381
Brazil (Else),Germany (EU),Series B,1,4450000
Brazil (Else),United Kingdom (EU),Series B,2,11011185
Brazil (Else),Washington (US),Series B,1,4450000
Germany (EU),United Kingdom (EU),Series B,6,90768073
Germany (EU),Washington (US),Series B,1,4450000
Brazil (Else),California (US),Series C,3,52119048
Brazil (Else),New York (US),Series C,2,31161905
California (US),New York (US),Series C,92,2648997204
Brazil (Else),Brazil (Else),Series C,1,11914286
California (US),California (US),Series C,164,3662753498
Germany (EU),United Kingdom (EU),Series D,5,146033333
Germany (EU),Germany (EU),Series D,2,56423218
Brazil (Else),The Netherlands (EU),Series D,1,55000000
New York (US),New York (US),Series D,17,762038153
Brazil (Else),Brazil (Else),Series Unknown,2,6563206
California (US),New York (US),Series Unknown,81,1286407451
California (US),Spain (EU),Series Unknown,4,9786206
New York (US),Spain (EU),Series Unknown,4,12563140
California (US),California (US),Series Unknown,123,1207850155
New York (US),New York (US),Series Unknown,46,441514345
Brazil (Else),California (US),Series Unknown,2,46151379
Bulgaria (EU),Bulgaria (EU),Seed,4,553620
California (US),Canada (Else),Angel,6,4256620
California (US),California (US),Angel,34,23398087
Canada (Else),Canada (Else),Angel,3,1403485
California (US),Colorado (US),Angel,4,2538889
California (US),Ohio (US),Angel,1,200000
California (US),Pennsylvania (US),Angel,3,770000
Colorado (US),Ohio (US),Angel,2,257500
Colorado (US),Pennsylvania (US),Angel,4,917500
Ohio (US),Pennsylvania (US),Angel,1,200000
California (US),Canada (Else),Convertible Note,3,1962978
California (US),District of Columbia (US),Convertible Note,4,6254063
Canada (Else),District of Columbia (US),Convertible Note,1,444444
California (US),California (US),Convertible Note,33,29043006
Canada (Else),Canada (Else),Convertible Note,2,6787364
New York (US),New York (US),Convertible Note,11,4842976
Canada (Else),Connecticut (US),Debt Financing,1,15000000
Canada (Else),Canada (Else),Debt Financing,1,798521
Canada (Else),Illinois (US),Grant,1,8061
Canada (Else),Canada (Else),Grant,1,490000
Canada (Else),New York (US),Post IPO Debt,2,257333333
Canada (Else),Canada (Else),Post IPO Debt,3,284768327
France (EU),Germany (EU),Post IPO Debt,1,31177499
France (EU),The Netherlands (EU),Post IPO Debt,1,31177499
Germany (EU),The Netherlands (EU),Post IPO Debt,1,31177499
Canada (Else),Canada (Else),Post IPO Equity,25,621697819
Canada (Else),Maryland (US),Post IPO Equity,1,129259121
Canada (Else),New York (US),Post IPO Equity,9,458467257
Canada (Else),Texas (US),Post IPO Equity,1,129259121
Maryland (US),New York (US),Post IPO Equity,1,28724249
Maryland (US),Texas (US),Post IPO Equity,1,28724249
New York (US),Texas (US),Post IPO Equity,2,98724249
California (US),Canada (Else),Post IPO Equity,2,39431889
California (US),Connecticut (US),Post IPO Equity,3,55111111
California (US),Massachusetts (US),Post IPO Equity,2,33662208
California (US),New York (US),Post IPO Equity,2,365968254
California (US),South Korea (Else),Post IPO Equity,1,23111111
Canada (Else),Connecticut (US),Post IPO Equity,1,17333333
Canada (Else),Massachusetts (US),Post IPO Equity,1,17333333
Canada (Else),South Korea (Else),Post IPO Equity,1,17333333
Connecticut (US),Massachusetts (US),Post IPO Equity,1,11555556
Connecticut (US),New York (US),Post IPO Equity,1,11555556
Connecticut (US),South Korea (Else),Post IPO Equity,1,11555556
Massachusetts (US),New York (US),Post IPO Equity,2,41855556
Massachusetts (US),South Korea (Else),Post IPO Equity,2,28255556
New York (US),South Korea (Else),Post IPO Equity,1,11555556
California (US),California (US),Post IPO Equity,3,159575569
Canada (Else),Japan (Else),Post IPO Equity,1,13200000
Canada (Else),Georgia (US),Post IPO Equity,3,140825913
Georgia (US),New York (US),Post IPO Equity,4,400267721
New York (US),New York (US),Post IPO Equity,5,351497063
Canada (Else),United Kingdom (EU),Post IPO Equity,1,34978691
Georgia (US),United Kingdom (EU),Post IPO Equity,1,9993912
New York (US),United Kingdom (EU),Post IPO Equity,1,9993912
Australia (Else),Canada (Else),Post IPO Equity,1,12000000
Australia (Else),New York (US),Post IPO Equity,1,12000000
Connecticut (US),Connecticut (US),Post IPO Equity,1,30800000
Canada (Else),Massachusetts (US),Post IPO Secondary,1,45800000
Canada (Else),Canada (Else),Pre Seed,5,823819
California (US),California (US),Pre Seed,12,4390000
California (US),New Jersey (US),Pre Seed,19,1226872
California (US),Canada (Else),Pre Seed,2,66667
Canada (Else),New Jersey (US),Pre Seed,1,16667
Canada (Else),Canada (Else),Private Equity,4,263421683
Canada (Else),Colorado (US),Private Equity,1,46800000
Canada (Else),New York (US),Private Equity,1,46800000
Canada (Else),Texas (US),Private Equity,1,46800000
Colorado (US),New York (US),Private Equity,2,42866667
Colorado (US),Texas (US),Private Equity,2,48700000
New York (US),Texas (US),Private Equity,5,1264936505
District of Columbia (US),Minnesota (US),Private Equity,1,2895298
District of Columbia (US),Pennsylvania (US),Private Equity,1,2895298
District of Columbia (US),Switzerland (EU),Private Equity,1,2895298
Minnesota (US),Pennsylvania (US),Private Equity,1,2895298
Minnesota (US),Switzerland (EU),Private Equity,1,2895298
Pennsylvania (US),Switzerland (EU),Private Equity,1,2895298
Canada (Else),Pennsylvania (US),Private Equity,1,14700000
California (US),Canada (Else),Private Equity,1,121000000
Canada (Else),Pennsylvania (US),Seed,5,2874994
Canada (Else),Canada (Else),Seed,72,78063175
Canada (Else),Massachusetts (US),Seed,12,8215808
Canada (Else),New York (US),Seed,33,32497424
California (US),Utah (US),Seed,23,41302931
Canada (Else),Florida (US),Seed,7,4567801
Florida (US),Massachusetts (US),Seed,21,13262141
Florida (US),New York (US),Seed,60,46592084
Canada (Else),Utah (US),Seed,6,3545566
Canada (Else),France (EU),Seed,3,1753571
Canada (Else),Mexico (Else),Seed,1,425000
Canada (Else),United Kingdom (EU),Seed,7,7408379
France (EU),Mexico (Else),Seed,3,566167
Mexico (Else),United Kingdom (EU),Seed,1,425000
California (US),Canada (Else),Seed,55,75055006
Arizona (US),California (US),Seed,9,6907315
Arizona (US),Canada (Else),Seed,1,1024442
Arizona (US),Cayman Islands (Else),Seed,1,70651
Arizona (US),Czech Republic (EU),Seed,1,70651
Arizona (US),Florida (US),Seed,2,213294
Arizona (US),New York (US),Seed,9,4901034
Arizona (US),Washington (US),Seed,1,70651
California (US),Cayman Islands (Else),Seed,1,317930
California (US),Czech Republic (EU),Seed,3,506450
California (US),Florida (US),Seed,93,108419974
California (US),New York (US),Seed,387,509642297
California (US),Washington (US),Seed,62,81555712
Canada (Else),Cayman Islands (Else),Seed,1,1024442
Canada (Else),Czech Republic (EU),Seed,1,1024442
Canada (Else),Washington (US),Seed,10,12160246
Cayman Islands (Else),Czech Republic (EU),Seed,1,70651
Cayman Islands (Else),Florida (US),Seed,1,70651
Cayman Islands (Else),New York (US),Seed,1,105977
Cayman Islands (Else),Washington (US),Seed,1,70651
Czech Republic (EU),Florida (US),Seed,1,70651
Czech Republic (EU),New York (US),Seed,1,105977
Czech Republic (EU),Washington (US),Seed,1,70651
Florida (US),Washington (US),Seed,10,3949657
New York (US),Washington (US),Seed,32,21835352
California (US),District of Columbia (US),Seed,33,26935657
Canada (Else),District of Columbia (US),Seed,4,1232941
District of Columbia (US),Washington (US),Seed,3,1591250
Washington (US),Washington (US),Seed,22,11570650
Canada (Else),Michigan (US),Seed,5,3081513
California (US),Switzerland (EU),Seed,11,11951200
California (US),United Kingdom (EU),Seed,80,94036139
New York (US),Switzerland (EU),Seed,11,7720343
New York (US),United Kingdom (EU),Seed,60,47429695
Switzerland (EU),United Kingdom (EU),Seed,6,9198653
Canada (Else),Illinois (US),Seed,6,6681282
California (US),Texas (US),Seed,73,77871004
Canada (Else),Texas (US),Seed,9,4726275
Canada (Else),Israel (Else),Seed,2,2686580
California (US),Illinois (US),Seed,55,76474903
Florida (US),Illinois (US),Seed,11,5584231
Florida (US),United Kingdom (EU),Seed,11,3560696
Illinois (US),United Kingdom (EU),Seed,8,3271509
Canada (Else),Germany (EU),Seed,4,2403045
California (US),Singapore (Else),Seed,36,32903300
Canada (Else),Singapore (Else),Seed,1,1937500
Canada (Else),Switzerland (EU),Seed,2,1346154
Canada (Else),Kentucky (US),Seed,1,375000
Canada (Else),Maryland (US),Seed,1,375000
Kentucky (US),Maryland (US),Seed,1,250000
Kentucky (US),Texas (US),Seed,1,375000
Maryland (US),Texas (US),Seed,2,641667
Texas (US),Texas (US),Seed,35,26093880
California (US),France (EU),Seed,47,53219425
France (EU),Texas (US),Seed,6,2527500
Ukraine (Else),Ukraine (Else),Seed,3,130000
Canada (Else),Ohio (US),Seed,2,2010526
California (US),India (Else),Seed,19,10628949
Canada (Else),India (Else),Seed,2,3290078
Canada (Else),Spain (EU),Seed,1,400000
Canada (Else),Minnesota (US),Series A,2,5423913
Canada (Else),Canada (Else),Series A,20,81434428
California (US),Canada (Else),Series A,30,127547031
Canada (Else),New York (US),Series A,23,131607322
New York (US),New York (US),Series A,149,556014607
Canada (Else),Connecticut (US),Series A,2,21846154
Canada (Else),Massachusetts (US),Series A,4,23518056
Connecticut (US),Massachusetts (US),Series A,6,34398268
Canada (Else),Texas (US),Series A,5,13730357
Texas (US),Texas (US),Series A,10,58166494
California (US),Florida (US),Series A,29,116174871
Canada (Else),Florida (US),Series A,6,6372526
Maryland (US),Massachusetts (US),Series A,4,34220000
California (US),Hong Kong (Else),Series A,20,148577923
Canada (Else),District of Columbia (US),Series A,5,25943445
Cayman Islands (Else),United Kingdom (EU),Series A,3,13210865
Canada (Else),Germany (EU),Series A,1,3416667
California (US),Canada (Else),Series B,23,377663776
California (US),Virginia (US),Series B,12,160456469
Canada (Else),Virginia (US),Series B,1,36428571
Canada (Else),Canada (Else),Series B,13,173200000
California (US),Germany (EU),Series B,13,135734236
Canada (Else),Germany (EU),Series B,1,20000000
Canada (Else),New York (US),Series B,9,317401190
Canada (Else),Pennsylvania (US),Series B,4,18833333
New York (US),Pennsylvania (US),Series B,8,65480000
California (US),Illinois (US),Series B,25,342509398
Canada (Else),Illinois (US),Series B,1,9375000
Illinois (US),New York (US),Series B,15,113634978
New York (US),New York (US),Series B,55,553078509
Canada (Else),Oregon (US),Series B,1,22142857
Canada (Else),Rhode Island (US),Series B,2,24976190
Canada (Else),Washington (US),Series B,1,22142857
Oregon (US),Rhode Island (US),Series B,1,8857143
Oregon (US),Washington (US),Series B,2,12000000
Rhode Island (US),Washington (US),Series B,1,8857143
California (US),Hong Kong (Else),Series B,12,191938295
Canada (Else),Hong Kong (Else),Series B,1,5333333
Australia (Else),Germany (EU),Series B,1,67577013
Australia (Else),The Netherlands (EU),Series B,1,67577013
Germany (EU),The Netherlands (EU),Series B,7,130035566
California (US),Canada (Else),Series C,12,316577479
California (US),Massachusetts (US),Series C,55,1254873403
Canada (Else),Massachusetts (US),Series C,1,25714286
Canada (Else),New York (US),Series C,5,125342857
Massachusetts (US),New York (US),Series C,28,505959524
Canada (Else),Canada (Else),Series C,6,115980179
California (US),Germany (EU),Series C,7,109012499
Canada (Else),Germany (EU),Series C,1,12000000
Germany (EU),Germany (EU),Series C,9,82860264
California (US),Illinois (US),Series C,24,652493554
Illinois (US),Massachusetts (US),Series C,4,49533333
Illinois (US),New York (US),Series C,16,368397258
Illinois (US),Illinois (US),Series C,7,58778571
California (US),New Jersey (US),Series C,12,213049676
Canada (Else),New Jersey (US),Series C,2,21611667
California (US),Texas (US),Series C,13,223605000
Massachusetts (US),Texas (US),Series C,7,86061905
New York (US),Texas (US),Series C,4,52866667
California (US),Canada (Else),Series D,4,59000000
California (US),Texas (US),Series D,9,285366850
Canada (Else),Texas (US),Series D,1,21600000
Canada (Else),Canada (Else),Series D,1,16200000
California (US),Massachusetts (US),Series D,31,1483102724
California (US),New York (US),Series D,61,3314820544
California (US),United Kingdom (EU),Series D,16,1050752991
Massachusetts (US),New York (US),Series D,25,1155572108
Massachusetts (US),Texas (US),Series D,4,79876374
Massachusetts (US),United Kingdom (EU),Series D,10,607222527
New York (US),Texas (US),Series D,5,100068681
New York (US),United Kingdom (EU),Series D,11,667934676
Texas (US),United Kingdom (EU),Series D,2,27076923
California (US),Canada (Else),Series Unknown,12,385335335
California (US),Massachusetts (US),Series Unknown,40,661795016
Canada (Else),Massachusetts (US),Series Unknown,4,49943616
Canada (Else),New York (US),Series Unknown,8,173818314
Canada (Else),Kentucky (US),Series Unknown,1,9500000
Arizona (US),Canada (Else),Series Unknown,1,4125000
Arizona (US),Virginia (US),Series Unknown,1,2750000
Canada (Else),Virginia (US),Series Unknown,3,11147222
Chile (Else),Chile (Else),Angel,1,420000
Chile (Else),District of Columbia (US),Grant,1,65000
Chile (Else),Spain (EU),Grant,1,152168
Chile (Else),Chile (Else),Pre Seed,1,81000
Argentina (Else),Chile (Else),Seed,5,743214
Chile (Else),New York (US),Seed,4,202500
Spain (EU),Washington (US),Seed,2,918906
Chile (Else),Switzerland (EU),Seed,3,1469382
Chile (Else),Spain (EU),Seed,4,1285526
Spain (EU),Switzerland (EU),Seed,5,1761690
Israel (Else),New York (US),Series A,11,43767768
Israel (Else),Israel (Else),Series A,22,81299167
China (Else),Georgia (US),Angel,1,490004
China (Else),Japan (Else),Angel,2,19767729
Hong Kong (Else),Hong Kong (Else),Angel,1,650762
China (Else),Hong Kong (Else),Angel,9,6913946
China (Else),Taiwan (Else),Angel,1,1100000
China (Else),Massachusetts (US),Angel,1,389880
Hong Kong (Else),Massachusetts (US),Angel,1,194940
China (Else),Portugal (EU),Angel,2,1466592
California (US),China (Else),Angel,9,9471872
China (Else),Tennessee (US),Angel,1,484100
California (US),Malaysia (Else),Angel,1,1647345
China (Else),India (Else),Angel,1,1000000
China (Else),New Jersey (US),Angel,1,1632023
China (Else),United Kingdom (EU),Angel,1,494245
China (Else),China (Else),Corporate Round,1,100000000
Brazil (Else),Germany (EU),Debt Financing,1,285714286
Brazil (Else),Japan (Else),Debt Financing,1,285714286
Brazil (Else),New York (US),Debt Financing,1,571428571
Brazil (Else),North Carolina (US),Debt Financing,1,285714286
Germany (EU),Japan (Else),Debt Financing,1,285714286
Germany (EU),New York (US),Debt Financing,2,821428571
Germany (EU),North Carolina (US),Debt Financing,1,285714286
Japan (Else),New York (US),Debt Financing,2,1171428571
Japan (Else),North Carolina (US),Debt Financing,2,885714286
New York (US),North Carolina (US),Debt Financing,4,1173162121
New York (US),New York (US),Debt Financing,5,490388095
China (Else),China (Else),Debt Financing,1,113748247
China (Else),China (Else),Post IPO Equity,9,1569256725
China (Else),Singapore (Else),Post IPO Equity,2,444000000
China (Else),China (Else),Pre Seed,1,150000
China (Else),New York (US),Pre Seed,1,1000000
New Jersey (US),Singapore (Else),Pre Seed,1,17000
Hong Kong (Else),Singapore (Else),Private Equity,1,250000000
California (US),Connecticut (US),Secondary Market,1,30000000
California (US),Illinois (US),Secondary Market,1,30000000
California (US),New York (US),Secondary Market,3,95500000
California (US),Washington (US),Secondary Market,1,30000000
Connecticut (US),Illinois (US),Secondary Market,1,20000000
Connecticut (US),Maryland (US),Secondary Market,1,20000000
Connecticut (US),New York (US),Secondary Market,1,50000000
Connecticut (US),Washington (US),Secondary Market,1,20000000
Illinois (US),Maryland (US),Secondary Market,1,20000000
Illinois (US),New York (US),Secondary Market,1,50000000
Illinois (US),Washington (US),Secondary Market,1,20000000
Maryland (US),New York (US),Secondary Market,2,80000000
Maryland (US),Washington (US),Secondary Market,1,20000000
New York (US),Washington (US),Secondary Market,1,50000000
New York (US),New York (US),Secondary Market,2,45410000
Canada (Else),China (Else),Secondary Market,1,144000000
Canada (Else),New York (US),Secondary Market,1,72000000
China (Else),New York (US),Secondary Market,1,144000000
China (Else),China (Else),Secondary Market,1,108000000
California (US),China (Else),Seed,42,49704926
California (US),Connecticut (US),Seed,37,30066967
California (US),Hong Kong (Else),Seed,32,37662711
Canada (Else),China (Else),Seed,2,670000
Canada (Else),Connecticut (US),Seed,2,830000
Canada (Else),Hong Kong (Else),Seed,2,603333
China (Else),Connecticut (US),Seed,3,696667
China (Else),Hong Kong (Else),Seed,7,3934843
Connecticut (US),Hong Kong (Else),Seed,1,470000
China (Else),China (Else),Seed,17,65790816
Australia (Else),China (Else),Seed,2,224999
Australia (Else),Hong Kong (Else),Seed,1,133333
Hong Kong (Else),Singapore (Else),Seed,3,1158182
Hong Kong (Else),Hong Kong (Else),Seed,12,6952121
Singapore (Else),Singapore (Else),Seed,19,10585466
The Netherlands (EU),United Kingdom (EU),Seed,32,7897510
China (Else),China (Else),Series A,142,1206999883
China (Else),Hong Kong (Else),Series A,25,194302518
California (US),China (Else),Series A,35,462215667
California (US),United Kingdom (EU),Series A,61,484168909
China (Else),United Kingdom (EU),Series A,6,237016204
China (Else),Massachusetts (US),Series A,7,38888114
China (Else),Florida (US),Series A,2,15423913
Hong Kong (Else),Hong Kong (Else),Series A,6,20783742
China (Else),Virginia (US),Series A,1,1614851
California (US),Taiwan (Else),Series A,8,38835656
China (Else),New York (US),Series A,15,225311402
China (Else),Taiwan (Else),Series A,2,5200000
New York (US),Taiwan (Else),Series A,4,9346341
Canada (Else),China (Else),Series A,2,3757246
Canada (Else),Singapore (Else),Series A,2,3757246
China (Else),Singapore (Else),Series A,12,52569314
Hong Kong (Else),Singapore (Else),Series A,4,83490000
California (US),Washington (US),Series A,36,235600504
Hong Kong (Else),Washington (US),Series A,1,5000000
Massachusetts (US),Massachusetts (US),Series A,45,275466776
Hong Kong (Else),Malaysia (Else),Series A,2,3208905
California (US),Malaysia (Else),Series A,4,60518220
China (Else),Portugal (EU),Series A,2,3229928
Hong Kong (Else),Switzerland (EU),Series A,1,19517952
Hong Kong (Else),Pennsylvania (US),Series A,2,3500000
China (Else),Pennsylvania (US),Series A,2,7750000
China (Else),Japan (Else),Series A,3,11188674
China (Else),New York (US),Series B,8,351112747
China (Else),China (Else),Series B,90,1519980475
California (US),China (Else),Series B,32,556946620
California (US),Switzerland (EU),Series B,15,183680478
China (Else),Switzerland (EU),Series B,1,22500000
Canada (Else),China (Else),Series B,3,72800000
Cayman Islands (Else),China (Else),Series B,3,79774001
Cayman Islands (Else),Germany (EU),Series B,1,50000000
China (Else),Germany (EU),Series B,3,107500000
China (Else),Hong Kong (Else),Series B,23,612770244
Hong Kong (Else),Japan (Else),Series B,1,15039381
China (Else),Singapore (Else),Series B,11,197448038
Hong Kong (Else),Singapore (Else),Series B,3,22307554
California (US),Singapore (Else),Series B,15,786310001
New York (US),Singapore (Else),Series B,7,306659365
China (Else),Massachusetts (US),Series B,2,63500000
Hong Kong (Else),Massachusetts (US),Series B,3,25142857
California (US),Japan (Else),Series B,13,203739845
China (Else),Japan (Else),Series B,4,170200000
China (Else),United Kingdom (EU),Series B,2,13360010
China (Else),Malaysia (Else),Series B,2,26000000
California (US),Malaysia (Else),Series B,1,5000000
Hong Kong (Else),Malaysia (Else),Series B,1,3333333
China (Else),Connecticut (US),Series B,5,80000000
Connecticut (US),Hong Kong (Else),Series B,1,8000000
Connecticut (US),Singapore (Else),Series B,1,10000000
California (US),Connecticut (US),Series B,10,110472619
Massachusetts (US),New Jersey (US),Series B,7,67812952
Massachusetts (US),United Arab Emirates (Else),Series B,3,93333333
New Jersey (US),United Arab Emirates (Else),Series B,2,18333333
China (Else),North Dakota (US),Series B,1,27892500
Hong Kong (Else),North Dakota (US),Series B,1,9297500
North Dakota (US),Singapore (Else),Series B,1,9297500
China (Else),Washington (US),Series B,4,35991667
China (Else),Illinois (US),Series B,1,17000000
