from,to,round,deals,value
Maine (US),Massachusetts (US),Angel,1,300000
Maine (US),New Hampshire (US),Angel,1,200000
Maine (US),United Kingdom (EU),Angel,1,200000
Massachusetts (US),New Hampshire (US),Angel,1,300000
Massachusetts (US),United Kingdom (EU),Angel,1,300000
New Hampshire (US),United Kingdom (EU),Angel,1,200000
Massachusetts (US),Massachusetts (US),Angel,1,200000
California (US),Georgia (US),Angel,1,350000
New York (US),New York (US),Angel,1,350000
Israel (Else),Massachusetts (US),Angel,1,4000000
California (US),Massachusetts (US),Seed,2,7333333
California (US),Minnesota (US),Seed,2,9166667
Massachusetts (US),Minnesota (US),Seed,2,5500000
California (US),California (US),Seed,7,9800000
Minnesota (US),Minnesota (US),Seed,2,3666667
California (US),Estonia (EU),Seed,1,1500000
California (US),Washington (US),Seed,1,1000000
California (US),Colorado (US),Seed,1,20000
New York (US),New York (US),Seed,1,250000
California (US),Tennessee (US),Seed,1,1500000
Israel (Else),New York (US),Seed,1,500000
California (US),District of Columbia (US),Seed,1,500000
California (US),New York (US),Seed,3,2450000
District of Columbia (US),New York (US),Seed,1,400000
District of Columbia (US),District of Columbia (US),Seed,1,300000
Alabama (US),California (US),Seed,1,1500000
Alabama (US),New York (US),Seed,1,1500000
Alabama (US),Pennsylvania (US),Seed,1,1500000
California (US),Pennsylvania (US),Seed,2,2000000
New York (US),Pennsylvania (US),Seed,1,1500000
California (US),United Kingdom (EU),Seed,1,650000
California (US),Utah (US),Seed,1,650000
New York (US),United Kingdom (EU),Seed,1,650000
New York (US),Utah (US),Seed,1,650000
United Kingdom (EU),Utah (US),Seed,1,650000
Japan (Else),Massachusetts (US),Seed,1,600000
California (US),Spain (EU),Seed,1,600000
California (US),Switzerland (EU),Seed,1,800000
Spain (EU),Switzerland (EU),Seed,1,600000
Switzerland (EU),Switzerland (EU),Seed,1,400000
Ohio (US),Ohio (US),Seed,1,300000
California (US),India (Else),Seed,1,600000
Florida (US),Spain (EU),Seed,1,10000
Florida (US),Philippines (Else),Seed,1,1000000
Connecticut (US),New York (US),Series A,1,4000000
Australia (Else),California (US),Series A,4,75500000
District of Columbia (US),Maryland (US),Series A,3,22000000
California (US),Florida (US),Series A,4,16589286
Texas (US),Texas (US),Series A,6,14480667
California (US),Colorado (US),Series A,6,27466667
Colorado (US),Colorado (US),Series A,2,7866667
California (US),Georgia (US),Series A,3,7883333
California (US),Minnesota (US),Series A,5,35333333
Georgia (US),Minnesota (US),Series A,1,3666667
Connecticut (US),Georgia (US),Series A,1,4000000
Georgia (US),Illinois (US),Series A,1,6000000
Georgia (US),Wisconsin (US),Series A,1,6000000
Illinois (US),Wisconsin (US),Series A,2,10350000
California (US),Pennsylvania (US),Series A,11,53700000
California (US),Washington (US),Series A,12,59975000
Louisiana (US),Massachusetts (US),Series A,1,13800000
California (US),Louisiana (US),Series A,1,3750000
California (US),Wisconsin (US),Series A,2,4750000
Louisiana (US),Minnesota (US),Series A,1,3750000
Louisiana (US),Wisconsin (US),Series A,1,3750000
Minnesota (US),Wisconsin (US),Series A,1,3750000
Louisiana (US),New York (US),Series A,1,2400000
Louisiana (US),Louisiana (US),Series A,1,1600000
Louisiana (US),Ohio (US),Series A,1,4000000
California (US),Mississippi (US),Series A,3,23250000
Massachusetts (US),Mississippi (US),Series A,2,19250000
Mississippi (US),United Kingdom (EU),Series A,2,14107143
Illinois (US),Massachusetts (US),Series A,3,13046667
Illinois (US),Washington (US),Series A,2,6713333
Massachusetts (US),Washington (US),Series A,3,13321667
Australia (Else),Massachusetts (US),Series A,2,11000000
Australia (Else),Michigan (US),Series A,1,3000000
Australia (Else),Minnesota (US),Series A,1,3000000
Australia (Else),Washington (US),Series A,1,3000000
California (US),Michigan (US),Series A,5,31275000
Massachusetts (US),Michigan (US),Series A,3,20262500
Massachusetts (US),Minnesota (US),Series A,3,13166667
Michigan (US),Minnesota (US),Series A,1,3000000
Michigan (US),Washington (US),Series A,1,3000000
Minnesota (US),Washington (US),Series A,1,3000000
Liechtenstein (EU),Michigan (US),Series A,1,6076338
Michigan (US),Michigan (US),Series A,1,4050892
New York (US),North Carolina (US),Series A,2,51250000
North Carolina (US),North Carolina (US),Series A,2,17666667
Switzerland (EU),Washington (US),Series A,2,8510000
Washington (US),Washington (US),Series A,5,16273333
California (US),Poland (EU),Series A,1,5333333
California (US),Turkey (Else),Series A,1,8000000
New York (US),Poland (EU),Series A,1,8000000
New York (US),Turkey (Else),Series A,1,10666667
Poland (EU),Turkey (Else),Series A,1,8000000
Turkey (Else),Turkey (Else),Series A,1,5333333
California (US),Germany (EU),Series A,7,38458333
Germany (EU),Illinois (US),Series A,1,4400000
Germany (EU),New York (US),Series A,2,10600000
Illinois (US),New York (US),Series A,2,14100000
Massachusetts (US),New York (US),Series A,11,42825048
California (US),North Carolina (US),Series A,4,37250000
Germany (EU),North Carolina (US),Series A,2,13500000
Connecticut (US),Texas (US),Series A,1,2250000
Connecticut (US),Washington (US),Series A,2,10041667
Texas (US),Washington (US),Series A,1,3375000
China (Else),Germany (EU),Series A,1,591667
Germany (EU),India (Else),Series A,1,591667
New York (US),Ohio (US),Series A,2,7866667
New York (US),United Kingdom (EU),Series A,1,3666667
Ohio (US),United Kingdom (EU),Series A,2,13441667
Mississippi (US),Switzerland (EU),Series A,1,8000000
Mississippi (US),Washington (US),Series A,1,8000000
Australia (Else),Mississippi (US),Series A,1,4000000
California (US),Maryland (US),Series A,5,61850000
Germany (EU),Maryland (US),Series A,1,1600000
Massachusetts (US),Pennsylvania (US),Series A,4,7155556
Maryland (US),Virginia (US),Series A,3,11680000
Colorado (US),Maryland (US),Series A,1,2880000
Colorado (US),North Carolina (US),Series A,1,1920000
Colorado (US),Virginia (US),Series A,1,1920000
North Carolina (US),Virginia (US),Series A,1,1920000
Maryland (US),Maryland (US),Series A,2,29420000
Florida (US),Massachusetts (US),Series A,5,23881548
Florida (US),New York (US),Series A,1,285714
Israel (Else),Minnesota (US),Series A,1,8000000
Israel (Else),United Kingdom (EU),Series A,2,16500000
Minnesota (US),United Kingdom (EU),Series A,1,4000000
California (US),Kentucky (US),Series A,1,9775000
California (US),Ohio (US),Series A,5,27525000
Florida (US),Kentucky (US),Series A,1,9775000
Florida (US),Michigan (US),Series A,2,12375000
Florida (US),Ohio (US),Series A,1,9775000
Florida (US),United Kingdom (EU),Series A,1,9775000
Kentucky (US),Massachusetts (US),Series A,1,14662500
Kentucky (US),Michigan (US),Series A,1,9775000
Kentucky (US),Ohio (US),Series A,2,10705000
Kentucky (US),United Kingdom (EU),Series A,1,9775000
Massachusetts (US),Ohio (US),Series A,1,14662500
Michigan (US),Ohio (US),Series A,1,9775000
Michigan (US),United Kingdom (EU),Series A,2,14175000
District of Columbia (US),New York (US),Series A,4,13686667
District of Columbia (US),District of Columbia (US),Series A,1,666667
France (EU),Illinois (US),Series A,1,1428571
France (EU),Mississippi (US),Series A,1,2857143
France (EU),Tennessee (US),Series A,1,1428571
Illinois (US),Mississippi (US),Series A,1,2857143
Illinois (US),Tennessee (US),Series A,2,4328571
Illinois (US),United Kingdom (EU),Series A,1,1428571
Mississippi (US),Tennessee (US),Series A,1,2857143
Tennessee (US),United Kingdom (EU),Series A,1,1428571
Mississippi (US),Mississippi (US),Series A,1,2142857
Massachusetts (US),Texas (US),Series A,3,23166667
Florida (US),Georgia (US),Series A,1,7800000
Florida (US),Virginia (US),Series A,1,5200000
Georgia (US),Virginia (US),Series A,1,7800000
Georgia (US),Georgia (US),Series A,2,6866667
Georgia (US),Switzerland (EU),Series A,1,3333333
Georgia (US),United Kingdom (EU),Series A,1,3333333
Colorado (US),Connecticut (US),Series A,1,10000000
Colorado (US),Massachusetts (US),Series A,1,10000000
Connecticut (US),Massachusetts (US),Series A,5,68571429
Pennsylvania (US),Texas (US),Series A,1,2666667
California (US),New Jersey (US),Series A,5,23004167
New Jersey (US),Texas (US),Series A,1,3375000
Japan (Else),Pennsylvania (US),Series A,2,2388889
Tennessee (US),Wisconsin (US),Series A,1,4350000
California (US),Spain (EU),Series A,3,16666667
Pennsylvania (US),Wyoming (US),Series A,1,1900000
New Jersey (US),New York (US),Series A,3,12966667
California (US),Indiana (US),Series A,4,27912500
California (US),Tennessee (US),Series A,1,3350000
Indiana (US),New Jersey (US),Series A,2,10225000
Indiana (US),Tennessee (US),Series A,1,3350000
New Jersey (US),Tennessee (US),Series A,2,5850000
Pennsylvania (US),Pennsylvania (US),Series A,7,39210000
New York (US),Switzerland (EU),Series A,1,16000000
Maine (US),Massachusetts (US),Series A,1,714286
Maine (US),New Hampshire (US),Series A,1,357143
Maine (US),Rhode Island (US),Series A,1,357143
Maine (US),Vermont (US),Series A,1,357143
Massachusetts (US),New Hampshire (US),Series A,1,714286
Massachusetts (US),Rhode Island (US),Series A,1,714286
Massachusetts (US),Vermont (US),Series A,2,2003619
New Hampshire (US),Rhode Island (US),Series A,1,357143
New Hampshire (US),Vermont (US),Series A,1,357143
Rhode Island (US),Vermont (US),Series A,1,357143
New York (US),Texas (US),Series A,5,27957000
New York (US),Utah (US),Series A,1,4800000
Texas (US),Utah (US),Series A,1,2400000
Japan (Else),Massachusetts (US),Series A,1,888889
Japan (Else),Spain (EU),Series A,1,888889
Massachusetts (US),Spain (EU),Series A,1,888889
Pennsylvania (US),Spain (EU),Series A,1,888889
Connecticut (US),Pennsylvania (US),Series A,2,9666667
District of Columbia (US),Texas (US),Series A,1,6000000
Indiana (US),New York (US),Series A,1,5340000
Indiana (US),Pennsylvania (US),Series A,2,7940000
New York (US),Pennsylvania (US),Series A,1,7120000
California (US),United States (US),Series A,1,416667
Georgia (US),New Jersey (US),Series A,1,416667
Georgia (US),New York (US),Series A,1,416667
Georgia (US),United States (US),Series A,1,416667
Georgia (US),Washington (US),Series A,1,416667
New Jersey (US),United States (US),Series A,1,416667
New Jersey (US),Washington (US),Series A,2,7091667
New York (US),United States (US),Series A,1,416667
New York (US),Washington (US),Series A,2,2416666
United States (US),Washington (US),Series A,1,416667
California (US),Missouri (US),Series A,2,13312500
Missouri (US),United Kingdom (EU),Series A,1,2000000
Japan (Else),New York (US),Series A,2,7800000
Massachusetts (US),Utah (US),Series A,1,2000000
California (US),New Mexico (US),Series A,2,6983333
California (US),Utah (US),Series A,1,1733333
New Mexico (US),Utah (US),Series A,1,1733333
Ohio (US),Pennsylvania (US),Series A,1,14000000
China (Else),Japan (Else),Series A,1,4000000
Japan (Else),Japan (Else),Series A,1,2666667
California (US),District of Columbia (US),Series A,2,10133333
Maryland (US),New York (US),Series A,2,43750000
Canada (Else),Pennsylvania (US),Series A,1,7000000
Florida (US),Indiana (US),Series A,1,2600000
Florida (US),Pennsylvania (US),Series A,2,9266667
Indiana (US),Massachusetts (US),Series A,2,9475000
Indiana (US),Michigan (US),Series A,1,2600000
Michigan (US),Pennsylvania (US),Series A,1,2600000
Argentina (Else),California (US),Series A,1,2571429
Argentina (Else),Connecticut (US),Series A,1,1714286
Argentina (Else),Massachusetts (US),Series A,1,2571429
Argentina (Else),Taiwan (Else),Series A,1,1714286
Connecticut (US),Taiwan (Else),Series A,1,1714286
California (US),Oregon (US),Series A,1,3850000
District of Columbia (US),France (EU),Series A,1,6383333
France (EU),New York (US),Series A,1,6383333
Israel (Else),Virginia (US),Series A,1,9200000
California (US),South Africa (Else),Series A,1,1720000
Michigan (US),New York (US),Series A,1,11250000
Ireland (EU),New York (US),Series A,1,3000000
Colorado (US),Texas (US),Series A,1,1666667
California (US),Denmark (EU),Series A,1,10312500
Canada (Else),Denmark (EU),Series A,1,6875000
Canada (Else),Indiana (US),Series A,1,6875000
Canada (Else),Missouri (US),Series A,1,6875000
Canada (Else),New Jersey (US),Series A,1,6875000
Denmark (EU),Indiana (US),Series A,1,6875000
Denmark (EU),Massachusetts (US),Series A,1,6875000
Denmark (EU),Missouri (US),Series A,1,6875000
Denmark (EU),New Jersey (US),Series A,1,6875000
Indiana (US),Missouri (US),Series A,1,6875000
Massachusetts (US),Missouri (US),Series A,1,6875000
Massachusetts (US),New Jersey (US),Series A,3,16883333
Missouri (US),New Jersey (US),Series A,1,6875000
Indiana (US),North Carolina (US),Series A,1,8250000
Indiana (US),Ohio (US),Series A,1,8250000
North Carolina (US),Ohio (US),Series A,1,8250000
New York (US),Singapore (Else),Series A,1,29250000
North Carolina (US),Singapore (Else),Series A,1,19500000
Florida (US),Florida (US),Series A,1,2700000
New York (US),Vermont (US),Series A,1,1289333
Illinois (US),Missouri (US),Series A,1,6000000
Illinois (US),Ohio (US),Series A,1,6000000
Illinois (US),Switzerland (EU),Series A,1,6000000
Missouri (US),Ohio (US),Series A,1,6000000
Missouri (US),Switzerland (EU),Series A,1,6000000
Ohio (US),Switzerland (EU),Series A,1,6000000
New Mexico (US),Ohio (US),Series A,1,5250000
New Mexico (US),New Mexico (US),Series A,1,3500000
Colorado (US),Singapore (Else),Series A,1,3000000
United Kingdom (EU),Utah (US),Series A,1,1500000
Australia (Else),New Zealand (Else),Series A,1,4666667
Australia (Else),Switzerland (EU),Series A,1,4666667
New Zealand (Else),Switzerland (EU),Series A,1,4666667
California (US),West Virginia (US),Series A,1,3400000
Canada (Else),Washington (US),Series A,1,6500000
Connecticut (US),Florida (US),Series A,2,20266667
Georgia (US),Michigan (US),Series A,1,13100000
India (Else),Massachusetts (US),Series A,2,11000000
India (Else),New York (US),Series A,1,1500000
Georgia (US),Massachusetts (US),Series A,1,2500000
Florida (US),New Jersey (US),Series A,1,3333333
Colorado (US),Denmark (EU),Series A,1,8000000
Colorado (US),District of Columbia (US),Series A,1,8000000
Colorado (US),Washington (US),Series A,1,8000000
Denmark (EU),District of Columbia (US),Series A,1,8000000
Denmark (EU),Washington (US),Series A,1,8000000
District of Columbia (US),Washington (US),Series A,1,8000000
Massachusetts (US),North Carolina (US),Series A,1,9500000
Alabama (US),Ohio (US),Series A,1,2666667
Alabama (US),Texas (US),Series A,1,2666667
Ohio (US),Texas (US),Series A,1,2666667
New Jersey (US),New Jersey (US),Series A,1,1600000
Kentucky (US),Kentucky (US),Series A,1,620000
Connecticut (US),Indiana (US),Series A,1,6000000
Maryland (US),Massachusetts (US),Series A,1,5100000
North Carolina (US),Pennsylvania (US),Series A,1,2000000
California (US),New Hampshire (US),Series A,1,9000000
District of Columbia (US),Michigan (US),Series A,1,30000000
Arizona (US),New York (US),Series A,1,9000000
Denmark (EU),Denmark (EU),Series A,1,10000000
District of Columbia (US),Massachusetts (US),Series A,1,6000000
Germany (EU),Singapore (Else),Series A,1,3333333
Illinois (US),New Jersey (US),Series B,3,10100000
Illinois (US),New York (US),Series B,1,4240000
Illinois (US),North Carolina (US),Series B,1,4240000
Illinois (US),United Kingdom (EU),Series B,4,16740000
New Jersey (US),New York (US),Series B,3,31025714
New Jersey (US),North Carolina (US),Series B,3,13886154
New Jersey (US),United Kingdom (EU),Series B,4,32740000
New York (US),North Carolina (US),Series B,2,14240000
North Carolina (US),United Kingdom (EU),Series B,1,4240000
Illinois (US),Texas (US),Series B,4,24150000
New Jersey (US),Texas (US),Series B,2,8500000
Texas (US),United Kingdom (EU),Series B,2,12000000
Texas (US),Texas (US),Series B,6,34533333
California (US),Colorado (US),Series B,8,90325238
California (US),Georgia (US),Series B,3,36666667
California (US),Idaho (US),Series B,2,21665667
California (US),New Jersey (US),Series B,9,99535073
Colorado (US),Georgia (US),Series B,1,6666667
Colorado (US),Idaho (US),Series B,1,6666667
Colorado (US),Japan (Else),Series B,1,6666667
Colorado (US),New Jersey (US),Series B,1,6666667
Georgia (US),Idaho (US),Series B,1,6666667
Georgia (US),Japan (Else),Series B,1,6666667
Georgia (US),New Jersey (US),Series B,1,6666667
Idaho (US),Japan (Else),Series B,1,6666667
Idaho (US),New Jersey (US),Series B,1,6666667
Japan (Else),New Jersey (US),Series B,1,6666667
Canada (Else),New Jersey (US),Series B,3,36700000
North Carolina (US),Texas (US),Series B,2,8500000
North Carolina (US),North Carolina (US),Series B,3,7930769
California (US),Connecticut (US),Series B,17,302358714
Connecticut (US),New York (US),Series B,6,130285714
Connecticut (US),United Kingdom (EU),Series B,5,130316000
Connecticut (US),Connecticut (US),Series B,1,40000000
France (EU),United Kingdom (EU),Series B,2,14966667
Illinois (US),Massachusetts (US),Series B,6,60216667
California (US),Florida (US),Series B,8,65447619
California (US),North Carolina (US),Series B,4,49222410
North Carolina (US),Sweden (EU),Series B,1,10000000
New York (US),New York (US),Series B,15,114689286
California (US),Missouri (US),Series B,3,25520000
California (US),Washington (US),Series B,15,202522619
Washington (US),Washington (US),Series B,4,46025000
Israel (Else),New York (US),Series B,4,30500000
Israel (Else),Ohio (US),Series B,1,6500000
Massachusetts (US),New York (US),Series B,29,285128214
Massachusetts (US),Ohio (US),Series B,3,23500000
New York (US),Ohio (US),Series B,2,12100000
Colorado (US),Colorado (US),Series B,3,32661429
Colorado (US),Illinois (US),Series B,1,2500000
Colorado (US),Texas (US),Series B,1,3750000
California (US),District of Columbia (US),Series B,7,64550000
District of Columbia (US),Georgia (US),Series B,1,13000000
District of Columbia (US),Massachusetts (US),Series B,8,53833333
Georgia (US),Massachusetts (US),Series B,2,21000000
California (US),Texas (US),Series B,23,361198333
Connecticut (US),Taiwan (Else),Series B,1,12500000
Connecticut (US),Texas (US),Series B,1,12500000
Taiwan (Else),Texas (US),Series B,1,12500000
Massachusetts (US),Pennsylvania (US),Series B,5,55935714
Pennsylvania (US),Pennsylvania (US),Series B,2,20500001
Pennsylvania (US),Texas (US),Series B,2,14500000
California (US),Tennessee (US),Series B,2,53399333
Tennessee (US),Texas (US),Series B,1,24200000
Australia (Else),Colorado (US),Series B,1,10666667
Australia (Else),Louisiana (US),Series B,1,10666667
Colorado (US),Louisiana (US),Series B,1,10666667
Louisiana (US),New York (US),Series B,1,2400000
Louisiana (US),Louisiana (US),Series B,1,1800000
Colorado (US),Massachusetts (US),Series B,1,8333333
Colorado (US),New York (US),Series B,4,50952381
Canada (Else),New York (US),Series B,2,24950000
Canada (Else),United Kingdom (EU),Series B,4,45450000
Massachusetts (US),New Jersey (US),Series B,5,48102381
Massachusetts (US),United Kingdom (EU),Series B,8,94166667
Massachusetts (US),Missouri (US),Series B,2,16680000
Missouri (US),New York (US),Series B,1,5280000
Connecticut (US),Florida (US),Series B,2,13000000
Connecticut (US),Israel (Else),Series B,1,8000000
Connecticut (US),Massachusetts (US),Series B,8,126185714
Florida (US),Israel (Else),Series B,1,8000000
Florida (US),Massachusetts (US),Series B,4,32000000
Florida (US),New York (US),Series B,2,31971429
Florida (US),United Kingdom (EU),Series B,1,12000000
Colorado (US),Florida (US),Series B,1,26628571
Australia (Else),Connecticut (US),Series B,1,6928571
Australia (Else),Germany (EU),Series B,2,13928571
Australia (Else),Singapore (Else),Series B,1,6928571
Connecticut (US),Germany (EU),Series B,2,8604762
Connecticut (US),Singapore (Else),Series B,1,2771429
Australia (Else),Australia (Else),Series B,1,5542857
Bangladesh (Else),California (US),Series B,1,10000000
Bangladesh (Else),Connecticut (US),Series B,1,5000000
Bangladesh (Else),Florida (US),Series B,1,5000000
Bangladesh (Else),Illinois (US),Series B,1,5000000
Bangladesh (Else),Massachusetts (US),Series B,1,15000000
Connecticut (US),Illinois (US),Series B,1,5000000
Florida (US),Illinois (US),Series B,1,5000000
California (US),Maryland (US),Series B,6,233599000
California (US),Switzerland (EU),Series B,5,62133333
Florida (US),Maryland (US),Series B,1,7700000
Florida (US),Switzerland (EU),Series B,1,5133333
Florida (US),Texas (US),Series B,3,17533333
Maryland (US),Switzerland (EU),Series B,1,7700000
Maryland (US),Texas (US),Series B,2,71700000
Switzerland (EU),Texas (US),Series B,1,5133333
Maryland (US),Maryland (US),Series B,2,11800000
Connecticut (US),Switzerland (EU),Series B,1,5833333
Germany (EU),Switzerland (EU),Series B,1,5833333
Switzerland (EU),United Kingdom (EU),Series B,1,8750000
Illinois (US),Pennsylvania (US),Series B,1,7500000
Massachusetts (US),Mississippi (US),Series B,1,21500000
Mississippi (US),Switzerland (EU),Series B,1,14333333
Illinois (US),Washington (US),Series B,2,37500000
Massachusetts (US),Virginia (US),Series B,9,53333333
Texas (US),Virginia (US),Series B,2,15333333
California (US),Virginia (US),Series B,6,57917857
New York (US),Taiwan (Else),Series B,1,3857143
New York (US),Virginia (US),Series B,6,62065476
Taiwan (Else),Virginia (US),Series B,1,3857143
Illinois (US),Maryland (US),Series B,1,13750000
Maryland (US),Massachusetts (US),Series B,4,25050000
Maryland (US),Washington (US),Series B,1,27500000
Massachusetts (US),Washington (US),Series B,5,50833333
California (US),Ohio (US),Series B,3,30733333
New Jersey (US),Ohio (US),Series B,1,12000000
New Jersey (US),Pennsylvania (US),Series B,3,30052381
Ohio (US),Pennsylvania (US),Series B,1,12000000
District of Columbia (US),Maryland (US),Series B,4,13700000
California (US),New Hampshire (US),Series B,1,2000000
Illinois (US),New Hampshire (US),Series B,1,2000000
Massachusetts (US),New Hampshire (US),Series B,1,2000000
New Hampshire (US),United Kingdom (EU),Series B,1,2000000
Connecticut (US),Maryland (US),Series B,1,36316000
Maryland (US),United Kingdom (EU),Series B,1,36316000
France (EU),Massachusetts (US),Series B,2,23875000
India (Else),Massachusetts (US),Series B,2,10425000
India (Else),New York (US),Series B,3,16116667
California (US),Kyrgyzstan (Else),Series B,1,16000000
Kyrgyzstan (Else),Massachusetts (US),Series B,1,24000000
Kyrgyzstan (Else),Singapore (Else),Series B,1,16000000
Massachusetts (US),Singapore (Else),Series B,2,29650000
Alabama (US),California (US),Series B,2,9583333
Alabama (US),New York (US),Series B,2,4883333
Alabama (US),Pennsylvania (US),Series B,1,1750000
New York (US),Pennsylvania (US),Series B,2,16035714
France (EU),Taiwan (Else),Series B,1,7285714
France (EU),Washington (US),Series B,1,7285714
Taiwan (Else),Washington (US),Series B,1,7285714
France (EU),Hong Kong (Else),Series B,1,6656389
Massachusetts (US),Mauritius (Else),Series B,1,8000000
Mauritius (Else),New York (US),Series B,1,8000000
Mauritius (Else),Texas (US),Series B,1,8000000
New York (US),Texas (US),Series B,2,11200000
France (EU),Texas (US),Series B,1,14000000
Germany (EU),Texas (US),Series B,1,8800000
Connecticut (US),District of Columbia (US),Series B,1,6500000
Arizona (US),California (US),Series B,3,29851333
Arizona (US),Massachusetts (US),Series B,2,10351333
Connecticut (US),New Jersey (US),Series B,1,14285714
Connecticut (US),Pennsylvania (US),Series B,2,18285714
Connecticut (US),Sweden (EU),Series B,2,48285714
New Jersey (US),Sweden (EU),Series B,1,14285714
Pennsylvania (US),Sweden (EU),Series B,1,14285714
Maryland (US),New Jersey (US),Series B,1,3709000
New Jersey (US),Tennessee (US),Series B,1,3250000
District of Columbia (US),Illinois (US),Series B,1,4000000
New York (US),Washington (US),Series B,1,6000000
India (Else),Maryland (US),Series B,1,3200000
Maryland (US),New York (US),Series B,1,3200000
Colorado (US),Connecticut (US),Series B,1,3500000
Connecticut (US),Washington (US),Series B,1,6000000
Pennsylvania (US),Washington (US),Series B,1,6000000
Michigan (US),Switzerland (EU),Series B,1,4500000
District of Columbia (US),Ohio (US),Series B,1,4333333
Arizona (US),Illinois (US),Series B,1,10133333
Arizona (US),Minnesota (US),Series B,1,10133333
Illinois (US),Minnesota (US),Series B,1,10133333
New York (US),Utah (US),Series B,3,18250000
California (US),Indiana (US),Series B,1,8507692
China (Else),Indiana (US),Series B,1,2430769
China (Else),New Jersey (US),Series B,1,2430769
China (Else),North Carolina (US),Series B,1,3646154
China (Else),Taiwan (Else),Series B,1,3646154
Indiana (US),New Jersey (US),Series B,1,2430769
Indiana (US),North Carolina (US),Series B,1,3646154
Indiana (US),Taiwan (Else),Series B,1,3646154
New Jersey (US),Taiwan (Else),Series B,1,3646154
North Carolina (US),Taiwan (Else),Series B,1,4861538
District of Columbia (US),New York (US),Series B,4,22683333
Connecticut (US),Missouri (US),Series B,1,7600000
District of Columbia (US),Virginia (US),Series B,3,9525000
Virginia (US),Virginia (US),Series B,1,1350000
Arizona (US),Switzerland (EU),Series B,1,10000000
Australia (Else),District of Columbia (US),Series B,1,2200000
Australia (Else),Maryland (US),Series B,1,2200000
Australia (Else),North Carolina (US),Series B,1,2200000
District of Columbia (US),North Carolina (US),Series B,1,2200000
Maryland (US),North Carolina (US),Series B,1,2200000
California (US),Minnesota (US),Series B,2,21100000
Belgium (EU),California (US),Series B,1,5000000
Belgium (EU),Canada (Else),Series B,1,7500000
Belgium (EU),Japan (Else),Series B,1,5000000
Belgium (EU),Massachusetts (US),Series B,1,10000000
Belgium (EU),Norway (EU),Series B,1,5000000
California (US),Norway (EU),Series B,1,5000000
Canada (Else),Japan (Else),Series B,1,7500000
Canada (Else),Norway (EU),Series B,1,7500000
Japan (Else),Norway (EU),Series B,1,5000000
Japan (Else),United Kingdom (EU),Series B,1,5000000
Massachusetts (US),Norway (EU),Series B,1,10000000
Norway (EU),United Kingdom (EU),Series B,1,5000000
Israel (Else),Virginia (US),Series B,1,7333333
Canada (Else),Germany (EU),Series B,1,6200000
Florida (US),North Carolina (US),Series B,2,7250000
Florida (US),South Carolina (US),Series B,1,1500000
North Carolina (US),South Carolina (US),Series B,1,2250000
Massachusetts (US),Rhode Island (US),Series B,1,5000000
Arizona (US),Connecticut (US),Series B,1,9500000
Arizona (US),North Carolina (US),Series B,1,9500000
Connecticut (US),North Carolina (US),Series B,1,9500000
California (US),Utah (US),Series B,4,19066667
Colorado (US),Michigan (US),Series B,1,5833333
Colorado (US),Utah (US),Series B,1,8750000
Michigan (US),Utah (US),Series B,1,8750000
Utah (US),Utah (US),Series B,1,5833333
France (EU),Virginia (US),Series B,1,5500000
United Kingdom (EU),Virginia (US),Series B,1,5500000
Maryland (US),Virginia (US),Series B,3,17500000
Japan (Else),Virginia (US),Series B,1,7000000
Germany (EU),Virginia (US),Series B,1,4000000
Florida (US),Michigan (US),Series B,1,6000000
Michigan (US),Texas (US),Series B,1,6000000
Australia (Else),California (US),Series B,2,12000000
Australia (Else),Georgia (US),Series B,1,7000000
Georgia (US),Germany (EU),Series B,1,7000000
California (US),Denmark (EU),Series B,1,16875000
Canada (Else),Denmark (EU),Series B,1,6750000
Denmark (EU),New Jersey (US),Series B,1,6750000
Denmark (EU),United Kingdom (EU),Series B,2,19750000
Utah (US),Washington (US),Series B,1,11500000
Massachusetts (US),Russian Federation (Else),Series B,1,3666667
New Jersey (US),Russian Federation (Else),Series B,1,3666667
New Jersey (US),Singapore (Else),Series B,1,3766667
Pennsylvania (US),Singapore (Else),Series B,1,3766667
New Jersey (US),New Jersey (US),Series B,1,3500000
Singapore (Else),Texas (US),Series B,1,4500000
Massachusetts (US),Utah (US),Series B,1,4733333
North Carolina (US),Tennessee (US),Series B,1,4999333
New Jersey (US),Utah (US),Series B,1,3333333
Texas (US),Washington (US),Series B,2,17600000
California (US),Nevada (US),Series B,2,10725000
Nevada (US),New York (US),Series B,1,5600000
Nevada (US),Ohio (US),Series B,1,5600000
Canada (Else),Florida (US),Series B,1,6400000
Canada (Else),Washington (US),Series B,1,9600000
Florida (US),Washington (US),Series B,1,9600000
Florida (US),Virginia (US),Series B,1,5000000
Massachusetts (US),North Carolina (US),Series B,1,5000000
North Carolina (US),Virginia (US),Series B,1,5000000
Illinois (US),Illinois (US),Series B,1,5600000
California (US),Louisiana (US),Series B,1,2325000
Louisiana (US),Nevada (US),Series B,1,1550000
Florida (US),Missouri (US),Series B,1,7500000
California (US),Connecticut (US),Series C,17,359549194
California (US),Delaware (US),Series C,1,16666667
California (US),District of Columbia (US),Series C,5,72915667
California (US),Georgia (US),Series C,3,40166667
California (US),Hong Kong (Else),Series C,3,27585143
Connecticut (US),Delaware (US),Series C,1,16666667
Connecticut (US),District of Columbia (US),Series C,1,16666667
Connecticut (US),Georgia (US),Series C,1,16666667
