from,to,round,deals,value
United Kingdom (EU),United Kingdom (EU),Series B,50,970694541
Australia (Else),California (US),Series B,16,246311191
California (US),United Kingdom (EU),Series B,92,2496490083
California (US),Singapore (Else),Series B,40,895980528
Australia (Else),New York (US),Series B,8,82469937
Australia (Else),District of Columbia (US),Series B,4,38834161
Australia (Else),Illinois (US),Series B,3,25338586
Australia (Else),Virginia (US),Series B,2,15586308
Illinois (US),Singapore (Else),Series B,11,229644125
Illinois (US),Virginia (US),Series B,11,102890027
Singapore (Else),Virginia (US),Series B,1,3425648
Australia (Else),Canada (Else),Series C,3,59758205
Australia (Else),France (EU),Series C,2,56537925
Australia (Else),Illinois (US),Series C,2,81719743
Australia (Else),Massachusetts (US),Series C,4,127335905
Australia (Else),New York (US),Series C,12,281225403
Australia (Else),United Arab Emirates (Else),Series C,1,42719743
Canada (Else),France (EU),Series C,1,42719743
Canada (Else),Illinois (US),Series C,5,115834001
Canada (Else),Massachusetts (US),Series C,9,172858965
Canada (Else),New York (US),Series C,18,425347303
Canada (Else),United Arab Emirates (Else),Series C,1,42719743
France (EU),Illinois (US),Series C,5,80324831
France (EU),Massachusetts (US),Series C,8,153957645
France (EU),New York (US),Series C,21,569772981
France (EU),United Arab Emirates (Else),Series C,3,63588650
Illinois (US),Massachusetts (US),Series C,21,599175362
Illinois (US),New York (US),Series C,27,721939022
Illinois (US),United Arab Emirates (Else),Series C,3,89134029
Massachusetts (US),New York (US),Series C,72,2335303681
Massachusetts (US),United Arab Emirates (Else),Series C,2,63419743
New York (US),United Arab Emirates (Else),Series C,5,206138650
Australia (Else),Australia (Else),Series C,6,121720438
Australia (Else),Singapore (Else),Series C,4,174617832
Australia (Else),California (US),Series C,13,446852990
Australia (Else),Brazil (Else),Series C,1,13333333
Australia (Else),Washington (US),Series C,1,13333333
Brazil (Else),California (US),Series C,24,1050289875
Brazil (Else),New York (US),Series C,16,552783532
Brazil (Else),Washington (US),Series C,6,194339155
California (US),New York (US),Series C,175,7996077934
California (US),Washington (US),Series C,30,1378987025
New York (US),Washington (US),Series C,17,582723536
California (US),California (US),Series C,242,8281555370
Australia (Else),Illinois (US),Series D,2,153564966
Australia (Else),New York (US),Series D,2,173564966
Illinois (US),New York (US),Series D,10,355966582
Australia (Else),Texas (US),Series Unknown,3,77020547
Australia (Else),Australia (Else),Series Unknown,16,725286793
Australia (Else),California (US),Series Unknown,12,173023333
Australia (Else),United Kingdom (EU),Series Unknown,6,797635604
Australia (Else),New York (US),Series Unknown,7,952364286
Singapore (Else),Singapore (Else),Series Unknown,13,47994588
Australia (Else),Hong Kong (Else),Series Unknown,3,25300000
California (US),Hong Kong (Else),Series Unknown,18,310221900
California (US),California (US),Series Unknown,111,1738186079
Australia (Else),South Africa (Else),Series Unknown,1,8500000
Austria (EU),California (US),Pre Seed,3,1197521
Germany (EU),Germany (EU),Pre Seed,22,14433164
Austria (EU),Germany (EU),Seed,19,36673738
Austria (EU),Guernsey (Else),Seed,1,2400000
Austria (EU),Switzerland (EU),Seed,2,5227414
Germany (EU),Guernsey (Else),Seed,1,3600000
Germany (EU),Switzerland (EU),Seed,27,84765201
Guernsey (Else),Switzerland (EU),Seed,1,2400000
Austria (EU),California (US),Seed,15,30234888
Austria (EU),New York (US),Seed,11,20879800
Austria (EU),Spain (EU),Seed,5,10049297
Austria (EU),The Netherlands (EU),Seed,4,1871180
New York (US),Spain (EU),Seed,11,14750279
New York (US),The Netherlands (EU),Seed,14,22376389
Spain (EU),The Netherlands (EU),Seed,2,7280640
Austria (EU),Austria (EU),Seed,6,11299319
Austria (EU),Sweden (EU),Seed,4,4062794
Spain (EU),Sweden (EU),Seed,4,11725903
Austria (EU),Taiwan (Else),Seed,1,2485114
Austria (EU),United Kingdom (EU),Seed,18,27743202
Austria (EU),Germany (EU),Series A,7,66219703
Germany (EU),Germany (EU),Series A,54,390714674
Austria (EU),California (US),Series A,10,65947338
Austria (EU),Finland (EU),Series A,1,4250000
Austria (EU),New York (US),Series A,7,45301502
Austria (EU),Russian Federation (Else),Series A,1,4250000
Austria (EU),Spain (EU),Series A,3,8794446
Austria (EU),Switzerland (EU),Series A,3,8115687
California (US),Finland (EU),Series A,9,271462902
California (US),Russian Federation (Else),Series A,5,44031159
California (US),Spain (EU),Series A,12,60851649
California (US),Switzerland (EU),Series A,35,441505464
Finland (EU),New York (US),Series A,4,16807143
Finland (EU),Russian Federation (Else),Series A,2,7023574
Finland (EU),Spain (EU),Series A,1,6375000
Finland (EU),Switzerland (EU),Series A,3,8567262
New York (US),Russian Federation (Else),Series A,3,16125000
New York (US),Spain (EU),Series A,7,37318505
New York (US),Switzerland (EU),Series A,24,329672570
Russian Federation (Else),Spain (EU),Series A,1,6375000
Russian Federation (Else),Switzerland (EU),Series A,1,4250000
Spain (EU),Switzerland (EU),Series A,4,24240683
Spain (EU),Spain (EU),Series A,14,64767425
Austria (EU),Austria (EU),Series A,7,33803147
Germany (EU),New York (US),Series A,54,467932621
Austria (EU),Cyprus (EU),Series A,2,4091705
Austria (EU),Czech Republic (EU),Series A,2,5024549
Austria (EU),Greece (EU),Series A,1,2226019
Austria (EU),United Kingdom (EU),Series A,10,98516742
Cyprus (EU),Czech Republic (EU),Series A,2,4282542
Cyprus (EU),Greece (EU),Series A,1,1484012
Cyprus (EU),New York (US),Series A,5,14672108
Cyprus (EU),United Kingdom (EU),Series A,3,8565084
Czech Republic (EU),Greece (EU),Series A,1,1484012
Czech Republic (EU),New York (US),Series A,2,4150679
Czech Republic (EU),United Kingdom (EU),Series A,4,13239020
Greece (EU),New York (US),Series A,2,7009412
Greece (EU),United Kingdom (EU),Series A,3,10826019
Austria (EU),Hong Kong (Else),Series B,1,8000000
Austria (EU),Austria (EU),Series B,2,12533333
Austria (EU),California (US),Series C,1,12000000
Austria (EU),Luxembourg (EU),Series C,1,12000000
Austria (EU),Texas (US),Series C,1,12000000
Austria (EU),United Kingdom (EU),Series C,1,12000000
California (US),Luxembourg (EU),Series C,16,511994647
California (US),Texas (US),Series C,20,728336358
California (US),United Kingdom (EU),Series C,79,3913020020
Luxembourg (EU),Texas (US),Series C,1,12000000
Luxembourg (EU),United Kingdom (EU),Series C,9,260710690
Texas (US),United Kingdom (EU),Series C,3,40551648
Austria (EU),Japan (Else),Series Unknown,1,4749020
Austria (EU),Switzerland (EU),Series Unknown,1,4749020
Japan (Else),Switzerland (EU),Series Unknown,2,7749020
Bahrain (Else),Hong Kong (Else),Pre Seed,4,215703
California (US),Massachusetts (US),Seed,192,590768143
California (US),Saudi Arabia (Else),Seed,10,8205422
Massachusetts (US),Saudi Arabia (Else),Seed,2,1081667
Saudi Arabia (Else),Saudi Arabia (Else),Seed,8,7044167
California (US),Illinois (US),Series A,90,1106174229
California (US),North Carolina (US),Series A,17,185222299
California (US),Saudi Arabia (Else),Series A,5,23302560
California (US),United Arab Emirates (Else),Series A,17,75424928
Illinois (US),Massachusetts (US),Series A,33,764454800
Illinois (US),North Carolina (US),Series A,6,40687835
Illinois (US),Saudi Arabia (Else),Series A,1,2675714
Illinois (US),United Arab Emirates (Else),Series A,3,7213571
Massachusetts (US),North Carolina (US),Series A,7,65807532
Massachusetts (US),Saudi Arabia (Else),Series A,2,11009048
Massachusetts (US),United Arab Emirates (Else),Series A,5,24276071
North Carolina (US),Saudi Arabia (Else),Series A,1,2675714
North Carolina (US),United Arab Emirates (Else),Series A,2,5213571
Saudi Arabia (Else),United Arab Emirates (Else),Series A,8,47690464
United Arab Emirates (Else),United Arab Emirates (Else),Series A,9,32455914
California (US),Portugal (EU),Series A,7,25277930
California (US),Singapore (Else),Series A,60,543989991
Germany (EU),Portugal (EU),Series A,2,1547518
Germany (EU),Singapore (Else),Series A,8,20055490
Portugal (EU),Singapore (Else),Series A,2,1155286
Singapore (Else),Singapore (Else),Series A,40,156513857
Austria (EU),India (Else),Series A,1,11250000
Austria (EU),Singapore (Else),Series A,1,11250000
California (US),India (Else),Series A,42,270895012
India (Else),Singapore (Else),Series A,32,170019223
Bangladesh (Else),California (US),Series B,1,2857143
Bangladesh (Else),District of Columbia (US),Series B,1,2857143
Bangladesh (Else),New York (US),Series B,1,2857143
Bangladesh (Else),United Kingdom (EU),Series B,1,2857143
California (US),District of Columbia (US),Series B,25,339841684
California (US),New York (US),Series B,257,8106859014
District of Columbia (US),New York (US),Series B,14,120231462
District of Columbia (US),United Kingdom (EU),Series B,3,21428571
New York (US),United Kingdom (EU),Series B,60,1634835183
Bangladesh (Else),Bangladesh (Else),Series B,1,2142857
Australia (Else),California (US),Corporate Round,1,27189488
Belgium (EU),Bulgaria (EU),Pre Seed,1,883996
Belgium (EU),Germany (EU),Pre Seed,2,1883716
Belgium (EU),New York (US),Pre Seed,5,1711969
Bulgaria (EU),Germany (EU),Pre Seed,1,353599
Bulgaria (EU),New York (US),Pre Seed,1,353599
Germany (EU),New York (US),Pre Seed,14,9824117
Belgium (EU),Belgium (EU),Pre Seed,6,2060041
Belgium (EU),United Kingdom (EU),Pre Seed,4,3291972
Belgium (EU),Switzerland (EU),Pre Seed,1,216777
Belgium (EU),Jordan (Else),Seed,1,2438760
Belgium (EU),Slovakia (Slovak Republic) (EU),Seed,1,2438760
Jordan (Else),Slovakia (Slovak Republic) (EU),Seed,1,2438760
Belgium (EU),France (EU),Seed,7,18479217
Belgium (EU),Belgium (EU),Seed,14,23511500
Belgium (EU),California (US),Seed,7,12502789
Belgium (EU),Germany (EU),Seed,7,11350705
California (US),Germany (EU),Seed,120,353493382
Belgium (EU),Luxembourg (EU),Seed,1,4530857
Belgium (EU),Massachusetts (US),Seed,1,4530857
Belgium (EU),New York (US),Seed,5,9423932
Belgium (EU),United Kingdom (EU),Seed,5,9659589
Luxembourg (EU),Massachusetts (US),Seed,4,7656537
Luxembourg (EU),New York (US),Seed,11,28086831
Luxembourg (EU),United Kingdom (EU),Seed,12,29185107
Massachusetts (US),New York (US),Seed,129,251889892
Massachusetts (US),United Kingdom (EU),Seed,40,72576420
Germany (EU),Israel (Else),Seed,8,18232498
Germany (EU),United Kingdom (EU),Seed,74,249194984
Israel (Else),United Kingdom (EU),Seed,21,52524057
The Netherlands (EU),Utah (US),Seed,3,4727029
Belgium (EU),Poland (EU),Seed,1,3263956
Belgium (EU),France (EU),Series A,14,110778554
Belgium (EU),Switzerland (EU),Series A,5,19285038
Belgium (EU),The Netherlands (EU),Series A,3,24377650
France (EU),Switzerland (EU),Series A,18,133817900
France (EU),The Netherlands (EU),Series A,9,81597546
Switzerland (EU),The Netherlands (EU),Series A,12,137864171
Belgium (EU),Belgium (EU),Series A,11,94411906
Belgium (EU),New York (US),Series A,9,56354493
Belgium (EU),United Kingdom (EU),Series A,6,44551534
Belgium (EU),Denmark (EU),Series A,1,5005074
Belgium (EU),Massachusetts (US),Series A,4,73671740
Denmark (EU),Massachusetts (US),Series A,6,29230601
Denmark (EU),New York (US),Series A,10,68640604
Massachusetts (US),New York (US),Series A,106,2007385918
Belgium (EU),Spain (EU),Series A,2,30215844
Spain (EU),United Kingdom (EU),Series A,12,62502843
Belgium (EU),Luxembourg (EU),Series A,1,4017420
Luxembourg (EU),Switzerland (EU),Series A,5,25127795
Luxembourg (EU),Luxembourg (EU),Series A,4,13376542
Germany (EU),The Netherlands (EU),Series A,11,67266968
France (EU),Germany (EU),Series B,16,366342077
Germany (EU),Germany (EU),Series B,38,451510222
Belgium (EU),California (US),Series B,9,212720645
Belgium (EU),The Netherlands (EU),Series B,6,93212056
California (US),The Netherlands (EU),Series B,18,403964709
Belgium (EU),Belgium (EU),Series B,10,171939354
Belgium (EU),France (EU),Series B,5,59728615
Belgium (EU),Luxembourg (EU),Series B,3,29354086
Belgium (EU),Switzerland (EU),Series B,4,80519649
France (EU),Luxembourg (EU),Series B,4,34158985
France (EU),Switzerland (EU),Series B,7,58566396
Luxembourg (EU),Switzerland (EU),Series B,4,40766624
Switzerland (EU),Switzerland (EU),Series B,13,143500041
California (US),France (EU),Series B,36,601938376
Belgium (EU),China (Else),Series B,4,127707646
Belgium (EU),Germany (EU),Series B,6,59625969
Belgium (EU),Hong Kong (Else),Series B,2,97964789
Belgium (EU),Massachusetts (US),Series B,3,107936218
Belgium (EU),Virginia (US),Series B,1,14364789
China (Else),France (EU),Series B,9,231583015
China (Else),Germany (EU),Series B,8,88798442
China (Else),Massachusetts (US),Series B,13,306037695
China (Else),Virginia (US),Series B,4,64606829
France (EU),Hong Kong (Else),Series B,2,16243193
France (EU),Massachusetts (US),Series B,11,225131993
France (EU),Virginia (US),Series B,1,9576526
Germany (EU),Hong Kong (Else),Series B,5,27523270
Germany (EU),Massachusetts (US),Series B,14,124348353
Germany (EU),Virginia (US),Series B,1,9576526
Hong Kong (Else),Massachusetts (US),Series B,5,63533997
Hong Kong (Else),Virginia (US),Series B,2,24576526
Massachusetts (US),Virginia (US),Series B,8,181485228
France (EU),New York (US),Series B,22,430853156
France (EU),The Netherlands (EU),Series B,9,170310858
France (EU),United Kingdom (EU),Series B,21,505408249
New York (US),The Netherlands (EU),Series B,14,450033340
The Netherlands (EU),United Kingdom (EU),Series B,14,423823823
France (EU),France (EU),Series B,29,696255318
Germany (EU),Missouri (US),Series B,4,43729287
Belgium (EU),United Kingdom (EU),Series B,5,99319660
Belgium (EU),Canada (Else),Series B,1,11783919
Canada (Else),The Netherlands (EU),Series B,5,72778130
Belgium (EU),California (US),Series C,6,118109324
Belgium (EU),New York (US),Series C,3,82294483
Belgium (EU),South Korea (Else),Series C,1,14013365
California (US),South Korea (Else),Series C,17,734257886
New York (US),South Korea (Else),Series C,4,89947523
Belgium (EU),Belgium (EU),Series C,2,16478747
New York (US),New York (US),Series C,92,2440175519
France (EU),France (EU),Series C,13,393452605
Belgium (EU),China (Else),Series E,1,23691798
Belgium (EU),Germany (EU),Series E,1,23691798
China (Else),Germany (EU),Series E,2,39476719
Belgium (EU),Belgium (EU),Series E,1,18953439
California (US),Maryland (US),Series F,8,948604762
California (US),Massachusetts (US),Series F,7,529309861
California (US),United Kingdom (EU),Series F,10,1177716607
Maryland (US),Massachusetts (US),Series F,2,72142857
Maryland (US),United Kingdom (EU),Series F,2,173214286
Massachusetts (US),United Kingdom (EU),Series F,3,153523944
California (US),California (US),Series F,34,3393857132
United Kingdom (EU),United Kingdom (EU),Series F,3,112066906
Belgium (EU),California (US),Series Unknown,2,26183220
Belgium (EU),The Netherlands (EU),Series Unknown,2,27390914
Belgium (EU),United Kingdom (EU),Series Unknown,3,79924599
California (US),The Netherlands (EU),Series Unknown,9,183375482
California (US),United Kingdom (EU),Series Unknown,33,1153751723
The Netherlands (EU),United Kingdom (EU),Series Unknown,6,78857548
Belgium (EU),Germany (EU),Series Unknown,1,4108029
Belgium (EU),Belgium (EU),Series Unknown,7,65964983
Germany (EU),Germany (EU),Series Unknown,13,95610330
Belgium (EU),Luxembourg (EU),Series Unknown,1,4736031
Brazil (Else),Brazil (Else),Angel,6,1361479
Brazil (Else),United States (US),Angel,1,750000
Brazil (Else),The Netherlands (EU),Angel,1,84636
Brazil (Else),Brazil (Else),Equity Crowdfunding,1,292936
Brazil (Else),Brazil (Else),Pre Seed,23,11889986
Brazil (Else),Germany (EU),Pre Seed,3,3250000
Brazil (Else),California (US),Pre Seed,29,25979129
Brazil (Else),New York (US),Pre Seed,14,10128970
California (US),New York (US),Pre Seed,157,106549449
New York (US),New York (US),Pre Seed,81,42647602
Brazil (Else),Florida (US),Pre Seed,4,4718667
California (US),Florida (US),Pre Seed,19,12691312
Brazil (Else),Portugal (EU),Seed,3,4175948
Brazil (Else),Spain (EU),Seed,4,5027944
Portugal (EU),Spain (EU),Seed,4,7766324
Portugal (EU),Portugal (EU),Seed,11,15723172
Brazil (Else),California (US),Seed,115,273233023
Brazil (Else),New York (US),Seed,69,112463676
Brazil (Else),Germany (EU),Seed,15,26298492
Germany (EU),New York (US),Seed,73,95633283
Brazil (Else),Florida (US),Seed,14,18458696
Argentina (Else),Connecticut (US),Seed,1,168085
Brazil (Else),Connecticut (US),Seed,2,2361170
California (US),Connecticut (US),Seed,29,38090509
Brazil (Else),Massachusetts (US),Seed,15,23498074
Brazil (Else),Louisiana (US),Seed,2,1948496
California (US),Louisiana (US),Seed,10,9417454
Brazil (Else),Utah (US),Seed,4,11075000
Brazil (Else),Washington (US),Seed,8,6380836
Brazil (Else),District of Columbia (US),Seed,5,8053993
Australia (Else),Estonia (EU),Seed,1,1000000
Australia (Else),Brazil (Else),Seed,2,1306667
Australia (Else),Minnesota (US),Seed,1,1250000
Brazil (Else),Minnesota (US),Seed,2,1970000
Minnesota (US),New York (US),Seed,14,16754603
Brazil (Else),Philippines (Else),Series A,1,700930
Brazil (Else),Brazil (Else),Series A,26,228078558
Austria (EU),Brazil (Else),Series A,1,3571429
Austria (EU),District of Columbia (US),Series A,2,3428571
Austria (EU),Florida (US),Series A,3,14428571
Brazil (Else),District of Columbia (US),Series A,3,17771429
Brazil (Else),Florida (US),Series A,15,57688651
District of Columbia (US),Florida (US),Series A,5,16960070
Brazil (Else),Germany (EU),Series A,6,40293634
Brazil (Else),New York (US),Series A,58,645372515
New York (US),New York (US),Series A,228,1596232817
Brazil (Else),Colorado (US),Series A,2,3705768
Brazil (Else),United States (US),Series A,2,3870768
Colorado (US),United States (US),Series A,3,5234978
Brazil (Else),Washington (US),Series A,9,96059256
New York (US),Washington (US),Series A,32,259882686
Argentina (Else),Brazil (Else),Series A,1,14500000
Brazil (Else),United Kingdom (EU),Series A,11,76351329
Brazil (Else),Luxembourg (EU),Series A,3,17342857
District of Columbia (US),Luxembourg (EU),Series A,1,4800000
District of Columbia (US),New York (US),Series A,33,162760275
Luxembourg (EU),New York (US),Series A,7,38619331
Brazil (Else),Ireland (EU),Series A,3,15805000
California (US),Florida (US),Series A,62,2106804668
California (US),Ireland (EU),Series A,12,78458450
Florida (US),Ireland (EU),Series A,3,28170000
Florida (US),New York (US),Series A,46,286282590
Ireland (EU),New York (US),Series A,7,29793931
Brazil (Else),Spain (EU),Series A,5,24998031
Brazil (Else),Utah (US),Series A,1,8000000
Argentina (Else),Brazil (Else),Series B,3,27556031
Argentina (Else),District of Columbia (US),Series B,2,6075630
Argentina (Else),Germany (EU),Series B,1,3428571
Brazil (Else),District of Columbia (US),Series B,8,71360504
Brazil (Else),Germany (EU),Series B,3,14562637
District of Columbia (US),Germany (EU),Series B,1,3428571
Brazil (Else),Brazil (Else),Series B,16,202329270
Brazil (Else),Utah (US),Series B,4,63628342
Brazil (Else),California (US),Series B,31,587889200
Brazil (Else),Japan (Else),Series B,1,18000000
Brazil (Else),New York (US),Series B,27,392794275
California (US),Japan (Else),Series B,41,613910441
Japan (Else),New York (US),Series B,21,293461768
Brazil (Else),United States (US),Series B,1,17500000
United States (US),Utah (US),Series B,2,36500000
Argentina (Else),California (US),Series B,4,43265177
Argentina (Else),Virginia (US),Series B,1,7507007
Brazil (Else),Virginia (US),Series B,4,76877651
California (US),Virginia (US),Series B,23,424833136
Florida (US),New York (US),Series B,32,618617021
California (US),Washington (US),Series B,32,874252015
Brazil (Else),Florida (US),Series B,9,102534439
Pennsylvania (US),The Netherlands (EU),Series B,1,3576026
Brazil (Else),Sweden (EU),Series B,1,11000000
Brazil (Else),Virginia (US),Series C,2,55178571
California (US),Virginia (US),Series C,9,339708282
New York (US),Virginia (US),Series C,10,289431280
Virginia (US),Washington (US),Series C,2,52321429
Brazil (Else),Brazil (Else),Series C,3,150416667
Brazil (Else),Massachusetts (US),Series C,6,70525309
Brazil (Else),Utah (US),Series C,1,10000000
California (US),Massachusetts (US),Series C,102,4601716838
California (US),Utah (US),Series C,10,286106556
Massachusetts (US),Utah (US),Series C,4,51111111
Massachusetts (US),Washington (US),Series C,10,378000000
New York (US),Utah (US),Series C,5,64920635
Utah (US),Washington (US),Series C,2,27142857
