from,to,round,deals,value
Sweden (EU),Sweden (EU),Series B,1,2160000
Denmark (EU),Norway (EU),Series C,1,16200000
Denmark (EU),Sweden (EU),Series C,2,20800000
France (EU),Norway (EU),Series C,1,16200000
France (EU),Sweden (EU),Series C,3,37300000
Norway (EU),Sweden (EU),Series C,1,16200000
Norway (EU),Norway (EU),Series C,3,26466667
France (EU),Switzerland (EU),Corporate Round,1,3300000
Germany (EU),The Netherlands (EU),Series A,4,46385027
The Netherlands (EU),United Kingdom (EU),Series A,4,43357103
Switzerland (EU),Switzerland (EU),Series A,5,51274562
California (US),New Jersey (US),Series A,4,91580000
California (US),Switzerland (EU),Series A,5,76970000
New Jersey (US),Switzerland (EU),Series A,2,56670000
Switzerland (EU),The Netherlands (EU),Series A,2,19842714
Germany (EU),Switzerland (EU),Series A,4,38323526
France (EU),Switzerland (EU),Series A,2,12011577
France (EU),Norway (EU),Series A,1,17358724
Norway (EU),United Kingdom (EU),Series A,1,17358724
Germany (EU),Massachusetts (US),Series B,6,51350000
California (US),Finland (EU),Series B,1,10000000
Finland (EU),Switzerland (EU),Series B,1,10000000
California (US),Denmark (EU),Series Unknown,1,24375000
California (US),Germany (EU),Series Unknown,3,16000000
Germany (EU),Massachusetts (US),Series Unknown,1,8500000
Switzerland (EU),Switzerland (EU),Series Unknown,2,6780000
California (US),Puerto Rico (Else),Seed,1,881924
California (US),The Netherlands (EU),Seed,1,1322885
Puerto Rico (Else),The Netherlands (EU),Seed,1,1322885
The Netherlands (EU),The Netherlands (EU),Seed,1,881924
Germany (EU),Luxembourg (EU),Series A,1,6666667
Germany (EU),South Africa (Else),Series A,2,9166667
Luxembourg (EU),South Africa (Else),Series A,1,6666667
Germany (EU),New Jersey (US),Series A,1,6666667
New Jersey (US),The Netherlands (EU),Series A,1,6666667
The Netherlands (EU),The Netherlands (EU),Series A,1,1200000
The Netherlands (EU),United Kingdom (EU),Series C,1,3440943
California (US),Minnesota (US),Series D,7,173450000
California (US),New York (US),Series D,34,692460769
California (US),Ohio (US),Series D,4,48804545
Massachusetts (US),Minnesota (US),Series D,3,61250000
Massachusetts (US),New York (US),Series D,11,123546196
Massachusetts (US),Ohio (US),Series D,3,49572727
Minnesota (US),New Jersey (US),Series D,2,31250000
Minnesota (US),New York (US),Series D,3,35040000
Minnesota (US),Ohio (US),Series D,1,15000000
New Jersey (US),New York (US),Series D,3,25000000
New Jersey (US),Ohio (US),Series D,1,15000000
New York (US),Ohio (US),Series D,2,21036364
Massachusetts (US),Massachusetts (US),Series D,22,188403911
Germany (EU),The Netherlands (EU),Series D,1,34000000
The Netherlands (EU),The Netherlands (EU),Series D,1,22666667
The Netherlands (EU),The Netherlands (EU),Series Unknown,2,18554164
Belgium (EU),Mississippi (US),Series Unknown,1,10100221
Mississippi (US),The Netherlands (EU),Series Unknown,1,15150332
Switzerland (EU),The Netherlands (EU),Series Unknown,1,8638038
Connecticut (US),Texas (US),Angel,1,100000
Connecticut (US),Washington (US),Angel,1,100000
Texas (US),Washington (US),Angel,1,100000
United Kingdom (EU),United Kingdom (EU),Seed,4,2641844
California (US),Germany (EU),Series A,7,38800000
Germany (EU),Japan (Else),Series A,1,6000000
Illinois (US),New Zealand (Else),Series A,1,6833333
Illinois (US),United Kingdom (EU),Series A,1,6833333
New Zealand (Else),United Kingdom (EU),Series A,1,6833333
Massachusetts (US),The Netherlands (EU),Series A,1,8280328
Denmark (EU),United Kingdom (EU),Series A,1,20470000
Germany (EU),Ireland (EU),Series A,1,18194804
California (US),Kuwait (Else),Series A,2,11394594
Kuwait (Else),Texas (US),Series A,1,2061261
Kuwait (Else),The Netherlands (EU),Series A,1,2061261
Kuwait (Else),United Kingdom (EU),Series A,1,2061261
Texas (US),The Netherlands (EU),Series A,1,2061261
Texas (US),United Kingdom (EU),Series A,1,2061261
France (EU),Sweden (EU),Series A,1,3564910
Sweden (EU),Switzerland (EU),Series A,1,3564910
Sweden (EU),United Kingdom (EU),Series A,1,3564910
Switzerland (EU),United Kingdom (EU),Series A,3,53564910
Connecticut (US),United Kingdom (EU),Series A,1,6000000
Andorra (Else),California (US),Series A,1,392354
Andorra (Else),United Kingdom (EU),Series A,1,392354
Malaysia (Else),United Kingdom (EU),Series A,1,4700000
Sweden (EU),The Netherlands (EU),Series B,1,3276325
Sweden (EU),United Kingdom (EU),Series B,3,18785984
Luxembourg (EU),Massachusetts (US),Series B,1,8000000
Malaysia (Else),United Kingdom (EU),Series B,3,35661342
Denmark (EU),Florida (US),Series B,1,6195342
Denmark (EU),Pennsylvania (US),Series B,2,18195342
Denmark (EU),Portugal (EU),Series B,1,6195342
Florida (US),Pennsylvania (US),Series B,1,6195342
Florida (US),Portugal (EU),Series B,1,6195342
Florida (US),United Kingdom (EU),Series B,1,12390684
Pennsylvania (US),Portugal (EU),Series B,1,6195342
Pennsylvania (US),United Kingdom (EU),Series B,2,22390684
Portugal (EU),United Kingdom (EU),Series B,1,12390684
Connecticut (US),France (EU),Series B,2,8000000
Connecticut (US),Switzerland (EU),Series B,1,6000000
Connecticut (US),United Kingdom (EU),Series B,5,80840909
California (US),Massachusetts (US),Series C,53,655161302
California (US),United Kingdom (EU),Series C,19,292754095
Massachusetts (US),New York (US),Series C,24,340974556
New York (US),United Kingdom (EU),Series C,9,148435524
United Kingdom (EU),United Kingdom (EU),Series C,7,94111429
California (US),Denmark (EU),Series C,1,5000000
France (EU),United Kingdom (EU),Series C,5,52523810
California (US),Japan (Else),Series C,5,116061429
California (US),Nigeria (Else),Series C,1,31000000
Japan (Else),Nigeria (Else),Series C,1,23250000
Malaysia (Else),United Kingdom (EU),Series C,1,1200000
Germany (EU),Massachusetts (US),Series D,1,3000000
California (US),South Korea (Else),Series D,3,54377273
France (EU),Massachusetts (US),Series D,1,10125000
France (EU),South Korea (Else),Series D,2,13750000
France (EU),United Kingdom (EU),Series D,1,10125000
Massachusetts (US),South Korea (Else),Series D,1,10125000
Massachusetts (US),Texas (US),Series D,6,43337381
South Korea (Else),Texas (US),Series D,1,6750000
South Korea (Else),United Kingdom (EU),Series D,1,10125000
Texas (US),United Kingdom (EU),Series D,1,10125000
Connecticut (US),New York (US),Series D,11,160534917
New York (US),New York (US),Series D,14,157801760
California (US),Luxembourg (EU),Series E,1,11250000
Germany (EU),Luxembourg (EU),Series E,1,11250000
Luxembourg (EU),United Kingdom (EU),Series E,1,11250000
California (US),Norway (EU),Series E,1,5233333
California (US),Texas (US),Series E,8,80352137
Norway (EU),Texas (US),Series E,1,5233333
District of Columbia (US),Maryland (US),Series E,2,16500000
District of Columbia (US),Massachusetts (US),Series E,1,6250000
Maryland (US),Massachusetts (US),Series E,4,21379231
Massachusetts (US),Massachusetts (US),Series E,5,30067730
Connecticut (US),New York (US),Series E,5,98816286
New York (US),New York (US),Series E,4,126813333
California (US),Ireland (EU),Series Unknown,1,7851682
Ireland (EU),New York (US),Series Unknown,1,11777523
Ireland (EU),United Kingdom (EU),Series Unknown,1,19629204
New York (US),United Kingdom (EU),Series Unknown,3,32205045
California (US),Georgia (US),Series Unknown,4,18895724
Georgia (US),United Kingdom (EU),Series Unknown,3,14642874
Georgia (US),Malaysia (Else),Series Unknown,1,3333333
Malaysia (Else),United Kingdom (EU),Series Unknown,5,14615333
California (US),Sweden (EU),Series Unknown,1,6000000
Massachusetts (US),Sweden (EU),Series Unknown,1,6000000
California (US),Pennsylvania (US),Series Unknown,4,35900000
New York (US),Pennsylvania (US),Series Unknown,2,17250000
Arizona (US),California (US),Series Unknown,1,5200000
Arizona (US),New York (US),Series Unknown,1,5200000
Massachusetts (US),Switzerland (EU),Series Unknown,1,13333333
Belgium (EU),United Kingdom (EU),Series Unknown,1,1982447
Illinois (US),United Kingdom (EU),Series Unknown,2,38406667
Georgia (US),New York (US),Series Unknown,4,32983333
California (US),Connecticut (US),Angel,2,2931818
California (US),Florida (US),Angel,1,2181818
Connecticut (US),Florida (US),Angel,1,436364
California (US),California (US),Angel,12,8955303
California (US),Massachusetts (US),Angel,4,3521429
California (US),United Kingdom (EU),Angel,1,857143
Massachusetts (US),United Kingdom (EU),Angel,1,285714
Canada (Else),Denmark (EU),Angel,1,284683
Canada (Else),New York (US),Angel,1,284683
Denmark (EU),New York (US),Angel,1,284683
California (US),Washington (US),Angel,3,2250000
Australia (Else),Australia (Else),Angel,1,100000
California (US),Japan (Else),Angel,1,1714286
California (US),United States (US),Angel,2,1964286
California (US),Wyoming (US),Angel,1,1714286
Japan (Else),Massachusetts (US),Angel,1,857143
Japan (Else),United States (US),Angel,1,857143
Japan (Else),Wyoming (US),Angel,1,857143
Massachusetts (US),United States (US),Angel,1,857143
Massachusetts (US),Wyoming (US),Angel,1,857143
United States (US),Wyoming (US),Angel,1,857143
California (US),New York (US),Angel,4,4175000
Florida (US),Florida (US),Angel,1,1000000
Colorado (US),New York (US),Angel,2,1100000
New York (US),New York (US),Angel,4,3400000
Illinois (US),Illinois (US),Angel,1,1000000
Colorado (US),Colorado (US),Angel,1,333333
California (US),Pennsylvania (US),Angel,1,300000
District of Columbia (US),Virginia (US),Angel,1,1000000
District of Columbia (US),District of Columbia (US),Angel,1,500000
Virginia (US),Virginia (US),Angel,1,500000
California (US),Colorado (US),Angel,1,750000
California (US),Ukraine (Else),Angel,1,3000000
California (US),Germany (EU),Angel,1,100000
Massachusetts (US),New York (US),Angel,3,2425000
Utah (US),Utah (US),Angel,1,1300000
Ohio (US),Ohio (US),Angel,1,500000
North Carolina (US),Pennsylvania (US),Angel,1,1500000
Wisconsin (US),Wisconsin (US),Angel,1,715000
California (US),Georgia (US),Angel,1,380000
Massachusetts (US),Massachusetts (US),Angel,1,225000
New York (US),United Kingdom (EU),Angel,1,1000000
California (US),Texas (US),Angel,1,750000
California (US),United Kingdom (EU),Pre Seed,1,15000
New York (US),Pennsylvania (US),Pre Seed,1,200000
California (US),California (US),Pre Seed,1,20000
Massachusetts (US),Massachusetts (US),Seed,2,2000000
California (US),Iowa (US),Seed,1,183000
California (US),California (US),Seed,26,26899750
California (US),Massachusetts (US),Seed,4,8640000
California (US),United Kingdom (EU),Seed,3,6780000
California (US),Washington (US),Seed,3,5400000
Massachusetts (US),United Kingdom (EU),Seed,1,2700000
Massachusetts (US),Washington (US),Seed,1,2700000
United Kingdom (EU),Washington (US),Seed,1,2700000
Hong Kong (Else),Hong Kong (Else),Seed,1,250000
California (US),Singapore (Else),Seed,1,1083333
Pennsylvania (US),Singapore (Else),Seed,1,433333
Oregon (US),Washington (US),Seed,1,1550000
Oregon (US),Oregon (US),Seed,1,1033333
California (US),Indiana (US),Seed,1,350000
California (US),District of Columbia (US),Seed,2,2208333
California (US),New York (US),Seed,3,5766667
District of Columbia (US),New York (US),Seed,2,1291667
District of Columbia (US),Pennsylvania (US),Seed,2,958333
New York (US),Pennsylvania (US),Seed,2,1291667
California (US),Switzerland (EU),Seed,1,3225000
New York (US),Switzerland (EU),Seed,1,1075000
New York (US),United Kingdom (EU),Seed,1,1075000
Switzerland (EU),United Kingdom (EU),Seed,1,1075000
California (US),Texas (US),Seed,1,1000000
Connecticut (US),Maine (US),Seed,1,200000
Connecticut (US),Oregon (US),Seed,1,200000
Connecticut (US),Vermont (US),Seed,1,200000
Maine (US),Oregon (US),Seed,1,200000
Maine (US),Vermont (US),Seed,1,200000
Oregon (US),Vermont (US),Seed,1,200000
California (US),United States (US),Seed,1,1000000
New York (US),Spain (EU),Seed,1,375000
California (US),Israel (Else),Seed,1,1250000
Michigan (US),Michigan (US),Seed,1,200000
Israel (Else),Israel (Else),Seed,2,1300000
California (US),Minnesota (US),Seed,1,200000
India (Else),New York (US),Seed,1,600000
California (US),Japan (Else),Seed,1,500000
California (US),Connecticut (US),Seed,1,150000
Washington (US),Washington (US),Seed,1,1200000
New York (US),Utah (US),Seed,1,1200000
Florida (US),United States (US),Seed,1,1000000
Maryland (US),New Jersey (US),Series A,1,10900000
District of Columbia (US),United Kingdom (EU),Series A,1,19500000
California (US),Illinois (US),Series A,12,95451667
Illinois (US),Massachusetts (US),Series A,3,56300000
California (US),New York (US),Series A,40,305040145
Massachusetts (US),New York (US),Series A,21,197326667
California (US),Indiana (US),Series A,3,32000000
California (US),Washington (US),Series A,26,169651667
Indiana (US),Washington (US),Series A,1,10000000
Maryland (US),Massachusetts (US),Series A,1,24473333
Maryland (US),New York (US),Series A,1,24473333
Australia (Else),New York (US),Series A,1,4500000
Colorado (US),Colorado (US),Series A,4,7726429
District of Columbia (US),Georgia (US),Series A,1,1266000
District of Columbia (US),Massachusetts (US),Series A,2,3016000
Georgia (US),Massachusetts (US),Series A,2,2266000
California (US),Pennsylvania (US),Series A,22,103105634
Pennsylvania (US),Washington (US),Series A,5,10683333
California (US),District of Columbia (US),Series A,5,32241667
District of Columbia (US),Virginia (US),Series A,2,4427273
Illinois (US),Minnesota (US),Series A,1,34000000
Illinois (US),Illinois (US),Series A,4,29966667
California (US),Philippines (Else),Series A,1,20000000
California (US),Connecticut (US),Series A,10,169067500
Connecticut (US),New York (US),Series A,6,41417273
Connecticut (US),Switzerland (EU),Series A,1,12900000
New York (US),Switzerland (EU),Series A,2,20900000
Connecticut (US),Connecticut (US),Series A,2,10333333
California (US),Ohio (US),Series A,4,39459048
Massachusetts (US),Ohio (US),Series A,2,14750000
Massachusetts (US),United Kingdom (EU),Series A,2,14550000
New York (US),Ohio (US),Series A,3,10709048
New York (US),United Kingdom (EU),Series A,3,16000000
Ohio (US),United Kingdom (EU),Series A,1,8333333
California (US),Florida (US),Series A,9,67382857
Florida (US),Pennsylvania (US),Series A,2,5904762
Florida (US),United Kingdom (EU),Series A,1,5357143
Pennsylvania (US),United Kingdom (EU),Series A,3,8443810
China (Else),Florida (US),Series A,2,7073333
Florida (US),New York (US),Series A,2,3833333
Colorado (US),Washington (US),Series A,2,13000000
Washington (US),Washington (US),Series A,6,21350000
California (US),Mississippi (US),Series A,3,43850000
Mississippi (US),Washington (US),Series A,2,31500000
Massachusetts (US),Mississippi (US),Series A,1,25000000
Mississippi (US),Missouri (US),Series A,1,10333333
Mississippi (US),New Jersey (US),Series A,1,10333333
Missouri (US),New Jersey (US),Series A,1,10333333
California (US),Estonia (EU),Series A,2,5575000
Estonia (EU),New York (US),Series A,1,1250000
California (US),North Carolina (US),Series A,6,66883333
North Carolina (US),Pennsylvania (US),Series A,5,44266667
California (US),Wyoming (US),Series A,5,7191667
Pennsylvania (US),Wyoming (US),Series A,1,666667
Massachusetts (US),North Carolina (US),Series A,3,26750000
Massachusetts (US),Switzerland (EU),Series A,3,43416665
Connecticut (US),District of Columbia (US),Series A,2,14893940
Connecticut (US),Pennsylvania (US),Series A,2,1681819
Connecticut (US),Texas (US),Series A,3,32727273
Connecticut (US),Virginia (US),Series A,2,5227273
Connecticut (US),Wisconsin (US),Series A,1,227273
District of Columbia (US),New York (US),Series A,3,2937273
District of Columbia (US),Pennsylvania (US),Series A,2,1161819
District of Columbia (US),Texas (US),Series A,2,1977273
District of Columbia (US),Wisconsin (US),Series A,1,227273
New York (US),Pennsylvania (US),Series A,6,6652930
New York (US),Texas (US),Series A,6,26310606
New York (US),Virginia (US),Series A,3,6727273
New York (US),Wisconsin (US),Series A,1,227273
Pennsylvania (US),Texas (US),Series A,1,681819
Pennsylvania (US),Virginia (US),Series A,1,681819
Pennsylvania (US),Wisconsin (US),Series A,1,681819
Texas (US),Virginia (US),Series A,2,3267273
Texas (US),Wisconsin (US),Series A,1,227273
Virginia (US),Wisconsin (US),Series A,1,227273
Pennsylvania (US),Pennsylvania (US),Series A,3,11768182
Illinois (US),Maryland (US),Series A,1,4571369
Illinois (US),Pennsylvania (US),Series A,3,32704703
Maryland (US),Pennsylvania (US),Series A,1,4571369
California (US),Colorado (US),Series A,10,40767619
Illinois (US),Michigan (US),Series A,2,4900000
Michigan (US),Michigan (US),Series A,1,1666667
Illinois (US),North Carolina (US),Series A,3,31208333
Colorado (US),New York (US),Series A,7,29693452
California (US),Michigan (US),Series A,3,11933333
California (US),Minnesota (US),Series A,5,33275000
California (US),Utah (US),Series A,4,12900000
Michigan (US),Minnesota (US),Series A,1,4200000
Michigan (US),Switzerland (EU),Series A,1,4200000
Michigan (US),Utah (US),Series A,1,4200000
Minnesota (US),Switzerland (EU),Series A,1,4200000
Minnesota (US),Utah (US),Series A,1,4200000
Switzerland (EU),Utah (US),Series A,1,4200000
Illinois (US),Washington (US),Series A,2,23733333
Massachusetts (US),Washington (US),Series A,4,24333333
Florida (US),Israel (Else),Series A,1,3333333
California (US),Canada (Else),Series A,3,12600000
Colorado (US),Israel (Else),Series A,1,1050000
Portugal (EU),Portugal (EU),Series A,1,5700000
California (US),South Africa (Else),Series A,2,10550000
France (EU),New York (US),Series A,4,32450000
France (EU),South Africa (Else),Series A,1,6800000
New York (US),South Africa (Else),Series A,1,10200000
California (US),Taiwan (Else),Series A,1,6666667
California (US),Thailand (Else),Series A,1,6666667
China (Else),Taiwan (Else),Series A,1,3333333
China (Else),Thailand (Else),Series A,1,3333333
Taiwan (Else),Thailand (Else),Series A,1,3333333
California (US),Hawaii (US),Series A,1,4375000
District of Columbia (US),Hawaii (US),Series A,1,1750000
Hawaii (US),New York (US),Series A,1,1750000
Hawaii (US),Texas (US),Series A,1,1750000
Massachusetts (US),Texas (US),Series A,3,17950000
Georgia (US),Virginia (US),Series A,1,7000000
Georgia (US),Georgia (US),Series A,1,4666667
Texas (US),Texas (US),Series A,3,24666667
California (US),Maryland (US),Series A,2,11875000
Maine (US),Massachusetts (US),Series A,1,6000000
Luxembourg (EU),Massachusetts (US),Series A,1,1033333
Luxembourg (EU),Wyoming (US),Series A,1,1033333
Massachusetts (US),Wyoming (US),Series A,1,1033333
California (US),United States (US),Series A,2,2916667
United States (US),Wyoming (US),Series A,2,1166667
Florida (US),Germany (EU),Series A,1,500000
Florida (US),United States (US),Series A,1,500000
Florida (US),Wyoming (US),Series A,1,500000
Germany (EU),United States (US),Series A,1,500000
Germany (EU),Wyoming (US),Series A,1,500000
New York (US),Wyoming (US),Series A,1,216667
Kentucky (US),New Jersey (US),Series A,1,2520000
Kentucky (US),Tennessee (US),Series A,1,2520000
New Jersey (US),Tennessee (US),Series A,2,4720000
Connecticut (US),Massachusetts (US),Series A,3,23760000
China (Else),Massachusetts (US),Series A,1,2050000
China (Else),United Kingdom (EU),Series A,1,2050000
Germany (EU),Massachusetts (US),Series A,2,16666665
Germany (EU),North Carolina (US),Series A,2,4666667
Germany (EU),Pennsylvania (US),Series A,1,4000000
Massachusetts (US),Pennsylvania (US),Series A,2,5000000
District of Columbia (US),Washington (US),Series A,2,14500000
New Jersey (US),North Carolina (US),Series A,3,28333333
North Carolina (US),Tennessee (US),Series A,1,2200000
Colorado (US),Idaho (US),Series A,1,1500000
Illinois (US),Ohio (US),Series A,1,3600000
Illinois (US),Texas (US),Series A,1,2400000
Michigan (US),Ohio (US),Series A,1,3600000
Michigan (US),Texas (US),Series A,1,2400000
Ohio (US),Texas (US),Series A,1,3600000
Ohio (US),Ohio (US),Series A,2,5500000
Kentucky (US),Kentucky (US),Series A,2,3360000
Kuwait (Else),Pennsylvania (US),Series A,1,9333333
Massachusetts (US),New Hampshire (US),Series A,2,9666667
New Hampshire (US),New York (US),Series A,2,8166667
California (US),New Hampshire (US),Series A,1,3500000
Colorado (US),Switzerland (EU),Series A,1,8000000
United Kingdom (EU),Utah (US),Series A,1,300000
Alabama (US),California (US),Series A,1,3750000
Alabama (US),Florida (US),Series A,1,833333
Alabama (US),New York (US),Series A,1,833333
Alabama (US),Washington (US),Series A,1,833333
Florida (US),Washington (US),Series A,1,833333
New York (US),Washington (US),Series A,4,31000000
Georgia (US),Pennsylvania (US),Series A,1,1000000
France (EU),India (Else),Series A,1,3500000
France (EU),New Hampshire (US),Series A,1,3500000
India (Else),New Hampshire (US),Series A,1,3500000
Maryland (US),United Kingdom (EU),Series A,2,11550000
California (US),Georgia (US),Series A,2,6200000
New Mexico (US),Utah (US),Series A,1,1600000
Massachusetts (US),New Jersey (US),Series A,2,24000000
Hong Kong (Else),New York (US),Series A,1,27000000
Germany (EU),Washington (US),Series A,1,1733333
Colorado (US),Connecticut (US),Series A,2,4255000
Canada (Else),South Dakota (US),Series A,1,2400000
Kentucky (US),New York (US),Series A,1,6000000
Kentucky (US),North Carolina (US),Series A,1,6000000
Canada (Else),Florida (US),Series A,1,2500000
Canada (Else),Missouri (US),Series A,1,3750000
Florida (US),Missouri (US),Series A,1,3750000
Missouri (US),Missouri (US),Series A,1,2500000
Florida (US),Japan (Else),Series A,1,11333333
Florida (US),Massachusetts (US),Series A,1,11333333
Maryland (US),Virginia (US),Series A,2,10550000
Maryland (US),Maryland (US),Series A,1,4725000
Arizona (US),California (US),Series A,2,7000000
Arizona (US),China (Else),Series A,1,3000000
Massachusetts (US),Virginia (US),Series A,2,106220000
Virginia (US),Virginia (US),Series A,1,44146667
Canada (Else),Connecticut (US),Series A,2,12500000
Connecticut (US),Maryland (US),Series A,1,3800000
Massachusetts (US),Norway (EU),Series A,1,6000000
Norway (EU),Norway (EU),Series A,1,4000000
District of Columbia (US),North Carolina (US),Series A,2,10350000
Germany (EU),New York (US),Series A,1,666667
New York (US),North Carolina (US),Series A,2,4666667
Arkansas (US),Illinois (US),Series A,1,16666667
Arkansas (US),Utah (US),Series A,1,16666667
Illinois (US),Utah (US),Series A,2,26666667
India (Else),Massachusetts (US),Series A,2,12400000
Colorado (US),Ohio (US),Series A,2,2564286
Illinois (US),Luxembourg (EU),Series A,1,4480000
Connecticut (US),Ohio (US),Series A,1,2250000
Colorado (US),Massachusetts (US),Series A,2,17866667
Colorado (US),Texas (US),Series A,1,625000
Illinois (US),New Jersey (US),Series A,1,14800000
New Jersey (US),Pennsylvania (US),Series A,1,14800000
Massachusetts (US),Minnesota (US),Series A,1,8050000
Japan (Else),New Jersey (US),Series A,1,16000000
Italy (EU),Japan (Else),Series A,1,3100000
Italy (EU),Ohio (US),Series A,1,4650000
Japan (Else),Ohio (US),Series A,1,4650000
China (Else),France (EU),Series A,1,6000000
China (Else),North Carolina (US),Series A,2,15333333
France (EU),North Carolina (US),Series A,1,6000000
Colorado (US),Michigan (US),Series A,1,4733333
District of Columbia (US),Switzerland (EU),Series A,1,7000000
India (Else),Singapore (Else),Series A,1,2066667
India (Else),Tennessee (US),Series A,1,2066667
Singapore (Else),Tennessee (US),Series A,1,2066667
Illinois (US),New York (US),Series A,1,5000000
California (US),Sweden (EU),Series A,1,1100000
Luxembourg (EU),New York (US),Series A,1,1666667
Luxembourg (EU),Pennsylvania (US),Series A,1,1666667
Luxembourg (EU),United Kingdom (EU),Series A,1,1666667
Connecticut (US),Washington (US),Series A,2,6333333
California (US),New Mexico (US),Series A,1,1500000
New Mexico (US),Ohio (US),Series A,1,1500000
New Mexico (US),New Mexico (US),Series A,1,1000000
California (US),Singapore (Else),Series A,2,7250000
Massachusetts (US),Singapore (Else),Series A,1,3966667
Connecticut (US),Minnesota (US),Series A,1,11800000
Indiana (US),Israel (Else),Series A,1,3000000
Germany (EU),Virginia (US),Series A,1,7200000
New York (US),The Netherlands (EU),Series A,2,36666667
The Netherlands (EU),Washington (US),Series A,1,16666667
North Carolina (US),Virginia (US),Series A,1,5250000
Florida (US),Texas (US),Series A,2,18000000
Florida (US),Florida (US),Series A,1,4333333
North Carolina (US),North Carolina (US),Series A,1,4000000
New Jersey (US),United Kingdom (EU),Series A,1,45000000
Denmark (EU),Switzerland (EU),Series A,2,54517000
Denmark (EU),Massachusetts (US),Series A,1,24000000
Indiana (US),Missouri (US),Series A,1,5600000
District of Columbia (US),Florida (US),Series A,1,20000000
Idaho (US),Massachusetts (US),Series A,2,8133333
Idaho (US),Washington (US),Series A,1,5333333
Idaho (US),Utah (US),Series A,1,2800000
Massachusetts (US),Utah (US),Series A,2,11325000
Colorado (US),Illinois (US),Series A,1,3750000
Colorado (US),United States (US),Series A,1,2500000
Illinois (US),United States (US),Series A,1,3750000
Michigan (US),New York (US),Series A,1,3500000
California (US),Oregon (US),Series A,1,1000000
Oregon (US),Pennsylvania (US),Series A,1,1000000
Oregon (US),Washington (US),Series A,1,1000000
Oregon (US),Oregon (US),Series A,1,750000
Canada (Else),Illinois (US),Series A,1,10000000
Canada (Else),Maine (US),Series A,1,10000000
Canada (Else),Utah (US),Series A,1,10000000
Connecticut (US),Illinois (US),Series A,1,10000000
Connecticut (US),Maine (US),Series A,2,35000000
Connecticut (US),Utah (US),Series A,1,10000000
Illinois (US),Maine (US),Series A,1,10000000
Maine (US),Utah (US),Series A,1,10000000
Kentucky (US),Massachusetts (US),Series A,1,2250000
Kentucky (US),Ohio (US),Series A,1,2250000
Kentucky (US),South Carolina (US),Series A,1,2250000
Massachusetts (US),South Carolina (US),Series A,1,2250000
Ohio (US),South Carolina (US),Series A,1,2250000
Delaware (US),Massachusetts (US),Series A,1,480000
Delaware (US),New York (US),Series A,1,720000
China (Else),New Jersey (US),Series A,1,11333333
California (US),Greece (EU),Series A,1,2580000
Greece (EU),Massachusetts (US),Series A,1,1720000
District of Columbia (US),New Jersey (US),Series A,1,6540000
Florida (US),Georgia (US),Series A,1,5000000
Utah (US),Utah (US),Series A,1,1200000
Indiana (US),Massachusetts (US),Series A,1,6240000
Indiana (US),New York (US),Series A,1,6240000
Indiana (US),Indiana (US),Series A,1,4160000
Florida (US),North Carolina (US),Series A,2,2323000
Switzerland (EU),Wisconsin (US),Series A,1,2300000
Illinois (US),Wisconsin (US),Series A,1,2200000
Wisconsin (US),Wisconsin (US),Series A,1,1650000
Illinois (US),New Jersey (US),Series B,2,7785714
Massachusetts (US),New Jersey (US),Series B,6,42278571
Arizona (US),Canada (Else),Series B,1,6500000
Arizona (US),Massachusetts (US),Series B,1,13000000
California (US),District of Columbia (US),Series B,5,89642857
California (US),Spain (EU),Series B,3,120892857
District of Columbia (US),New York (US),Series B,4,87357143
District of Columbia (US),Spain (EU),Series B,1,28857143
New York (US),Spain (EU),Series B,1,28857143
California (US),Mississippi (US),Series B,5,75427886
California (US),Connecticut (US),Series B,16,277125065
Connecticut (US),Massachusetts (US),Series B,5,35239286
California (US),Texas (US),Series B,26,322293181
Texas (US),Texas (US),Series B,12,101747619
California (US),Luxembourg (EU),Series B,1,8400000
Luxembourg (EU),Pennsylvania (US),Series B,1,4200000
California (US),Washington (US),Series B,12,193716667
California (US),Michigan (US),Series B,5,44335714
Canada (Else),Colorado (US),Series B,1,2342857
Canada (Else),Michigan (US),Series B,1,2342857
Canada (Else),Texas (US),Series B,1,3514285
Colorado (US),Michigan (US),Series B,1,2342857
Colorado (US),Texas (US),Series B,3,36728571
Michigan (US),Texas (US),Series B,1,3514285
California (US),Georgia (US),Series B,2,16500000
District of Columbia (US),Georgia (US),Series B,1,3500000
District of Columbia (US),Massachusetts (US),Series B,4,17583333
Georgia (US),Massachusetts (US),Series B,4,43222222
New York (US),Taiwan (Else),Series B,2,8200000
Germany (EU),Texas (US),Series B,3,18266667
New York (US),Texas (US),Series B,9,115528788
New York (US),New York (US),Series B,20,258176667
Illinois (US),Mississippi (US),Series B,1,9000000
Illinois (US),New York (US),Series B,5,50900000
Massachusetts (US),Mississippi (US),Series B,5,54552886
Mississippi (US),New York (US),Series B,1,9000000
Colorado (US),Illinois (US),Series B,2,9452381
California (US),South Africa (Else),Series B,2,12750000
India (Else),Minnesota (US),Series B,1,4000000
India (Else),South Africa (Else),Series B,1,4000000
Minnesota (US),South Africa (Else),Series B,1,4000000
Canada (Else),Maryland (US),Series B,1,6800000
Florida (US),Maryland (US),Series B,2,14577778
Illinois (US),Texas (US),Series B,2,35714286
Massachusetts (US),Texas (US),Series B,11,80500000
Illinois (US),Illinois (US),Series B,3,20813333
New York (US),Washington (US),Series B,1,13333333
