from,to,round,deals,value
California (US),Georgia (US),Angel,1,666667
Connecticut (US),Georgia (US),Angel,1,333333
Connecticut (US),Massachusetts (US),Angel,1,333333
Georgia (US),Massachusetts (US),Angel,1,333333
Connecticut (US),New York (US),Angel,1,666667
California (US),The Netherlands (EU),Angel,1,500000
New York (US),The Netherlands (EU),Angel,1,750000
Kentucky (US),Massachusetts (US),Angel,1,125000
New York (US),Texas (US),Angel,1,533333
New York (US),United Arab Emirates (Else),Angel,1,533333
Texas (US),United Arab Emirates (Else),Angel,1,533333
Israel (Else),Massachusetts (US),Angel,1,666667
Israel (Else),New York (US),Angel,1,666667
Germany (EU),New York (US),Angel,1,135000
New York (US),United Kingdom (EU),Angel,1,135000
Connecticut (US),Texas (US),Angel,1,40000
Michigan (US),North Carolina (US),Angel,1,400000
Australia (Else),California (US),Pre Seed,1,50000
California (US),Massachusetts (US),Pre Seed,1,15000
Massachusetts (US),Pennsylvania (US),Pre Seed,1,30000
Pennsylvania (US),Pennsylvania (US),Pre Seed,1,20000
Massachusetts (US),Michigan (US),Seed,1,400000
Massachusetts (US),New York (US),Seed,7,7182000
Massachusetts (US),Utah (US),Seed,1,400000
Massachusetts (US),Virginia (US),Seed,1,400000
Michigan (US),New York (US),Seed,1,600000
Michigan (US),Utah (US),Seed,1,400000
Michigan (US),Virginia (US),Seed,1,400000
New York (US),Utah (US),Seed,1,600000
Utah (US),Virginia (US),Seed,1,400000
Florida (US),New York (US),Seed,2,1250000
Illinois (US),New York (US),Seed,3,975000
Illinois (US),Illinois (US),Seed,1,210000
California (US),Wyoming (US),Seed,4,2638598
New York (US),Wyoming (US),Seed,2,469299
United Kingdom (EU),Wyoming (US),Seed,1,269299
Virginia (US),Wyoming (US),Seed,1,269299
California (US),Nevada (US),Seed,1,1400000
California (US),Oregon (US),Seed,4,2728069
New York (US),Oregon (US),Seed,3,1392631
California (US),Massachusetts (US),Seed,7,3657000
California (US),Pennsylvania (US),Seed,5,4264736
California (US),United States (US),Seed,2,2300000
California (US),Washington (US),Seed,3,1400000
Massachusetts (US),Pennsylvania (US),Seed,1,200000
Massachusetts (US),United States (US),Seed,1,200000
Massachusetts (US),Washington (US),Seed,1,200000
Pennsylvania (US),United States (US),Seed,1,200000
Pennsylvania (US),Washington (US),Seed,1,200000
United States (US),Washington (US),Seed,1,200000
California (US),Connecticut (US),Seed,1,232000
Connecticut (US),New York (US),Seed,1,464000
Washington (US),Washington (US),Seed,1,2700000
California (US),Colorado (US),Seed,6,3511667
California (US),Illinois (US),Seed,3,1541667
California (US),Texas (US),Seed,3,3095000
Colorado (US),Illinois (US),Seed,3,1083333
Colorado (US),New York (US),Seed,3,3875000
Colorado (US),Texas (US),Seed,2,585000
Illinois (US),Texas (US),Seed,1,250000
New York (US),Texas (US),Seed,1,375000
Colorado (US),Colorado (US),Seed,2,500000
California (US),Maine (US),Seed,1,2000000
Massachusetts (US),Massachusetts (US),Seed,4,4506667
New York (US),Pennsylvania (US),Seed,5,2720131
Pennsylvania (US),United Kingdom (EU),Seed,1,95000
California (US),District of Columbia (US),Seed,1,137500
District of Columbia (US),New York (US),Seed,1,481250
Texas (US),Texas (US),Seed,1,920000
California (US),Germany (EU),Seed,1,800000
Colorado (US),Wyoming (US),Seed,1,400000
New York (US),Washington (US),Seed,1,200000
Washington (US),Wyoming (US),Seed,1,200000
Pennsylvania (US),Pennsylvania (US),Seed,3,5196664
Canada (Else),Israel (Else),Seed,1,600000
Canada (Else),Massachusetts (US),Seed,1,600000
Israel (Else),Massachusetts (US),Seed,1,600000
Israel (Else),New York (US),Seed,1,600000
California (US),Florida (US),Seed,4,3823927
New York (US),Tennessee (US),Seed,1,400000
California (US),Russian Federation (Else),Seed,1,5000000
California (US),Switzerland (EU),Seed,1,562500
New York (US),Switzerland (EU),Seed,1,562500
Denmark (EU),Finland (EU),Seed,1,2500000
California (US),Indiana (US),Seed,1,498750
Indiana (US),New York (US),Seed,1,498750
Indiana (US),Indiana (US),Seed,1,332500
Connecticut (US),Massachusetts (US),Seed,1,400000
Colorado (US),Florida (US),Seed,2,708333
Florida (US),Illinois (US),Seed,2,583333
Georgia (US),Utah (US),Seed,1,2000000
Utah (US),Utah (US),Seed,2,2200000
Pennsylvania (US),Virginia (US),Seed,1,375000
California (US),Hong Kong (Else),Seed,2,866667
California (US),Jersey (Else),Seed,1,200001
Hong Kong (Else),Jersey (Else),Seed,1,200001
California (US),Georgia (US),Seed,1,1500000
California (US),Ohio (US),Seed,1,666667
Hong Kong (Else),Ohio (US),Seed,1,666667
Israel (Else),Singapore (Else),Seed,1,3000000
Australia (Else),New York (US),Seed,1,50000
Australia (Else),Australia (Else),Seed,1,33333
California (US),Utah (US),Seed,1,1300000
California (US),Rhode Island (US),Seed,1,750000
Oregon (US),Pennsylvania (US),Seed,1,196316
New York (US),New York (US),Series A,13,32054921
District of Columbia (US),Germany (EU),Series A,1,9000000
District of Columbia (US),United Kingdom (EU),Series A,1,9000000
Massachusetts (US),The Netherlands (EU),Series A,2,13866667
California (US),New York (US),Series A,31,178942947
California (US),Denmark (EU),Series A,2,6600000
Denmark (EU),Massachusetts (US),Series A,1,3400000
California (US),Switzerland (EU),Series A,3,26619048
California (US),France (EU),Series A,4,49906266
California (US),Pennsylvania (US),Series A,19,118865728
California (US),United States (US),Series A,2,6157895
California (US),Virginia (US),Series A,7,29267419
Massachusetts (US),Pennsylvania (US),Series A,5,27954778
Massachusetts (US),United States (US),Series A,1,421053
Massachusetts (US),Virginia (US),Series A,2,2005658
New York (US),Pennsylvania (US),Series A,9,26930461
New York (US),United States (US),Series A,1,421053
New York (US),Virginia (US),Series A,4,10459148
Pennsylvania (US),United States (US),Series A,1,421053
Pennsylvania (US),Virginia (US),Series A,1,421053
United States (US),Virginia (US),Series A,1,421053
Maryland (US),New Jersey (US),Series A,1,27000000
California (US),Washington (US),Series A,16,98491026
California (US),Oregon (US),Series A,2,11565789
France (EU),New York (US),Series A,2,8676692
France (EU),Oregon (US),Series A,1,1052632
France (EU),Pennsylvania (US),Series A,1,1052632
France (EU),Washington (US),Series A,1,1578947
New York (US),Oregon (US),Series A,1,2105263
New York (US),Washington (US),Series A,1,2631579
Oregon (US),Pennsylvania (US),Series A,1,1052632
Oregon (US),Washington (US),Series A,3,11828947
Pennsylvania (US),Washington (US),Series A,1,1578947
Washington (US),Washington (US),Series A,5,5795965
Arizona (US),California (US),Series A,3,6362857
Arizona (US),Washington (US),Series A,1,200000
California (US),Colorado (US),Series A,13,32125532
Colorado (US),Pennsylvania (US),Series A,1,4000000
California (US),Illinois (US),Series A,9,64675833
California (US),Wyoming (US),Series A,3,3850000
Illinois (US),Wyoming (US),Series A,1,1333333
France (EU),Massachusetts (US),Series A,1,13142857
Massachusetts (US),Massachusetts (US),Series A,14,83507264
California (US),Kansas (US),Series A,1,2300000
Florida (US),Pennsylvania (US),Series A,3,13633333
Pennsylvania (US),Pennsylvania (US),Series A,8,26015833
Massachusetts (US),Washington (US),Series A,4,13442500
California (US),Georgia (US),Series A,1,2000000
California (US),Estonia (EU),Series A,1,1074999
Colorado (US),Massachusetts (US),Series A,2,5280000
Colorado (US),New York (US),Series A,5,7584127
California (US),Minnesota (US),Series A,1,750000
Massachusetts (US),Minnesota (US),Series A,1,500000
Illinois (US),Massachusetts (US),Series A,5,47242500
California (US),Michigan (US),Series A,2,20437500
Colorado (US),Michigan (US),Series A,1,1625000
Illinois (US),Illinois (US),Series A,1,5000000
Kentucky (US),Michigan (US),Series A,1,4000000
Illinois (US),Michigan (US),Series A,1,18000000
Massachusetts (US),Michigan (US),Series A,1,18000000
California (US),Indiana (US),Series A,1,12500000
Illinois (US),Indiana (US),Series A,1,12500000
Indiana (US),Massachusetts (US),Series A,1,12500000
Illinois (US),United Kingdom (EU),Series A,1,7000000
California (US),Ohio (US),Series A,1,8333333
California (US),Wisconsin (US),Series A,3,22690476
Florida (US),Illinois (US),Series A,1,8333333
Florida (US),Ohio (US),Series A,1,8333333
Florida (US),Switzerland (EU),Series A,2,10000000
Florida (US),Wisconsin (US),Series A,1,8333333
Illinois (US),Ohio (US),Series A,1,8333333
Illinois (US),Switzerland (EU),Series A,1,8333333
Illinois (US),Wisconsin (US),Series A,1,8333333
Ohio (US),Switzerland (EU),Series A,1,8333333
Ohio (US),Wisconsin (US),Series A,1,8333333
Switzerland (EU),Wisconsin (US),Series A,2,18619048
California (US),Ukraine (Else),Series A,1,1650000
California (US),Texas (US),Series A,5,15400000
California (US),Chile (Else),Series A,1,5333333
California (US),Norway (EU),Series A,1,5333333
Chile (Else),Norway (EU),Series A,1,5333333
Connecticut (US),Florida (US),Series A,1,2500000
Connecticut (US),Pennsylvania (US),Series A,2,12500000
Connecticut (US),Switzerland (EU),Series A,1,2500000
Florida (US),Texas (US),Series A,1,1666667
Pennsylvania (US),Switzerland (EU),Series A,2,11952381
Pennsylvania (US),Texas (US),Series A,1,1666667
Switzerland (EU),Texas (US),Series A,1,1666667
Connecticut (US),Connecticut (US),Series A,1,1666667
California (US),Japan (Else),Series A,2,1400000
France (EU),Japan (Else),Series A,1,366667
France (EU),United Kingdom (EU),Series A,1,366667
Japan (Else),United Kingdom (EU),Series A,1,366667
Pennsylvania (US),Wyoming (US),Series A,1,366667
California (US),Mexico (Else),Series A,1,1500000
United Kingdom (EU),Washington (US),Series A,1,1333333
California (US),District of Columbia (US),Series A,2,11750348
District of Columbia (US),Massachusetts (US),Series A,1,400000
District of Columbia (US),New Hampshire (US),Series A,1,400000
District of Columbia (US),Washington (US),Series A,2,2300000
Massachusetts (US),New Hampshire (US),Series A,1,400000
New Hampshire (US),Washington (US),Series A,1,800000
California (US),Connecticut (US),Series A,2,16500000
California (US),Maryland (US),Series A,3,32166667
Connecticut (US),Maryland (US),Series A,1,10000000
Connecticut (US),Massachusetts (US),Series A,1,15000000
Maryland (US),Massachusetts (US),Series A,2,23000000
Maryland (US),Pennsylvania (US),Series A,2,20750000
Belgium (EU),The Netherlands (EU),Series A,1,13600000
The Netherlands (EU),The Netherlands (EU),Series A,1,10200000
Canada (Else),Massachusetts (US),Series A,2,9600000
China (Else),Indiana (US),Series A,1,2000000
China (Else),Ohio (US),Series A,1,2000000
Indiana (US),Ohio (US),Series A,1,2000000
Ohio (US),Ohio (US),Series A,2,3450000
Florida (US),Virginia (US),Series A,1,25000000
New Hampshire (US),New Hampshire (US),Series A,1,4000000
Colorado (US),Texas (US),Series A,1,2000000
Iowa (US),Michigan (US),Series A,1,1150000
Iowa (US),Iowa (US),Series A,1,766667
Texas (US),Texas (US),Series A,4,3483333
North Carolina (US),North Carolina (US),Series A,1,10700000
Belgium (EU),Israel (Else),Series A,1,6000000
Oregon (US),Oregon (US),Series A,2,7250000
California (US),Spain (EU),Series A,1,39400000
Pennsylvania (US),Spain (EU),Series A,1,39400000
California (US),Singapore (Else),Series A,2,13000000
Singapore (Else),Wisconsin (US),Series A,1,11250000
Singapore (Else),Singapore (Else),Series A,1,7500000
Massachusetts (US),Rhode Island (US),Series A,2,5584606
Rhode Island (US),Virginia (US),Series A,1,792303
California (US),Kentucky (US),Series A,1,10000000
Maryland (US),New York (US),Series A,1,6666667
Tennessee (US),United Kingdom (EU),Series A,1,8500000
Belgium (EU),New York (US),Series A,1,20000000
Canada (Else),Connecticut (US),Series A,1,1500000
Georgia (US),North Carolina (US),Series A,1,4666667
Georgia (US),Virginia (US),Series A,1,4666667
North Carolina (US),Virginia (US),Series A,1,4666667
Arizona (US),Colorado (US),Series A,1,4320000
Arizona (US),Arizona (US),Series A,1,2880000
Wisconsin (US),Wisconsin (US),Series A,2,2000000
Arizona (US),United Kingdom (EU),Series A,1,285714
Arizona (US),Vermont (US),Series A,1,285714
Arizona (US),Virginia (US),Series A,1,285714
California (US),Vermont (US),Series A,1,1142857
New York (US),Vermont (US),Series A,1,571429
United Kingdom (EU),Vermont (US),Series A,1,285714
Vermont (US),Virginia (US),Series A,1,285714
California (US),Russian Federation (Else),Series A,1,26000000
California (US),North Carolina (US),Series A,1,11500000
Massachusetts (US),North Carolina (US),Series A,1,11500000
New York (US),North Carolina (US),Series A,2,13333333
Pennsylvania (US),Rhode Island (US),Series A,1,7733333
Pennsylvania (US),United Kingdom (EU),Series A,1,7733333
Rhode Island (US),United Kingdom (EU),Series A,1,7733333
California (US),Utah (US),Series A,3,11650000
Florida (US),New York (US),Series A,1,3133333
California (US),New Mexico (US),Series A,1,1400000
Colorado (US),Washington (US),Series A,2,7000000
Bahrain (Else),Hawaii (US),Series A,1,7000000
Connecticut (US),New York (US),Series A,1,25000000
Illinois (US),Washington (US),Series A,1,1042500
Virginia (US),Virginia (US),Series A,1,7300000
California (US),Idaho (US),Series A,1,321429
Colorado (US),Idaho (US),Series A,1,428571
Idaho (US),New York (US),Series A,1,214286
Colorado (US),Colorado (US),Series A,1,321429
India (Else),New York (US),Series A,1,6000000
Georgia (US),Pennsylvania (US),Series A,1,1210000
Utah (US),Utah (US),Series A,1,5400000
Illinois (US),Japan (Else),Series A,1,666667
California (US),Germany (EU),Series A,2,21500000
Germany (EU),Massachusetts (US),Series A,1,9300000
Germany (EU),Pennsylvania (US),Series A,1,9300000
Japan (Else),Texas (US),Series A,1,60000000
Connecticut (US),Virginia (US),Series A,1,1500000
Maryland (US),Texas (US),Series A,1,575002
Ireland (EU),Texas (US),Series A,1,750000
Texas (US),United Kingdom (EU),Series A,1,750000
Maryland (US),Maryland (US),Series A,1,5375000
North Carolina (US),Pennsylvania (US),Series A,1,1833333
Hong Kong (Else),Illinois (US),Series A,1,1700000
Denmark (EU),Switzerland (EU),Series A,1,32400000
Florida (US),Washington (US),Series A,1,750000
Michigan (US),New York (US),Series A,1,24000000
New York (US),Wisconsin (US),Series A,1,10285714
Pennsylvania (US),Wisconsin (US),Series A,1,6857143
Massachusetts (US),Massachusetts (US),Series B,17,164884941
California (US),Illinois (US),Series B,12,167990475
Illinois (US),Massachusetts (US),Series B,2,30100000
Illinois (US),Switzerland (EU),Series B,2,23433332
Massachusetts (US),Switzerland (EU),Series B,7,110375000
Florida (US),Israel (Else),Series B,1,10000000
Florida (US),Massachusetts (US),Series B,2,20000000
Florida (US),Switzerland (EU),Series B,1,10000000
Florida (US),United Kingdom (EU),Series B,1,15000000
Israel (Else),Switzerland (EU),Series B,1,10000000
Israel (Else),United Kingdom (EU),Series B,1,15000000
Massachusetts (US),United Kingdom (EU),Series B,4,55383187
United Kingdom (EU),Virginia (US),Series B,1,14383187
Maryland (US),Massachusetts (US),Series B,3,29666667
Maryland (US),New York (US),Series B,2,20666667
Massachusetts (US),New York (US),Series B,13,142993254
California (US),District of Columbia (US),Series B,4,30550000
California (US),Florida (US),Series B,3,11200000
District of Columbia (US),Florida (US),Series B,1,3200000
Belgium (EU),California (US),Series B,1,17200000
California (US),Georgia (US),Series B,2,10666667
California (US),Pennsylvania (US),Series B,13,95607143
Georgia (US),New York (US),Series B,2,8000000
Georgia (US),Pennsylvania (US),Series B,1,2000000
New York (US),Pennsylvania (US),Series B,2,4833333
California (US),Colorado (US),Series B,5,35375000
Colorado (US),Illinois (US),Series B,2,12750000
Colorado (US),Colorado (US),Series B,2,5566667
Colorado (US),Virginia (US),Series B,1,3100000
Georgia (US),Massachusetts (US),Series B,2,8666667
California (US),Cayman Islands (Else),Series B,1,102857143
California (US),Oregon (US),Series B,3,118087618
Cayman Islands (Else),Illinois (US),Series B,1,51428571
Cayman Islands (Else),New York (US),Series B,1,51428571
Cayman Islands (Else),Oregon (US),Series B,1,51428571
Illinois (US),New York (US),Series B,1,51428571
Illinois (US),Oregon (US),Series B,1,51428571
New York (US),Oregon (US),Series B,2,53271905
California (US),Michigan (US),Series B,4,16783333
Illinois (US),Michigan (US),Series B,1,1500000
Brazil (Else),Washington (US),Series B,1,1900000
California (US),Louisiana (US),Series B,2,14000000
California (US),Japan (Else),Series B,7,49150000
California (US),Minnesota (US),Series B,6,86000000
California (US),Wyoming (US),Series B,5,21266667
Massachusetts (US),Michigan (US),Series B,2,17000000
Massachusetts (US),Minnesota (US),Series B,3,29666667
Massachusetts (US),Wyoming (US),Series B,2,13400000
Michigan (US),Minnesota (US),Series B,1,7333333
Michigan (US),Wyoming (US),Series B,1,7333333
Minnesota (US),Wyoming (US),Series B,1,7333333
California (US),Utah (US),Series B,2,46583333
California (US),Texas (US),Series B,10,110983333
New York (US),Texas (US),Series B,3,28908333
Florida (US),New York (US),Series B,2,11800000
California (US),Mississippi (US),Series B,2,27850000
California (US),Washington (US),Series B,18,137885476
Mississippi (US),Washington (US),Series B,2,20350000
California (US),Indiana (US),Series B,2,13683332
Indiana (US),Japan (Else),Series B,1,5350000
Indiana (US),Massachusetts (US),Series B,2,18100000
Indiana (US),Mississippi (US),Series B,1,5350000
Indiana (US),Switzerland (EU),Series B,4,31108332
Indiana (US),Washington (US),Series B,1,5350000
Japan (Else),Massachusetts (US),Series B,2,8683333
Japan (Else),Mississippi (US),Series B,1,5350000
Japan (Else),Switzerland (EU),Series B,1,8025000
Japan (Else),Washington (US),Series B,1,5350000
Massachusetts (US),Mississippi (US),Series B,2,20350000
Massachusetts (US),Washington (US),Series B,4,32350000
Mississippi (US),Switzerland (EU),Series B,1,8025000
Switzerland (EU),Washington (US),Series B,1,8025000
Colorado (US),New York (US),Series B,2,11750000
Canada (Else),Washington (US),Series B,2,7300000
Washington (US),Washington (US),Series B,3,11116667
Pennsylvania (US),Washington (US),Series B,2,9517857
Illinois (US),Illinois (US),Series B,5,12966666
California (US),Connecticut (US),Series B,4,46400000
Canada (Else),Connecticut (US),Series B,1,10400000
Canada (Else),District of Columbia (US),Series B,1,10400000
Canada (Else),Pennsylvania (US),Series B,3,19466667
Connecticut (US),District of Columbia (US),Series B,1,10400000
Connecticut (US),Pennsylvania (US),Series B,2,22000000
District of Columbia (US),Pennsylvania (US),Series B,1,10400000
California (US),Kentucky (US),Series B,1,6000000
California (US),Ohio (US),Series B,1,6000000
Connecticut (US),Kentucky (US),Series B,1,6000000
Connecticut (US),Massachusetts (US),Series B,2,17000000
Connecticut (US),Michigan (US),Series B,1,6000000
Connecticut (US),Ohio (US),Series B,1,6000000
Kentucky (US),Massachusetts (US),Series B,1,6000000
Kentucky (US),Michigan (US),Series B,1,6000000
Kentucky (US),Ohio (US),Series B,1,6000000
Massachusetts (US),Ohio (US),Series B,1,6000000
Michigan (US),Ohio (US),Series B,1,6000000
California (US),North Carolina (US),Series B,4,32499998
Illinois (US),Japan (Else),Series B,1,3200000
Illinois (US),North Carolina (US),Series B,2,15699998
Illinois (US),Virginia (US),Series B,1,3200000
Japan (Else),North Carolina (US),Series B,1,2133333
Japan (Else),Virginia (US),Series B,1,2133333
North Carolina (US),Virginia (US),Series B,2,8633333
Oregon (US),Pennsylvania (US),Series B,1,3142857
Oregon (US),Washington (US),Series B,1,3142857
Maryland (US),United Kingdom (EU),Series B,1,9000000
Illinois (US),Washington (US),Series B,1,10000000
California (US),Missouri (US),Series B,3,33660000
Massachusetts (US),Missouri (US),Series B,2,25882222
Illinois (US),Indiana (US),Series B,1,8333332
Indiana (US),North Carolina (US),Series B,1,12499998
North Carolina (US),Switzerland (EU),Series B,1,12499998
North Carolina (US),North Carolina (US),Series B,3,19343532
New York (US),New York (US),Series B,6,41010001
France (EU),Pennsylvania (US),Series B,1,1333333
Georgia (US),United Kingdom (EU),Series B,1,5300000
Canada (Else),United Kingdom (EU),Series B,1,1066667
Canada (Else),Wyoming (US),Series B,1,1066667
Pennsylvania (US),United Kingdom (EU),Series B,2,3866667
Pennsylvania (US),Wyoming (US),Series B,2,3866667
United Kingdom (EU),Wyoming (US),Series B,3,7200000
France (EU),New Jersey (US),Series B,2,20467374
Massachusetts (US),New Jersey (US),Series B,1,12826588
New Jersey (US),New York (US),Series B,2,20467374
Massachusetts (US),Texas (US),Series B,4,33733333
Texas (US),Utah (US),Series B,2,44766667
Germany (EU),New York (US),Series B,3,20570000
Germany (EU),Sweden (EU),Series B,1,7000000
California (US),South Korea (Else),Series B,2,18213333
South Korea (Else),Washington (US),Series B,1,3733333
China (Else),New York (US),Series B,1,5333333
Michigan (US),Michigan (US),Series B,1,7500000
Germany (EU),Missouri (US),Series B,1,11111111
Germany (EU),North Carolina (US),Series B,1,11111111
Germany (EU),Pennsylvania (US),Series B,1,11111111
Massachusetts (US),North Carolina (US),Series B,1,22222222
Massachusetts (US),Pennsylvania (US),Series B,2,25555556
Missouri (US),North Carolina (US),Series B,1,11111111
Missouri (US),Pennsylvania (US),Series B,1,11111111
North Carolina (US),Pennsylvania (US),Series B,1,11111111
District of Columbia (US),Washington (US),Series B,3,25833333
Michigan (US),North Carolina (US),Series B,1,800000
Colorado (US),Washington (US),Series B,1,4000000
Idaho (US),Massachusetts (US),Series B,1,2400000
Idaho (US),New Hampshire (US),Series B,1,2400000
Massachusetts (US),New Hampshire (US),Series B,1,2400000
Canada (Else),South Dakota (US),Series B,1,3500000
Japan (Else),Texas (US),Series B,1,8666667
Kentucky (US),Kentucky (US),Series B,1,5100000
Israel (Else),Taiwan (Else),Series B,1,5000000
Israel (Else),Washington (US),Series B,1,5000000
Massachusetts (US),Taiwan (Else),Series B,1,5000000
Taiwan (Else),Washington (US),Series B,1,5000000
Denmark (EU),Massachusetts (US),Series B,2,47500000
California (US),Vietnam (Else),Series B,1,5000000
Australia (Else),Australia (Else),Series B,1,6100000
California (US),Finland (EU),Series B,1,10000000
Finland (EU),United Kingdom (EU),Series B,1,10000000
Utah (US),Utah (US),Series B,1,23750000
New York (US),Virginia (US),Series B,1,10000000
Virginia (US),Virginia (US),Series B,1,6666667
Indiana (US),Singapore (Else),Series B,2,14750000
Singapore (Else),Switzerland (EU),Series B,2,14750000
California (US),Delaware (US),Series B,1,5000000
China (Else),Delaware (US),Series B,1,3333333
China (Else),Japan (Else),Series B,1,3333333
Delaware (US),Japan (Else),Series B,1,3333333
Delaware (US),Massachusetts (US),Series B,1,3333333
Minnesota (US),Ohio (US),Series B,1,1233333
Minnesota (US),Pennsylvania (US),Series B,1,1233333
Ohio (US),Pennsylvania (US),Series B,1,1233333
California (US),Russian Federation (Else),Series B,1,10000000
South Korea (Else),Virginia (US),Series B,1,7240000
California (US),Mauritius (Else),Series B,1,3500000
Massachusetts (US),The Netherlands (EU),Series B,1,7000000
The Netherlands (EU),Washington (US),Series B,1,7000000
New York (US),Singapore (Else),Series B,1,2833333
Pennsylvania (US),Singapore (Else),Series B,1,2833333
Indiana (US),Michigan (US),Series B,1,2000000
Indiana (US),Indiana (US),Series B,1,1333333
California (US),South Dakota (US),Series B,1,20400000
Massachusetts (US),South Dakota (US),Series B,1,13600000
South Dakota (US),Texas (US),Series B,1,13600000
Texas (US),Texas (US),Series B,2,9200000
Michigan (US),New York (US),Series B,1,7000000
Florida (US),Washington (US),Series B,1,3250000
Canada (Else),Minnesota (US),Series B,1,10000000
Minnesota (US),New York (US),Series B,1,10000000
Florida (US),France (EU),Series B,1,6500000
Australia (Else),New York (US),Series B,1,35000000
California (US),Maryland (US),Series B,1,3750000
New Jersey (US),United Kingdom (EU),Series B,1,15000000
Connecticut (US),Florida (US),Series B,1,11600000
Florida (US),Pennsylvania (US),Series B,1,11600000
Germany (EU),Norway (EU),Series B,1,9376843
Norway (EU),United Kingdom (EU),Series B,1,7501474
Denmark (EU),District of Columbia (US),Series B,1,15333333
Denmark (EU),Washington (US),Series B,1,15333333
New Jersey (US),Washington (US),Series B,1,3400000
District of Columbia (US),Minnesota (US),Series B,1,6600000
Missouri (US),New York (US),Series B,1,13333333
Germany (EU),Texas (US),Series B,1,7500000
District of Columbia (US),Utah (US),Series B,1,6000000
Utah (US),Washington (US),Series B,1,6000000
Connecticut (US),Utah (US),Series B,1,11000000
Massachusetts (US),Utah (US),Series B,1,11000000
California (US),Wisconsin (US),Series B,1,16770000
Massachusetts (US),Wisconsin (US),Series B,1,11180000
District of Columbia (US),Wisconsin (US),Series B,1,10000000
Ohio (US),Wisconsin (US),Series B,1,2908499
Wisconsin (US),Wisconsin (US),Series B,1,2181374
California (US),New Jersey (US),Series C,8,86857143
California (US),North Carolina (US),Series C,3,8000000
Massachusetts (US),New Jersey (US),Series C,5,37142857
Massachusetts (US),North Carolina (US),Series C,2,4000000
Massachusetts (US),Texas (US),Series C,5,34166667
New Jersey (US),North Carolina (US),Series C,3,8650000
New Jersey (US),Switzerland (EU),Series C,1,2000000
New Jersey (US),Texas (US),Series C,3,7100000
North Carolina (US),Switzerland (EU),Series C,1,2000000
North Carolina (US),Texas (US),Series C,3,8650000
Switzerland (EU),Texas (US),Series C,1,2000000
California (US),New York (US),Series C,26,328716025
New Jersey (US),New York (US),Series C,2,16400000
New York (US),New York (US),Series C,8,56214286
North Carolina (US),North Carolina (US),Series C,2,18433333
California (US),Virginia (US),Series C,4,33230000
Massachusetts (US),Virginia (US),Series C,2,9000000
California (US),Connecticut (US),Series C,6,64517857
Connecticut (US),Massachusetts (US),Series C,3,29345238
Connecticut (US),New York (US),Series C,4,31345238
Connecticut (US),United Kingdom (EU),Series C,1,6666667
Massachusetts (US),New York (US),Series C,9,75511905
California (US),District of Columbia (US),Series C,3,29000000
California (US),Japan (Else),Series C,5,68166667
District of Columbia (US),Japan (Else),Series C,1,2000000
District of Columbia (US),New York (US),Series C,2,39000000
District of Columbia (US),Virginia (US),Series C,2,7000000
Japan (Else),New York (US),Series C,3,19666667
Japan (Else),Virginia (US),Series C,1,2000000
New York (US),Virginia (US),Series C,1,4000000
California (US),Luxembourg (EU),Series C,1,6666667
California (US),Pennsylvania (US),Series C,4,71466667
Luxembourg (EU),New York (US),Series C,1,3333333
Luxembourg (EU),Pennsylvania (US),Series C,1,3333333
New York (US),Pennsylvania (US),Series C,2,26333333
California (US),Georgia (US),Series C,3,38850000
California (US),Missouri (US),Series C,1,11250000
Connecticut (US),Georgia (US),Series C,2,15000000
Connecticut (US),Missouri (US),Series C,1,7500000
Georgia (US),Massachusetts (US),Series C,2,30150000
Georgia (US),Missouri (US),Series C,1,7500000
Georgia (US),New York (US),Series C,1,7500000
Massachusetts (US),Missouri (US),Series C,1,11250000
Missouri (US),New York (US),Series C,1,7500000
California (US),Minnesota (US),Series C,3,58500000
Connecticut (US),Minnesota (US),Series C,1,7500000
Georgia (US),Minnesota (US),Series C,1,7500000
Arkansas (US),California (US),Series C,1,13125000
Arkansas (US),Taiwan (Else),Series C,1,10500000
California (US),Taiwan (Else),Series C,1,18375000
California (US),Illinois (US),Series C,5,146700000
Florida (US),Illinois (US),Series C,1,45000000
Florida (US),New York (US),Series C,1,30000000
Illinois (US),New York (US),Series C,2,76666667
Illinois (US),Illinois (US),Series C,3,37205000
California (US),South Korea (Else),Series C,1,7000000
New York (US),South Korea (Else),Series C,1,10500000
New York (US),Texas (US),Series C,3,21917966
South Korea (Else),Texas (US),Series C,1,7000000
Minnesota (US),Minnesota (US),Series C,1,18800000
California (US),Washington (US),Series C,6,68342857
Minnesota (US),Washington (US),Series C,1,4000000
Illinois (US),Indiana (US),Series C,1,5900000
Illinois (US),Missouri (US),Series C,1,5900000
Illinois (US),Saudi Arabia (Else),Series C,1,5900000
Indiana (US),Missouri (US),Series C,1,5900000
Indiana (US),Saudi Arabia (Else),Series C,1,5900000
Missouri (US),Saudi Arabia (Else),Series C,1,5900000
Illinois (US),Massachusetts (US),Series C,3,28563333
Canada (Else),North Carolina (US),Series C,1,23000000
Canada (Else),Pennsylvania (US),Series C,2,23800000
New York (US),North Carolina (US),Series C,1,23000000
North Carolina (US),Pennsylvania (US),Series C,1,30666667
Pennsylvania (US),Pennsylvania (US),Series C,1,15333333
Australia (Else),Germany (EU),Series C,2,21040000
Australia (Else),Singapore (Else),Series C,1,15440000
Germany (EU),Singapore (Else),Series C,1,7720000
