from,to,round,deals,value
Luxembourg (EU),Luxembourg (EU),Seed,1,586667
Canada (Else),Spain (EU),Seed,1,150000
Spain (EU),Spain (EU),Seed,15,12630262
Maryland (US),Spain (EU),Seed,2,4005000
Greece (EU),Spain (EU),Seed,3,379370
Florida (US),Spain (EU),Seed,2,2100000
California (US),District of Columbia (US),Seed,24,15940630
District of Columbia (US),Virginia (US),Seed,7,3618205
District of Columbia (US),District of Columbia (US),Seed,5,1398462
California (US),Chile (Else),Seed,4,1765000
California (US),Switzerland (EU),Seed,4,746830
Chile (Else),Switzerland (EU),Seed,1,40000
Chile (Else),United Kingdom (EU),Seed,2,93250
Spain (EU),Switzerland (EU),Seed,1,40000
Belgium (EU),Connecticut (US),Series A,1,437452
Belgium (EU),New York (US),Series A,2,1817760
California (US),Connecticut (US),Series A,7,65452756
Connecticut (US),New York (US),Series A,12,49948594
Andorra (Else),South Korea (Else),Series A,1,522358
Andorra (Else),Spain (EU),Series A,1,783537
South Korea (Else),Spain (EU),Series A,1,783537
Spain (EU),Spain (EU),Series A,2,4985108
Germany (EU),Russian Federation (Else),Series A,3,22944072
Ireland (EU),Spain (EU),Series A,1,1598087
Spain (EU),Spain (EU),Series B,4,7335281
France (EU),United Kingdom (EU),Series B,3,35110856
Spain (EU),United Kingdom (EU),Series B,1,5550000
Spain (EU),Spain (EU),Series C,1,375664
New York (US),Spain (EU),Series Unknown,1,1305454
California (US),Spain (EU),Series Unknown,2,2945371
Australia (Else),Sri Lanka (Else),Seed,1,100000
Czech Republic (EU),Sri Lanka (Else),Seed,1,50000
Sweden (EU),Sweden (EU),Angel,1,298737
Denmark (EU),Finland (EU),Post IPO Debt,1,142661368
Denmark (EU),Lithuania (EU),Post IPO Debt,1,142661368
Denmark (EU),Sweden (EU),Post IPO Debt,1,285322735
Finland (EU),Lithuania (EU),Post IPO Debt,1,142661368
Finland (EU),Sweden (EU),Post IPO Debt,1,285322735
Lithuania (EU),Sweden (EU),Post IPO Debt,1,285322735
Sweden (EU),Sweden (EU),Post IPO Debt,1,213992052
California (US),Sweden (EU),Seed,3,1857388
Germany (EU),Sweden (EU),Seed,1,317143
Sweden (EU),United Kingdom (EU),Seed,4,2557388
Sweden (EU),Sweden (EU),Seed,3,1517837
Kenya (Else),United Kingdom (EU),Seed,1,2097076
Florida (US),Michigan (US),Series A,2,5640000
Florida (US),Sweden (EU),Series A,1,200000
Florida (US),Washington (US),Series A,2,3681818
Michigan (US),New York (US),Series A,7,22579048
Michigan (US),Sweden (EU),Series A,1,200000
Michigan (US),Washington (US),Series A,2,8300000
New York (US),Sweden (EU),Series A,2,17600000
New York (US),Washington (US),Series A,9,25155637
Sweden (EU),Washington (US),Series A,1,300000
Washington (US),Washington (US),Series A,11,20505000
California (US),Finland (EU),Series A,2,5050000
California (US),Sweden (EU),Series A,1,3333333
Sweden (EU),United Kingdom (EU),Series A,2,7080808
New York (US),Sweden (EU),Series B,1,19736884
Sweden (EU),Sweden (EU),Series C,1,5000000
California (US),Georgia (US),Series E,2,58000000
California (US),Massachusetts (US),Series E,8,184233333
California (US),Switzerland (EU),Series E,1,50000000
Georgia (US),Massachusetts (US),Series E,1,25000000
Georgia (US),New York (US),Series E,1,25000000
Georgia (US),Switzerland (EU),Series E,1,25000000
Georgia (US),United Kingdom (EU),Series E,1,25000000
Massachusetts (US),New York (US),Series E,5,84737500
Massachusetts (US),Switzerland (EU),Series E,1,25000000
Massachusetts (US),United Kingdom (EU),Series E,2,43000000
New York (US),Switzerland (EU),Series E,1,25000000
Switzerland (EU),United Kingdom (EU),Series E,1,25000000
Spain (EU),Sweden (EU),Series Unknown,1,1300000
Finland (EU),Sweden (EU),Series Unknown,1,1484177
Switzerland (EU),Switzerland (EU),Angel,4,3698216
California (US),New York (US),Post IPO Equity,3,59500000
California (US),United Kingdom (EU),Post IPO Equity,2,123333333
California (US),California (US),Post IPO Equity,6,95024626
Germany (EU),Pennsylvania (US),Seed,1,600000
Pennsylvania (US),United Kingdom (EU),Seed,7,2961178
Canada (Else),Sweden (EU),Seed,1,600000
Pennsylvania (US),Sweden (EU),Seed,1,600000
Switzerland (EU),Switzerland (EU),Seed,2,2557151
Switzerland (EU),Switzerland (EU),Series A,4,8355516
Hong Kong (Else),Hungary (EU),Series A,1,1275000
Hong Kong (Else),Switzerland (EU),Series A,1,850000
Hungary (EU),Switzerland (EU),Series A,1,1275000
Hungary (EU),Hungary (EU),Series A,1,850000
California (US),Switzerland (EU),Series A,7,43734621
Switzerland (EU),United Kingdom (EU),Series A,3,13995953
Switzerland (EU),Switzerland (EU),Series B,3,6896785
New Jersey (US),Switzerland (EU),Series B,1,6464319
France (EU),Switzerland (EU),Series B,1,4355941
North Carolina (US),Switzerland (EU),Series B,2,6000000
Germany (EU),Israel (Else),Series C,1,9054652
Israel (Else),Switzerland (EU),Series C,1,13581977
France (EU),Luxembourg (EU),Series C,1,12800426
Luxembourg (EU),Massachusetts (US),Series C,1,12800426
Luxembourg (EU),Switzerland (EU),Series C,1,12800426
Belgium (EU),Canada (Else),Series C,1,10075000
Belgium (EU),New York (US),Series C,1,10075000
Belgium (EU),Norway (EU),Series C,1,10075000
Belgium (EU),Spain (EU),Series C,1,10075000
Canada (Else),France (EU),Series C,1,15112500
Canada (Else),Norway (EU),Series C,1,10075000
Canada (Else),Spain (EU),Series C,1,10075000
Canada (Else),Switzerland (EU),Series C,1,10075000
France (EU),New York (US),Series C,3,38112500
France (EU),Norway (EU),Series C,1,15112500
France (EU),Spain (EU),Series C,1,15112500
New York (US),Norway (EU),Series C,2,16208333
New York (US),Switzerland (EU),Series C,1,10075000
Norway (EU),Spain (EU),Series C,1,10075000
Norway (EU),Switzerland (EU),Series C,1,10075000
Spain (EU),Switzerland (EU),Series C,1,10075000
Belgium (EU),Guernsey (Else),Series D,1,16887350
Belgium (EU),Luxembourg (EU),Series D,1,16887350
Belgium (EU),New Jersey (US),Series D,1,16887350
Belgium (EU),Pennsylvania (US),Series D,1,16887350
Belgium (EU),Switzerland (EU),Series D,1,16887350
Belgium (EU),The Netherlands (EU),Series D,1,16887350
Guernsey (Else),Luxembourg (EU),Series D,1,11258233
Guernsey (Else),New Jersey (US),Series D,1,11258233
Guernsey (Else),Pennsylvania (US),Series D,1,11258233
Guernsey (Else),Switzerland (EU),Series D,1,11258233
Guernsey (Else),The Netherlands (EU),Series D,1,11258233
Luxembourg (EU),New Jersey (US),Series D,1,11258233
Luxembourg (EU),Pennsylvania (US),Series D,1,11258233
Luxembourg (EU),Switzerland (EU),Series D,1,11258233
Luxembourg (EU),The Netherlands (EU),Series D,1,11258233
New Jersey (US),Pennsylvania (US),Series D,1,11258233
New Jersey (US),Switzerland (EU),Series D,1,11258233
New Jersey (US),The Netherlands (EU),Series D,2,22924900
Pennsylvania (US),Switzerland (EU),Series D,1,11258233
Pennsylvania (US),The Netherlands (EU),Series D,1,11258233
Belgium (EU),Belgium (EU),Series D,1,11258233
Belgium (EU),Massachusetts (US),Series Unknown,3,15597985
China (Else),Massachusetts (US),Series A,1,1000000
Massachusetts (US),Taiwan (Else),Series A,1,1000000
China (Else),New York (US),Series E,1,5234744
China (Else),Taiwan (Else),Series E,1,5234744
New York (US),Taiwan (Else),Series E,1,5234744
California (US),Taiwan (Else),Series Unknown,1,3333333
Singapore (Else),Taiwan (Else),Series Unknown,1,3333333
United Kingdom (EU),United Kingdom (EU),Angel,12,9676463
The Netherlands (EU),The Netherlands (EU),Angel,1,1081631
Massachusetts (US),Massachusetts (US),Grant,5,285000
Estonia (EU),The Netherlands (EU),Pre Seed,1,19047
Belgium (EU),Switzerland (EU),Private Equity,1,21666667
Belgium (EU),The Netherlands (EU),Private Equity,1,54166667
Switzerland (EU),The Netherlands (EU),Private Equity,1,54166667
The Netherlands (EU),The Netherlands (EU),Private Equity,1,43333333
Missouri (US),The Netherlands (EU),Seed,1,400000
Poland (EU),The Netherlands (EU),Seed,1,75000
Jersey (Else),New York (US),Seed,3,704872
Jersey (Else),Russian Federation (Else),Seed,1,13333
Singapore (Else),The Netherlands (EU),Seed,1,310000
The Netherlands (EU),The Netherlands (EU),Seed,3,690909
The Netherlands (EU),The Netherlands (EU),Series A,2,10772589
Germany (EU),The Netherlands (EU),Series B,1,3511400
The Netherlands (EU),United Kingdom (EU),Series B,2,16916436
The Netherlands (EU),The Netherlands (EU),Series B,1,3009771
Belgium (EU),United Kingdom (EU),Series Unknown,8,59162610
France (EU),United Kingdom (EU),Series Unknown,1,8566531
The Netherlands (EU),United Kingdom (EU),Series Unknown,5,38465222
Belgium (EU),Colorado (US),Series Unknown,1,3187500
Belgium (EU),Florida (US),Series Unknown,2,5281841
California (US),Colorado (US),Series Unknown,9,72854690
California (US),Luxembourg (EU),Series Unknown,2,4087500
Colorado (US),Florida (US),Series Unknown,1,3187500
Colorado (US),Luxembourg (EU),Series Unknown,1,3187500
Colorado (US),Massachusetts (US),Series Unknown,4,40044643
Colorado (US),United Kingdom (EU),Series Unknown,2,13947917
Florida (US),Luxembourg (EU),Series Unknown,1,3187500
Florida (US),Massachusetts (US),Series Unknown,2,7020833
Florida (US),United Kingdom (EU),Series Unknown,1,4781250
Luxembourg (EU),Massachusetts (US),Series Unknown,2,4730357
Luxembourg (EU),United Kingdom (EU),Series Unknown,2,5938393
Massachusetts (US),United Kingdom (EU),Series Unknown,12,65248878
United Kingdom (EU),United Kingdom (EU),Series Unknown,64,407798785
Belgium (EU),Mississippi (US),Series Unknown,1,6406462
Mississippi (US),The Netherlands (EU),Series Unknown,1,6406462
Mississippi (US),United Kingdom (EU),Series Unknown,1,6406462
Spain (EU),Turkey (Else),Seed,1,1000000
Turkey (Else),Turkey (Else),Seed,2,1266667
France (EU),Spain (EU),Seed,3,742857
Ukraine (Else),Ukraine (Else),Seed,1,160000
United Arab Emirates (Else),United Arab Emirates (Else),Angel,1,2100000
New York (US),United Arab Emirates (Else),Private Equity,1,35000000
United Arab Emirates (Else),United Arab Emirates (Else),Private Equity,1,23333333
District of Columbia (US),Singapore (Else),Private Equity,1,140000000
District of Columbia (US),South Africa (Else),Private Equity,1,140000000
Singapore (Else),South Africa (Else),Private Equity,1,140000000
New York (US),United Kingdom (EU),Series Unknown,9,75807924
New York (US),South Africa (Else),Series Unknown,1,40000000
France (EU),United Kingdom (EU),Angel,1,1500000
Australia (Else),New York (US),Angel,1,7562
Australia (Else),United Kingdom (EU),Angel,1,30246
New York (US),United Kingdom (EU),Angel,3,1245631
Switzerland (EU),United Kingdom (EU),Angel,2,1454988
United Kingdom (EU),United Kingdom (EU),Convertible Note,1,18697
United Kingdom (EU),United Kingdom (EU),Debt Financing,1,32202749
Massachusetts (US),Massachusetts (US),Debt Financing,1,4400000
Australia (Else),United Kingdom (EU),Debt Financing,1,76651201
New York (US),Poland (EU),Pre Seed,1,23333
Poland (EU),United Kingdom (EU),Pre Seed,1,23333
United Kingdom (EU),United Kingdom (EU),Private Equity,2,42989870
New Jersey (US),The Netherlands (EU),Private Equity,1,56953168
Switzerland (EU),United Kingdom (EU),Private Equity,1,32498184
New York (US),Texas (US),Seed,23,15553412
Canada (Else),Illinois (US),Seed,2,877333
Illinois (US),United Kingdom (EU),Seed,3,1894815
Portugal (EU),United Kingdom (EU),Seed,1,252544
Estonia (EU),Germany (EU),Seed,1,340000
Estonia (EU),United Kingdom (EU),Seed,2,1620000
Massachusetts (US),United Kingdom (EU),Seed,11,6419134
California (US),New Mexico (US),Seed,3,2513889
California (US),United States (US),Seed,10,6137222
New Mexico (US),New York (US),Seed,3,2446389
New Mexico (US),United Kingdom (EU),Seed,1,244444
New Mexico (US),United States (US),Seed,1,244444
New York (US),United States (US),Seed,8,8294806
United Kingdom (EU),United States (US),Seed,1,244444
Chile (Else),New York (US),Seed,2,185500
United Arab Emirates (Else),United Arab Emirates (Else),Seed,5,1152625
Germany (EU),Virginia (US),Seed,1,385210
United Kingdom (EU),Virginia (US),Seed,3,1471574
California (US),Finland (EU),Seed,2,1700000
Finland (EU),France (EU),Seed,1,700000
Finland (EU),United Kingdom (EU),Seed,1,700000
United Arab Emirates (Else),United Kingdom (EU),Seed,2,2885307
California (US),Ukraine (Else),Seed,4,7453591
France (EU),Ukraine (Else),Seed,1,325000
France (EU),Virginia (US),Seed,2,991667
New York (US),Ukraine (Else),Seed,4,1711450
New York (US),Virginia (US),Seed,10,7552058
Ukraine (Else),United Kingdom (EU),Seed,2,850000
Ukraine (Else),Virginia (US),Seed,1,325000
Germany (EU),Italy (EU),Seed,1,2549512
Poland (EU),United Kingdom (EU),Seed,2,513909
Luxembourg (EU),Sweden (EU),Seed,1,2500000
California (US),France (EU),Series A,4,13095238
France (EU),United Kingdom (EU),Series A,1,2000000
California (US),Nigeria (Else),Series A,1,5400000
New York (US),Nigeria (Else),Series A,1,3600000
New York (US),The Netherlands (EU),Series A,2,10800000
Nigeria (Else),The Netherlands (EU),Series A,1,3600000
Denmark (EU),United Kingdom (EU),Series A,2,21295392
The Netherlands (EU),United Kingdom (EU),Series A,2,39820553
Germany (EU),Switzerland (EU),Series A,2,22662620
New York (US),Switzerland (EU),Series A,4,8949286
Japan (Else),United Kingdom (EU),Series A,2,6435122
Massachusetts (US),Massachusetts (US),Series B,19,144666712
Luxembourg (EU),United Kingdom (EU),Series B,1,9000000
Michigan (US),United Kingdom (EU),Series B,1,1586690
California (US),Guernsey (Else),Series B,1,6400000
Guernsey (Else),New York (US),Series B,1,6400000
Guernsey (Else),United Kingdom (EU),Series B,1,9600000
Belgium (EU),United Kingdom (EU),Series B,1,17873381
France (EU),The Netherlands (EU),Series B,1,8936691
Belgium (EU),Belgium (EU),Series B,1,8936691
Denmark (EU),Massachusetts (US),Series B,4,53673444
Denmark (EU),New York (US),Series B,3,22240000
Massachusetts (US),New York (US),Series B,26,216696560
New York (US),United Kingdom (EU),Series C,9,179416667
United Kingdom (EU),United Kingdom (EU),Series C,5,84389257
Ireland (EU),Massachusetts (US),Series C,1,12207059
Ireland (EU),South Africa (Else),Series C,1,12207059
Ireland (EU),United Kingdom (EU),Series C,1,12207059
Massachusetts (US),South Africa (Else),Series C,1,12207059
South Africa (Else),United Kingdom (EU),Series C,1,12207059
California (US),Japan (Else),Series C,5,119700000
China (Else),Japan (Else),Series C,1,8000000
Japan (Else),United Kingdom (EU),Series C,2,33000000
California (US),France (EU),Series D,3,69403571
California (US),South Korea (Else),Series D,2,10142857
France (EU),Israel (Else),Series D,1,7500000
France (EU),South Korea (Else),Series D,1,5000000
France (EU),United Kingdom (EU),Series D,2,29285714
Israel (Else),South Korea (Else),Series D,1,7500000
Israel (Else),United Kingdom (EU),Series D,2,17500000
South Korea (Else),United Kingdom (EU),Series D,2,8428571
California (US),Virginia (US),Series D,7,114459524
California (US),Japan (Else),Series Unknown,5,26438095
Japan (Else),Massachusetts (US),Series Unknown,2,16095238
Belgium (EU),Denmark (EU),Series Unknown,1,10000000
California (US),Denmark (EU),Series Unknown,2,26125000
Denmark (EU),Switzerland (EU),Series Unknown,2,20750000
Denmark (EU),United Kingdom (EU),Series Unknown,1,15000000
Switzerland (EU),United Kingdom (EU),Series Unknown,3,35774332
California (US),Hong Kong (Else),Series Unknown,2,56478333
California (US),Ireland (EU),Series Unknown,2,6440233
California (US),Texas (US),Series Unknown,14,155658794
Hong Kong (Else),Ireland (EU),Series Unknown,1,136667
Hong Kong (Else),Israel (Else),Series Unknown,1,136667
Hong Kong (Else),New York (US),Series Unknown,1,410000
Hong Kong (Else),Texas (US),Series Unknown,1,136667
Hong Kong (Else),United Kingdom (EU),Series Unknown,1,273333
Ireland (EU),Israel (Else),Series Unknown,1,136667
Ireland (EU),New York (US),Series Unknown,2,6410000
Ireland (EU),Texas (US),Series Unknown,1,136667
Israel (Else),New York (US),Series Unknown,5,16557864
Israel (Else),Texas (US),Series Unknown,1,136667
New York (US),Texas (US),Series Unknown,10,44627437
Texas (US),United Kingdom (EU),Series Unknown,1,273333
Germany (EU),Sweden (EU),Series Unknown,1,16000000
Sweden (EU),United Kingdom (EU),Series Unknown,1,16000000
New York (US),Norway (EU),Series Unknown,1,5372358
Norway (EU),Texas (US),Series Unknown,1,5372358
California (US),Georgia (US),Series Unknown,7,48575001
California (US),Kuwait (Else),Series Unknown,1,5600000
California (US),Michigan (US),Series Unknown,4,28824000
Georgia (US),Germany (EU),Series Unknown,1,5600000
Georgia (US),Kuwait (Else),Series Unknown,1,5600000
Georgia (US),Massachusetts (US),Series Unknown,2,8000000
Georgia (US),Michigan (US),Series Unknown,1,5600000
Georgia (US),New York (US),Series Unknown,2,11885714
Georgia (US),United Kingdom (EU),Series Unknown,4,90385796
Germany (EU),Kuwait (Else),Series Unknown,1,5600000
Germany (EU),Michigan (US),Series Unknown,1,5600000
Kuwait (Else),Massachusetts (US),Series Unknown,1,5600000
Kuwait (Else),Michigan (US),Series Unknown,1,5600000
Kuwait (Else),New York (US),Series Unknown,1,5600000
Kuwait (Else),United Kingdom (EU),Series Unknown,1,11200000
Massachusetts (US),Michigan (US),Series Unknown,4,11645431
Massachusetts (US),New York (US),Series Unknown,22,242938890
Michigan (US),New York (US),Series Unknown,3,6621941
Michigan (US),United Kingdom (EU),Series Unknown,1,11200000
New York (US),North Carolina (US),Series Unknown,2,3515591
North Carolina (US),United Kingdom (EU),Series Unknown,2,2031182
Belgium (EU),Georgia (US),Series Unknown,2,4000000
Norway (EU),United Kingdom (EU),Series Unknown,1,1737482
California (US),Massachusetts (US),Angel,5,2741312
Massachusetts (US),New York (US),Angel,3,1473798
Massachusetts (US),United Kingdom (EU),Angel,3,505262
New York (US),New York (US),Angel,16,8591030
California (US),Tennessee (US),Angel,1,375000
California (US),Texas (US),Angel,4,1569643
Tennessee (US),Texas (US),Angel,1,375000
Tennessee (US),Tennessee (US),Angel,1,300000
California (US),Florida (US),Angel,5,4614286
California (US),Japan (Else),Angel,2,1900000
Florida (US),Germany (EU),Angel,1,400000
Florida (US),Japan (Else),Angel,1,400000
Florida (US),Massachusetts (US),Angel,3,852514
Germany (EU),Japan (Else),Angel,1,400000
Germany (EU),Massachusetts (US),Angel,1,400000
Japan (Else),Massachusetts (US),Angel,1,400000
California (US),District of Columbia (US),Angel,2,971657
California (US),Maryland (US),Angel,2,857600
District of Columbia (US),Maryland (US),Angel,1,657600
Maryland (US),Maryland (US),Angel,1,493200
Maryland (US),Missouri (US),Angel,1,1840000
Maryland (US),New York (US),Angel,2,3060000
Maryland (US),Washington (US),Angel,1,1840000
Missouri (US),New York (US),Angel,1,2760000
Missouri (US),Washington (US),Angel,1,1840000
New York (US),Washington (US),Angel,3,3510000
California (US),Spain (EU),Angel,1,1500000
California (US),Switzerland (EU),Angel,1,272993
Alabama (US),Washington (US),Angel,1,385000
California (US),Connecticut (US),Angel,3,1082143
California (US),United Arab Emirates (Else),Angel,1,428571
Connecticut (US),District of Columbia (US),Angel,1,642857
Connecticut (US),New York (US),Angel,4,2057143
Connecticut (US),United Arab Emirates (Else),Angel,1,428571
District of Columbia (US),New York (US),Angel,1,857143
District of Columbia (US),United Arab Emirates (Else),Angel,1,642857
New York (US),United Arab Emirates (Else),Angel,1,642857
District of Columbia (US),District of Columbia (US),Angel,2,528571
California (US),Mexico (Else),Angel,1,375000
California (US),Oregon (US),Angel,1,525000
California (US),Washington (US),Angel,2,975000
Mexico (Else),New York (US),Angel,1,150000
Mexico (Else),Oregon (US),Angel,1,300000
Mexico (Else),Washington (US),Angel,1,150000
New York (US),Oregon (US),Angel,1,300000
Oregon (US),Washington (US),Angel,1,300000
Oregon (US),Oregon (US),Angel,2,1225000
Wisconsin (US),Wisconsin (US),Angel,2,600000
California (US),New Jersey (US),Angel,1,200000
California (US),Pennsylvania (US),Angel,1,500000
Florida (US),Maryland (US),Angel,1,200000
Florida (US),New Jersey (US),Angel,1,200000
Florida (US),New York (US),Angel,2,514286
Florida (US),Pennsylvania (US),Angel,1,500000
Maryland (US),New Jersey (US),Angel,1,200000
Maryland (US),Pennsylvania (US),Angel,1,500000
New Jersey (US),New York (US),Angel,1,300000
New Jersey (US),Pennsylvania (US),Angel,1,500000
New York (US),Pennsylvania (US),Angel,1,600000
Pennsylvania (US),Pennsylvania (US),Angel,1,400000
California (US),Illinois (US),Angel,2,756696
Illinois (US),Massachusetts (US),Angel,2,298050
Illinois (US),New York (US),Angel,2,1161161
California (US),United States (US),Angel,1,562500
New York (US),Texas (US),Angel,2,1301786
New York (US),United States (US),Angel,1,337500
Texas (US),United States (US),Angel,1,225000
California (US),Georgia (US),Angel,1,471429
California (US),Michigan (US),Angel,1,157143
Georgia (US),Michigan (US),Angel,1,471429
Georgia (US),Georgia (US),Angel,1,392857
Arizona (US),California (US),Angel,1,800000
Florida (US),Florida (US),Angel,3,617500
Arizona (US),Canada (Else),Angel,1,500000
Arizona (US),Massachusetts (US),Angel,1,500000
Arizona (US),Texas (US),Angel,1,500000
Canada (Else),Massachusetts (US),Angel,1,500000
Canada (Else),Texas (US),Angel,1,500000
Massachusetts (US),Texas (US),Angel,2,785714
Florida (US),Illinois (US),Angel,2,491200
Florida (US),United Kingdom (EU),Angel,1,111200
Illinois (US),United Kingdom (EU),Angel,1,111200
California (US),Missouri (US),Angel,1,750000
Missouri (US),Missouri (US),Angel,2,675000
District of Columbia (US),Indiana (US),Angel,1,200000
District of Columbia (US),North Carolina (US),Angel,1,150000
Indiana (US),North Carolina (US),Angel,1,150000
Indiana (US),Indiana (US),Angel,1,100000
Connecticut (US),Rhode Island (US),Angel,1,500000
Connecticut (US),Illinois (US),Angel,1,214286
Connecticut (US),Texas (US),Angel,1,214286
Illinois (US),Texas (US),Angel,1,214286
Ireland (EU),North Carolina (US),Angel,1,187500
Ireland (EU),Spain (EU),Angel,1,187500
North Carolina (US),Spain (EU),Angel,1,125000
Connecticut (US),Florida (US),Angel,1,112500
Connecticut (US),Kansas (US),Angel,1,75000
Florida (US),Kansas (US),Angel,1,112500
Texas (US),Texas (US),Angel,1,652260
Illinois (US),Illinois (US),Angel,1,253333
California (US),Colorado (US),Angel,1,800000
Colorado (US),New York (US),Angel,1,1600000
California (US),Nevada (US),Angel,2,1055238
California (US),Ohio (US),Angel,1,428571
Florida (US),Nevada (US),Angel,1,285714
Florida (US),Ohio (US),Angel,2,885714
Florida (US),Texas (US),Angel,1,285714
Massachusetts (US),Nevada (US),Angel,1,285714
Massachusetts (US),Ohio (US),Angel,1,285714
Nevada (US),Ohio (US),Angel,1,285714
Nevada (US),Texas (US),Angel,1,285714
Ohio (US),Texas (US),Angel,1,285714
Florida (US),France (EU),Angel,1,142857
France (EU),New York (US),Angel,1,214286
California (US),Virginia (US),Angel,1,2600000
Argentina (Else),New York (US),Angel,1,50000
Argentina (Else),Argentina (Else),Angel,1,33333
California (US),Utah (US),Angel,1,150000
District of Columbia (US),Virginia (US),Angel,1,185000
California (US),New Zealand (Else),Angel,1,626667
Germany (EU),Nevada (US),Angel,1,313333
Germany (EU),New Zealand (Else),Angel,1,313333
Nevada (US),New Zealand (Else),Angel,1,313333
Missouri (US),United States (US),Angel,1,380000
Illinois (US),Wisconsin (US),Angel,1,221500
California (US),Colorado (US),Convertible Note,1,187500
California (US),Illinois (US),Convertible Note,1,150000
California (US),Massachusetts (US),Convertible Note,1,187500
California (US),Michigan (US),Convertible Note,1,150000
California (US),New York (US),Convertible Note,5,4565500
California (US),Puerto Rico (Else),Convertible Note,1,150000
California (US),South Africa (Else),Convertible Note,1,150000
California (US),Virginia (US),Convertible Note,1,150000
Colorado (US),Illinois (US),Convertible Note,1,112500
Colorado (US),Massachusetts (US),Convertible Note,1,150000
Colorado (US),Michigan (US),Convertible Note,1,112500
Colorado (US),New York (US),Convertible Note,1,525000
Colorado (US),Puerto Rico (Else),Convertible Note,1,112500
Colorado (US),South Africa (Else),Convertible Note,1,112500
Colorado (US),Virginia (US),Convertible Note,1,112500
Illinois (US),Massachusetts (US),Convertible Note,1,112500
Illinois (US),Michigan (US),Convertible Note,1,75000
Illinois (US),New York (US),Convertible Note,1,487500
Illinois (US),Puerto Rico (Else),Convertible Note,1,75000
Illinois (US),South Africa (Else),Convertible Note,1,75000
Illinois (US),Virginia (US),Convertible Note,1,75000
Massachusetts (US),Michigan (US),Convertible Note,1,112500
Massachusetts (US),New York (US),Convertible Note,1,525000
Massachusetts (US),Puerto Rico (Else),Convertible Note,1,112500
Massachusetts (US),South Africa (Else),Convertible Note,1,112500
Massachusetts (US),Virginia (US),Convertible Note,1,112500
Michigan (US),New York (US),Convertible Note,1,487500
Michigan (US),Puerto Rico (Else),Convertible Note,1,75000
Michigan (US),South Africa (Else),Convertible Note,1,75000
Michigan (US),Virginia (US),Convertible Note,1,75000
New York (US),Puerto Rico (Else),Convertible Note,1,487500
New York (US),South Africa (Else),Convertible Note,1,487500
New York (US),Virginia (US),Convertible Note,1,487500
Puerto Rico (Else),South Africa (Else),Convertible Note,1,75000
Puerto Rico (Else),Virginia (US),Convertible Note,1,75000
South Africa (Else),Virginia (US),Convertible Note,1,75000
California (US),California (US),Convertible Note,8,5361250
Colorado (US),Colorado (US),Convertible Note,1,75000
Massachusetts (US),Massachusetts (US),Convertible Note,3,897857
New York (US),New York (US),Convertible Note,2,863000
Japan (Else),New York (US),Convertible Note,1,472000
Maryland (US),Virginia (US),Convertible Note,1,1755000
Massachusetts (US),Ukraine (Else),Convertible Note,1,200000
Ukraine (Else),Ukraine (Else),Convertible Note,1,120000
Belgium (EU),California (US),Convertible Note,1,2000000
Belgium (EU),New York (US),Convertible Note,1,800000
Belgium (EU),United Kingdom (EU),Convertible Note,1,800000
California (US),United Kingdom (EU),Convertible Note,1,2000000
New York (US),United Kingdom (EU),Convertible Note,1,800000
Kentucky (US),Massachusetts (US),Convertible Note,1,1114286
Kentucky (US),Ohio (US),Convertible Note,1,742857
Kentucky (US),South Carolina (US),Convertible Note,1,1485714
Massachusetts (US),Ohio (US),Convertible Note,1,1114286
Massachusetts (US),South Carolina (US),Convertible Note,1,1857143
Ohio (US),South Carolina (US),Convertible Note,1,1485714
South Carolina (US),South Carolina (US),Convertible Note,1,1114286
California (US),Washington (US),Convertible Note,1,100000
Indiana (US),South Carolina (US),Convertible Note,1,250000
California (US),Texas (US),Convertible Note,1,585000
Illinois (US),United States (US),Convertible Note,1,1004999
California (US),New Jersey (US),Convertible Note,1,350000
California (US),Georgia (US),Debt Financing,2,6200000
California (US),Massachusetts (US),Debt Financing,4,47133333
Georgia (US),Massachusetts (US),Debt Financing,2,6200000
California (US),Indiana (US),Debt Financing,1,8000000
California (US),Germany (EU),Debt Financing,2,121333333
California (US),New York (US),Debt Financing,6,309433333
California (US),Oklahoma (US),Debt Financing,1,3333333
Georgia (US),Germany (EU),Debt Financing,1,3333333
Georgia (US),New York (US),Debt Financing,1,3333333
Georgia (US),Oklahoma (US),Debt Financing,1,3333333
Germany (EU),Massachusetts (US),Debt Financing,1,3333333
Germany (EU),New York (US),Debt Financing,2,121333333
Germany (EU),Oklahoma (US),Debt Financing,1,3333333
Massachusetts (US),New York (US),Debt Financing,3,24266667
Massachusetts (US),Oklahoma (US),Debt Financing,1,3333333
New York (US),Oklahoma (US),Debt Financing,1,3333333
California (US),Illinois (US),Debt Financing,3,95333333
Illinois (US),New York (US),Debt Financing,1,164000000
New York (US),New York (US),Debt Financing,8,774430038
California (US),Texas (US),Debt Financing,4,34583333
Illinois (US),Texas (US),Debt Financing,1,5333333
California (US),California (US),Debt Financing,8,141885808
Illinois (US),North Carolina (US),Debt Financing,1,71333333
Illinois (US),United Kingdom (EU),Debt Financing,1,71333333
North Carolina (US),United Kingdom (EU),Debt Financing,1,71333333
Canada (Else),North Carolina (US),Debt Financing,1,60000000
Canada (Else),Switzerland (EU),Debt Financing,1,60000000
