from,to,round,deals,value
New York (US),New York (US),Series A,456,4671169265
Spain (EU),Spain (EU),Series A,25,186672947
Brazil (Else),El Salvador (Else),Series A,2,13300000
Brazil (Else),Georgia (US),Series A,3,21810958
Brazil (Else),Massachusetts (US),Series A,7,39749998
El Salvador (Else),Georgia (US),Series A,1,8800000
El Salvador (Else),Massachusetts (US),Series A,2,48800000
El Salvador (Else),Spain (EU),Series A,1,8800000
Georgia (US),Massachusetts (US),Series A,20,133116181
Georgia (US),Spain (EU),Series A,3,17700000
Massachusetts (US),Spain (EU),Series A,9,28201576
Brazil (Else),Brazil (Else),Series A,52,428727701
Argentina (Else),Lebanon (Else),Series A,1,1166667
Argentina (Else),Singapore (Else),Series A,2,9500000
California (US),Lebanon (Else),Series A,2,12729167
California (US),Singapore (Else),Series A,158,1538474033
Lebanon (Else),New York (US),Series A,2,5791667
Lebanon (Else),Singapore (Else),Series A,2,5791667
Lebanon (Else),Spain (EU),Series A,1,1166667
New York (US),Singapore (Else),Series A,101,717274035
Singapore (Else),Spain (EU),Series A,10,41631808
New York (US),United Kingdom (EU),Series B,140,3838518577
Brazil (Else),California (US),Series Unknown,10,189798342
Brazil (Else),New York (US),Series Unknown,7,237067739
California (US),New York (US),Series Unknown,155,4655410124
Argentina (Else),Mexico (Else),Series Unknown,1,1500000
Argentina (Else),Singapore (Else),Series Unknown,1,1500000
Mexico (Else),Singapore (Else),Series Unknown,2,1530000
Argentina (Else),Argentina (Else),Series Unknown,1,1000000
Australia (Else),United States (US),Angel,1,4573922
Australia (Else),Australia (Else),Angel,2,5377299
Australia (Else),Australia (Else),Corporate Round,1,28900000
Japan (Else),The Netherlands (EU),Corporate Round,1,32307440
Australia (Else),Japan (Else),Corporate Round,1,21000000
Australia (Else),California (US),Pre Seed,19,13472906
Australia (Else),China (Else),Pre Seed,2,703171
California (US),China (Else),Pre Seed,13,18126765
Australia (Else),Australia (Else),Pre Seed,19,12968419
China (Else),China (Else),Pre Seed,4,3156682
Australia (Else),New York (US),Pre Seed,8,6608583
Australia (Else),United Kingdom (EU),Pre Seed,7,5462102
China (Else),United Kingdom (EU),Pre Seed,8,5148956
Hong Kong (Else),Hong Kong (Else),Pre Seed,21,9150858
Australia (Else),Singapore (Else),Pre Seed,8,4284197
Australia (Else),South Africa (Else),Pre Seed,2,871701
California (US),South Africa (Else),Pre Seed,5,1619007
Australia (Else),Greece (EU),Pre Seed,1,2000000
Australia (Else),Washington (US),Pre Seed,3,2994737
Greece (EU),Washington (US),Pre Seed,1,2000000
Australia (Else),New Zealand (Else),Pre Seed,2,1532500
Germany (EU),Massachusetts (US),Pre Seed,9,8915053
Australia (Else),Germany (EU),Pre Seed,5,3193481
Australia (Else),Norway (EU),Seed,2,2248413
Australia (Else),Washington (US),Seed,15,24977475
Norway (EU),Washington (US),Seed,1,433333
Australia (Else),Australia (Else),Seed,111,221113457
Norway (EU),Norway (EU),Seed,14,26362351
Australia (Else),California (US),Seed,112,303048137
Australia (Else),Texas (US),Seed,20,22396467
Switzerland (EU),United Kingdom (EU),Seed,85,230306230
Minnesota (US),United Kingdom (EU),Seed,6,6597753
Australia (Else),New York (US),Seed,86,166912187
Australia (Else),Singapore (Else),Seed,65,78163115
Australia (Else),Turkey (Else),Seed,8,5739603
Australia (Else),United Kingdom (EU),Seed,58,92802978
New York (US),Turkey (Else),Seed,21,22859052
Singapore (Else),Turkey (Else),Seed,12,11329731
Turkey (Else),United Kingdom (EU),Seed,33,63112501
California (US),Cayman Islands (Else),Seed,74,148779940
California (US),Gibraltar (Else),Seed,22,47234960
California (US),Hong Kong (Else),Seed,202,744303953
California (US),India (Else),Seed,262,677060170
California (US),Monaco (Else),Seed,9,13538398
California (US),Taiwan (Else),Seed,72,142022432
California (US),United Arab Emirates (Else),Seed,121,261418836
Cayman Islands (Else),Gibraltar (Else),Seed,5,2831129
Cayman Islands (Else),Hong Kong (Else),Seed,44,44707645
Cayman Islands (Else),Illinois (US),Seed,18,16234638
Cayman Islands (Else),India (Else),Seed,8,7824567
Cayman Islands (Else),Monaco (Else),Seed,1,526316
Cayman Islands (Else),New York (US),Seed,62,89637848
Cayman Islands (Else),Singapore (Else),Seed,51,61601544
Cayman Islands (Else),Taiwan (Else),Seed,14,10070876
Cayman Islands (Else),United Arab Emirates (Else),Seed,19,14647584
Gibraltar (Else),Hong Kong (Else),Seed,11,13243373
Gibraltar (Else),Illinois (US),Seed,3,1842415
Gibraltar (Else),India (Else),Seed,3,1929257
Gibraltar (Else),Monaco (Else),Seed,1,526316
Gibraltar (Else),New York (US),Seed,24,36458224
Gibraltar (Else),Singapore (Else),Seed,17,18896027
Gibraltar (Else),Taiwan (Else),Seed,4,5058367
Gibraltar (Else),United Arab Emirates (Else),Seed,5,3086482
Hong Kong (Else),Illinois (US),Seed,44,54135019
Hong Kong (Else),India (Else),Seed,36,54451616
Hong Kong (Else),Monaco (Else),Seed,4,5708401
Hong Kong (Else),New York (US),Seed,149,407701099
Hong Kong (Else),Singapore (Else),Seed,154,364936582
Hong Kong (Else),Taiwan (Else),Seed,48,61696969
Hong Kong (Else),United Arab Emirates (Else),Seed,53,88416621
Illinois (US),India (Else),Seed,21,25564160
Illinois (US),Monaco (Else),Seed,4,2479915
Illinois (US),Singapore (Else),Seed,62,87971568
Illinois (US),Taiwan (Else),Seed,15,17713171
Illinois (US),United Arab Emirates (Else),Seed,14,16215746
India (Else),Monaco (Else),Seed,1,526316
India (Else),New York (US),Seed,138,358423028
India (Else),Singapore (Else),Seed,147,264832887
India (Else),Taiwan (Else),Seed,10,10699478
India (Else),United Arab Emirates (Else),Seed,51,84594285
Monaco (Else),New York (US),Seed,8,7497867
Monaco (Else),Singapore (Else),Seed,6,5555460
Monaco (Else),Taiwan (Else),Seed,2,879257
Monaco (Else),United Arab Emirates (Else),Seed,2,879257
New York (US),Taiwan (Else),Seed,56,81778667
New York (US),United Arab Emirates (Else),Seed,91,171555643
Singapore (Else),Taiwan (Else),Seed,56,95085277
Singapore (Else),United Arab Emirates (Else),Seed,76,109667261
Taiwan (Else),United Arab Emirates (Else),Seed,22,23678745
Illinois (US),Illinois (US),Seed,59,75710093
Australia (Else),Minnesota (US),Seed,3,4627664
California (US),Minnesota (US),Seed,33,79744876
Australia (Else),Hong Kong (Else),Seed,40,41817809
Hong Kong (Else),United Kingdom (EU),Seed,103,215163721
Australia (Else),Switzerland (EU),Seed,15,16988791
Minnesota (US),Switzerland (EU),Seed,6,9308310
Australia (Else),Florida (US),Seed,22,20685433
Australia (Else),South Africa (Else),Seed,2,1778424
New York (US),Norway (EU),Seed,5,14493463
New York (US),South Africa (Else),Seed,16,18668445
Norway (EU),South Africa (Else),Seed,2,1292857
South Africa (Else),South Africa (Else),Seed,14,23378899
Australia (Else),Vietnam (Else),Seed,9,5871461
California (US),Vietnam (Else),Seed,36,41439673
Hong Kong (Else),Vietnam (Else),Seed,24,21700187
Australia (Else),South Carolina (US),Seed,1,2070000
New York (US),South Carolina (US),Seed,8,8626853
Australia (Else),Germany (EU),Seed,27,38382291
California (US),Germany (EU),Seed,303,1131595675
Germany (EU),New York (US),Seed,214,697585495
Germany (EU),United Kingdom (EU),Seed,219,635386009
California (US),Isle of Man (Else),Seed,3,8547619
California (US),Seychelles (Else),Seed,40,55623783
Hong Kong (Else),Isle of Man (Else),Seed,1,9000000
Hong Kong (Else),Seychelles (Else),Seed,30,42331779
India (Else),Isle of Man (Else),Seed,2,6555556
India (Else),Seychelles (Else),Seed,5,8016371
Isle of Man (Else),Seychelles (Else),Seed,1,6000000
Isle of Man (Else),Singapore (Else),Seed,1,6000000
Seychelles (Else),Singapore (Else),Seed,35,55919624
Hong Kong (Else),Hong Kong (Else),Seed,100,173579301
Australia (Else),Indiana (US),Seed,1,3610319
Australia (Else),Japan (Else),Seed,5,6356153
Germany (EU),Indiana (US),Seed,2,1953440
Germany (EU),Japan (Else),Seed,11,12871076
Indiana (US),Japan (Else),Seed,1,1203440
Indiana (US),New York (US),Seed,10,20188930
Japan (Else),New York (US),Seed,49,71291509
Australia (Else),Luxembourg (EU),Seed,6,5915206
Luxembourg (EU),New York (US),Seed,24,49266313
Luxembourg (EU),United Kingdom (EU),Seed,25,44716993
Australia (Else),Spain (EU),Seed,5,8323596
Australia (Else),China (Else),Seed,23,22760478
Cayman Islands (Else),China (Else),Seed,31,41909915
Cayman Islands (Else),Florida (US),Seed,22,22515066
Cayman Islands (Else),Texas (US),Seed,16,14529642
China (Else),Florida (US),Seed,24,28334768
China (Else),Illinois (US),Seed,34,84616493
China (Else),Singapore (Else),Seed,101,546008031
China (Else),Texas (US),Seed,21,55386300
Florida (US),Illinois (US),Seed,48,55143157
Florida (US),Singapore (Else),Seed,79,176789850
Florida (US),Texas (US),Seed,57,153383640
Illinois (US),Texas (US),Seed,54,77774934
China (Else),China (Else),Seed,139,2023292762
Singapore (Else),Singapore (Else),Seed,244,347103901
Estonia (EU),Finland (EU),Seed,7,8923631
Estonia (EU),Latvia (EU),Seed,6,9015382
Estonia (EU),Lithuania (EU),Seed,7,8727883
Finland (EU),Latvia (EU),Seed,4,3589556
Finland (EU),Lithuania (EU),Seed,3,2622690
Latvia (EU),Lithuania (EU),Seed,5,4957185
Australia (Else),New Zealand (Else),Seed,10,10046888
California (US),New Zealand (Else),Seed,20,54414497
Australia (Else),Austria (EU),Seed,3,2230866
Australia (Else),Canada (Else),Seed,27,39596099
Australia (Else),Cayman Islands (Else),Seed,15,13268166
Australia (Else),Estonia (EU),Seed,4,2577199
Australia (Else),Illinois (US),Seed,18,18069353
Australia (Else),Seychelles (Else),Seed,12,7438937
Australia (Else),United Arab Emirates (Else),Seed,22,19859089
Austria (EU),California (US),Seed,38,84842621
Austria (EU),Canada (Else),Seed,3,1685048
Austria (EU),Cayman Islands (Else),Seed,3,3330866
Austria (EU),China (Else),Seed,3,7439928
Austria (EU),Estonia (EU),Seed,1,619048
Austria (EU),Germany (EU),Seed,41,85628363
Austria (EU),Hong Kong (Else),Seed,5,9429708
Austria (EU),Illinois (US),Seed,4,5221313
Austria (EU),New York (US),Seed,31,54087020
Austria (EU),Seychelles (Else),Seed,1,1238095
Austria (EU),Singapore (Else),Seed,7,12581816
Austria (EU),Turkey (Else),Seed,3,1157509
Austria (EU),United Arab Emirates (Else),Seed,7,8735714
California (US),China (Else),Seed,148,590846340
California (US),Estonia (EU),Seed,29,73750108
California (US),Turkey (Else),Seed,40,71140613
Canada (Else),Cayman Islands (Else),Seed,15,17721243
Canada (Else),China (Else),Seed,28,43870065
Canada (Else),Estonia (EU),Seed,3,2217509
Canada (Else),Germany (EU),Seed,37,56376324
Canada (Else),Hong Kong (Else),Seed,41,66847686
Canada (Else),Illinois (US),Seed,37,61554974
Canada (Else),Seychelles (Else),Seed,11,9155242
Canada (Else),Singapore (Else),Seed,57,85908184
Canada (Else),Turkey (Else),Seed,7,4536974
Canada (Else),United Arab Emirates (Else),Seed,26,28314928
Cayman Islands (Else),Estonia (EU),Seed,6,5413346
Cayman Islands (Else),Germany (EU),Seed,14,16013255
Cayman Islands (Else),Seychelles (Else),Seed,12,8436252
Cayman Islands (Else),Turkey (Else),Seed,5,2906548
China (Else),Estonia (EU),Seed,9,8637828
China (Else),Germany (EU),Seed,25,33405404
China (Else),Hong Kong (Else),Seed,87,754715150
China (Else),New York (US),Seed,86,223100539
China (Else),Seychelles (Else),Seed,27,31899901
China (Else),Turkey (Else),Seed,4,3286905
China (Else),United Arab Emirates (Else),Seed,32,53143980
Estonia (EU),Germany (EU),Seed,10,22934597
Estonia (EU),Hong Kong (Else),Seed,8,6366247
Estonia (EU),Illinois (US),Seed,7,6578215
Estonia (EU),New York (US),Seed,18,21687629
Estonia (EU),Seychelles (Else),Seed,3,2098095
Estonia (EU),Singapore (Else),Seed,12,16578203
Estonia (EU),Turkey (Else),Seed,7,4100003
Estonia (EU),United Arab Emirates (Else),Seed,4,2660866
Germany (EU),Hong Kong (Else),Seed,39,71330953
Germany (EU),Illinois (US),Seed,19,20818015
Germany (EU),Seychelles (Else),Seed,8,4168674
Germany (EU),Singapore (Else),Seed,87,166334081
Germany (EU),Turkey (Else),Seed,12,24076150
Germany (EU),United Arab Emirates (Else),Seed,38,95670330
Hong Kong (Else),Turkey (Else),Seed,6,5922817
Illinois (US),Seychelles (Else),Seed,11,9806808
Illinois (US),Turkey (Else),Seed,3,3764881
New York (US),Seychelles (Else),Seed,28,28820498
Seychelles (Else),Turkey (Else),Seed,6,3731151
Seychelles (Else),United Arab Emirates (Else),Seed,15,9645033
Turkey (Else),United Arab Emirates (Else),Seed,15,14137477
Seychelles (Else),Seychelles (Else),Seed,6,4163852
Australia (Else),Portugal (EU),Seed,6,5503791
Australia (Else),The Netherlands (EU),Seed,11,9107256
Australia (Else),Virginia (US),Seed,6,10159244
California (US),Portugal (EU),Seed,26,54753889
California (US),The Netherlands (EU),Seed,92,199171142
California (US),Virginia (US),Seed,61,407537080
Hong Kong (Else),Portugal (EU),Seed,9,6905314
Hong Kong (Else),Texas (US),Seed,31,75120270
Hong Kong (Else),The Netherlands (EU),Seed,22,42363959
Hong Kong (Else),Virginia (US),Seed,7,35619518
Hong Kong (Else),Washington (US),Seed,16,19405544
Portugal (EU),Texas (US),Seed,2,2467857
Portugal (EU),The Netherlands (EU),Seed,9,10096096
Portugal (EU),United Kingdom (EU),Seed,28,36938675
Portugal (EU),Virginia (US),Seed,1,625000
Portugal (EU),Washington (US),Seed,5,3690390
Texas (US),The Netherlands (EU),Seed,16,40228502
Texas (US),Virginia (US),Seed,24,67649975
The Netherlands (EU),United Kingdom (EU),Seed,77,148389451
The Netherlands (EU),Virginia (US),Seed,6,22598530
The Netherlands (EU),Washington (US),Seed,14,17308203
United Kingdom (EU),Virginia (US),Seed,21,73179113
Virginia (US),Washington (US),Seed,11,15219361
Australia (Else),New Jersey (US),Seed,10,7949412
Estonia (EU),New Jersey (US),Seed,3,2068361
Estonia (EU),United Kingdom (EU),Seed,17,43340940
Estonia (EU),Vietnam (Else),Seed,2,903727
Hong Kong (Else),New Jersey (US),Seed,9,7367464
New Jersey (US),Singapore (Else),Seed,35,33395424
New Jersey (US),United Kingdom (EU),Seed,22,40591408
New Jersey (US),Vietnam (Else),Seed,2,754725
Singapore (Else),Vietnam (Else),Seed,48,69094575
United Kingdom (EU),Vietnam (Else),Seed,17,13964008
California (US),Massachusetts (US),Seed,344,1280310870
California (US),North Carolina (US),Seed,42,138185641
Germany (EU),Massachusetts (US),Seed,57,122655501
Germany (EU),North Carolina (US),Seed,3,4346025
Germany (EU),Puerto Rico (Else),Seed,14,16838661
Germany (EU),The Netherlands (EU),Seed,40,112260885
Germany (EU),Washington (US),Seed,30,43102896
Hong Kong (Else),Massachusetts (US),Seed,31,66762457
Hong Kong (Else),North Carolina (US),Seed,4,3571503
Hong Kong (Else),Puerto Rico (Else),Seed,29,49631373
Massachusetts (US),New York (US),Seed,254,777138230
Massachusetts (US),North Carolina (US),Seed,7,11475606
Massachusetts (US),Puerto Rico (Else),Seed,9,11506703
Massachusetts (US),Seychelles (Else),Seed,3,1165556
Massachusetts (US),Singapore (Else),Seed,59,86916938
Massachusetts (US),The Netherlands (EU),Seed,17,43389186
