from,to,round,deals,value
Japan (Else),Massachusetts (US),Series A,7,20545744
Japan (Else),New York (US),Series A,21,97073118
Japan (Else),United States (US),Series A,1,1873946
Massachusetts (US),New York (US),Series A,57,411139949
Massachusetts (US),United States (US),Series A,4,10260918
New York (US),United States (US),Series A,6,13904898
Massachusetts (US),Massachusetts (US),Series A,36,265970928
Finland (EU),Hong Kong (Else),Series A,1,6666667
Hong Kong (Else),Sweden (EU),Series A,1,6666667
Finland (EU),Germany (EU),Series A,4,9721986
California (US),Finland (EU),Series A,3,23214286
California (US),Finland (EU),Series B,4,25451855
Finland (EU),New York (US),Series B,3,11166667
Finland (EU),Finland (EU),Series B,2,18234466
Finland (EU),Sweden (EU),Series B,1,16100000
Finland (EU),France (EU),Series C,1,3986049
Finland (EU),Luxembourg (EU),Series C,1,3986049
Finland (EU),Russian Federation (Else),Series C,1,3986049
France (EU),Luxembourg (EU),Series C,3,27505851
France (EU),Russian Federation (Else),Series C,2,7589051
Luxembourg (EU),Russian Federation (Else),Series C,1,2657366
Finland (EU),Finland (EU),Series C,1,2657366
Finland (EU),Finland (EU),Series Unknown,9,22160245
Denmark (EU),Sweden (EU),Series Unknown,3,32240468
Denmark (EU),United Kingdom (EU),Series Unknown,3,17507734
Sweden (EU),United Kingdom (EU),Series Unknown,8,282281122
Finland (EU),Sweden (EU),Series Unknown,2,10650000
Finland (EU),Germany (EU),Series Unknown,2,6036226
Finland (EU),United Kingdom (EU),Series Unknown,2,6717369
Germany (EU),United Kingdom (EU),Series Unknown,12,268442286
California (US),Finland (EU),Series Unknown,2,3674194
Switzerland (EU),Ukraine (Else),Series Unknown,1,1000000
Belgium (EU),Finland (EU),Series Unknown,1,2600000
Finland (EU),Israel (Else),Series Unknown,1,7277047
Finland (EU),Åland Islands (Else),Series Unknown,1,7277047
Israel (Else),Åland Islands (Else),Series Unknown,1,7277047
France (EU),France (EU),Angel,4,2105373
Belgium (EU),France (EU),Angel,1,668561
California (US),France (EU),Angel,2,528571
California (US),New York (US),Angel,15,6949826
France (EU),New York (US),Angel,1,357143
France (EU),United Kingdom (EU),Angel,2,2321645
France (EU),France (EU),Convertible Note,5,4138168
France (EU),France (EU),Corporate Round,1,20489261
France (EU),France (EU),Debt Financing,3,422200510
France (EU),The Netherlands (EU),Debt Financing,1,429006969
France (EU),France (EU),Equity Crowdfunding,2,3169498
Belgium (EU),France (EU),Grant,3,5782617
Italy (EU),United Kingdom (EU),Post IPO Debt,1,7091812
Italy (EU),Italy (EU),Post IPO Debt,1,5318859
France (EU),Luxembourg (EU),Post IPO Debt,1,8363220
California (US),France (EU),Pre Seed,3,705000
France (EU),United Kingdom (EU),Pre Seed,1,400000
France (EU),France (EU),Pre Seed,4,1327762
France (EU),New York (US),Pre Seed,2,514612
France (EU),Virginia (US),Pre Seed,2,2028992
France (EU),Italy (EU),Private Equity,1,22514071
France (EU),France (EU),Private Equity,4,29795697
France (EU),United Kingdom (EU),Private Equity,2,220027758
Denmark (EU),France (EU),Private Equity,1,19414774
Denmark (EU),Luxembourg (EU),Private Equity,1,19414774
Denmark (EU),United Kingdom (EU),Private Equity,2,41914774
France (EU),Luxembourg (EU),Private Equity,1,19414774
Luxembourg (EU),United Kingdom (EU),Private Equity,1,19414774
New York (US),United Kingdom (EU),Private Equity,4,432937890
France (EU),Switzerland (EU),Seed,4,5581909
Belgium (EU),France (EU),Seed,10,9262745
Belgium (EU),Italy (EU),Seed,2,538194
Belgium (EU),United Kingdom (EU),Seed,6,1665743
France (EU),Italy (EU),Seed,4,1863418
Italy (EU),New York (US),Seed,3,2024897
Italy (EU),Spain (EU),Seed,2,1051304
Italy (EU),United Kingdom (EU),Seed,7,5900246
Italy (EU),Italy (EU),Seed,21,18622523
France (EU),Japan (Else),Seed,3,4308411
France (EU),Germany (EU),Seed,13,17547598
Belgium (EU),California (US),Seed,17,14172046
Germany (EU),United Kingdom (EU),Seed,29,57247931
Belgium (EU),Texas (US),Seed,4,2002898
Germany (EU),Texas (US),Seed,4,2049565
France (EU),India (Else),Seed,3,4185717
Missouri (US),New York (US),Seed,8,1416190
France (EU),France (EU),Series A,66,330709055
France (EU),Spain (EU),Series A,2,14708408
Belgium (EU),France (EU),Series A,5,24687945
Belgium (EU),United Kingdom (EU),Series A,6,32848283
France (EU),United Kingdom (EU),Series A,17,110821091
California (US),France (EU),Series A,18,176101607
France (EU),New York (US),Series A,16,127069902
Czech Republic (EU),Denmark (EU),Series A,1,4285714
Czech Republic (EU),Germany (EU),Series A,2,6135714
Czech Republic (EU),Italy (EU),Series A,1,4285714
Czech Republic (EU),Luxembourg (EU),Series A,1,4285714
Czech Republic (EU),Poland (EU),Series A,1,4285714
Denmark (EU),Italy (EU),Series A,2,8000000
Denmark (EU),Luxembourg (EU),Series A,1,2857143
Denmark (EU),Poland (EU),Series A,1,2857143
Germany (EU),Italy (EU),Series A,5,14045591
Germany (EU),Poland (EU),Series A,2,5392131
Italy (EU),Luxembourg (EU),Series A,2,5387152
Italy (EU),Poland (EU),Series A,1,2857143
Luxembourg (EU),Poland (EU),Series A,1,2857143
Czech Republic (EU),Czech Republic (EU),Series A,1,2857143
France (EU),Germany (EU),Series A,11,72297361
Germany (EU),Germany (EU),Series A,49,185934444
France (EU),Luxembourg (EU),Series A,2,3602077
France (EU),Georgia (US),Series A,2,9800122
France (EU),Portugal (EU),Series A,2,6778152
Georgia (US),Portugal (EU),Series A,2,2367452
France (EU),New Jersey (US),Series A,1,4000000
France (EU),Israel (Else),Series A,5,27780000
France (EU),Switzerland (EU),Series B,5,109894219
California (US),France (EU),Series B,21,343821131
California (US),Germany (EU),Series B,25,245309431
France (EU),Philippines (Else),Series B,1,4976451
France (EU),United Kingdom (EU),Series B,8,82251496
Philippines (Else),United Kingdom (EU),Series B,1,4976451
Belgium (EU),France (EU),Series B,1,4183400
Belgium (EU),New York (US),Series B,1,2390514
France (EU),New York (US),Series B,9,106800079
France (EU),Singapore (Else),Series B,4,34233561
Denmark (EU),Spain (EU),Series B,1,6840000
France (EU),Spain (EU),Series B,2,24244128
France (EU),The Netherlands (EU),Series B,4,31452805
Spain (EU),The Netherlands (EU),Series B,1,10564128
France (EU),Malaysia (Else),Series B,1,38500000
France (EU),France (EU),Series C,9,219847896
California (US),France (EU),Series C,11,202769982
California (US),South Korea (Else),Series C,5,55298535
California (US),Switzerland (EU),Series C,8,109913231
California (US),Taiwan (Else),Series C,1,19306417
France (EU),Japan (Else),Series C,1,57919251
France (EU),New York (US),Series C,9,322320326
France (EU),South Korea (Else),Series C,1,57919251
France (EU),Switzerland (EU),Series C,5,116804254
France (EU),Taiwan (Else),Series C,1,57919251
Japan (Else),New York (US),Series C,10,128490451
Japan (Else),South Korea (Else),Series C,1,19306417
Japan (Else),Switzerland (EU),Series C,1,19306417
Japan (Else),Taiwan (Else),Series C,2,31406417
New York (US),South Korea (Else),Series C,3,38014750
New York (US),Switzerland (EU),Series C,7,187666224
New York (US),Taiwan (Else),Series C,2,31406417
South Korea (Else),Switzerland (EU),Series C,1,19306417
South Korea (Else),Taiwan (Else),Series C,1,19306417
Switzerland (EU),Taiwan (Else),Series C,1,19306417
Alabama (US),California (US),Series C,1,3333333
Alabama (US),France (EU),Series C,1,6666667
Alabama (US),Switzerland (EU),Series C,1,3333333
Denmark (EU),France (EU),Series C,1,13108530
Denmark (EU),Switzerland (EU),Series C,4,27959587
France (EU),France (EU),Series D,6,57444813
France (EU),New York (US),Series E,3,251629560
California (US),France (EU),Series E,2,162366178
California (US),Saudi Arabia (Else),Series E,1,39709853
France (EU),Saudi Arabia (Else),Series E,1,119129560
New York (US),Saudi Arabia (Else),Series E,1,26473236
France (EU),France (EU),Series E,1,105892942
Australia (Else),France (EU),Series Unknown,2,12682805
California (US),France (EU),Series Unknown,5,14985843
California (US),Luxembourg (EU),Series Unknown,4,24323443
France (EU),Luxembourg (EU),Series Unknown,3,7913187
France (EU),Switzerland (EU),Series Unknown,3,18361905
France (EU),United Kingdom (EU),Series Unknown,8,41294412
Luxembourg (EU),Switzerland (EU),Series Unknown,2,3140175
Luxembourg (EU),United Kingdom (EU),Series Unknown,1,1885714
Switzerland (EU),United Kingdom (EU),Series Unknown,6,38089894
France (EU),Michigan (US),Series Unknown,1,1613597
France (EU),Spain (EU),Series Unknown,1,1338315
Belgium (EU),France (EU),Series Unknown,3,20681269
France (EU),Japan (Else),Series Unknown,3,15066920
France (EU),Minnesota (US),Series Unknown,1,8625000
Minnesota (US),United Kingdom (EU),Series Unknown,2,6280655
France (EU),Tunisia (Else),Series Unknown,1,1100000
France (EU),Italy (EU),Series Unknown,3,9510233
France (EU),France (EU),Undisclosed,5,59914895
Connecticut (US),France (EU),Undisclosed,1,361538
Austria (EU),Germany (EU),Angel,2,882073
Germany (EU),Germany (EU),Angel,4,2451249
France (EU),Germany (EU),Angel,1,112315
France (EU),Monaco (Else),Angel,1,112315
Germany (EU),Monaco (Else),Angel,1,112315
Switzerland (EU),Texas (US),Convertible Note,1,667924
China (Else),Germany (EU),Equity Crowdfunding,1,559502
China (Else),Sweden (EU),Equity Crowdfunding,1,373001
China (Else),Switzerland (EU),Equity Crowdfunding,1,373001
China (Else),United States (US),Equity Crowdfunding,1,373001
Germany (EU),Sweden (EU),Equity Crowdfunding,1,559502
Germany (EU),Switzerland (EU),Equity Crowdfunding,1,559502
Germany (EU),United States (US),Equity Crowdfunding,1,559502
Sweden (EU),Switzerland (EU),Equity Crowdfunding,1,373001
Sweden (EU),United States (US),Equity Crowdfunding,1,373001
Switzerland (EU),United States (US),Equity Crowdfunding,1,373001
Germany (EU),Germany (EU),Equity Crowdfunding,1,373001
California (US),Massachusetts (US),Grant,2,150000
United Kingdom (EU),United Kingdom (EU),Non Equity Assistance,2,533396
Germany (EU),Germany (EU),Pre Seed,2,431490
Germany (EU),New York (US),Pre Seed,2,234885
Germany (EU),Switzerland (EU),Pre Seed,1,449590
Turkey (Else),United Kingdom (EU),Pre Seed,2,116459
Germany (EU),Germany (EU),Private Equity,1,90000000
Germany (EU),Switzerland (EU),Seed,15,22212662
Switzerland (EU),United Kingdom (EU),Seed,10,12339246
Germany (EU),Sweden (EU),Seed,4,8234188
Austria (EU),France (EU),Seed,1,1833333
Germany (EU),Latvia (EU),Seed,1,1627625
Germany (EU),Portugal (EU),Seed,1,1953150
Latvia (EU),Portugal (EU),Seed,1,976575
Portugal (EU),Portugal (EU),Seed,4,1603319
Austria (EU),Liechtenstein (EU),Seed,1,537532
California (US),Liechtenstein (EU),Seed,1,537532
Germany (EU),Liechtenstein (EU),Seed,1,1343831
Germany (EU),Massachusetts (US),Seed,8,4521640
Massachusetts (US),New York (US),Seed,76,89224914
Connecticut (US),Germany (EU),Seed,6,3036300
Germany (EU),Italy (EU),Seed,4,23353838
Colorado (US),Germany (EU),Seed,3,3117098
Colorado (US),United Arab Emirates (Else),Seed,1,85000
Germany (EU),United Arab Emirates (Else),Seed,2,1668333
Germany (EU),Hong Kong (Else),Seed,2,1173077
Hong Kong (Else),Switzerland (EU),Seed,1,750000
Hong Kong (Else),United Kingdom (EU),Seed,14,10500824
Germany (EU),Luxembourg (EU),Seed,4,6527307
California (US),Italy (EU),Seed,5,7323779
Germany (EU),Latvia (EU),Series A,1,23333333
Latvia (EU),The Netherlands (EU),Series A,1,23333333
Luxembourg (EU),Switzerland (EU),Series A,3,5680363
Luxembourg (EU),United Kingdom (EU),Series A,5,21234075
Switzerland (EU),United Kingdom (EU),Series A,11,80674439
Germany (EU),Switzerland (EU),Series A,14,62579449
California (US),Malta (EU),Series A,1,4191022
Germany (EU),Malta (EU),Series A,1,8382045
Austria (EU),California (US),Series A,2,13369231
Austria (EU),France (EU),Series A,1,4307692
Austria (EU),Hong Kong (Else),Series A,1,4307692
Austria (EU),Illinois (US),Series A,1,4307692
Austria (EU),Japan (Else),Series A,1,4307692
Austria (EU),Switzerland (EU),Series A,1,4307692
Austria (EU),Washington (US),Series A,1,4307692
California (US),Japan (Else),Series A,41,341419055
France (EU),Hong Kong (Else),Series A,2,11641026
France (EU),Illinois (US),Series A,2,9807692
France (EU),Japan (Else),Series A,3,24879121
France (EU),Washington (US),Series A,3,14074359
Germany (EU),Hong Kong (Else),Series A,2,9307692
Germany (EU),Illinois (US),Series A,3,32950549
Germany (EU),Japan (Else),Series A,7,20251026
Germany (EU),Washington (US),Series A,1,4307692
Hong Kong (Else),Illinois (US),Series A,2,8507692
Hong Kong (Else),Japan (Else),Series A,5,23804481
Hong Kong (Else),Switzerland (EU),Series A,2,14007692
Hong Kong (Else),United Kingdom (EU),Series A,3,28794872
Hong Kong (Else),Washington (US),Series A,2,11641026
Illinois (US),Japan (Else),Series A,6,32555851
Illinois (US),Switzerland (EU),Series A,2,6707692
Illinois (US),United Kingdom (EU),Series A,9,93677881
Illinois (US),Washington (US),Series A,18,182493451
Japan (Else),Switzerland (EU),Series A,1,4307692
Japan (Else),United Kingdom (EU),Series A,6,42748205
Japan (Else),Washington (US),Series A,3,31707692
Switzerland (EU),Washington (US),Series A,1,4307692
United Kingdom (EU),Washington (US),Series A,4,17678205
Connecticut (US),Germany (EU),Series A,4,9241282
Connecticut (US),United Kingdom (EU),Series A,2,3846197
Ireland (EU),Texas (US),Series A,1,6000000
Luxembourg (EU),Luxembourg (EU),Series A,2,6487585
Germany (EU),Sweden (EU),Series A,6,23030836
Belgium (EU),China (Else),Series A,1,1508748
Belgium (EU),Sweden (EU),Series A,1,2263122
China (Else),Sweden (EU),Series A,1,2263122
Sweden (EU),Sweden (EU),Series A,7,22443035
Denmark (EU),The Netherlands (EU),Series A,1,4821639
California (US),Denmark (EU),Series A,7,67722181
Germany (EU),South Korea (Else),Series A,1,6847313
Sweden (EU),Switzerland (EU),Series A,2,5184918
New York (US),Switzerland (EU),Series A,8,109158798
Czech Republic (EU),United Kingdom (EU),Series A,2,6006319
Belgium (EU),Maryland (US),Series A,1,10468824
Germany (EU),Maryland (US),Series A,1,10468824
Germany (EU),Singapore (Else),Series A,7,23445665
Singapore (Else),United Kingdom (EU),Series A,4,11705380
Germany (EU),New York (US),Series A,13,37036293
Germany (EU),Pennsylvania (US),Series A,2,8660000
France (EU),The Netherlands (EU),Series A,3,42948828
California (US),Malaysia (Else),Series B,5,53583974
Germany (EU),Malaysia (Else),Series B,1,20833333
Germany (EU),Singapore (Else),Series B,3,33833333
Malaysia (Else),Singapore (Else),Series B,2,18791667
California (US),South Africa (Else),Series B,3,34576923
Germany (EU),South Africa (Else),Series B,1,8000000
New York (US),South Africa (Else),Series B,2,46461538
New York (US),United Kingdom (EU),Series B,23,301956953
South Africa (Else),United Kingdom (EU),Series B,3,34076923
United Kingdom (EU),United Kingdom (EU),Series B,30,294170301
Germany (EU),Hong Kong (Else),Series B,1,25000000
Germany (EU),Massachusetts (US),Series B,6,62076190
Germany (EU),Switzerland (EU),Series B,7,72194570
Hong Kong (Else),Switzerland (EU),Series B,2,16666667
Massachusetts (US),Switzerland (EU),Series B,9,103594444
Switzerland (EU),United Kingdom (EU),Series B,7,63884982
Cayman Islands (Else),Germany (EU),Series B,1,6800000
Cayman Islands (Else),New York (US),Series B,2,20728571
Cayman Islands (Else),Switzerland (EU),Series B,1,6800000
Cayman Islands (Else),United Kingdom (EU),Series B,2,16085714
New York (US),Switzerland (EU),Series B,13,124449441
Germany (EU),The Netherlands (EU),Series B,5,46817843
New York (US),The Netherlands (EU),Series B,4,68150219
Switzerland (EU),The Netherlands (EU),Series B,5,119858972
Germany (EU),United Arab Emirates (Else),Series B,1,34410848
District of Columbia (US),The Netherlands (EU),Series B,1,16000000
Switzerland (EU),Switzerland (EU),Series B,6,83114584
Massachusetts (US),Switzerland (EU),Series C,5,79413740
Germany (EU),The Netherlands (EU),Series C,4,67669096
Switzerland (EU),The Netherlands (EU),Series C,1,30000000
France (EU),Germany (EU),Series C,4,185990825
France (EU),United Kingdom (EU),Series C,5,252431675
Germany (EU),Russian Federation (Else),Series C,1,7397527
Germany (EU),United Kingdom (EU),Series C,3,120543125
Russian Federation (Else),United Kingdom (EU),Series C,2,13503113
Germany (EU),Norway (EU),Series C,1,17000000
Luxembourg (EU),Norway (EU),Series C,1,25500000
Luxembourg (EU),Luxembourg (EU),Series C,1,17000000
California (US),Czech Republic (EU),Series D,1,24285714
California (US),The Netherlands (EU),Series D,1,24285714
China (Else),Czech Republic (EU),Series D,1,24285714
China (Else),Germany (EU),Series D,1,36428571
China (Else),The Netherlands (EU),Series D,1,24285714
China (Else),United Kingdom (EU),Series D,5,108125000
Czech Republic (EU),Germany (EU),Series D,1,36428571
Czech Republic (EU),The Netherlands (EU),Series D,1,24285714
Czech Republic (EU),United Kingdom (EU),Series D,1,24285714
Germany (EU),The Netherlands (EU),Series D,2,47018987
Germany (EU),United Kingdom (EU),Series D,2,47018987
The Netherlands (EU),United Kingdom (EU),Series D,2,29580922
California (US),Germany (EU),Series E,3,113102215
California (US),Italy (EU),Series E,2,99000000
California (US),Luxembourg (EU),Series E,1,4888889
California (US),Switzerland (EU),Series E,2,37333333
California (US),United Kingdom (EU),Series E,12,598717451
Germany (EU),Italy (EU),Series E,2,53166667
Germany (EU),Luxembourg (EU),Series E,1,4888889
Germany (EU),Switzerland (EU),Series E,2,19083333
Germany (EU),United Kingdom (EU),Series E,3,138463326
Italy (EU),Luxembourg (EU),Series E,1,7333333
Italy (EU),Switzerland (EU),Series E,1,9777778
Italy (EU),United Kingdom (EU),Series E,2,124361111
Luxembourg (EU),Switzerland (EU),Series E,1,7333333
Luxembourg (EU),United Kingdom (EU),Series E,1,7333333
Switzerland (EU),United Kingdom (EU),Series E,1,9777778
Italy (EU),Italy (EU),Series E,1,4888889
Switzerland (EU),Switzerland (EU),Series E,1,4888889
United Kingdom (EU),United Kingdom (EU),Series E,4,112753329
Czech Republic (EU),Germany (EU),Series E,1,22596113
Germany (EU),Germany (EU),Series E,1,18830094
Germany (EU),Germany (EU),Series F,1,29500000
Germany (EU),Luxembourg (EU),Series G,1,13042500
Germany (EU),United Kingdom (EU),Series G,1,17390000
Luxembourg (EU),United Kingdom (EU),Series G,1,13042500
Germany (EU),Germany (EU),Series G,1,8695000
United Kingdom (EU),United Kingdom (EU),Series G,1,8695000
Germany (EU),Germany (EU),Series H,1,4670330
Germany (EU),Germany (EU),Series Unknown,14,74532195
Germany (EU),Singapore (Else),Series Unknown,1,31400000
Germany (EU),Sweden (EU),Series Unknown,4,208176172
Japan (Else),Massachusetts (US),Series Unknown,4,55147619
Japan (Else),New York (US),Series Unknown,7,97758379
Japan (Else),United Kingdom (EU),Series Unknown,5,180267599
Massachusetts (US),New York (US),Series Unknown,16,126321044
New York (US),United Kingdom (EU),Series Unknown,16,495923622
United Kingdom (EU),United Kingdom (EU),Series Unknown,71,533253180
France (EU),Germany (EU),Series Unknown,4,25399891
Czech Republic (EU),Czech Republic (EU),Series Unknown,1,2500000
Germany (EU),Japan (Else),Series Unknown,3,28958896
Germany (EU),The Netherlands (EU),Series Unknown,3,29059730
Japan (Else),The Netherlands (EU),Series Unknown,2,16315192
California (US),Hong Kong (Else),Series Unknown,5,50157143
Brazil (Else),United Kingdom (EU),Series Unknown,2,52794000
California (US),Tennessee (US),Series Unknown,2,4350000
Kenya (Else),The Netherlands (EU),Debt Financing,1,1500000
California (US),Ghana (Else),Seed,2,1792121
California (US),Israel (Else),Seed,42,96918668
California (US),Nigeria (Else),Seed,5,5302165
Canada (Else),Ghana (Else),Seed,1,1666667
Canada (Else),Israel (Else),Seed,2,2466667
Canada (Else),Nigeria (Else),Seed,1,1666667
Ghana (Else),Israel (Else),Seed,1,1666667
Ghana (Else),New York (US),Seed,2,1718939
Ghana (Else),Nigeria (Else),Seed,2,1687576
Israel (Else),New York (US),Seed,11,16486667
Israel (Else),Nigeria (Else),Seed,1,1666667
New York (US),Nigeria (Else),Seed,6,7276974
Ghana (Else),Ghana (Else),Seed,1,100000
France (EU),Maryland (US),Series A,1,3583333
Greece (EU),Massachusetts (US),Angel,1,300000
Greece (EU),The Netherlands (EU),Angel,1,300000
Massachusetts (US),The Netherlands (EU),Angel,1,200000
Greece (EU),Greece (EU),Angel,1,200000
Greece (EU),Hungary (EU),Debt Financing,1,57246227
Greece (EU),United Kingdom (EU),Post IPO Debt,1,437250604
Greece (EU),Greece (EU),Seed,7,4697285
Greece (EU),United Kingdom (EU),Seed,5,5461412
Greece (EU),Kansas (US),Series Unknown,1,10858223
France (EU),The Netherlands (EU),Convertible Note,1,4000000
California (US),Hong Kong (Else),Angel,1,3000000
California (US),Japan (Else),Post IPO Equity,2,67115168
California (US),Spain (EU),Post IPO Equity,1,2115168
California (US),Switzerland (EU),Post IPO Equity,1,2820224
China (Else),Japan (Else),Post IPO Equity,3,45110112
China (Else),Spain (EU),Post IPO Equity,1,1410112
China (Else),Switzerland (EU),Post IPO Equity,1,2115168
Japan (Else),Spain (EU),Post IPO Equity,1,1410112
Japan (Else),Switzerland (EU),Post IPO Equity,1,2115168
Spain (EU),Switzerland (EU),Post IPO Equity,1,2115168
California (US),California (US),Post IPO Equity,6,195006651
Switzerland (EU),Switzerland (EU),Post IPO Equity,1,1410112
China (Else),New Jersey (US),Pre Seed,1,66667
China (Else),Singapore (Else),Pre Seed,1,66667
California (US),Malaysia (Else),Seed,3,1217000
California (US),Japan (Else),Seed,37,71047518
California (US),New Hampshire (US),Seed,11,16654256
California (US),North Korea (Else),Seed,1,625000
Colorado (US),Hong Kong (Else),Seed,4,3238187
Colorado (US),Japan (Else),Seed,1,625000
Colorado (US),New Hampshire (US),Seed,3,1095760
Colorado (US),North Korea (Else),Seed,1,625000
Colorado (US),Singapore (Else),Seed,1,625000
Colorado (US),United Kingdom (EU),Seed,6,3246587
Hong Kong (Else),Japan (Else),Seed,3,2291667
Hong Kong (Else),New Hampshire (US),Seed,1,625000
Hong Kong (Else),North Korea (Else),Seed,1,625000
Hong Kong (Else),Singapore (Else),Seed,4,4651107
Japan (Else),New Hampshire (US),Seed,1,625000
Japan (Else),North Korea (Else),Seed,1,625000
Japan (Else),Singapore (Else),Seed,12,10585129
Japan (Else),United Kingdom (EU),Seed,5,4043599
New Hampshire (US),North Korea (Else),Seed,1,625000
New Hampshire (US),Singapore (Else),Seed,1,625000
New Hampshire (US),United Kingdom (EU),Seed,3,8512911
North Korea (Else),Singapore (Else),Seed,1,625000
North Korea (Else),United Kingdom (EU),Seed,1,625000
Thailand (Else),United Kingdom (EU),Seed,1,1620000
China (Else),Singapore (Else),Seed,5,26431111
Hong Kong (Else),Hong Kong (Else),Seed,6,4096492
Cayman Islands (Else),Missouri (US),Seed,1,126000
California (US),Indonesia (Else),Series A,8,62652381
China (Else),Indonesia (Else),Series A,3,11120000
Hong Kong (Else),Indonesia (Else),Series A,1,5000000
Hong Kong (Else),Singapore (Else),Series A,3,16833333
Indonesia (Else),Singapore (Else),Series A,9,21330159
Indonesia (Else),Indonesia (Else),Series A,3,6166667
Germany (EU),Taiwan (Else),Series A,2,5993333
Hong Kong (Else),Taiwan (Else),Series A,4,27100000
Japan (Else),Taiwan (Else),Series A,5,17936989
Ghana (Else),Russian Federation (Else),Series B,1,900000
China (Else),Malaysia (Else),Series B,2,86000000
China (Else),Switzerland (EU),Series B,2,70571429
China (Else),The Netherlands (EU),Series B,1,96000000
Malaysia (Else),Switzerland (EU),Series B,2,71323077
Malaysia (Else),The Netherlands (EU),Series B,1,96000000
The Netherlands (EU),The Netherlands (EU),Series B,6,96850874
China (Else),Georgia (Else),Series C,1,93000000
Hungary (EU),Illinois (US),Seed,2,625510
Hungary (EU),Hungary (EU),Seed,5,3965143
Czech Republic (EU),Hungary (EU),Seed,1,1711241
Germany (EU),Hungary (EU),Seed,1,220000
Hungary (EU),Spain (EU),Seed,1,220000
California (US),Hungary (EU),Seed,2,4375436
Hungary (EU),The Netherlands (EU),Series A,1,1450000
California (US),Hungary (EU),Series B,1,2760000
California (US),Louisiana (US),Series B,2,4840000
Finland (EU),Germany (EU),Series B,1,2760000
Finland (EU),Hungary (EU),Series B,1,2760000
Finland (EU),Louisiana (US),Series B,1,2760000
Germany (EU),Hungary (EU),Series B,1,2760000
Germany (EU),Louisiana (US),Series B,1,2760000
Hungary (EU),Louisiana (US),Series B,1,2760000
Germany (EU),Iceland (EU),Seed,1,200000
Iceland (EU),Switzerland (EU),Seed,1,200000
Iceland (EU),Iceland (EU),Seed,1,1733333
Iceland (EU),Norway (EU),Seed,1,4000000
India (Else),India (Else),Angel,44,14944469
California (US),India (Else),Angel,9,3740628
California (US),United Kingdom (EU),Angel,4,1158315
India (Else),New York (US),Angel,3,346429
India (Else),United Kingdom (EU),Angel,4,1758488
New York (US),United Kingdom (EU),Angel,5,1111171
Hong Kong (Else),India (Else),Angel,3,481667
India (Else),Singapore (Else),Angel,4,1076667
Hong Kong (Else),Singapore (Else),Angel,1,166667
New York (US),Singapore (Else),Angel,1,80000
Illinois (US),India (Else),Angel,1,180000
India (Else),United States (US),Angel,1,377000
Arizona (US),India (Else),Angel,1,297663
California (US),Ukraine (Else),Angel,1,1300000
India (Else),Switzerland (EU),Angel,1,92566
California (US),India (Else),Convertible Note,3,711274
India (Else),India (Else),Convertible Note,1,95956
Georgia (US),Massachusetts (US),Convertible Note,1,150000
Massachusetts (US),Massachusetts (US),Convertible Note,4,1078000
California (US),California (US),Debt Financing,12,1037700952
Canada (Else),Maryland (US),Debt Financing,1,49926109
India (Else),United Arab Emirates (Else),Grant,1,20000
United Kingdom (EU),United Kingdom (EU),Post IPO Equity,3,57817858
India (Else),New York (US),Pre Seed,1,115000
India (Else),India (Else),Pre Seed,3,437405
California (US),India (Else),Pre Seed,1,120000
Singapore (Else),Singapore (Else),Pre Seed,1,500000
India (Else),United Kingdom (EU),Pre Seed,1,134873
Singapore (Else),United Arab Emirates (Else),Private Equity,1,230000000
India (Else),India (Else),Private Equity,2,103414000
Illinois (US),India (Else),Private Equity,1,4552000
Illinois (US),Washington (US),Private Equity,1,2276000
India (Else),Washington (US),Private Equity,1,4552000
Mauritius (Else),North Carolina (US),Private Equity,1,104888414
Mauritius (Else),Singapore (Else),Private Equity,1,134071741
India (Else),New York (US),Private Equity,1,60000000
India (Else),Singapore (Else),Private Equity,1,58944226
California (US),New York (US),Private Equity,6,606141363
California (US),Singapore (Else),Private Equity,2,150571429
California (US),The Netherlands (EU),Private Equity,1,122000000
New York (US),Singapore (Else),Private Equity,1,122000000
New York (US),The Netherlands (EU),Private Equity,1,122000000
Singapore (Else),The Netherlands (EU),Private Equity,1,122000000
California (US),New York (US),Secondary Market,1,100000000
California (US),Singapore (Else),Secondary Market,1,100000000
New York (US),Singapore (Else),Secondary Market,1,100000000
Canada (Else),India (Else),Secondary Market,1,200000000
India (Else),India (Else),Seed,123,76420605
India (Else),Singapore (Else),Seed,21,14774665
Australia (Else),India (Else),Seed,3,1271433
India (Else),Israel (Else),Seed,5,5345592
India (Else),Switzerland (EU),Seed,2,398638
India (Else),The Netherlands (EU),Seed,2,1065533
District of Columbia (US),India (Else),Seed,3,674841
India (Else),Maryland (US),Seed,1,750000
California (US),Cayman Islands (Else),Seed,2,1162500
Cayman Islands (Else),Connecticut (US),Seed,1,375000
Cayman Islands (Else),India (Else),Seed,1,750000
Cayman Islands (Else),New York (US),Seed,2,975000
Connecticut (US),India (Else),Seed,3,1545556
Connecticut (US),New York (US),Seed,24,25585796
India (Else),New York (US),Seed,13,7541828
District of Columbia (US),Mauritius (Else),Seed,1,140995
India (Else),Mauritius (Else),Seed,4,4856317
China (Else),India (Else),Seed,4,1982723
China (Else),New York (US),Seed,15,11771415
China (Else),Texas (US),Seed,2,1527143
Hong Kong (Else),India (Else),Seed,3,1300000
Hong Kong (Else),Texas (US),Seed,5,3747143
