from,to,round,deals,value
Arizona (US),District of Columbia (US),Series B,1,7333333
Arizona (US),United Kingdom (EU),Series B,1,7333333
District of Columbia (US),United Kingdom (EU),Series B,1,7333333
Israel (Else),North Carolina (US),Series B,1,4533333
North Carolina (US),United Kingdom (EU),Series B,2,17033333
Japan (Else),New York (US),Series B,3,31903810
Japan (Else),Sweden (EU),Series B,1,7457143
Japan (Else),Texas (US),Series B,3,48796429
Japan (Else),United Kingdom (EU),Series B,1,7457143
New York (US),Sweden (EU),Series B,1,7457143
New York (US),Texas (US),Series B,9,143139365
Sweden (EU),Sweden (EU),Series B,1,23600000
Malaysia (Else),United Kingdom (EU),Series B,1,14540907
Belgium (EU),Colorado (US),Series B,1,2700000
Belgium (EU),Florida (US),Series B,1,1800000
Belgium (EU),Texas (US),Series B,1,1800000
Colorado (US),Florida (US),Series B,2,10866667
Colorado (US),Texas (US),Series B,2,8500000
Florida (US),Texas (US),Series B,2,8466667
Colorado (US),Colorado (US),Series B,4,17333333
California (US),Georgia (US),Series B,6,120271212
Georgia (US),New York (US),Series B,3,23816667
Minnesota (US),New Jersey (US),Series B,2,14333333
Minnesota (US),United Kingdom (EU),Series B,1,7000000
New Jersey (US),United Kingdom (EU),Series B,2,12000000
California (US),The Netherlands (EU),Series B,1,5200000
Colorado (US),Massachusetts (US),Series B,7,50566667
California (US),Illinois (US),Series B,11,407925000
Illinois (US),North Carolina (US),Series B,1,22800000
California (US),District of Columbia (US),Series B,6,142500000
California (US),Nevada (US),Series B,1,57500000
California (US),Tennessee (US),Series B,6,129960714
Connecticut (US),Illinois (US),Series B,1,19166667
Connecticut (US),Japan (Else),Series B,3,44603333
Connecticut (US),Nevada (US),Series B,1,19166667
Connecticut (US),Tennessee (US),Series B,2,29686667
District of Columbia (US),Illinois (US),Series B,2,23733333
District of Columbia (US),Japan (Else),Series B,2,29750000
District of Columbia (US),Nevada (US),Series B,1,19166667
District of Columbia (US),Tennessee (US),Series B,1,19166667
Illinois (US),Japan (Else),Series B,3,51666667
Illinois (US),Nevada (US),Series B,1,19166667
Illinois (US),Tennessee (US),Series B,1,19166667
Japan (Else),Nevada (US),Series B,1,28750000
Japan (Else),Tennessee (US),Series B,3,44984286
Nevada (US),Tennessee (US),Series B,1,19166667
Connecticut (US),Pennsylvania (US),Series B,1,21800000
Illinois (US),New York (US),Series B,8,255927778
Texas (US),Texas (US),Series B,10,128695758
Canada (Else),Connecticut (US),Series B,1,6850000
Connecticut (US),Massachusetts (US),Series B,4,32960000
Connecticut (US),United Kingdom (EU),Series B,1,6850000
Louisiana (US),Louisiana (US),Series B,1,3000000
Connecticut (US),New Jersey (US),Series B,2,26250000
Massachusetts (US),New Jersey (US),Series B,4,13266667
Connecticut (US),Connecticut (US),Series B,2,19250000
Australia (Else),California (US),Series B,2,17900000
Australia (Else),Minnesota (US),Series B,1,5200000
Illinois (US),Texas (US),Series B,3,101013889
California (US),Florida (US),Series B,6,117350183
Florida (US),New York (US),Series B,2,20215385
Canada (Else),Slovenia (EU),Series B,1,1666667
Israel (Else),Slovenia (EU),Series B,1,1666667
France (EU),Georgia (US),Series B,1,9272727
Georgia (US),Texas (US),Series B,1,18545455
Germany (EU),Maryland (US),Series B,1,6666667
Maryland (US),Massachusetts (US),Series B,5,33119608
Maryland (US),New York (US),Series B,6,46590196
California (US),Washington (US),Series B,9,95775000
New Jersey (US),Washington (US),Series B,1,10250000
Australia (Else),New York (US),Series B,1,7500000
Australia (Else),Virginia (US),Series B,1,7500000
California (US),Indiana (US),Series B,1,3416667
California (US),Ohio (US),Series B,3,31583333
Illinois (US),Indiana (US),Series B,2,9016667
Illinois (US),Massachusetts (US),Series B,5,42616667
Illinois (US),Ohio (US),Series B,2,10016667
Indiana (US),Massachusetts (US),Series B,1,3416667
Indiana (US),New York (US),Series B,1,3416667
Indiana (US),Ohio (US),Series B,1,3416667
Massachusetts (US),Ohio (US),Series B,4,23966032
New York (US),Ohio (US),Series B,3,12416667
Colorado (US),North Carolina (US),Series B,1,12250000
Florida (US),Massachusetts (US),Series B,1,8166667
Florida (US),North Carolina (US),Series B,1,12250000
North Carolina (US),North Carolina (US),Series B,1,8166667
District of Columbia (US),Germany (EU),Series B,1,4566667
District of Columbia (US),Pennsylvania (US),Series B,1,6850000
Germany (EU),Illinois (US),Series B,2,29011111
Germany (EU),Pennsylvania (US),Series B,2,19975000
Illinois (US),Pennsylvania (US),Series B,1,6850000
Pennsylvania (US),Pennsylvania (US),Series B,6,44316667
Canada (Else),Switzerland (EU),Series B,1,25666667
Israel (Else),Mississippi (US),Series B,1,8000000
Massachusetts (US),Mississippi (US),Series B,2,16800000
Mississippi (US),Taiwan (Else),Series B,1,8800000
Mississippi (US),Washington (US),Series B,1,3228571
Virginia (US),Washington (US),Series B,1,4842857
Virginia (US),Virginia (US),Series B,1,3228571
Mississippi (US),Singapore (Else),Series B,1,5200000
Mississippi (US),Switzerland (EU),Series B,1,7800000
Switzerland (EU),Switzerland (EU),Series B,1,5200000
Mississippi (US),New York (US),Series B,1,6500000
Connecticut (US),New York (US),Series B,7,82551667
Connecticut (US),North Carolina (US),Series B,1,10520000
Japan (Else),North Carolina (US),Series B,1,10520000
New York (US),Tennessee (US),Series B,2,21860000
North Carolina (US),Tennessee (US),Series B,1,10520000
Japan (Else),Massachusetts (US),Series B,3,21066667
Japan (Else),Switzerland (EU),Series B,2,30300000
Colorado (US),Connecticut (US),Series B,1,20666667
California (US),Finland (EU),Series B,1,9150000
California (US),Hong Kong (Else),Series B,2,33150000
Colorado (US),Finland (EU),Series B,1,6100000
Colorado (US),Georgia (US),Series B,1,6100000
Colorado (US),Hong Kong (Else),Series B,1,6100000
Finland (EU),Georgia (US),Series B,1,6100000
Finland (EU),Hong Kong (Else),Series B,1,6100000
Finland (EU),New York (US),Series B,1,9150000
Georgia (US),Hong Kong (Else),Series B,1,6100000
Hong Kong (Else),New York (US),Series B,1,9150000
Massachusetts (US),South Carolina (US),Series B,1,6000000
New Jersey (US),South Carolina (US),Series B,1,6000000
New York (US),South Carolina (US),Series B,1,9000000
District of Columbia (US),Texas (US),Series B,1,4000000
Georgia (US),Illinois (US),Series B,1,4400000
Georgia (US),Michigan (US),Series B,1,4400000
Georgia (US),Ohio (US),Series B,1,6600000
Illinois (US),Michigan (US),Series B,2,28844444
Michigan (US),Ohio (US),Series B,1,6600000
Ohio (US),Ohio (US),Series B,1,4400000
Germany (EU),Michigan (US),Series B,1,24444444
Michigan (US),New York (US),Series B,1,24444444
Michigan (US),Texas (US),Series B,1,48888889
Maryland (US),New Jersey (US),Series B,1,1333333
Maryland (US),Ohio (US),Series B,2,9000000
Maryland (US),Pennsylvania (US),Series B,2,9000000
Massachusetts (US),Pennsylvania (US),Series B,4,20549365
New Jersey (US),Ohio (US),Series B,2,8000000
New Jersey (US),Pennsylvania (US),Series B,2,4333333
Ohio (US),Pennsylvania (US),Series B,3,10699577
California (US),Maryland (US),Series B,6,75741176
California (US),South Korea (Else),Series B,3,51166667
Maryland (US),South Korea (Else),Series B,1,17000000
Maryland (US),Washington (US),Series B,2,13844444
South Korea (Else),Washington (US),Series B,1,17000000
Florida (US),Ohio (US),Series B,2,9166667
California (US),Missouri (US),Series B,1,14000000
Canada (Else),Georgia (US),Series B,1,7000000
Canada (Else),Missouri (US),Series B,1,7000000
Canada (Else),Pennsylvania (US),Series B,1,10500000
Georgia (US),Missouri (US),Series B,1,7000000
Georgia (US),Pennsylvania (US),Series B,1,10500000
Missouri (US),Pennsylvania (US),Series B,1,10500000
Illinois (US),New Jersey (US),Series B,1,5000000
Illinois (US),United Kingdom (EU),Series B,1,5000000
New Jersey (US),Texas (US),Series B,2,14666667
Israel (Else),Taiwan (Else),Series B,2,8500000
Taiwan (Else),Texas (US),Series B,3,17272727
Tennessee (US),Texas (US),Series B,2,17874286
California (US),Wisconsin (US),Series B,1,8750000
Illinois (US),Wisconsin (US),Series B,1,8750000
Wisconsin (US),Wisconsin (US),Series B,1,7000000
Maryland (US),Switzerland (EU),Series B,1,6235294
Florida (US),Germany (EU),Series B,1,7307692
Florida (US),Minnesota (US),Series B,1,7307692
Florida (US),Singapore (Else),Series B,2,21675824
Florida (US),Taiwan (Else),Series B,1,7307692
Germany (EU),Minnesota (US),Series B,1,7307692
Germany (EU),Taiwan (Else),Series B,1,7307692
Minnesota (US),New York (US),Series B,2,29948718
Minnesota (US),Taiwan (Else),Series B,1,7307692
Singapore (Else),Taiwan (Else),Series B,1,10961538
Singapore (Else),Singapore (Else),Series B,2,14450549
Massachusetts (US),Michigan (US),Series B,1,18500000
Michigan (US),Michigan (US),Series B,1,12333333
Canada (Else),Florida (US),Series B,1,6666667
Canada (Else),Hong Kong (Else),Series B,1,6666667
Canada (Else),New Jersey (US),Series B,2,11766667
Canada (Else),Ohio (US),Series B,1,6666667
Canada (Else),Texas (US),Series B,1,6666667
Florida (US),Hong Kong (Else),Series B,1,6666667
Florida (US),New Jersey (US),Series B,1,6666667
Hong Kong (Else),New Jersey (US),Series B,1,6666667
Hong Kong (Else),Ohio (US),Series B,1,6666667
Hong Kong (Else),Texas (US),Series B,1,6666667
Ohio (US),Texas (US),Series B,1,6666667
Argentina (Else),California (US),Series B,1,5000000
Canada (Else),District of Columbia (US),Series B,1,50000000
California (US),China (Else),Series B,3,50666667
Minnesota (US),Virginia (US),Series B,1,12266667
New Jersey (US),New Jersey (US),Series B,1,15000000
Illinois (US),Virginia (US),Series B,1,12000000
Taiwan (Else),Virginia (US),Series B,1,16666667
Arkansas (US),Germany (EU),Series B,1,8750000
Arkansas (US),Pennsylvania (US),Series B,1,13125000
California (US),Montana (US),Series B,1,19800000
Illinois (US),Illinois (US),Series B,2,10200000
Colorado (US),Japan (Else),Series B,1,10000000
Colorado (US),Pennsylvania (US),Series B,1,10000000
Japan (Else),Pennsylvania (US),Series B,1,6666667
Colorado (US),Illinois (US),Series B,1,3300000
Japan (Else),Washington (US),Series B,1,5333333
Colorado (US),Maryland (US),Series B,2,7844444
Minnesota (US),Utah (US),Series B,1,1400000
Florida (US),Pennsylvania (US),Series B,3,26142857
Georgia (US),North Carolina (US),Series B,1,1500000
District of Columbia (US),Minnesota (US),Series B,1,10733333
France (EU),New York (US),Series B,1,1700000
Taiwan (Else),United Kingdom (EU),Series B,1,25400000
Taiwan (Else),West Virginia (US),Series B,1,10000000
Taiwan (Else),Utah (US),Series B,1,7272727
Texas (US),Utah (US),Series B,1,3636364
Taiwan (Else),Taiwan (Else),Series B,2,20454545
Switzerland (EU),Taiwan (Else),Series B,1,15733333
New Jersey (US),Taiwan (Else),Series B,1,32000000
California (US),West Virginia (US),Series B,2,22500000
Israel (Else),Tennessee (US),Series B,2,27500000
Israel (Else),West Virginia (US),Series B,2,27500000
Tennessee (US),West Virginia (US),Series B,2,22500000
Connecticut (US),Indiana (US),Series B,1,5333333
Indiana (US),Japan (Else),Series B,1,5333333
Connecticut (US),Maryland (US),Series B,2,23466667
Colorado (US),Washington (US),Series B,1,2511111
Massachusetts (US),Washington (US),Series B,2,12338095
New York (US),Washington (US),Series B,4,26213095
Switzerland (EU),Washington (US),Series B,1,8571429
Florida (US),Israel (Else),Series B,1,7142857
Israel (Else),Pennsylvania (US),Series B,1,7142857
Pennsylvania (US),Singapore (Else),Series B,1,10714286
Tennessee (US),Tennessee (US),Series B,1,2900000
China (Else),Hong Kong (Else),Series B,1,24000000
China (Else),China (Else),Series B,1,16000000
Alabama (US),Massachusetts (US),Series B,1,2549365
Alabama (US),Ohio (US),Series B,1,1699577
Alabama (US),Pennsylvania (US),Series B,1,1699577
Connecticut (US),Texas (US),Series B,1,5266667
Maryland (US),Texas (US),Series B,1,5266667
Pennsylvania (US),Virginia (US),Series B,2,10333333
Pennsylvania (US),Wisconsin (US),Series B,1,5333333
Virginia (US),Wisconsin (US),Series B,1,5333333
District of Columbia (US),Virginia (US),Series B,2,11775000
Connecticut (US),Israel (Else),Series B,1,1750000
Australia (Else),Pennsylvania (US),Series B,1,1000000
Massachusetts (US),Tennessee (US),Series B,1,6250000
Georgia (US),Germany (EU),Series B,1,7000000
Singapore (Else),Tennessee (US),Series B,1,4000000
Georgia (US),United Kingdom (EU),Series B,1,5000000
Georgia (US),Georgia (US),Series B,1,3333333
Florida (US),Maine (US),Series B,1,5000000
Florida (US),Virginia (US),Series B,1,5000000
Maine (US),Pennsylvania (US),Series B,1,5000000
Maine (US),Virginia (US),Series B,1,5000000
Massachusetts (US),Pakistan (Else),Series B,1,10000000
Pakistan (Else),Pennsylvania (US),Series B,1,10000000
Canada (Else),China (Else),Series B,1,12666667
Colorado (US),France (EU),Series B,1,12000000
Colorado (US),South Korea (Else),Series B,1,12000000
France (EU),South Korea (Else),Series B,1,12000000
Utah (US),Utah (US),Series B,1,15000000
Denmark (EU),Japan (Else),Series C,1,2700000
Denmark (EU),New York (US),Series C,1,2700000
Denmark (EU),Peru (Else),Series C,1,2700000
Japan (Else),New York (US),Series C,1,2700000
Japan (Else),Peru (Else),Series C,1,2700000
New York (US),Peru (Else),Series C,1,2700000
California (US),New Hampshire (US),Series C,2,58000000
California (US),Washington (US),Series C,8,116458333
Canada (Else),Massachusetts (US),Series C,4,100000000
Canada (Else),New Hampshire (US),Series C,1,48000000
Canada (Else),Washington (US),Series C,1,48000000
Massachusetts (US),New Hampshire (US),Series C,1,48000000
Massachusetts (US),Washington (US),Series C,1,48000000
New Hampshire (US),Washington (US),Series C,2,58000000
District of Columbia (US),Massachusetts (US),Series C,1,100000000
District of Columbia (US),New York (US),Series C,2,53350000
California (US),Illinois (US),Series C,6,126219322
California (US),Missouri (US),Series C,1,12857143
California (US),Ohio (US),Series C,3,51857143
Illinois (US),Massachusetts (US),Series C,4,54867766
Illinois (US),Missouri (US),Series C,1,12857143
Illinois (US),New York (US),Series C,6,125187912
Illinois (US),Ohio (US),Series C,2,27857143
Massachusetts (US),Missouri (US),Series C,2,22142857
Massachusetts (US),Ohio (US),Series C,2,43285714
Missouri (US),New York (US),Series C,2,15714286
Missouri (US),Ohio (US),Series C,1,12857143
New York (US),Ohio (US),Series C,2,36857143
Oregon (US),South Korea (Else),Series C,1,54750000
Oregon (US),Switzerland (EU),Series C,1,36500000
South Korea (Else),Switzerland (EU),Series C,1,54750000
South Korea (Else),South Korea (Else),Series C,1,36500000
California (US),Minnesota (US),Series C,6,121447619
Colorado (US),Germany (EU),Series C,1,7142857
Colorado (US),Minnesota (US),Series C,1,7142857
Colorado (US),New York (US),Series C,2,13842857
Colorado (US),United Kingdom (EU),Series C,1,7142857
Germany (EU),Minnesota (US),Series C,2,17142857
Germany (EU),New York (US),Series C,3,40892857
Minnesota (US),New York (US),Series C,6,66542857
Minnesota (US),United Kingdom (EU),Series C,2,18209524
Canada (Else),Pennsylvania (US),Series C,1,10000000
Canada (Else),The Netherlands (EU),Series C,2,13666667
Massachusetts (US),Pennsylvania (US),Series C,6,49142857
Massachusetts (US),The Netherlands (EU),Series C,2,15200000
New York (US),Pennsylvania (US),Series C,5,30064286
New York (US),The Netherlands (EU),Series C,1,10000000
Pennsylvania (US),The Netherlands (EU),Series C,1,10000000
Maryland (US),North Carolina (US),Series C,1,17000000
Connecticut (US),Israel (Else),Series C,2,57333333
Israel (Else),Massachusetts (US),Series C,2,31222222
California (US),Maryland (US),Series C,4,96337179
Maryland (US),Minnesota (US),Series C,1,18800000
California (US),Florida (US),Series C,3,28000000
California (US),Georgia (US),Series C,4,49166667
California (US),Singapore (Else),Series C,6,68238095
Florida (US),Georgia (US),Series C,1,8000000
Florida (US),Singapore (Else),Series C,1,8000000
Georgia (US),Singapore (Else),Series C,1,8000000
Massachusetts (US),Oklahoma (US),Series C,1,31000000
Belgium (EU),California (US),Series C,1,9714286
Belgium (EU),Massachusetts (US),Series C,1,9714286
Belgium (EU),New York (US),Series C,1,14571429
Belgium (EU),Switzerland (EU),Series C,1,9714286
Belgium (EU),Tennessee (US),Series C,1,9714286
California (US),Switzerland (EU),Series C,3,45047619
California (US),Tennessee (US),Series C,3,33714286
Massachusetts (US),Switzerland (EU),Series C,3,51080952
Massachusetts (US),Tennessee (US),Series C,3,36214286
New York (US),Switzerland (EU),Series C,2,68821429
New York (US),Tennessee (US),Series C,3,38238095
Switzerland (EU),Tennessee (US),Series C,1,9714286
Florida (US),New Hampshire (US),Series C,1,10000000
Florida (US),Texas (US),Series C,1,10000000
Florida (US),Washington (US),Series C,2,14000000
New Hampshire (US),Texas (US),Series C,1,10000000
Texas (US),Washington (US),Series C,1,10000000
California (US),Japan (Else),Series C,4,50416667
Japan (Else),Texas (US),Series C,1,11500000
California (US),North Carolina (US),Series C,2,41625000
California (US),Taiwan (Else),Series C,5,82494048
Germany (EU),Illinois (US),Series C,1,23750000
Germany (EU),North Carolina (US),Series C,1,23750000
Germany (EU),Taiwan (Else),Series C,1,23750000
Germany (EU),Texas (US),Series C,5,63512500
Illinois (US),North Carolina (US),Series C,1,23750000
Illinois (US),Taiwan (Else),Series C,1,23750000
Illinois (US),Texas (US),Series C,2,31216667
New York (US),North Carolina (US),Series C,2,29750000
New York (US),Taiwan (Else),Series C,1,23750000
New York (US),Texas (US),Series C,6,76500000
North Carolina (US),Taiwan (Else),Series C,1,23750000
North Carolina (US),Texas (US),Series C,1,23750000
Taiwan (Else),Texas (US),Series C,1,23750000
New York (US),Singapore (Else),Series C,3,17916667
California (US),Oregon (US),Series C,2,84553846
Illinois (US),Maryland (US),Series C,2,18326923
Illinois (US),Oregon (US),Series C,1,17076923
Maryland (US),Massachusetts (US),Series C,1,25615385
Maryland (US),New York (US),Series C,2,59564103
Maryland (US),Oregon (US),Series C,1,17076923
Massachusetts (US),Oregon (US),Series C,1,25615385
New York (US),Oregon (US),Series C,2,76430769
Florida (US),Michigan (US),Series C,1,4250000
Florida (US),United Kingdom (EU),Series C,1,4250000
Florida (US),Virginia (US),Series C,1,4250000
Michigan (US),United Kingdom (EU),Series C,1,4250000
Michigan (US),Virginia (US),Series C,2,16290000
United Kingdom (EU),Virginia (US),Series C,2,17583333
Germany (EU),Massachusetts (US),Series C,3,20285714
Germany (EU),Switzerland (EU),Series C,1,5200000
Germany (EU),The Netherlands (EU),Series C,1,5200000
Switzerland (EU),The Netherlands (EU),Series C,1,5200000
Switzerland (EU),United Kingdom (EU),Series C,2,41366667
The Netherlands (EU),United Kingdom (EU),Series C,1,5200000
Massachusetts (US),Mississippi (US),Series C,1,36166667
Mississippi (US),New York (US),Series C,1,54250000
Mississippi (US),Switzerland (EU),Series C,1,36166667
Mississippi (US),United Kingdom (EU),Series C,1,36166667
Mississippi (US),Virginia (US),Series C,1,10000000
Connecticut (US),Hong Kong (Else),Series C,1,3333333
Connecticut (US),Pennsylvania (US),Series C,5,67009524
Hong Kong (Else),Pennsylvania (US),Series C,1,3333333
Canada (Else),Ohio (US),Series C,1,24000000
Canada (Else),United Kingdom (EU),Series C,1,24000000
Ohio (US),United Kingdom (EU),Series C,1,24000000
California (US),Hong Kong (Else),Series C,3,20875000
Hong Kong (Else),Illinois (US),Series C,1,1250000
Hong Kong (Else),Maryland (US),Series C,1,1250000
Illinois (US),Michigan (US),Series C,1,12040000
Illinois (US),Switzerland (EU),Series C,1,12040000
Illinois (US),Virginia (US),Series C,3,19190000
Illinois (US),Washington (US),Series C,1,12040000
Michigan (US),Switzerland (EU),Series C,1,12040000
Michigan (US),Washington (US),Series C,1,12040000
Switzerland (EU),Virginia (US),Series C,1,12040000
Switzerland (EU),Washington (US),Series C,1,12040000
Virginia (US),Washington (US),Series C,1,12040000
California (US),China (Else),Series C,1,34571429
China (Else),France (EU),Series C,1,6285714
China (Else),Germany (EU),Series C,1,6285714
China (Else),Massachusetts (US),Series C,1,6285714
France (EU),Germany (EU),Series C,2,15085714
France (EU),Massachusetts (US),Series C,4,38335714
Massachusetts (US),Taiwan (Else),Series C,1,7071429
Taiwan (Else),United Kingdom (EU),Series C,1,7071429
Taiwan (Else),Taiwan (Else),Series C,2,8380952
Colorado (US),Illinois (US),Series C,2,21700000
Colorado (US),Pennsylvania (US),Series C,1,6700000
District of Columbia (US),Illinois (US),Series C,2,7150000
District of Columbia (US),Pennsylvania (US),Series C,2,9050000
Illinois (US),Pennsylvania (US),Series C,2,9050000
New York (US),Virginia (US),Series C,2,16683333
Pennsylvania (US),Virginia (US),Series C,3,28250000
Colorado (US),Colorado (US),Series C,1,5025000
Connecticut (US),Minnesota (US),Series C,2,22904762
Massachusetts (US),Minnesota (US),Series C,1,11571429
Minnesota (US),Pennsylvania (US),Series C,2,16446429
Connecticut (US),Connecticut (US),Series C,3,30514286
Pennsylvania (US),Pennsylvania (US),Series C,4,28600000
Massachusetts (US),Singapore (Else),Series C,2,14750000
California (US),Pennsylvania (US),Series C,7,73800000
California (US),Michigan (US),Series C,1,15000000
Michigan (US),New York (US),Series C,1,15000000
Massachusetts (US),Texas (US),Series C,3,35966667
Singapore (Else),Tennessee (US),Series C,1,5666667
Singapore (Else),Texas (US),Series C,1,5666667
Tennessee (US),Texas (US),Series C,1,5666667
Canada (Else),Hong Kong (Else),Series C,1,8375000
Hong Kong (Else),New York (US),Series C,1,5583333
California (US),Indiana (US),Series C,1,514286
Indiana (US),Massachusetts (US),Series C,1,1542857
California (US),Kansas (US),Series C,1,8333333
Canada (Else),Georgia (US),Series C,1,8333333
Canada (Else),Japan (Else),Series C,1,8333333
Canada (Else),Kansas (US),Series C,1,8333333
Canada (Else),Virginia (US),Series C,1,8333333
Georgia (US),Japan (Else),Series C,1,8333333
Georgia (US),Kansas (US),Series C,1,8333333
Georgia (US),Virginia (US),Series C,1,8333333
Japan (Else),Kansas (US),Series C,1,8333333
Japan (Else),Virginia (US),Series C,1,8333333
Kansas (US),Virginia (US),Series C,1,8333333
California (US),Rhode Island (US),Series C,1,9000000
Connecticut (US),Rhode Island (US),Series C,1,9000000
Rhode Island (US),United Kingdom (EU),Series C,1,9000000
Georgia (US),Maryland (US),Series C,1,7777778
Georgia (US),Switzerland (EU),Series C,1,7777778
Georgia (US),Taiwan (Else),Series C,1,7777778
Maryland (US),Switzerland (EU),Series C,1,7777778
Maryland (US),Taiwan (Else),Series C,1,7777778
Switzerland (EU),Taiwan (Else),Series C,1,7777778
California (US),The Netherlands (EU),Series C,1,3666667
Canada (Else),Singapore (Else),Series C,1,3666667
Canada (Else),Taiwan (Else),Series C,1,5500000
Singapore (Else),Taiwan (Else),Series C,2,11750000
Singapore (Else),The Netherlands (EU),Series C,1,3666667
Taiwan (Else),The Netherlands (EU),Series C,1,5500000
California (US),Utah (US),Series C,1,24000000
Minnesota (US),Texas (US),Series C,2,28000000
Minnesota (US),Utah (US),Series C,1,12000000
New York (US),Utah (US),Series C,1,18000000
Texas (US),Utah (US),Series C,1,18000000
Florida (US),Tennessee (US),Series C,1,4000000
Tennessee (US),Washington (US),Series C,1,4000000
Minnesota (US),Washington (US),Series C,1,4875000
Pennsylvania (US),Washington (US),Series C,1,3250000
Minnesota (US),Minnesota (US),Series C,2,8250000
Illinois (US),Israel (Else),Series C,1,15000000
Argentina (Else),California (US),Series C,1,4725000
Argentina (Else),New York (US),Series C,1,7087500
New York (US),Washington (US),Series C,2,16500000
Maryland (US),New Jersey (US),Series C,1,4166667
Maryland (US),Texas (US),Series C,1,4166667
New Jersey (US),New York (US),Series C,3,30000000
New Jersey (US),Texas (US),Series C,1,4166667
Canada (Else),Illinois (US),Series C,1,15200000
Canada (Else),Wisconsin (US),Series C,1,15200000
Illinois (US),Wisconsin (US),Series C,1,15200000
Colorado (US),Washington (US),Series C,1,8333333
Connecticut (US),Germany (EU),Series C,2,21700000
Connecticut (US),Texas (US),Series C,4,47700000
Germany (EU),Pennsylvania (US),Series C,1,9200000
Pennsylvania (US),Texas (US),Series C,1,9200000
Japan (Else),Singapore (Else),Series C,1,18750000
Japan (Else),Taiwan (Else),Series C,1,18750000
Japan (Else),Japan (Else),Series C,1,15625000
Canada (Else),Tennessee (US),Series C,1,18000000
France (EU),Georgia (US),Series C,1,5500000
France (EU),Washington (US),Series C,1,5500000
Georgia (US),New York (US),Series C,2,26050000
Georgia (US),Washington (US),Series C,1,5500000
Colorado (US),Ohio (US),Series C,1,10000000
Illinois (US),Illinois (US),Series C,2,17500000
California (US),West Virginia (US),Series C,1,6088889
Israel (Else),New York (US),Series C,2,21600000
Israel (Else),West Virginia (US),Series C,1,15222222
Massachusetts (US),West Virginia (US),Series C,1,6088889
New York (US),West Virginia (US),Series C,1,9133333
Israel (Else),Israel (Else),Series C,1,12177778
California (US),New Jersey (US),Series C,3,39166667
Massachusetts (US),New Jersey (US),Series C,1,13333333
Massachusetts (US),Virginia (US),Series C,1,13333333
New Jersey (US),United Kingdom (EU),Series C,1,13333333
New Jersey (US),Virginia (US),Series C,1,13333333
Israel (Else),Minnesota (US),Series C,1,3333333
Pennsylvania (US),Switzerland (EU),Series C,1,8000000
Illinois (US),Minnesota (US),Series C,1,12500000
Massachusetts (US),North Carolina (US),Series C,1,6000000
North Carolina (US),Pennsylvania (US),Series C,1,6000000
North Carolina (US),United Kingdom (EU),Series C,1,6000000
Pennsylvania (US),United Kingdom (EU),Series C,1,6000000
Connecticut (US),New Jersey (US),Series C,1,19950000
Connecticut (US),Sweden (EU),Series C,1,19950000
New Jersey (US),Sweden (EU),Series C,1,13300000
Connecticut (US),Mexico (Else),Series C,1,4000000
Mexico (Else),Texas (US),Series C,1,4000000
Connecticut (US),Japan (Else),Series C,1,33333333
Japan (Else),Pennsylvania (US),Series C,1,33333333
Colombia (Else),Connecticut (US),Series C,1,14250000
Colombia (Else),New York (US),Series C,1,9500000
District of Columbia (US),Israel (Else),Series C,1,7428571
District of Columbia (US),Singapore (Else),Series C,1,7428571
Israel (Else),Singapore (Else),Series C,1,7428571
France (EU),Japan (Else),Series C,1,8000000
Japan (Else),Massachusetts (US),Series C,1,12000000
Connecticut (US),Missouri (US),Series C,1,2857143
Missouri (US),Pennsylvania (US),Series C,1,5714286
Hong Kong (Else),Texas (US),Series C,1,7500000
California (US),Wisconsin (US),Series C,1,6666667
Massachusetts (US),Wisconsin (US),Series C,1,6666667
California (US),Maryland (US),Series D,2,40766667
California (US),Massachusetts (US),Series D,9,130120000
California (US),Ohio (US),Series D,2,9953333
California (US),Washington (US),Series D,5,94785714
Maryland (US),Massachusetts (US),Series D,1,5833333
Maryland (US),Ohio (US),Series D,1,5833333
Maryland (US),Washington (US),Series D,1,8750000
Massachusetts (US),Ohio (US),Series D,2,9953333
Massachusetts (US),Washington (US),Series D,2,21416667
Ohio (US),Washington (US),Series D,1,8750000
Washington (US),Washington (US),Series D,2,20833333
California (US),Connecticut (US),Series D,7,133876984
California (US),Georgia (US),Series D,3,81071429
California (US),The Netherlands (EU),Series D,2,103571429
Connecticut (US),Georgia (US),Series D,2,28428571
Connecticut (US),The Netherlands (EU),Series D,1,17428571
Georgia (US),The Netherlands (EU),Series D,1,17428571
California (US),California (US),Series D,22,338504305
California (US),Colorado (US),Series D,2,18000000
California (US),Illinois (US),Series D,4,64377778
California (US),North Carolina (US),Series D,2,19333333
Colorado (US),Illinois (US),Series D,1,6000000
Colorado (US),North Carolina (US),Series D,1,6000000
Illinois (US),North Carolina (US),Series D,1,6000000
California (US),New York (US),Series D,16,342520092
Illinois (US),Maryland (US),Series D,1,11644444
Illinois (US),New York (US),Series D,2,25244444
Maryland (US),New York (US),Series D,2,35966667
California (US),Indiana (US),Series D,1,4000000
California (US),Minnesota (US),Series D,3,64000000
Connecticut (US),Illinois (US),Series D,1,4000000
Connecticut (US),Indiana (US),Series D,1,4000000
Connecticut (US),Minnesota (US),Series D,2,11333333
Illinois (US),Indiana (US),Series D,1,4000000
Illinois (US),Minnesota (US),Series D,1,4000000
