from,to,round,deals,value
California (US),South Korea (Else),Seed,39,205112137
China (Else),South Korea (Else),Seed,1,45000000
Hong Kong (Else),South Korea (Else),Seed,4,22395556
China (Else),United Kingdom (EU),Seed,14,50609831
China (Else),China (Else),Series A,162,4714166856
China (Else),Hong Kong (Else),Series A,27,1324226193
China (Else),Massachusetts (US),Series A,13,451906433
California (US),China (Else),Series A,26,966971576
China (Else),Texas (US),Series A,5,48586555
Hong Kong (Else),Texas (US),Series A,4,17526895
China (Else),France (EU),Series A,5,165176811
China (Else),Germany (EU),Series A,5,190448810
Hong Kong (Else),Hong Kong (Else),Series A,8,67823755
China (Else),Taiwan (Else),Series A,2,62689016
China (Else),New York (US),Series A,19,885942283
China (Else),Singapore (Else),Series A,11,501261695
Singapore (Else),Singapore (Else),Series A,30,235374428
California (US),United Arab Emirates (Else),Series A,31,446633989
China (Else),United Arab Emirates (Else),Series A,2,19166667
New York (US),United Arab Emirates (Else),Series A,19,244558290
China (Else),South Korea (Else),Series A,5,66066568
Cayman Islands (Else),China (Else),Series A,2,67316667
China (Else),China (Else),Series B,139,4538881774
China (Else),Nebraska (US),Series B,1,13939128
China (Else),Singapore (Else),Series B,8,313096967
China (Else),Hong Kong (Else),Series B,24,1285015274
Hong Kong (Else),Hong Kong (Else),Series B,5,106676992
Illinois (US),Japan (Else),Series B,3,61980000
China (Else),South Korea (Else),Series B,4,171669018
Hong Kong (Else),South Korea (Else),Series B,4,135998231
California (US),China (Else),Series B,7,258183735
China (Else),Nevada (US),Series B,3,132017031
Hong Kong (Else),Nevada (US),Series B,2,38360571
Hong Kong (Else),Singapore (Else),Series B,6,101185474
Nevada (US),Singapore (Else),Series B,3,22694108
China (Else),New York (US),Series B,8,305202286
China (Else),Portugal (EU),Series B,1,13980344
Japan (Else),Singapore (Else),Series B,17,438181238
China (Else),Massachusetts (US),Series B,6,176891558
China (Else),United Kingdom (EU),Series B,3,109781054
Hong Kong (Else),United Kingdom (EU),Series B,3,60444444
Singapore (Else),United Kingdom (EU),Series B,8,181166664
China (Else),India (Else),Series B,1,27680320
China (Else),Ghana (Else),Series B,1,27828410
China (Else),Florida (US),Series B,2,83000000
Florida (US),Hong Kong (Else),Series B,1,20000000
China (Else),China (Else),Series C,50,4046853011
China (Else),Hong Kong (Else),Series C,12,529882278
Hong Kong (Else),Hong Kong (Else),Series C,4,83363402
China (Else),New York (US),Series C,3,150083333
California (US),China (Else),Series C,2,90388226
China (Else),Taiwan (Else),Series C,1,13656090
China (Else),Massachusetts (US),Series C,2,53750000
China (Else),Saudi Arabia (Else),Series C,1,18750000
Hong Kong (Else),Massachusetts (US),Series C,4,88738961
Hong Kong (Else),Saudi Arabia (Else),Series C,2,45000000
Massachusetts (US),Saudi Arabia (Else),Series C,2,378750000
China (Else),United Arab Emirates (Else),Series D,1,461538462
Hong Kong (Else),United Arab Emirates (Else),Series D,1,184615385
Hong Kong (Else),Hong Kong (Else),Series D,3,184572650
China (Else),New York (US),Series D,4,243492988
China (Else),Saudi Arabia (Else),Series D,1,100000000
China (Else),New Jersey (US),Series D,1,50250000
China (Else),Singapore (Else),Series D,1,50250000
New Jersey (US),Singapore (Else),Series D,1,33500000
Arizona (US),China (Else),Series E,1,75000000
Arizona (US),Hong Kong (Else),Series E,1,50000000
China (Else),Hong Kong (Else),Series E,3,199800000
China (Else),China (Else),Series E,4,195703918
China (Else),Portugal (EU),Series Unknown,1,139584875
China (Else),China (Else),Series Unknown,62,3005221262
China (Else),France (EU),Series Unknown,4,251250097
China (Else),Hong Kong (Else),Series Unknown,4,227631050
China (Else),Singapore (Else),Series Unknown,5,150040141
France (EU),Hong Kong (Else),Series Unknown,2,43172373
France (EU),Singapore (Else),Series Unknown,7,152613184
China (Else),District of Columbia (US),Series Unknown,1,75925874
China (Else),Philippines (Else),Series Unknown,1,75925874
District of Columbia (US),Philippines (Else),Series Unknown,1,75925874
China (Else),Spain (EU),Series Unknown,2,102909091
China (Else),New York (US),Series Unknown,6,209051225
Argentina (Else),Colombia (Else),Pre Seed,2,1130909
Argentina (Else),Mexico (Else),Pre Seed,1,300000
Argentina (Else),Puerto Rico (Else),Pre Seed,1,300000
Argentina (Else),South Africa (Else),Pre Seed,1,300000
Colombia (Else),Mexico (Else),Pre Seed,2,1450000
Colombia (Else),New York (US),Pre Seed,5,2606364
Colombia (Else),Puerto Rico (Else),Pre Seed,1,400000
Colombia (Else),Singapore (Else),Pre Seed,1,400000
Colombia (Else),South Africa (Else),Pre Seed,1,400000
Mexico (Else),New York (US),Pre Seed,2,1250000
Mexico (Else),Puerto Rico (Else),Pre Seed,1,200000
Mexico (Else),Singapore (Else),Pre Seed,1,200000
Mexico (Else),South Africa (Else),Pre Seed,1,200000
New York (US),Puerto Rico (Else),Pre Seed,2,375000
New York (US),South Africa (Else),Pre Seed,2,2800000
Puerto Rico (Else),Singapore (Else),Pre Seed,1,200000
Puerto Rico (Else),South Africa (Else),Pre Seed,1,200000
Singapore (Else),South Africa (Else),Pre Seed,2,400000
Colombia (Else),Colombia (Else),Pre Seed,1,300000
Argentina (Else),Brazil (Else),Pre Seed,2,2497576
Argentina (Else),Connecticut (US),Pre Seed,1,946364
Argentina (Else),Florida (US),Pre Seed,1,630909
Argentina (Else),Georgia (US),Pre Seed,1,630909
Argentina (Else),Massachusetts (US),Pre Seed,1,630909
Argentina (Else),Spain (EU),Pre Seed,1,630909
Brazil (Else),Connecticut (US),Pre Seed,1,946364
Brazil (Else),Florida (US),Pre Seed,2,1176364
Brazil (Else),Georgia (US),Pre Seed,3,1630909
Brazil (Else),Massachusetts (US),Pre Seed,3,2642020
Brazil (Else),Spain (EU),Pre Seed,2,2853131
Colombia (Else),Connecticut (US),Pre Seed,1,946364
Colombia (Else),Florida (US),Pre Seed,1,630909
Colombia (Else),Georgia (US),Pre Seed,1,630909
Colombia (Else),Massachusetts (US),Pre Seed,1,630909
Colombia (Else),Spain (EU),Pre Seed,2,2482093
Connecticut (US),Florida (US),Pre Seed,1,946364
Connecticut (US),Georgia (US),Pre Seed,1,946364
Connecticut (US),Massachusetts (US),Pre Seed,2,2463563
Connecticut (US),New York (US),Pre Seed,5,10952294
Connecticut (US),Spain (EU),Pre Seed,1,946364
Florida (US),Georgia (US),Pre Seed,4,2460909
Florida (US),Massachusetts (US),Pre Seed,2,970909
Florida (US),New York (US),Pre Seed,17,19659548
Florida (US),Spain (EU),Pre Seed,3,3384990
Georgia (US),Massachusetts (US),Pre Seed,4,5330909
Georgia (US),New York (US),Pre Seed,7,14090114
Georgia (US),Spain (EU),Pre Seed,2,1500894
Massachusetts (US),New York (US),Pre Seed,14,23035465
Massachusetts (US),Spain (EU),Pre Seed,3,1358692
New York (US),Spain (EU),Pre Seed,10,10944339
Connecticut (US),Connecticut (US),Pre Seed,1,630909
Chile (Else),Peru (Else),Pre Seed,1,500000
Chile (Else),Philippines (Else),Pre Seed,1,500000
Chile (Else),United Kingdom (EU),Pre Seed,1,500000
Peru (Else),Philippines (Else),Pre Seed,1,500000
Peru (Else),United Kingdom (EU),Pre Seed,1,500000
Philippines (Else),United Kingdom (EU),Pre Seed,2,1766667
Brazil (Else),Colombia (Else),Seed,3,9863636
Brazil (Else),Peru (Else),Seed,1,4250000
California (US),Colombia (Else),Seed,7,31196970
California (US),Peru (Else),Seed,2,4678571
Colombia (Else),Mexico (Else),Seed,3,8840606
Colombia (Else),Peru (Else),Seed,1,4250000
Mexico (Else),Peru (Else),Seed,2,6416667
Peru (Else),Peru (Else),Seed,1,2833333
Argentina (Else),Mexico (Else),Seed,5,6993333
Argentina (Else),Virginia (US),Seed,1,600000
Mexico (Else),Virginia (US),Seed,2,4400000
Japan (Else),Singapore (Else),Seed,19,50163996
Germany (EU),Massachusetts (US),Seed,14,31910492
California (US),Delaware (US),Seed,23,69305971
California (US),South Africa (Else),Seed,3,1535238
Delaware (US),Illinois (US),Seed,3,2024405
Delaware (US),New York (US),Seed,13,38377143
Delaware (US),Peru (Else),Seed,1,428571
Delaware (US),South Africa (Else),Seed,1,428571
Illinois (US),Peru (Else),Seed,1,428571
Illinois (US),South Africa (Else),Seed,1,428571
New York (US),Peru (Else),Seed,1,642857
New York (US),South Africa (Else),Seed,3,3826190
Peru (Else),South Africa (Else),Seed,1,428571
California (US),Spain (EU),Series A,14,111231188
Spain (EU),Spain (EU),Series A,19,123657375
California (US),Colombia (Else),Series A,5,57143374
California (US),Peru (Else),Series A,1,4250000
California (US),Philippines (Else),Series A,2,4333333
Colombia (Else),Florida (US),Series A,1,2833333
Colombia (Else),Peru (Else),Series A,1,4250000
Colombia (Else),Philippines (Else),Series A,1,2833333
Florida (US),Peru (Else),Series A,1,4250000
Florida (US),Philippines (Else),Series A,1,2833333
Peru (Else),Philippines (Else),Series A,1,4250000
Peru (Else),Peru (Else),Series A,1,2833333
Colombia (Else),District of Columbia (US),Series B,1,9800000
Colombia (Else),Florida (US),Series Unknown,2,24659091
Colombia (Else),Mexico (Else),Series Unknown,1,21750000
Florida (US),Mexico (Else),Series Unknown,1,14500000
Colombia (Else),Colombia (Else),Series Unknown,2,34500000
Argentina (Else),California (US),Series Unknown,4,14122222
Argentina (Else),Chile (Else),Series Unknown,1,1850000
Argentina (Else),New York (US),Series Unknown,2,6350000
Argentina (Else),Panama (Else),Series Unknown,1,1850000
California (US),Panama (Else),Series Unknown,1,1233333
Chile (Else),New York (US),Series Unknown,1,1233333
Chile (Else),Panama (Else),Series Unknown,1,1233333
New York (US),Panama (Else),Series Unknown,1,1233333
Argentina (Else),Argentina (Else),Series Unknown,2,2483333
Colombia (Else),District of Columbia (US),Series Unknown,1,30000000
Colombia (Else),New York (US),Series Unknown,2,34363636
District of Columbia (US),New York (US),Series Unknown,5,11975306704
South Korea (Else),South Korea (Else),Seed,98,201694794
Croatia (EU),Slovenia (EU),Pre Seed,1,678735
Brazil (Else),Missouri (US),Seed,1,1057143
Brazil (Else),Serbia (Else),Seed,1,1057143
Germany (EU),Missouri (US),Seed,3,5356746
Germany (EU),Serbia (Else),Seed,1,2114286
Missouri (US),Serbia (Else),Seed,1,1057143
Missouri (US),The Netherlands (EU),Seed,7,43029327
Serbia (Else),The Netherlands (EU),Seed,1,1057143
Czech Republic (EU),Serbia (Else),Seed,1,1500000
Czech Republic (EU),Czech Republic (EU),Pre Seed,5,3265839
Czech Republic (EU),France (EU),Pre Seed,2,2025029
Canada (Else),Cayman Islands (Else),Pre Seed,5,3460756
Canada (Else),Denmark (EU),Pre Seed,2,2300000
Cayman Islands (Else),Denmark (EU),Pre Seed,1,500000
California (US),Czech Republic (EU),Seed,13,61792512
California (US),Ireland (EU),Seed,12,34455282
California (US),Israel (Else),Seed,62,542064049
Czech Republic (EU),Ireland (EU),Seed,1,5000000
Czech Republic (EU),Israel (Else),Seed,1,5000000
Germany (EU),Ireland (EU),Seed,3,7008593
Germany (EU),Israel (Else),Seed,7,19112088
Ireland (EU),Israel (Else),Seed,1,3333333
Ireland (EU),United Kingdom (EU),Seed,8,14154592
Israel (Else),United Kingdom (EU),Seed,17,92657580
Bulgaria (EU),Czech Republic (EU),Seed,1,833712
Bulgaria (EU),Spain (EU),Seed,1,833712
Czech Republic (EU),Spain (EU),Seed,1,833712
Czech Republic (EU),Poland (EU),Seed,2,6572118
Czech Republic (EU),Slovakia (Slovak Republic) (EU),Seed,4,9716487
Poland (EU),Slovakia (Slovak Republic) (EU),Seed,2,1403057
Delaware (US),Massachusetts (US),Seed,3,5126190
Delaware (US),The Netherlands (EU),Seed,3,6128571
Delaware (US),United Kingdom (EU),Seed,7,12402474
Massachusetts (US),The Netherlands (EU),Seed,3,9864000
Massachusetts (US),United Kingdom (EU),Seed,40,135132372
Brazil (Else),Czech Republic (EU),Seed,1,1558866
California (US),Ireland (EU),Series B,6,253610577
Germany (EU),Ireland (EU),Series B,1,12500000
Ireland (EU),United Kingdom (EU),Series B,4,115491366
France (EU),Germany (EU),Pre Seed,14,23688399
California (US),Côte d'Ivoire (Else),Series Unknown,1,5666667
California (US),Kenya (Else),Series Unknown,2,6666667
Côte d'Ivoire (Else),France (EU),Series Unknown,1,5666667
Côte d'Ivoire (Else),Germany (EU),Series Unknown,1,5666667
Côte d'Ivoire (Else),Kenya (Else),Series Unknown,1,5666667
Côte d'Ivoire (Else),The Netherlands (EU),Series Unknown,1,5666667
France (EU),Germany (EU),Series Unknown,14,306145831
France (EU),Kenya (Else),Series Unknown,1,5666667
Germany (EU),Kenya (Else),Series Unknown,1,5666667
Kenya (Else),The Netherlands (EU),Series Unknown,1,5666667
Delaware (US),Denmark (EU),Pre Seed,1,1405124
Delaware (US),Singapore (Else),Pre Seed,3,2087318
Delaware (US),United Kingdom (EU),Pre Seed,2,2499250
Denmark (EU),Singapore (Else),Pre Seed,1,1405124
Denmark (EU),United Kingdom (EU),Pre Seed,9,12847197
Denmark (EU),Denmark (EU),Pre Seed,10,13211246
California (US),Denmark (EU),Pre Seed,8,11205382
Denmark (EU),Germany (EU),Pre Seed,7,11877249
Denmark (EU),Sweden (EU),Pre Seed,5,7065244
Canada (Else),Germany (EU),Pre Seed,5,4165940
Canada (Else),Switzerland (EU),Pre Seed,3,1827214
Germany (EU),Switzerland (EU),Pre Seed,15,40080893
Denmark (EU),Indiana (US),Pre Seed,1,800000
Germany (EU),Indiana (US),Pre Seed,1,160000
Indiana (US),Sweden (EU),Pre Seed,1,240000
Indiana (US),United Kingdom (EU),Pre Seed,1,240000
Sweden (EU),Sweden (EU),Pre Seed,15,14474357
Belgium (EU),Sweden (EU),Pre Seed,1,1958144
Denmark (EU),The Netherlands (EU),Pre Seed,2,997312
Denmark (EU),France (EU),Pre Seed,4,16465202
California (US),France (EU),Pre Seed,23,35192379
California (US),Switzerland (EU),Pre Seed,15,21235993
Denmark (EU),Switzerland (EU),Pre Seed,3,2934248
France (EU),Sweden (EU),Pre Seed,3,5936522
France (EU),Switzerland (EU),Pre Seed,4,4694955
Sweden (EU),Switzerland (EU),Pre Seed,2,1946165
Switzerland (EU),United Kingdom (EU),Pre Seed,12,14465221
Belgium (EU),Denmark (EU),Pre Seed,1,467908
Belgium (EU),Slovakia (Slovak Republic) (EU),Pre Seed,1,311938
Denmark (EU),Slovakia (Slovak Republic) (EU),Pre Seed,1,467908
California (US),Finland (EU),Pre Seed,6,5472450
Denmark (EU),Finland (EU),Pre Seed,2,2747699
Finland (EU),Germany (EU),Pre Seed,4,6698204
Denmark (EU),Finland (EU),Seed,5,12280048
Denmark (EU),New Zealand (Else),Seed,1,1251278
Denmark (EU),Sweden (EU),Seed,7,10502790
Denmark (EU),Switzerland (EU),Seed,9,26879327
Denmark (EU),United Kingdom (EU),Seed,14,37035561
Finland (EU),New Zealand (Else),Seed,1,357508
Finland (EU),Sweden (EU),Seed,12,18421359
Finland (EU),Switzerland (EU),Seed,3,4208256
Finland (EU),United Kingdom (EU),Seed,13,38366708
New Zealand (Else),Sweden (EU),Seed,2,6592972
Sweden (EU),Switzerland (EU),Seed,5,7750530
Denmark (EU),Denmark (EU),Seed,9,13604056
Denmark (EU),Germany (EU),Seed,12,38834275
California (US),Denmark (EU),Seed,14,40891089
California (US),Sweden (EU),Seed,26,112866303
Denmark (EU),Ohio (US),Seed,1,2204453
Canada (Else),Denmark (EU),Seed,2,3510169
Denmark (EU),The Netherlands (EU),Seed,8,18929722
Germany (EU),Spain (EU),Seed,20,66558529
Spain (EU),Sweden (EU),Seed,2,4638881
California (US),Russian Federation (Else),Seed,1,690000
California (US),The Netherlands (EU),Seed,43,200695008
Russian Federation (Else),The Netherlands (EU),Seed,1,690000
Belgium (EU),Italy (EU),Series A,5,37653752
Belgium (EU),United Kingdom (EU),Series A,8,123917931
Denmark (EU),Italy (EU),Series A,2,23760672
Denmark (EU),United Kingdom (EU),Series A,12,192250364
Italy (EU),United Kingdom (EU),Series A,14,256065785
Denmark (EU),Denmark (EU),Series A,5,78580264
Finland (EU),Italy (EU),Series A,1,13751219
Finland (EU),Spain (EU),Series A,2,19207102
Italy (EU),Spain (EU),Series A,6,58231895
Denmark (EU),Germany (EU),Series A,9,67342419
Denmark (EU),Singapore (Else),Series A,7,139612686
Singapore (Else),United Kingdom (EU),Series A,37,336915619
Germany (EU),Israel (Else),Series A,11,90516715
Israel (Else),United Kingdom (EU),Series A,18,243516988
Denmark (EU),District of Columbia (US),Series A,2,7844444
Denmark (EU),Japan (Else),Series A,2,41055556
District of Columbia (US),Illinois (US),Series A,8,65538351
District of Columbia (US),Japan (Else),Series A,1,6888889
Illinois (US),Japan (Else),Series A,4,47304417
Denmark (EU),The Netherlands (EU),Series A,10,202716370
Massachusetts (US),The Netherlands (EU),Series A,10,370869074
The Netherlands (EU),The Netherlands (EU),Series A,19,266599628
California (US),Indiana (US),Series A,19,297629286
Indiana (US),Massachusetts (US),Series A,12,246989115
Indiana (US),The Netherlands (EU),Series A,5,48819029
Denmark (EU),Sweden (EU),Series A,8,126334738
Denmark (EU),Norway (EU),Series A,5,45153095
France (EU),Norway (EU),Series A,6,50983749
California (US),Iceland (EU),Series B,1,18333333
Denmark (EU),Germany (EU),Series B,5,200377838
Denmark (EU),Iceland (EU),Series B,1,18333333
Denmark (EU),The Netherlands (EU),Series B,3,65120876
Denmark (EU),United Kingdom (EU),Series B,7,114625455
Germany (EU),Iceland (EU),Series B,1,18333333
Germany (EU),The Netherlands (EU),Series B,12,174475938
Iceland (EU),The Netherlands (EU),Series B,1,18333333
Iceland (EU),United Kingdom (EU),Series B,2,33083333
Denmark (EU),Maryland (US),Series B,1,24520651
Germany (EU),Maryland (US),Series B,1,24520651
Denmark (EU),Denmark (EU),Series B,1,16347100
Connecticut (US),Denmark (EU),Series C,1,42818182
Connecticut (US),France (EU),Series C,3,160668901
Connecticut (US),Maryland (US),Series C,3,60531169
Connecticut (US),Massachusetts (US),Series C,10,422180372
Connecticut (US),New York (US),Series C,15,1002088069
Connecticut (US),Sweden (EU),Series C,1,28545455
Denmark (EU),France (EU),Series C,3,83106313
Denmark (EU),Maryland (US),Series C,1,42818182
Denmark (EU),Massachusetts (US),Series C,4,122385831
Denmark (EU),New York (US),Series C,5,198880174
Denmark (EU),Sweden (EU),Series C,2,114950869
France (EU),Maryland (US),Series C,3,63727273
France (EU),Massachusetts (US),Series C,8,668105203
France (EU),Sweden (EU),Series C,3,75545455
Maryland (US),Massachusetts (US),Series C,8,180430634
Maryland (US),New York (US),Series C,11,443995032
Maryland (US),Sweden (EU),Series C,2,62831169
Massachusetts (US),Sweden (EU),Series C,2,100678142
New York (US),Sweden (EU),Series C,4,227323879
Denmark (EU),Denmark (EU),Series C,1,28545455
California (US),Denmark (EU),Series D,3,195873087
California (US),France (EU),Series D,6,557250986
California (US),United Kingdom (EU),Series D,24,2434373630
Denmark (EU),France (EU),Series D,2,173650865
Denmark (EU),United Kingdom (EU),Series D,2,129566915
France (EU),United Kingdom (EU),Series D,3,158981180
United Kingdom (EU),United Kingdom (EU),Series D,9,443776222
Denmark (EU),Switzerland (EU),Series F,1,11095023
Denmark (EU),Denmark (EU),Series F,1,6657014
Switzerland (EU),Switzerland (EU),Series F,1,4438009
Denmark (EU),Sweden (EU),Series Unknown,3,11211166
Denmark (EU),Switzerland (EU),Series Unknown,4,30178900
Denmark (EU),United Kingdom (EU),Series Unknown,5,371638651
Sweden (EU),Switzerland (EU),Series Unknown,2,12770374
Sweden (EU),United Kingdom (EU),Series Unknown,7,229154843
Denmark (EU),Denmark (EU),Series Unknown,5,24198945
Belgium (EU),Denmark (EU),Series Unknown,1,4231909
Belgium (EU),Massachusetts (US),Series Unknown,2,2829749
Belgium (EU),Sweden (EU),Series Unknown,4,11306763
Belgium (EU),United Kingdom (EU),Series Unknown,3,6987364
Denmark (EU),Massachusetts (US),Series Unknown,1,4231909
Denmark (EU),New York (US),Series Unknown,4,81559926
Massachusetts (US),Sweden (EU),Series Unknown,3,53569491
Singapore (Else),The Netherlands (EU),Series Unknown,4,34307305
Denmark (EU),Iceland (EU),Series Unknown,1,1588670
Denmark (EU),Ireland (EU),Series Unknown,1,1588670
Denmark (EU),Spain (EU),Series Unknown,1,1588670
Iceland (EU),Ireland (EU),Series Unknown,1,1588670
Iceland (EU),Spain (EU),Series Unknown,1,1588670
Iceland (EU),United Kingdom (EU),Series Unknown,1,1588670
Ireland (EU),Spain (EU),Series Unknown,1,1588670
Ireland (EU),United Kingdom (EU),Series Unknown,3,14552956
Denmark (EU),Germany (EU),Series Unknown,4,43132238
Denmark (EU),Italy (EU),Series Unknown,2,11171159
Germany (EU),Italy (EU),Series Unknown,4,45944881
Italy (EU),Switzerland (EU),Series Unknown,1,3225217
Brazil (Else),Nevada (US),Seed,1,571429
Brazil (Else),North Carolina (US),Seed,1,571429
California (US),North Carolina (US),Seed,22,190237409
Nevada (US),New York (US),Seed,13,30716433
Nevada (US),North Carolina (US),Seed,1,571429
New York (US),North Carolina (US),Seed,22,71806634
Egypt (Else),New York (US),Seed,2,4280000
Egypt (Else),Switzerland (EU),Seed,1,1000000
Egypt (Else),United Arab Emirates (Else),Seed,7,17632900
New York (US),United Arab Emirates (Else),Seed,30,54053980
Switzerland (EU),United Arab Emirates (Else),Seed,15,18010225
Egypt (Else),Kenya (Else),Seed,2,2500000
Egypt (Else),Egypt (Else),Seed,9,18236667
Egypt (Else),Nigeria (Else),Seed,2,2325000
Nigeria (Else),United Arab Emirates (Else),Seed,1,550000
Egypt (Else),Germany (EU),Seed,1,4160000
Germany (EU),United Arab Emirates (Else),Seed,17,32490988
District of Columbia (US),Egypt (Else),Seed,1,6750000
California (US),Luxembourg (EU),Seed,18,112327007
Canada (Else),Luxembourg (EU),Seed,2,2076623
Luxembourg (EU),New York (US),Seed,10,17793995
Luxembourg (EU),United Kingdom (EU),Seed,16,34870163
Luxembourg (EU),Washington (US),Seed,4,32571712
United Kingdom (EU),Washington (US),Seed,18,40281118
Egypt (Else),Saudi Arabia (Else),Seed,3,11500000
Saudi Arabia (Else),United Arab Emirates (Else),Seed,15,53116667
Egypt (Else),Taiwan (Else),Seed,1,7500000
Saudi Arabia (Else),Taiwan (Else),Seed,1,5000000
Egypt (Else),Nigeria (Else),Series A,3,23695455
Egypt (Else),Saudi Arabia (Else),Series A,3,24053409
Egypt (Else),The Netherlands (EU),Series A,1,13150000
Nigeria (Else),Saudi Arabia (Else),Series A,2,14240909
Nigeria (Else),The Netherlands (EU),Series A,2,29816667
Saudi Arabia (Else),The Netherlands (EU),Series A,3,27483333
Egypt (Else),Tunisia (Else),Series A,2,24090909
Egypt (Else),Egypt (Else),Series A,2,25100000
Egypt (Else),Japan (Else),Series A,2,10903409
Egypt (Else),United Arab Emirates (Else),Series A,3,29812500
Egypt (Else),United Kingdom (EU),Series A,2,10903409
Japan (Else),Saudi Arabia (Else),Series A,4,37015909
Japan (Else),United Arab Emirates (Else),Series A,4,39015909
Japan (Else),United Kingdom (EU),Series A,12,144687524
Saudi Arabia (Else),United Arab Emirates (Else),Series A,9,55247777
Saudi Arabia (Else),United Kingdom (EU),Series A,7,33442283
United Arab Emirates (Else),United Kingdom (EU),Series A,13,147060737
California (US),Egypt (Else),Series A,2,21636364
California (US),France (EU),Series A,47,736050840
Egypt (Else),France (EU),Series A,2,10545455
Egypt (Else),New York (US),Series A,2,15818182
France (EU),Nigeria (Else),Series A,2,10545455
France (EU),United Arab Emirates (Else),Series A,3,45875000
New York (US),Nigeria (Else),Series A,2,15818182
Nigeria (Else),United Arab Emirates (Else),Series A,2,20000000
United Arab Emirates (Else),United Arab Emirates (Else),Series A,10,87410174
California (US),Egypt (Else),Series B,1,1928571
California (US),Saudi Arabia (Else),Series B,14,621686142
California (US),South Africa (Else),Series B,6,106456349
California (US),United Arab Emirates (Else),Series B,9,464612291
Egypt (Else),New York (US),Series B,1,2892857
Egypt (Else),Saudi Arabia (Else),Series B,2,9928571
Egypt (Else),South Africa (Else),Series B,1,1928571
Egypt (Else),United Arab Emirates (Else),Series B,1,1928571
New York (US),Saudi Arabia (Else),Series B,7,268202788
New York (US),South Africa (Else),Series B,5,52267857
New York (US),United Arab Emirates (Else),Series B,12,576947841
Saudi Arabia (Else),South Africa (Else),Series B,1,1928571
Saudi Arabia (Else),United Arab Emirates (Else),Series B,6,321022232
South Africa (Else),United Arab Emirates (Else),Series B,1,1928571
Austria (EU),District of Columbia (US),Series B,1,3200000
Austria (EU),Egypt (Else),Series B,1,4800000
Austria (EU),Saudi Arabia (Else),Series B,1,6400000
Austria (EU),Turkey (Else),Series B,1,3200000
Austria (EU),Ukraine (Else),Series B,1,3200000
District of Columbia (US),Egypt (Else),Series B,1,4800000
District of Columbia (US),Saudi Arabia (Else),Series B,2,14400000
District of Columbia (US),Turkey (Else),Series B,1,3200000
District of Columbia (US),Ukraine (Else),Series B,1,3200000
Egypt (Else),Germany (EU),Series B,1,4800000
Egypt (Else),Turkey (Else),Series B,1,4800000
Egypt (Else),Ukraine (Else),Series B,1,4800000
Germany (EU),Saudi Arabia (Else),Series B,4,41538889
Germany (EU),Turkey (Else),Series B,1,3200000
Germany (EU),Ukraine (Else),Series B,2,19866667
Saudi Arabia (Else),Turkey (Else),Series B,1,6400000
Saudi Arabia (Else),Ukraine (Else),Series B,1,6400000
Turkey (Else),Ukraine (Else),Series B,1,3200000
Egypt (Else),Egypt (Else),Series B,1,3200000
Saudi Arabia (Else),Saudi Arabia (Else),Series B,10,333484348
Kenya (Else),United Kingdom (EU),Series B,1,10000000
Egypt (Else),France (EU),Series C,1,6500000
Egypt (Else),Germany (EU),Series C,1,6500000
Egypt (Else),Morocco (Else),Series C,1,6500000
France (EU),Germany (EU),Series C,9,468934785
France (EU),Morocco (Else),Series C,1,6500000
Germany (EU),Morocco (Else),Series C,1,6500000
California (US),South Africa (Else),Series Unknown,2,8985714
Jersey (Else),Massachusetts (US),Series Unknown,1,4485714
Jersey (Else),New York (US),Series Unknown,2,31758442
Jersey (Else),South Africa (Else),Series Unknown,1,4485714
Jersey (Else),The Netherlands (EU),Series Unknown,1,4485714
Jersey (Else),United Arab Emirates (Else),Series Unknown,2,5819048
Massachusetts (US),South Africa (Else),Series Unknown,1,4485714
Massachusetts (US),The Netherlands (EU),Series Unknown,4,52076274
Massachusetts (US),United Arab Emirates (Else),Series Unknown,3,2544531481
New York (US),South Africa (Else),Series Unknown,1,4485714
New York (US),United Arab Emirates (Else),Series Unknown,14,14779132670
South Africa (Else),The Netherlands (EU),Series Unknown,1,4485714
South Africa (Else),United Arab Emirates (Else),Series Unknown,1,4485714
Egypt (Else),Jersey (Else),Series Unknown,1,1333333
Egypt (Else),United Arab Emirates (Else),Series Unknown,1,1333333
Costa Rica (Else),El Salvador (Else),Pre Seed,1,2800000
Costa Rica (Else),Guatemala (Else),Pre Seed,1,2800000
Costa Rica (Else),Mexico (Else),Pre Seed,1,2800000
Costa Rica (Else),Oregon (US),Pre Seed,1,2800000
El Salvador (Else),Guatemala (Else),Pre Seed,1,2800000
El Salvador (Else),Mexico (Else),Pre Seed,1,2800000
El Salvador (Else),Oregon (US),Pre Seed,1,2800000
Guatemala (Else),Mexico (Else),Pre Seed,1,2800000
Guatemala (Else),Oregon (US),Pre Seed,1,2800000
Mexico (Else),Oregon (US),Pre Seed,1,2800000
Estonia (EU),Finland (EU),Pre Seed,3,4581905
Estonia (EU),Estonia (EU),Pre Seed,5,5252556
Lithuania (EU),Singapore (Else),Pre Seed,1,1047352
Lithuania (EU),Sweden (EU),Pre Seed,2,2965425
Singapore (Else),Sweden (EU),Pre Seed,3,3237209
Estonia (EU),Lithuania (EU),Pre Seed,2,719384
Estonia (EU),Poland (EU),Pre Seed,1,235777
Lithuania (EU),Poland (EU),Pre Seed,1,235777
Czech Republic (EU),Estonia (EU),Pre Seed,1,483607
