from,to,round,deals,value
Spain (EU),Spain (EU),Debt Financing,1,315222
California (US),Spain (EU),Seed,5,3568583
Spain (EU),Spain (EU),Seed,4,2882934
New York (US),Spain (EU),Series A,2,2346471
Spain (EU),Spain (EU),Series A,4,12848075
Spain (EU),United Kingdom (EU),Series A,3,4692317
Spain (EU),Spain (EU),Series B,1,272479
Spain (EU),United Kingdom (EU),Series B,2,16977627
France (EU),Spain (EU),Series C,1,18850000
France (EU),Switzerland (EU),Series C,1,18850000
France (EU),The Netherlands (EU),Series C,2,28816667
Spain (EU),Switzerland (EU),Series C,1,25133333
Spain (EU),The Netherlands (EU),Series C,1,18850000
Spain (EU),Spain (EU),Series C,1,12566667
California (US),Massachusetts (US),Series E,6,143547619
Massachusetts (US),New York (US),Series E,2,74476190
Spain (EU),Spain (EU),Series Unknown,2,6799419
Mexico (Else),Spain (EU),Series Unknown,1,511861
Sweden (EU),Sweden (EU),Seed,3,1269466
Spain (EU),Sweden (EU),Series A,1,13191944
Spain (EU),The Netherlands (EU),Series A,1,8794630
Sweden (EU),The Netherlands (EU),Series A,1,13191944
Sweden (EU),Sweden (EU),Series A,1,8794630
California (US),Texas (US),Series B,14,228848671
California (US),United Kingdom (EU),Series B,17,254120779
Sweden (EU),United Kingdom (EU),Series B,2,38333333
Germany (EU),Sweden (EU),Series B,1,8666667
Germany (EU),The Netherlands (EU),Series B,3,30866667
Sweden (EU),The Netherlands (EU),Series B,1,8666667
California (US),Norway (EU),Series C,1,16772742
California (US),Sweden (EU),Series C,7,108576847
Germany (EU),Norway (EU),Series C,1,16772742
Sweden (EU),Sweden (EU),Series Unknown,9,12832578
Illinois (US),Sweden (EU),Series Unknown,1,590250
Illinois (US),Texas (US),Series Unknown,1,393500
Sweden (EU),Texas (US),Series Unknown,1,590250
Denmark (EU),France (EU),Series Unknown,1,3597143
Denmark (EU),Norway (EU),Series Unknown,1,7194286
Denmark (EU),Sweden (EU),Series Unknown,1,5395714
France (EU),Norway (EU),Series Unknown,2,10398762
France (EU),Sweden (EU),Series Unknown,1,5395714
Switzerland (EU),Switzerland (EU),Seed,3,942755
California (US),Switzerland (EU),Seed,2,1329132
France (EU),Qatar (Else),Series A,1,3266667
France (EU),Switzerland (EU),Series A,3,13641156
Qatar (Else),Switzerland (EU),Series A,1,3266667
Georgia (US),United Kingdom (EU),Series A,2,20549106
Massachusetts (US),Switzerland (EU),Series A,4,30516326
Switzerland (EU),Switzerland (EU),Series A,4,38940000
Switzerland (EU),United Kingdom (EU),Series A,3,37533333
France (EU),Ireland (EU),Series A,1,3774489
France (EU),Massachusetts (US),Series A,1,3774489
Ireland (EU),Massachusetts (US),Series A,1,2516326
Ireland (EU),Switzerland (EU),Series A,1,2516326
Belgium (EU),New Jersey (US),Series B,1,16014050
Belgium (EU),The Netherlands (EU),Series B,1,16014050
Belgium (EU),United Kingdom (EU),Series B,2,20589050
New Jersey (US),Switzerland (EU),Series B,1,16014050
New Jersey (US),The Netherlands (EU),Series B,1,16014050
New Jersey (US),United Kingdom (EU),Series B,1,16014050
Switzerland (EU),The Netherlands (EU),Series B,4,53890103
Switzerland (EU),United Kingdom (EU),Series B,4,59648152
The Netherlands (EU),United Kingdom (EU),Series B,4,39403099
California (US),Switzerland (EU),Series B,3,59684035
California (US),The Netherlands (EU),Series B,6,61888858
Germany (EU),Switzerland (EU),Series B,2,18966667
Belgium (EU),California (US),Series C,2,23190476
Belgium (EU),Denmark (EU),Series C,1,8571429
Belgium (EU),New York (US),Series C,1,8571429
Belgium (EU),Sweden (EU),Series C,1,8571429
Belgium (EU),Switzerland (EU),Series C,1,8571429
California (US),Denmark (EU),Series C,2,15079365
California (US),Switzerland (EU),Series C,4,67017143
Denmark (EU),New York (US),Series C,2,107571429
New York (US),Switzerland (EU),Series C,2,18571429
Sweden (EU),Switzerland (EU),Series C,1,8571429
Switzerland (EU),Switzerland (EU),Series Unknown,3,7013333
Hong Kong (Else),Taiwan (Else),Debt Financing,1,531289561
Hong Kong (Else),Hong Kong (Else),Debt Financing,1,88548260
Taiwan (Else),Taiwan (Else),Debt Financing,1,442741301
Ireland (EU),The Netherlands (EU),Angel,1,500000
California (US),Colorado (US),Debt Financing,1,308000000
California (US),United Kingdom (EU),Debt Financing,1,308000000
Colorado (US),Florida (US),Debt Financing,1,308000000
Colorado (US),Massachusetts (US),Debt Financing,1,308000000
Colorado (US),United Kingdom (EU),Debt Financing,1,308000000
Florida (US),United Kingdom (EU),Debt Financing,1,308000000
Massachusetts (US),United Kingdom (EU),Debt Financing,1,308000000
California (US),Texas (US),Seed,8,7836567
Denmark (EU),The Netherlands (EU),Series A,2,9158652
New York (US),Switzerland (EU),Series B,1,12050702
New York (US),The Netherlands (EU),Series B,2,32076053
The Netherlands (EU),The Netherlands (EU),Series C,1,5834768
Belgium (EU),The Netherlands (EU),Series D,1,4760000
Belgium (EU),United Kingdom (EU),Series D,1,4760000
California (US),The Netherlands (EU),Series D,1,4760000
The Netherlands (EU),United Kingdom (EU),Series D,1,4760000
The Netherlands (EU),The Netherlands (EU),Series Unknown,1,2299653
Turkey (Else),Turkey (Else),Angel,1,150000
Belgium (EU),California (US),Seed,1,1500000
Turkey (Else),Turkey (Else),Series A,1,2860210
California (US),Poland (EU),Seed,1,310000
California (US),District of Columbia (US),Series A,7,28092982
California (US),Kuwait (Else),Series B,2,14346647
Switzerland (EU),United Arab Emirates (Else),Series B,1,7500000
The Netherlands (EU),United Arab Emirates (Else),Series B,1,7500000
United Arab Emirates (Else),United Kingdom (EU),Series B,1,7500000
Germany (EU),New York (US),Angel,2,787292
Spain (EU),Spain (EU),Angel,1,412907
California (US),United Kingdom (EU),Angel,3,1566737
United Kingdom (EU),United Kingdom (EU),Angel,7,8184497
Belgium (EU),United Kingdom (EU),Angel,1,497334
Switzerland (EU),United Kingdom (EU),Angel,1,497334
California (US),Connecticut (US),Angel,4,1810103
Connecticut (US),United Kingdom (EU),Angel,1,386584
Brazil (Else),United Kingdom (EU),Debt Financing,1,20250374
United Kingdom (EU),United Kingdom (EU),Grant,2,1114194
California (US),Hong Kong (Else),Post IPO Equity,1,49082059
California (US),Massachusetts (US),Private Equity,5,430659314
California (US),United Kingdom (EU),Private Equity,3,125000000
Michigan (US),United Kingdom (EU),Seed,2,1692796
Minnesota (US),United Kingdom (EU),Seed,1,538581
Massachusetts (US),United Kingdom (EU),Seed,5,3363705
Connecticut (US),Switzerland (EU),Seed,1,1990000
Denmark (EU),Germany (EU),Series A,1,3839101
Denmark (EU),Massachusetts (US),Series A,1,5758652
Germany (EU),Massachusetts (US),Series A,1,5758652
Germany (EU),The Netherlands (EU),Series A,1,5758652
Massachusetts (US),The Netherlands (EU),Series A,2,8458203
The Netherlands (EU),The Netherlands (EU),Series A,2,7053387
France (EU),United Kingdom (EU),Series A,3,16350000
Massachusetts (US),New York (US),Series A,32,115757282
Massachusetts (US),United Kingdom (EU),Series A,7,48991667
New York (US),United Kingdom (EU),Series A,9,49710862
California (US),United Kingdom (EU),Series A,15,43272408
Canada (Else),United Arab Emirates (Else),Series A,1,1101801
Canada (Else),United Kingdom (EU),Series A,1,3305404
United Arab Emirates (Else),United Kingdom (EU),Series A,2,8638738
Michigan (US),Singapore (Else),Series A,1,2811751
California (US),Georgia (US),Series A,4,36408333
New York (US),North Carolina (US),Series A,1,975000
New York (US),Virginia (US),Series A,6,13298131
North Carolina (US),Virginia (US),Series A,1,650000
New York (US),New York (US),Series A,52,80594200
Nevada (US),Sweden (EU),Series A,1,3177080
Nevada (US),United Kingdom (EU),Series A,1,3177080
Luxembourg (EU),United Kingdom (EU),Series A,1,2311013
France (EU),Sweden (EU),Series A,1,6600000
Sweden (EU),Switzerland (EU),Series A,1,6600000
Ireland (EU),United Kingdom (EU),Series A,1,5400000
The Netherlands (EU),United Kingdom (EU),Series A,2,13368760
California (US),Connecticut (US),Series B,10,188571668
Connecticut (US),United Kingdom (EU),Series B,5,63819048
New York (US),United Kingdom (EU),Series B,7,211542159
Massachusetts (US),United Kingdom (EU),Series B,6,85685387
Arizona (US),California (US),Series B,4,24803624
Arizona (US),New York (US),Series B,3,11609175
Arizona (US),Texas (US),Series B,1,724889
Arizona (US),United Kingdom (EU),Series B,2,8287333
New York (US),Texas (US),Series B,4,35187548
Texas (US),United Kingdom (EU),Series B,1,1087333
United Kingdom (EU),United Kingdom (EU),Series B,10,39497611
Belgium (EU),Massachusetts (US),Series B,2,10611340
China (Else),United Kingdom (EU),Series B,1,10200000
Kuwait (Else),The Netherlands (EU),Series B,1,1564431
Kuwait (Else),United Kingdom (EU),Series B,1,1564431
Denmark (EU),United Kingdom (EU),Series B,2,24634892
California (US),Denmark (EU),Series B,3,61808333
Denmark (EU),France (EU),Series B,2,15694674
France (EU),United Kingdom (EU),Series B,1,5389781
Denmark (EU),France (EU),Series C,2,14650794
Denmark (EU),Massachusetts (US),Series C,3,25917460
Denmark (EU),New Jersey (US),Series C,1,8285714
Denmark (EU),United Kingdom (EU),Series C,2,10507937
France (EU),Massachusetts (US),Series C,3,35043651
France (EU),New Jersey (US),Series C,1,12428571
Massachusetts (US),New Jersey (US),Series C,4,45928571
Massachusetts (US),United Kingdom (EU),Series C,4,28365079
New Jersey (US),United Kingdom (EU),Series C,1,8285714
Massachusetts (US),Massachusetts (US),Series C,12,93721905
California (US),South Korea (Else),Series C,3,29900000
California (US),United Kingdom (EU),Series C,16,218808074
Israel (Else),Luxembourg (EU),Series C,1,2400000
Israel (Else),South Korea (Else),Series C,1,2400000
Luxembourg (EU),South Korea (Else),Series C,1,2400000
Luxembourg (EU),United Kingdom (EU),Series C,1,2400000
South Korea (Else),United Kingdom (EU),Series C,1,2400000
Sweden (EU),The Netherlands (EU),Series C,1,3200000
Sweden (EU),United Kingdom (EU),Series C,3,22933333
The Netherlands (EU),United Kingdom (EU),Series C,1,4800000
United Kingdom (EU),United Kingdom (EU),Series C,9,79659218
California (US),Canada (Else),Series C,5,67015873
California (US),Massachusetts (US),Series C,44,773825317
Canada (Else),Denmark (EU),Series C,1,4444444
Canada (Else),France (EU),Series C,1,4444444
Canada (Else),Texas (US),Series C,1,4444444
Canada (Else),United Kingdom (EU),Series C,3,11073016
Denmark (EU),Texas (US),Series C,1,2222222
France (EU),Texas (US),Series C,1,2222222
Massachusetts (US),Texas (US),Series C,3,16688889
Texas (US),United Kingdom (EU),Series C,2,6222222
Canada (Else),Canada (Else),Series C,2,7190476
California (US),Georgia (US),Series C,6,66392154
Georgia (US),United Kingdom (EU),Series C,1,20788232
California (US),Kuwait (Else),Series D,1,5777778
California (US),Massachusetts (US),Series D,23,273166481
California (US),Michigan (US),Series D,1,5777778
Germany (EU),Kuwait (Else),Series D,1,5777778
Germany (EU),Michigan (US),Series D,1,5777778
Kuwait (Else),Massachusetts (US),Series D,1,5777778
Kuwait (Else),Michigan (US),Series D,1,5777778
Kuwait (Else),New York (US),Series D,1,5777778
Kuwait (Else),United Kingdom (EU),Series D,1,11555556
Massachusetts (US),Michigan (US),Series D,1,5777778
Massachusetts (US),New York (US),Series D,9,77290641
Massachusetts (US),United Kingdom (EU),Series D,3,44555556
Michigan (US),New York (US),Series D,1,5777778
Michigan (US),United Kingdom (EU),Series D,1,11555556
California (US),Switzerland (EU),Series Unknown,6,44436031
Japan (Else),Massachusetts (US),Series Unknown,3,9266667
Japan (Else),Switzerland (EU),Series Unknown,2,7266667
Japan (Else),United Kingdom (EU),Series Unknown,1,3600000
Massachusetts (US),Switzerland (EU),Series Unknown,6,27728571
Massachusetts (US),United Kingdom (EU),Series Unknown,7,34143366
Switzerland (EU),United Kingdom (EU),Series Unknown,3,8368790
California (US),Luxembourg (EU),Series Unknown,2,12634175
California (US),South Korea (Else),Series Unknown,4,37914291
Germany (EU),Luxembourg (EU),Series Unknown,1,6600000
Germany (EU),South Korea (Else),Series Unknown,1,6600000
Luxembourg (EU),South Korea (Else),Series Unknown,1,6600000
Luxembourg (EU),United Kingdom (EU),Series Unknown,3,16996175
South Korea (Else),United Kingdom (EU),Series Unknown,2,18028571
California (US),Taiwan (Else),Series Unknown,2,10800000
Massachusetts (US),Taiwan (Else),Series Unknown,1,3000000
Taiwan (Else),United Kingdom (EU),Series Unknown,1,3000000
Taiwan (Else),Taiwan (Else),Series Unknown,1,2000000
Finland (EU),New Zealand (Else),Series Unknown,1,5157085
Finland (EU),United Kingdom (EU),Series Unknown,1,5157085
New Zealand (Else),United Kingdom (EU),Series Unknown,1,5157085
France (EU),Luxembourg (EU),Series Unknown,1,2908000
Luxembourg (EU),New York (US),Series Unknown,1,2908000
Massachusetts (US),Sweden (EU),Series Unknown,1,1869788
Sweden (EU),United Kingdom (EU),Series Unknown,1,2804682
Massachusetts (US),South Korea (Else),Series Unknown,1,8571429
Massachusetts (US),Massachusetts (US),Series Unknown,20,94174341
Michigan (US),United Kingdom (EU),Series Unknown,1,3104684
District of Columbia (US),United Kingdom (EU),Series Unknown,1,4490000
Belgium (EU),United Kingdom (EU),Series Unknown,2,9035926
New Jersey (US),New York (US),Series Unknown,6,28119118
New Jersey (US),Norway (EU),Series Unknown,1,2285000
New Jersey (US),Texas (US),Series Unknown,4,17618333
New York (US),Norway (EU),Series Unknown,1,2285000
New York (US),Texas (US),Series Unknown,3,58263571
Norway (EU),Texas (US),Series Unknown,1,2285000
Connecticut (US),Connecticut (US),Series Unknown,4,3889394
North Carolina (US),United Kingdom (EU),Series Unknown,2,4403085
Massachusetts (US),Washington (US),Series Unknown,5,21640476
Switzerland (EU),Washington (US),Series Unknown,1,6533333
Belgium (EU),Guernsey (Else),Series Unknown,1,2002819
Guernsey (Else),United Kingdom (EU),Series Unknown,1,2002819
New York (US),United Arab Emirates (Else),Series Unknown,1,2680422
United Arab Emirates (Else),United Kingdom (EU),Series Unknown,1,6701054
France (EU),Switzerland (EU),Series Unknown,1,3204476
Norway (EU),Switzerland (EU),Series Unknown,1,3204476
California (US),Delaware (US),Angel,1,680952
California (US),Florida (US),Angel,5,3184839
California (US),France (EU),Angel,2,1220952
California (US),Maryland (US),Angel,1,680952
California (US),New York (US),Angel,14,9912357
California (US),Tennessee (US),Angel,1,680952
California (US),Texas (US),Angel,4,2550619
Connecticut (US),Delaware (US),Angel,1,104762
Connecticut (US),Florida (US),Angel,1,157143
Connecticut (US),France (EU),Angel,1,104762
Connecticut (US),Maryland (US),Angel,1,104762
Connecticut (US),New York (US),Angel,4,1460119
Connecticut (US),Tennessee (US),Angel,1,104762
Connecticut (US),Texas (US),Angel,1,104762
Delaware (US),Florida (US),Angel,1,157143
Delaware (US),France (EU),Angel,1,104762
Delaware (US),Maryland (US),Angel,1,104762
Delaware (US),New York (US),Angel,1,104762
Delaware (US),Tennessee (US),Angel,1,104762
Delaware (US),Texas (US),Angel,1,104762
Florida (US),France (EU),Angel,2,337143
Florida (US),Maryland (US),Angel,1,157143
Florida (US),New York (US),Angel,4,670660
Florida (US),Tennessee (US),Angel,1,157143
Florida (US),Texas (US),Angel,3,455143
France (EU),Maryland (US),Angel,1,104762
France (EU),New York (US),Angel,2,224762
France (EU),Tennessee (US),Angel,1,104762
France (EU),Texas (US),Angel,2,224762
Maryland (US),New York (US),Angel,1,104762
Maryland (US),Tennessee (US),Angel,1,104762
Maryland (US),Texas (US),Angel,1,104762
New York (US),Tennessee (US),Angel,1,104762
New York (US),Texas (US),Angel,4,526095
Tennessee (US),Texas (US),Angel,1,104762
California (US),California (US),Angel,28,17425686
Florida (US),Florida (US),Angel,2,224762
California (US),Massachusetts (US),Angel,5,3870728
California (US),Spain (EU),Angel,2,1395556
Massachusetts (US),New York (US),Angel,6,1098454
Massachusetts (US),Spain (EU),Angel,1,122222
Massachusetts (US),Texas (US),Angel,1,183333
New York (US),Spain (EU),Angel,2,242222
Spain (EU),Texas (US),Angel,2,303333
Texas (US),Texas (US),Angel,2,412222
California (US),Georgia (US),Angel,3,2446333
Florida (US),Georgia (US),Angel,2,251333
Brazil (Else),California (US),Angel,1,540000
Brazil (Else),Florida (US),Angel,1,180000
Brazil (Else),France (EU),Angel,1,120000
Brazil (Else),New York (US),Angel,1,120000
Brazil (Else),Spain (EU),Angel,1,120000
Brazil (Else),Texas (US),Angel,1,120000
Florida (US),Spain (EU),Angel,1,180000
France (EU),Spain (EU),Angel,1,120000
California (US),Pennsylvania (US),Angel,4,2469617
California (US),Washington (US),Angel,4,2848413
Pennsylvania (US),Washington (US),Angel,2,600000
Washington (US),Washington (US),Angel,1,222222
California (US),Michigan (US),Angel,1,178571
California (US),Nevada (US),Angel,3,2978571
Michigan (US),Nevada (US),Angel,1,71429
Michigan (US),New York (US),Angel,1,285714
Michigan (US),Washington (US),Angel,1,71429
Nevada (US),New York (US),Angel,2,535714
Nevada (US),Washington (US),Angel,1,71429
New York (US),Washington (US),Angel,1,285714
New York (US),New York (US),Angel,6,1625985
California (US),Colorado (US),Angel,2,1238506
Colorado (US),Florida (US),Angel,1,86207
Colorado (US),Massachusetts (US),Angel,2,300493
Colorado (US),New York (US),Angel,2,429803
Colorado (US),Pennsylvania (US),Angel,1,86207
Colorado (US),United Kingdom (EU),Angel,1,86207
Florida (US),Massachusetts (US),Angel,1,86207
Florida (US),Pennsylvania (US),Angel,1,86207
Florida (US),United Kingdom (EU),Angel,1,86207
Massachusetts (US),Pennsylvania (US),Angel,2,266207
Massachusetts (US),United Kingdom (EU),Angel,1,86207
New York (US),Pennsylvania (US),Angel,2,335517
New York (US),United Kingdom (EU),Angel,2,1175517
Pennsylvania (US),United Kingdom (EU),Angel,1,86207
Georgia (US),New York (US),Angel,1,118000
Georgia (US),Texas (US),Angel,1,118000
California (US),Puerto Rico (Else),Angel,1,1114286
Puerto Rico (Else),Washington (US),Angel,1,171429
California (US),District of Columbia (US),Angel,1,468750
California (US),Germany (EU),Angel,1,312500
District of Columbia (US),Germany (EU),Angel,1,468750
District of Columbia (US),District of Columbia (US),Angel,1,312500
Arizona (US),California (US),Angel,1,571429
Arizona (US),Connecticut (US),Angel,1,285714
Arizona (US),New York (US),Angel,1,428571
Massachusetts (US),Massachusetts (US),Angel,3,712857
Rhode Island (US),Rhode Island (US),Angel,1,1000000
Georgia (US),Georgia (US),Angel,1,150000
California (US),Mexico (Else),Angel,1,780000
Massachusetts (US),Mexico (Else),Angel,1,195000
Mexico (Else),New York (US),Angel,1,195000
California (US),Canada (Else),Angel,1,625000
California (US),Taiwan (Else),Angel,1,500000
Canada (Else),Nevada (US),Angel,1,375000
Canada (Else),New York (US),Angel,1,375000
Canada (Else),Taiwan (Else),Angel,1,375000
Nevada (US),Taiwan (Else),Angel,1,250000
New York (US),Taiwan (Else),Angel,1,250000
Singapore (Else),United Kingdom (EU),Angel,1,3210051
California (US),Philippines (Else),Angel,1,330000
California (US),North Carolina (US),Angel,1,333333
Colorado (US),North Carolina (US),Angel,1,333333
Australia (Else),California (US),Angel,1,1000000
Connecticut (US),Germany (EU),Angel,1,475000
Colorado (US),Connecticut (US),Angel,1,142857
Colorado (US),New Jersey (US),Angel,1,142857
Connecticut (US),Massachusetts (US),Angel,1,214286
Connecticut (US),New Jersey (US),Angel,1,142857
Massachusetts (US),New Jersey (US),Angel,1,214286
New Jersey (US),New York (US),Angel,1,214286
Brazil (Else),Massachusetts (US),Angel,1,750000
Isle of Man (Else),Luxembourg (EU),Angel,1,640000
Isle of Man (Else),New York (US),Angel,1,640000
Isle of Man (Else),United Kingdom (EU),Angel,1,960000
Luxembourg (EU),New York (US),Angel,1,640000
Luxembourg (EU),United Kingdom (EU),Angel,1,960000
California (US),Oregon (US),Angel,1,250000
New York (US),Oregon (US),Angel,1,100000
Kansas (US),New York (US),Angel,1,500000
California (US),Massachusetts (US),Convertible Note,2,2583333
California (US),New York (US),Convertible Note,3,3551190
California (US),Texas (US),Convertible Note,1,416667
California (US),United States (US),Convertible Note,1,416667
Massachusetts (US),New York (US),Convertible Note,2,1630556
Massachusetts (US),Texas (US),Convertible Note,1,138889
Massachusetts (US),United States (US),Convertible Note,1,138889
New York (US),Texas (US),Convertible Note,1,763889
New York (US),United States (US),Convertible Note,1,763889
Texas (US),United States (US),Convertible Note,1,138889
California (US),California (US),Convertible Note,3,2251984
New York (US),New York (US),Convertible Note,2,865873
Canada (Else),Texas (US),Convertible Note,1,1100000
California (US),Florida (US),Convertible Note,1,342857
California (US),Illinois (US),Convertible Note,1,257143
Florida (US),Illinois (US),Convertible Note,1,257143
Florida (US),New York (US),Convertible Note,1,342857
Illinois (US),New York (US),Convertible Note,1,257143
Florida (US),Florida (US),Convertible Note,1,171429
California (US),New Jersey (US),Debt Financing,1,2000000
California (US),California (US),Debt Financing,10,43341667
California (US),Connecticut (US),Debt Financing,3,52250000
California (US),Pennsylvania (US),Debt Financing,1,16666667
Connecticut (US),Pennsylvania (US),Debt Financing,1,6666667
California (US),Mississippi (US),Debt Financing,1,300000
Colorado (US),New York (US),Debt Financing,2,250150000
Australia (Else),California (US),Debt Financing,1,450000
Massachusetts (US),Massachusetts (US),Debt Financing,6,13750000
California (US),Georgia (US),Debt Financing,1,33333333
California (US),Utah (US),Debt Financing,1,33333333
Canada (Else),Connecticut (US),Debt Financing,1,33333333
Canada (Else),Georgia (US),Debt Financing,1,33333333
Canada (Else),Utah (US),Debt Financing,1,33333333
Connecticut (US),Georgia (US),Debt Financing,1,33333333
Connecticut (US),New York (US),Debt Financing,1,33333333
Connecticut (US),Utah (US),Debt Financing,1,33333333
Georgia (US),New York (US),Debt Financing,1,33333333
Georgia (US),Utah (US),Debt Financing,1,33333333
New York (US),Utah (US),Debt Financing,1,33333333
Canada (Else),France (EU),Debt Financing,1,400000000
Canada (Else),Japan (Else),Debt Financing,1,266666667
Canada (Else),North Carolina (US),Debt Financing,1,266666667
Canada (Else),The Netherlands (EU),Debt Financing,1,266666667
Canada (Else),United Kingdom (EU),Debt Financing,1,266666667
France (EU),Japan (Else),Debt Financing,1,400000000
France (EU),New York (US),Debt Financing,1,533333333
France (EU),North Carolina (US),Debt Financing,1,400000000
France (EU),The Netherlands (EU),Debt Financing,1,400000000
France (EU),United Kingdom (EU),Debt Financing,1,400000000
Japan (Else),New York (US),Debt Financing,1,400000000
Japan (Else),North Carolina (US),Debt Financing,1,266666667
Japan (Else),The Netherlands (EU),Debt Financing,1,266666667
Japan (Else),United Kingdom (EU),Debt Financing,1,266666667
New York (US),North Carolina (US),Debt Financing,1,400000000
New York (US),The Netherlands (EU),Debt Financing,1,400000000
New York (US),United Kingdom (EU),Debt Financing,1,400000000
North Carolina (US),The Netherlands (EU),Debt Financing,1,266666667
North Carolina (US),United Kingdom (EU),Debt Financing,1,266666667
The Netherlands (EU),United Kingdom (EU),Debt Financing,1,266666667
France (EU),France (EU),Debt Financing,1,266666667
New York (US),New York (US),Debt Financing,4,433823333
Massachusetts (US),New Hampshire (US),Debt Financing,1,2500000
California (US),Tennessee (US),Debt Financing,1,200000000
New Jersey (US),Oklahoma (US),Debt Financing,1,6000000
California (US),Sweden (EU),Debt Financing,1,4000000
Massachusetts (US),Sweden (EU),Debt Financing,1,4000000
Israel (Else),Massachusetts (US),Debt Financing,1,9000000
Israel (Else),New York (US),Debt Financing,1,9000000
Israel (Else),Virginia (US),Debt Financing,1,9000000
Israel (Else),Israel (Else),Debt Financing,1,6000000
California (US),Illinois (US),Debt Financing,2,4250000
Connecticut (US),Illinois (US),Debt Financing,1,1500000
Massachusetts (US),South Carolina (US),Debt Financing,1,500000
South Carolina (US),South Carolina (US),Debt Financing,1,333333
New Jersey (US),Virginia (US),Grant,1,500000
California (US),District of Columbia (US),Grant,1,10900000
Illinois (US),Michigan (US),Grant,1,2790000
California (US),Canada (Else),Post IPO Debt,1,7500000
California (US),Texas (US),Post IPO Debt,1,7500000
Canada (Else),Texas (US),Post IPO Debt,1,2500000
California (US),California (US),Post IPO Debt,2,35250000
California (US),New York (US),Post IPO Debt,1,160000000
California (US),Massachusetts (US),Post IPO Equity,2,31350000
California (US),Illinois (US),Post IPO Equity,3,21793333
California (US),New Zealand (Else),Post IPO Equity,1,2875000
California (US),Pennsylvania (US),Post IPO Equity,2,27925000
California (US),Tennessee (US),Post IPO Equity,3,17835000
Canada (Else),Illinois (US),Post IPO Equity,1,3833333
Canada (Else),New Zealand (Else),Post IPO Equity,1,2875000
Canada (Else),Pennsylvania (US),Post IPO Equity,1,2875000
Canada (Else),Tennessee (US),Post IPO Equity,1,2875000
Illinois (US),New York (US),Post IPO Equity,3,13271667
Illinois (US),New Zealand (Else),Post IPO Equity,1,2875000
Illinois (US),Pennsylvania (US),Post IPO Equity,1,2875000
Illinois (US),Tennessee (US),Post IPO Equity,3,14855000
New York (US),New Zealand (Else),Post IPO Equity,1,3833333
New York (US),Pennsylvania (US),Post IPO Equity,1,3833333
New York (US),Tennessee (US),Post IPO Equity,2,9793333
New Zealand (Else),Pennsylvania (US),Post IPO Equity,1,1916667
New Zealand (Else),Tennessee (US),Post IPO Equity,1,1916667
Pennsylvania (US),Tennessee (US),Post IPO Equity,1,1916667
Illinois (US),Illinois (US),Post IPO Equity,2,7916667
New York (US),New York (US),Post IPO Equity,6,258525000
Arkansas (US),Illinois (US),Post IPO Equity,1,2520000
Arkansas (US),New York (US),Post IPO Equity,1,3360000
Arkansas (US),Arkansas (US),Post IPO Equity,1,1680000
Texas (US),Texas (US),Post IPO Equity,1,4500000
California (US),North Carolina (US),Post IPO Equity,1,25050000
Massachusetts (US),North Carolina (US),Post IPO Equity,1,25050000
Massachusetts (US),Pennsylvania (US),Post IPO Equity,1,25050000
North Carolina (US),Pennsylvania (US),Post IPO Equity,1,25050000
Connecticut (US),Illinois (US),Post IPO Equity,1,18000000
California (US),Connecticut (US),Post IPO Equity,1,21950000
New York (US),Singapore (Else),Post IPO Equity,1,42503590
Connecticut (US),New York (US),Post IPO Equity,1,13000000
California (US),Denmark (EU),Post IPO Equity,1,5960000
California (US),New Jersey (US),Post IPO Equity,1,5960000
Denmark (EU),Illinois (US),Post IPO Equity,1,2980000
Denmark (EU),New Jersey (US),Post IPO Equity,1,2980000
Denmark (EU),New York (US),Post IPO Equity,1,5960000
Denmark (EU),Tennessee (US),Post IPO Equity,1,2980000
Illinois (US),New Jersey (US),Post IPO Equity,1,2980000
New Jersey (US),New York (US),Post IPO Equity,1,5960000
New Jersey (US),Tennessee (US),Post IPO Equity,1,2980000
California (US),California (US),Pre Seed,2,252917
Pennsylvania (US),Pennsylvania (US),Pre Seed,1,30000
California (US),Washington (US),Pre Seed,1,250000
Connecticut (US),Connecticut (US),Pre Seed,1,150000
Colorado (US),New York (US),Pre Seed,1,50000
California (US),Pennsylvania (US),Pre Seed,1,120000
California (US),Pennsylvania (US),Private Equity,1,94500000
California (US),Virginia (US),Private Equity,1,94500000
Massachusetts (US),Pennsylvania (US),Private Equity,1,94500000
Massachusetts (US),Virginia (US),Private Equity,1,94500000
Pennsylvania (US),Virginia (US),Private Equity,1,94500000
Maryland (US),Minnesota (US),Private Equity,1,60000000
Connecticut (US),New York (US),Private Equity,1,24000000
Connecticut (US),Singapore (Else),Private Equity,1,24000000
Connecticut (US),United Arab Emirates (Else),Private Equity,1,24000000
Connecticut (US),Utah (US),Private Equity,1,24000000
New York (US),Utah (US),Private Equity,1,24000000
Singapore (Else),Utah (US),Private Equity,1,24000000
United Arab Emirates (Else),Utah (US),Private Equity,1,24000000
Delaware (US),Illinois (US),Private Equity,1,5600000
Delaware (US),Wisconsin (US),Private Equity,1,5600000
Illinois (US),Wisconsin (US),Private Equity,1,5600000
Massachusetts (US),New York (US),Private Equity,2,70000000
California (US),Illinois (US),Private Equity,1,32000000
California (US),New York (US),Private Equity,4,360666667
Illinois (US),New York (US),Private Equity,2,124000000
California (US),California (US),Private Equity,5,276939543
